Sample temperature (C),Heat flow (mW)
138.96,-1.43534
139.007,-1.43553
139.062,-1.43574
139.108,-1.43595
139.16,-1.43618
139.21,-1.43641
139.257,-1.43666
139.308,-1.4369
139.358,-1.43716
139.409,-1.43742
139.459,-1.43768
139.507,-1.43794
139.557,-1.43819
139.611,-1.43843
139.66,-1.43866
139.708,-1.43888
139.753,-1.43908
139.808,-1.43928
139.861,-1.43947
139.909,-1.43965
139.956,-1.43983
140.005,-1.44
140.057,-1.44017
140.108,-1.44034
140.156,-1.44051
140.209,-1.44068
140.257,-1.44086
140.304,-1.44103
140.358,-1.44121
140.409,-1.44139
140.456,-1.44158
140.507,-1.44176
140.558,-1.44196
140.609,-1.44215
140.656,-1.44235
140.706,-1.44255
140.757,-1.44275
140.808,-1.44295
140.854,-1.44314
140.907,-1.44334
140.958,-1.44353
141.009,-1.44373
141.054,-1.44392
141.107,-1.44412
141.156,-1.44431
141.209,-1.4445
141.256,-1.44469
141.308,-1.44487
141.356,-1.44505
141.403,-1.44522
141.457,-1.44538
141.504,-1.44554
141.555,-1.44569
141.606,-1.44584
141.655,-1.44599
141.705,-1.44615
141.752,-1.4463
141.808,-1.44646
141.856,-1.44663
141.901,-1.4468
141.955,-1.44698
142.005,-1.44716
142.056,-1.44734
142.107,-1.44753
142.155,-1.44772
142.205,-1.44792
142.257,-1.44811
142.302,-1.44832
142.357,-1.44853
142.406,-1.44875
142.452,-1.44897
142.505,-1.44919
142.554,-1.44942
142.606,-1.44965
142.655,-1.44989
142.706,-1.45013
142.752,-1.45038
142.803,-1.45063
142.855,-1.45087
142.908,-1.45112
142.953,-1.45135
143.001,-1.45159
143.055,-1.45181
143.102,-1.45203
143.157,-1.45224
143.205,-1.45245
143.253,-1.45265
143.304,-1.45283
143.355,-1.45301
143.403,-1.45318
143.453,-1.45335
143.506,-1.45351
143.551,-1.45367
143.602,-1.45383
143.653,-1.45399
143.705,-1.45415
143.753,-1.45431
143.804,-1.45448
143.855,-1.45465
143.901,-1.45483
143.954,-1.45501
144.004,-1.45519
144.051,-1.45537
144.105,-1.45556
144.15,-1.45575
144.203,-1.45594
144.254,-1.45613
144.302,-1.45631
144.353,-1.4565
144.401,-1.45668
144.451,-1.45686
144.504,-1.45705
144.551,-1.45723
144.604,-1.45743
144.654,-1.45762
144.7,-1.45783
144.755,-1.45804
144.803,-1.45825
144.852,-1.45846
144.903,-1.45867
144.953,-1.45888
145.002,-1.4591
145.053,-1.45931
145.101,-1.45952
145.15,-1.45973
145.206,-1.45993
145.252,-1.46013
145.302,-1.46032
145.353,-1.46051
145.401,-1.46069
145.452,-1.46087
145.5,-1.46104
145.55,-1.46122
145.604,-1.4614
145.65,-1.46157
145.698,-1.46175
145.748,-1.46193
145.801,-1.46211
145.853,-1.46229
145.897,-1.46248
145.952,-1.46266
146.0,-1.46285
146.046,-1.46304
146.102,-1.46323
146.15,-1.46343
146.202,-1.46364
146.248,-1.46386
146.3,-1.46408
146.349,-1.46432
146.401,-1.46456
146.45,-1.4648
146.503,-1.46504
146.55,-1.46528
146.597,-1.46552
146.651,-1.46575
146.701,-1.46599
146.748,-1.46622
146.802,-1.46645
146.85,-1.46666
146.899,-1.46687
146.95,-1.46708
147.0,-1.46727
147.049,-1.46746
147.096,-1.46765
147.147,-1.46783
147.202,-1.46801
147.249,-1.46818
147.298,-1.46836
147.349,-1.46853
147.397,-1.4687
147.447,-1.46887
147.502,-1.46903
147.548,-1.46919
147.6,-1.46935
147.644,-1.4695
147.699,-1.46965
147.751,-1.46979
147.798,-1.46995
147.849,-1.4701
147.897,-1.47026
147.947,-1.47044
147.998,-1.47062
148.048,-1.4708
148.098,-1.471
148.147,-1.47119
148.196,-1.47139
148.247,-1.4716
148.298,-1.47181
148.349,-1.47203
148.399,-1.47224
148.445,-1.47246
148.498,-1.47268
148.547,-1.47291
148.595,-1.47314
148.649,-1.47338
148.698,-1.47362
148.747,-1.47387
148.798,-1.47412
148.848,-1.47438
148.898,-1.47464
148.949,-1.47489
148.996,-1.47515
149.048,-1.4754
149.097,-1.47564
149.146,-1.47588
149.2,-1.47611
149.244,-1.47634
149.296,-1.47656
149.348,-1.47678
149.401,-1.477
149.448,-1.47722
149.494,-1.47744
149.545,-1.47765
149.598,-1.47786
149.648,-1.47806
149.698,-1.47826
149.748,-1.47846
149.797,-1.47866
149.844,-1.47885
149.897,-1.47903
149.947,-1.47922
149.996,-1.4794
150.045,-1.47958
150.098,-1.47975
150.148,-1.47993
150.197,-1.4801
150.25,-1.48028
150.296,-1.48046
150.344,-1.48064
150.394,-1.48082
150.444,-1.48101
150.498,-1.48119
150.545,-1.48137
150.593,-1.48156
150.647,-1.48175
150.695,-1.48195
150.748,-1.48215
150.797,-1.48235
150.846,-1.48256
150.898,-1.48276
150.947,-1.48297
150.994,-1.48318
151.043,-1.48339
151.095,-1.4836
151.147,-1.4838
151.197,-1.484
151.245,-1.4842
151.295,-1.4844
151.345,-1.4846
151.396,-1.4848
151.443,-1.485
151.494,-1.4852
151.544,-1.48539
151.594,-1.48559
151.642,-1.48578
151.692,-1.48597
151.744,-1.48616
151.79,-1.48636
151.848,-1.48655
151.899,-1.48675
151.946,-1.48695
151.994,-1.48716
152.043,-1.48737
152.093,-1.48757
152.147,-1.48778
152.193,-1.48798
152.244,-1.48819
152.293,-1.48839
152.34,-1.48859
152.393,-1.48879
152.441,-1.48899
152.492,-1.48919
152.543,-1.48938
152.593,-1.48958
152.643,-1.48978
152.696,-1.48998
152.742,-1.49019
152.794,-1.4904
152.84,-1.49061
152.894,-1.49082
152.944,-1.49103
152.993,-1.49123
153.045,-1.49142
153.09,-1.49161
153.14,-1.4918
153.194,-1.49199
153.243,-1.49218
153.294,-1.49237
153.342,-1.49256
153.39,-1.49275
153.444,-1.49294
153.494,-1.49313
153.539,-1.49332
153.592,-1.49351
153.643,-1.4937
153.693,-1.49388
153.741,-1.49406
153.79,-1.49424
153.842,-1.49443
153.891,-1.49462
153.939,-1.49481
153.993,-1.49501
154.042,-1.4952
154.092,-1.49541
154.145,-1.49561
154.189,-1.49582
154.241,-1.49603
154.291,-1.49623
154.338,-1.49643
154.39,-1.49662
154.439,-1.49681
154.491,-1.497
154.543,-1.49718
154.593,-1.49737
154.642,-1.49756
154.691,-1.49776
154.738,-1.49797
154.788,-1.49818
154.842,-1.49841
154.891,-1.49864
154.944,-1.49889
154.989,-1.49914
155.039,-1.4994
155.091,-1.49965
155.141,-1.49991
155.19,-1.50016
155.239,-1.5004
155.289,-1.50064
155.34,-1.50087
155.393,-1.50109
155.439,-1.5013
155.491,-1.5015
155.539,-1.50168
155.589,-1.50187
155.639,-1.50205
155.689,-1.50223
155.738,-1.50242
155.788,-1.50261
155.84,-1.50281
155.891,-1.50301
155.941,-1.50322
155.988,-1.50343
156.041,-1.50364
156.088,-1.50386
156.14,-1.50408
156.188,-1.50429
156.241,-1.50451
156.291,-1.50472
156.336,-1.50494
156.388,-1.50514
156.437,-1.50534
156.491,-1.50554
156.54,-1.50572
156.59,-1.5059
156.64,-1.50608
156.69,-1.50624
156.742,-1.5064
156.787,-1.50655
156.84,-1.5067
156.887,-1.50686
156.937,-1.50702
156.987,-1.50718
157.041,-1.50735
157.087,-1.50752
157.135,-1.50771
157.191,-1.50792
157.238,-1.50813
157.288,-1.50836
157.34,-1.50859
157.388,-1.50883
157.439,-1.50908
157.488,-1.50933
157.535,-1.50957
157.589,-1.50981
157.639,-1.51003
157.686,-1.51025
157.739,-1.51044
157.785,-1.51063
157.841,-1.5108
157.89,-1.51096
157.934,-1.51112
157.988,-1.51128
158.035,-1.51144
158.087,-1.51161
158.136,-1.5118
158.186,-1.51199
158.236,-1.5122
158.285,-1.51241
158.336,-1.51264
158.387,-1.51287
158.436,-1.51311
158.487,-1.51335
158.536,-1.51359
158.583,-1.51382
158.637,-1.51406
158.689,-1.51428
158.738,-1.51449
158.787,-1.51469
158.833,-1.51488
158.89,-1.51506
158.941,-1.51523
158.984,-1.51539
159.035,-1.51555
159.088,-1.5157
159.134,-1.51586
159.188,-1.51602
159.236,-1.51618
159.283,-1.51635
159.338,-1.51653
159.386,-1.51672
159.437,-1.51692
159.485,-1.51712
159.538,-1.51732
159.586,-1.51753
159.632,-1.51773
159.688,-1.51792
159.734,-1.51811
159.783,-1.5183
159.838,-1.51848
159.884,-1.51865
159.936,-1.51882
159.988,-1.51899
160.036,-1.51915
160.089,-1.51933
160.135,-1.5195
160.184,-1.51968
160.239,-1.51986
160.287,-1.52006
160.333,-1.52026
160.384,-1.52048
160.434,-1.52071
160.482,-1.52094
160.537,-1.52117
160.584,-1.5214
160.638,-1.52162
160.684,-1.52184
160.732,-1.52204
160.785,-1.52224
160.836,-1.52243
160.883,-1.52261
160.936,-1.52279
160.982,-1.52297
161.036,-1.52315
161.084,-1.52333
161.135,-1.52351
161.186,-1.52368
161.235,-1.52386
161.282,-1.52405
161.335,-1.52424
161.385,-1.52443
161.435,-1.52464
161.483,-1.52486
161.532,-1.52508
161.585,-1.52532
161.635,-1.52557
161.686,-1.52582
161.734,-1.52607
161.784,-1.52631
161.832,-1.52656
161.883,-1.52679
161.936,-1.52702
161.985,-1.52724
162.032,-1.52745
162.083,-1.52765
162.133,-1.52783
162.181,-1.528
162.235,-1.52816
162.282,-1.52832
162.33,-1.52847
162.384,-1.52863
162.433,-1.52879
162.482,-1.52895
162.534,-1.52912
162.582,-1.5293
162.633,-1.5295
162.683,-1.5297
162.733,-1.52991
162.787,-1.53013
162.832,-1.53036
162.879,-1.53058
162.934,-1.53079
162.983,-1.531
163.034,-1.5312
163.081,-1.53138
163.127,-1.53155
163.182,-1.53171
163.229,-1.53186
163.281,-1.532
163.332,-1.53214
163.381,-1.53229
163.43,-1.53243
163.482,-1.53258
163.533,-1.53274
163.584,-1.53291
163.633,-1.5331
163.684,-1.53329
163.732,-1.5335
163.781,-1.53372
163.831,-1.53394
163.88,-1.53417
163.929,-1.5344
163.983,-1.53463
164.03,-1.53484
164.079,-1.53504
164.131,-1.53523
164.18,-1.53541
164.232,-1.53557
164.28,-1.53572
164.332,-1.53586
164.383,-1.536
164.43,-1.53615
164.477,-1.5363
164.529,-1.53646
164.581,-1.53664
164.633,-1.53682
164.679,-1.53701
164.728,-1.53721
164.78,-1.53742
164.829,-1.53763
164.881,-1.53784
164.933,-1.53806
164.981,-1.53827
165.033,-1.53847
165.08,-1.53867
165.129,-1.53887
165.179,-1.53905
165.23,-1.53923
165.28,-1.5394
165.33,-1.53956
165.378,-1.53972
165.43,-1.53988
165.477,-1.54003
165.533,-1.54019
165.579,-1.54035
165.627,-1.54052
165.68,-1.5407
165.73,-1.54089
165.78,-1.54108
165.826,-1.54129
165.88,-1.54149
165.926,-1.5417
165.979,-1.54191
166.028,-1.54212
166.078,-1.54233
166.128,-1.54254
166.178,-1.54275
166.23,-1.54296
166.28,-1.54317
166.329,-1.54338
166.376,-1.54358
166.427,-1.54378
166.478,-1.54399
166.53,-1.54419
166.576,-1.54439
166.63,-1.5446
166.674,-1.54481
166.73,-1.54502
166.779,-1.54524
166.826,-1.54545
166.877,-1.54567
166.929,-1.54588
166.977,-1.54608
167.027,-1.54628
167.078,-1.54648
167.124,-1.54666
167.179,-1.54684
167.229,-1.54701
167.275,-1.54717
167.327,-1.54732
167.379,-1.54748
167.431,-1.54762
167.476,-1.54777
167.529,-1.54791
167.577,-1.54806
167.626,-1.54821
167.678,-1.54836
167.729,-1.54853
167.778,-1.5487
167.826,-1.54889
167.877,-1.5491
167.929,-1.54931
167.981,-1.54953
168.026,-1.54976
168.074,-1.55
168.126,-1.55023
168.177,-1.55047
168.23,-1.55072
168.277,-1.55096
168.325,-1.5512
168.373,-1.55144
168.428,-1.55168
168.475,-1.55191
168.527,-1.55213
168.576,-1.55235
168.626,-1.55256
168.673,-1.55276
168.729,-1.55296
168.776,-1.55315
168.827,-1.55334
168.873,-1.55354
168.928,-1.55374
168.976,-1.55395
169.022,-1.55418
169.077,-1.55441
169.121,-1.55465
169.174,-1.5549
169.226,-1.55515
169.279,-1.5554
169.326,-1.55564
169.375,-1.55587
169.425,-1.5561
169.473,-1.55631
169.53,-1.55652
169.577,-1.55672
169.626,-1.55691
169.674,-1.5571
169.723,-1.55729
169.771,-1.55747
169.825,-1.55765
169.875,-1.55784
169.924,-1.55803
169.975,-1.55822
170.02,-1.55842
170.08,-1.55862
170.126,-1.55883
170.173,-1.55904
170.223,-1.55926
170.274,-1.55947
170.327,-1.5597
170.374,-1.55992
170.421,-1.56014
170.475,-1.56037
170.525,-1.56059
170.572,-1.5608
170.626,-1.56101
170.675,-1.56122
170.727,-1.56141
170.775,-1.5616
170.823,-1.56178
170.878,-1.56195
170.926,-1.56212
170.975,-1.56228
171.021,-1.56243
171.074,-1.56258
171.12,-1.56273
171.173,-1.56288
171.224,-1.56304
171.272,-1.56319
171.327,-1.56334
171.372,-1.5635
171.424,-1.56366
171.472,-1.56382
171.528,-1.56399
171.574,-1.56415
171.622,-1.56432
171.675,-1.5645
171.723,-1.56468
171.771,-1.56486
171.825,-1.56505
171.871,-1.56524
171.921,-1.56544
171.976,-1.56565
172.026,-1.56586
172.077,-1.56607
172.121,-1.56628
172.17,-1.56649
172.224,-1.5667
172.272,-1.56692
172.32,-1.56715
172.371,-1.56738
172.421,-1.56761
172.471,-1.56786
172.521,-1.5681
172.572,-1.56836
172.622,-1.56861
172.674,-1.56887
172.721,-1.56912
172.772,-1.56937
172.821,-1.56962
172.875,-1.56985
172.92,-1.57008
172.973,-1.57031
173.021,-1.57052
173.073,-1.57073
173.123,-1.57094
173.172,-1.57113
173.217,-1.57132
173.271,-1.57151
173.32,-1.57169
173.371,-1.57186
173.422,-1.57203
173.467,-1.57221
173.522,-1.57238
173.574,-1.57255
173.621,-1.57271
173.671,-1.57288
173.718,-1.57305
173.768,-1.57321
173.818,-1.57339
173.87,-1.57356
173.92,-1.57374
173.967,-1.57393
174.021,-1.57412
174.068,-1.57431
174.116,-1.57451
174.169,-1.57471
174.222,-1.57492
174.267,-1.57512
174.32,-1.57532
174.369,-1.57552
174.422,-1.57572
174.473,-1.57592
174.52,-1.57612
174.566,-1.57632
174.621,-1.57651
174.666,-1.57671
174.718,-1.57691
174.771,-1.57711
174.817,-1.57732
174.869,-1.57753
174.919,-1.57774
174.97,-1.57796
175.021,-1.57818
175.07,-1.57839
175.117,-1.57861
175.169,-1.57883
175.218,-1.57904
175.269,-1.57925
175.317,-1.57946
175.37,-1.57967
175.417,-1.57987
175.47,-1.58007
175.522,-1.58027
175.572,-1.58047
175.618,-1.58066
175.671,-1.58086
175.716,-1.58106
175.769,-1.58127
175.819,-1.58149
175.868,-1.58171
175.919,-1.58194
175.966,-1.58218
176.018,-1.58243
176.071,-1.58267
176.119,-1.58293
176.169,-1.58318
176.216,-1.58343
176.267,-1.58367
176.319,-1.58391
176.367,-1.58415
176.417,-1.58437
176.468,-1.58459
176.514,-1.58479
176.569,-1.58498
176.619,-1.58515
176.665,-1.58532
176.715,-1.58548
176.764,-1.58563
176.817,-1.58579
176.868,-1.58594
176.917,-1.5861
176.969,-1.58627
177.017,-1.58645
177.066,-1.58664
177.119,-1.58684
177.165,-1.58705
177.215,-1.58725
177.268,-1.58746
177.313,-1.58767
177.369,-1.58788
177.417,-1.58808
177.467,-1.58827
177.52,-1.58846
177.565,-1.58865
177.616,-1.58884
177.666,-1.58903
177.718,-1.58922
177.765,-1.58942
177.815,-1.58962
177.867,-1.58982
177.919,-1.59002
177.967,-1.59023
178.015,-1.59045
178.064,-1.59067
178.119,-1.59089
178.166,-1.59111
178.216,-1.59133
178.268,-1.59154
178.317,-1.59175
178.361,-1.59195
178.413,-1.59215
178.466,-1.59235
178.515,-1.59254
178.565,-1.59273
178.617,-1.59292
178.666,-1.59312
178.716,-1.59332
178.765,-1.59353
178.814,-1.59373
178.865,-1.59394
178.912,-1.59414
178.966,-1.59433
179.014,-1.59453
179.066,-1.59473
179.116,-1.59494
179.165,-1.59514
179.211,-1.59536
179.262,-1.59557
179.315,-1.59579
179.362,-1.596
179.418,-1.59622
179.464,-1.59643
179.515,-1.59664
179.564,-1.59684
179.615,-1.59704
179.665,-1.59723
179.716,-1.59741
179.765,-1.59759
179.815,-1.59777
179.866,-1.59794
179.916,-1.59811
179.962,-1.59829
180.013,-1.59847
180.065,-1.59866
180.112,-1.59885
180.162,-1.59905
180.215,-1.59925
180.262,-1.59945
180.316,-1.59966
180.361,-1.59986
180.414,-1.60007
180.462,-1.60028
180.512,-1.6005
180.564,-1.60071
180.615,-1.60092
180.659,-1.60112
180.714,-1.60133
180.759,-1.60154
180.814,-1.60175
180.861,-1.60196
180.911,-1.60218
180.962,-1.6024
181.01,-1.60263
181.063,-1.60285
181.113,-1.60307
181.162,-1.60329
181.213,-1.60351
181.263,-1.60373
181.31,-1.60395
181.363,-1.60418
181.411,-1.60442
181.459,-1.60467
181.512,-1.60493
181.562,-1.6052
181.61,-1.60547
181.661,-1.60576
181.712,-1.60604
181.761,-1.60632
181.81,-1.60659
181.862,-1.60685
181.911,-1.6071
181.963,-1.60734
182.012,-1.60756
182.064,-1.60778
182.115,-1.60799
182.161,-1.60819
182.211,-1.60838
182.263,-1.60857
182.31,-1.60876
182.359,-1.60895
182.414,-1.60913
182.461,-1.60932
182.508,-1.60951
182.563,-1.60969
182.612,-1.60989
182.66,-1.61008
182.713,-1.61028
182.757,-1.61049
182.81,-1.6107
182.858,-1.61092
182.912,-1.61113
182.961,-1.61134
183.009,-1.61154
183.06,-1.61174
183.111,-1.61193
183.161,-1.61212
183.21,-1.61231
183.259,-1.6125
183.312,-1.61269
183.363,-1.61288
183.413,-1.61309
183.466,-1.6133
183.511,-1.61351
183.562,-1.61372
183.61,-1.61394
183.661,-1.61415
183.712,-1.61437
183.762,-1.61458
183.812,-1.6148
183.86,-1.61503
183.91,-1.61526
183.96,-1.61549
184.008,-1.61572
184.063,-1.61595
184.112,-1.61617
184.159,-1.61639
184.211,-1.61661
184.261,-1.61682
184.311,-1.61703
184.359,-1.61724
184.412,-1.61745
184.461,-1.61767
184.508,-1.61789
184.565,-1.61812
184.608,-1.61836
184.659,-1.61862
184.711,-1.61888
184.76,-1.61915
184.813,-1.61943
184.862,-1.61971
184.91,-1.62
184.958,-1.62029
185.011,-1.62057
185.059,-1.62085
185.106,-1.62113
185.157,-1.62141
185.208,-1.62169
185.258,-1.62196
185.309,-1.62222
185.36,-1.62247
185.407,-1.62271
185.459,-1.62294
185.506,-1.62315
185.559,-1.62336
185.609,-1.62357
185.66,-1.62377
185.706,-1.62397
185.76,-1.62416
185.807,-1.62435
185.859,-1.62454
185.91,-1.62474
185.96,-1.62495
186.009,-1.62518
186.056,-1.62542
186.106,-1.62567
186.162,-1.62593
186.208,-1.6262
186.256,-1.62647
186.311,-1.62674
186.358,-1.62701
186.405,-1.62727
186.459,-1.62753
186.508,-1.62778
186.558,-1.62802
186.606,-1.62826
186.656,-1.6285
186.709,-1.62873
186.756,-1.62897
186.807,-1.6292
186.858,-1.62943
186.906,-1.62966
186.961,-1.62989
187.007,-1.63013
187.055,-1.63038
187.106,-1.63063
187.158,-1.63089
187.205,-1.63117
187.257,-1.63145
187.307,-1.63175
187.358,-1.63206
187.406,-1.63238
187.456,-1.63269
187.508,-1.633
187.555,-1.63331
187.606,-1.6336
187.655,-1.63388
187.707,-1.63415
187.758,-1.63442
187.808,-1.63469
187.859,-1.63496
187.904,-1.63523
187.955,-1.6355
188.009,-1.63578
188.056,-1.63606
188.108,-1.63634
188.156,-1.63662
188.203,-1.6369
188.259,-1.63719
188.308,-1.63747
188.355,-1.63776
188.406,-1.63804
188.453,-1.63832
188.504,-1.63861
188.555,-1.63889
188.607,-1.63918
188.658,-1.63947
188.706,-1.63977
188.754,-1.64007
188.807,-1.64038
188.858,-1.6407
188.904,-1.64102
188.955,-1.64136
189.003,-1.64171
189.052,-1.64202
189.106,-1.64228
189.157,-1.64257
189.207,-1.64285
189.259,-1.64304
189.301,-1.64322
189.356,-1.64347
189.405,-1.64375
189.453,-1.64405
189.504,-1.64432
189.554,-1.64457
189.603,-1.64489
189.651,-1.64524
189.705,-1.64557
189.752,-1.64588
189.804,-1.6463
189.857,-1.64676
189.906,-1.64722
189.956,-1.64767
190.004,-1.64806
190.055,-1.64831
190.103,-1.64857
190.156,-1.64884
190.204,-1.64912
190.254,-1.64958
190.303,-1.65005
190.354,-1.65054
190.407,-1.65105
190.453,-1.65153
190.506,-1.65198
190.554,-1.65239
190.603,-1.6528
190.653,-1.65325
190.704,-1.65376
190.753,-1.65426
190.806,-1.65463
190.854,-1.65498
190.901,-1.65538
190.953,-1.65583
191.004,-1.65627
191.054,-1.65677
191.104,-1.65721
191.155,-1.65759
191.203,-1.65796
191.251,-1.65833
191.304,-1.65872
191.352,-1.65912
191.403,-1.65953
191.453,-1.65996
191.502,-1.6604
191.553,-1.66085
191.604,-1.66131
191.651,-1.66179
191.703,-1.66228
191.755,-1.66277
191.803,-1.66328
191.855,-1.6638
191.902,-1.66432
191.951,-1.66484
192.003,-1.66535
192.051,-1.66585
192.101,-1.66634
192.156,-1.66681
192.201,-1.66727
192.253,-1.66772
192.3,-1.66815
192.352,-1.66858
192.405,-1.66901
192.452,-1.66944
192.501,-1.66988
192.552,-1.67034
192.599,-1.67081
192.652,-1.67129
192.7,-1.67179
192.752,-1.67229
192.798,-1.6728
192.852,-1.67331
192.901,-1.67383
192.951,-1.67436
192.999,-1.6749
193.053,-1.67544
193.098,-1.67599
193.151,-1.67654
193.204,-1.6771
193.252,-1.67766
193.302,-1.67822
193.351,-1.67879
193.4,-1.67935
193.452,-1.67992
193.499,-1.68048
193.55,-1.68105
193.602,-1.68161
193.649,-1.68217
193.7,-1.68272
193.75,-1.68326
193.801,-1.68379
193.851,-1.68432
193.898,-1.68484
193.95,-1.68536
194.0,-1.68588
194.051,-1.6864
194.097,-1.68694
194.149,-1.68747
194.201,-1.68802
194.25,-1.68857
194.299,-1.68913
194.349,-1.68969
194.4,-1.69026
194.45,-1.69084
194.498,-1.69141
194.551,-1.69199
194.599,-1.69257
194.648,-1.69315
194.697,-1.69373
194.749,-1.69433
194.798,-1.69493
194.847,-1.69553
194.899,-1.69613
194.947,-1.69672
194.997,-1.69732
195.045,-1.69792
195.097,-1.69851
195.149,-1.6991
195.201,-1.69968
195.247,-1.70026
195.296,-1.70082
195.351,-1.70137
195.396,-1.70191
195.448,-1.70245
195.498,-1.70298
195.547,-1.70351
195.599,-1.70404
195.648,-1.70458
195.696,-1.70513
195.747,-1.70568
195.797,-1.70625
195.849,-1.70682
195.897,-1.7074
195.948,-1.70798
195.999,-1.70855
196.049,-1.70911
196.097,-1.70966
196.15,-1.7102
196.195,-1.71072
196.247,-1.71124
196.297,-1.71175
196.345,-1.71225
196.395,-1.71275
196.446,-1.71325
196.498,-1.71374
196.546,-1.71423
196.596,-1.71473
196.648,-1.71523
196.698,-1.71574
196.749,-1.71624
196.796,-1.71676
196.847,-1.71727
196.896,-1.71778
196.946,-1.7183
196.998,-1.71882
197.047,-1.71935
197.094,-1.71988
197.145,-1.72041
197.196,-1.72095
197.248,-1.72148
197.301,-1.72201
197.348,-1.72253
197.396,-1.72304
197.444,-1.72355
197.495,-1.72404
197.547,-1.72452
197.597,-1.72499
197.644,-1.72545
197.695,-1.72591
197.742,-1.72636
197.796,-1.7268
197.845,-1.72724
197.897,-1.72768
197.948,-1.72811
197.993,-1.72854
198.045,-1.72897
198.097,-1.72939
198.147,-1.72981
198.197,-1.73022
198.245,-1.73064
198.293,-1.73105
198.347,-1.73145
198.396,-1.73184
198.446,-1.73223
198.495,-1.73262
198.544,-1.733
198.596,-1.73338
198.648,-1.73377
198.694,-1.73416
198.746,-1.73454
198.793,-1.73493
198.845,-1.73531
198.896,-1.73568
198.943,-1.73606
198.994,-1.73642
199.042,-1.73677
199.092,-1.73712
199.143,-1.73746
199.194,-1.73779
199.247,-1.73812
199.295,-1.73844
199.345,-1.73877
199.395,-1.73909
199.444,-1.73942
199.491,-1.73975
199.541,-1.74007
199.591,-1.74038
199.644,-1.74068
199.694,-1.74098
199.745,-1.74126
199.795,-1.74155
199.842,-1.74183
199.891,-1.7421
199.945,-1.74238
199.993,-1.74265
200.042,-1.74292
200.095,-1.74318
200.143,-1.74346
200.194,-1.74374
200.241,-1.74403
200.292,-1.74432
200.343,-1.74463
200.392,-1.74495
200.443,-1.74526
200.494,-1.74557
200.541,-1.74587
200.594,-1.74617
200.641,-1.74645
200.691,-1.74671
200.744,-1.74697
200.794,-1.74721
200.844,-1.74744
200.892,-1.74767
200.941,-1.7479
200.992,-1.74813
201.044,-1.74837
201.096,-1.74861
201.144,-1.74886
201.189,-1.74911
201.244,-1.74936
201.293,-1.74961
201.342,-1.74985
201.392,-1.75009
201.442,-1.75033
201.491,-1.75055
201.544,-1.75077
201.589,-1.75098
201.639,-1.75119
201.691,-1.75139
201.741,-1.75158
201.792,-1.75178
201.841,-1.75199
201.893,-1.75219
201.943,-1.75239
201.99,-1.7526
202.039,-1.7528
202.089,-1.753
202.142,-1.7532
202.188,-1.75339
202.24,-1.75358
202.291,-1.75377
202.342,-1.75396
202.393,-1.75416
202.443,-1.75436
202.492,-1.75456
202.54,-1.75476
202.589,-1.75496
202.636,-1.75517
202.689,-1.75539
202.742,-1.7556
202.788,-1.75582
202.841,-1.75605
202.886,-1.75627
202.94,-1.75649
202.991,-1.75672
203.04,-1.75693
203.093,-1.75715
203.138,-1.75736
203.188,-1.75757
203.243,-1.75778
203.287,-1.75799
203.339,-1.7582
203.389,-1.7584
203.436,-1.75859
203.492,-1.75877
203.538,-1.75894
203.59,-1.75911
203.638,-1.75928
203.688,-1.75944
203.738,-1.75962
203.79,-1.75979
203.844,-1.75998
203.894,-1.76016
203.94,-1.76035
203.99,-1.76054
204.043,-1.76074
204.09,-1.76093
204.139,-1.76112
204.191,-1.76132
204.239,-1.7615
204.289,-1.76168
204.338,-1.76186
204.386,-1.76203
204.436,-1.7622
204.488,-1.76237
204.539,-1.76255
204.59,-1.76273
204.642,-1.76291
204.688,-1.76309
204.742,-1.76327
204.787,-1.76346
204.838,-1.76364
204.887,-1.76383
204.939,-1.76401
204.989,-1.76419
205.039,-1.76437
205.089,-1.76453
205.138,-1.76469
205.189,-1.76483
205.24,-1.76496
205.289,-1.76509
205.339,-1.76521
205.389,-1.76533
205.44,-1.76545
205.491,-1.76557
205.538,-1.76569
205.584,-1.76582
205.639,-1.76596
205.687,-1.76611
205.735,-1.76627
205.786,-1.76643
205.835,-1.7666
205.887,-1.76678
205.94,-1.76695
205.988,-1.76712
206.041,-1.76729
206.086,-1.76746
206.134,-1.76761
206.187,-1.76777
206.237,-1.76792
206.289,-1.76807
206.334,-1.76822
206.387,-1.76838
206.433,-1.76854
206.486,-1.7687
206.535,-1.76886
206.586,-1.76902
206.636,-1.7692
206.685,-1.76937
206.736,-1.76956
206.787,-1.76974
206.837,-1.76993
206.882,-1.77012
206.936,-1.77031
206.987,-1.7705
207.035,-1.77069
207.085,-1.77088
207.135,-1.77107
207.189,-1.77126
207.235,-1.77145
207.285,-1.77164
207.34,-1.77182
207.386,-1.772
207.436,-1.77218
207.487,-1.77234
207.536,-1.77249
207.587,-1.77262
207.638,-1.77274
207.685,-1.77285
207.735,-1.77296
207.785,-1.77305
207.834,-1.77315
207.886,-1.77324
207.936,-1.77333
207.988,-1.77343
208.032,-1.77353
208.084,-1.77363
208.134,-1.77374
208.185,-1.77386
208.234,-1.77398
208.285,-1.77411
208.331,-1.77424
208.387,-1.77438
208.434,-1.77453
208.487,-1.77468
208.535,-1.77483
208.582,-1.775
208.633,-1.77516
208.687,-1.77533
208.734,-1.77549
208.785,-1.77566
