Sample temperature (C),Heat flow (mW)
106.644,-1.2867
106.692,-1.28698
106.742,-1.28727
106.791,-1.28755
106.843,-1.28783
106.893,-1.28811
106.944,-1.28839
106.993,-1.28867
107.044,-1.28895
107.095,-1.28923
107.146,-1.28951
107.195,-1.28979
107.242,-1.29007
107.295,-1.29034
107.34,-1.29061
107.394,-1.29089
107.442,-1.29116
107.495,-1.29144
107.542,-1.29172
107.591,-1.29201
107.645,-1.2923
107.691,-1.2926
107.744,-1.29289
107.796,-1.29318
107.842,-1.29347
107.892,-1.29376
107.941,-1.29404
107.993,-1.29432
108.038,-1.29459
108.09,-1.29486
108.141,-1.29514
108.195,-1.29541
108.247,-1.29569
108.289,-1.29597
108.343,-1.29626
108.392,-1.29655
108.443,-1.29684
108.496,-1.29713
108.541,-1.29742
108.59,-1.29771
108.641,-1.29799
108.695,-1.29826
108.74,-1.29853
108.792,-1.29879
108.841,-1.29905
108.89,-1.29931
108.941,-1.29956
108.989,-1.29982
109.036,-1.30007
109.089,-1.30033
109.143,-1.30058
109.191,-1.30084
109.239,-1.3011
109.292,-1.30137
109.343,-1.30164
109.392,-1.30191
109.44,-1.30218
109.491,-1.30245
109.541,-1.30271
109.593,-1.30297
109.64,-1.30323
109.689,-1.30349
109.738,-1.30375
109.79,-1.30401
109.842,-1.30427
109.893,-1.30452
109.938,-1.30477
109.987,-1.30502
110.042,-1.30527
110.089,-1.30552
110.138,-1.30577
110.188,-1.30602
110.238,-1.30628
110.29,-1.30653
110.342,-1.30679
110.388,-1.30705
110.439,-1.30731
110.489,-1.30757
110.541,-1.30783
110.589,-1.3081
110.638,-1.30837
110.69,-1.30863
110.739,-1.3089
110.785,-1.30916
110.839,-1.30942
110.888,-1.30967
110.94,-1.30991
110.987,-1.31015
111.039,-1.3104
111.087,-1.31064
111.138,-1.31089
111.187,-1.31115
111.241,-1.3114
111.288,-1.31166
111.334,-1.31192
111.388,-1.31219
111.437,-1.31245
111.489,-1.31271
111.537,-1.31297
111.587,-1.31323
111.639,-1.31349
111.69,-1.31374
111.74,-1.31399
111.788,-1.31423
111.841,-1.31447
111.886,-1.31469
111.939,-1.3149
111.989,-1.31511
112.038,-1.3153
112.086,-1.3155
112.136,-1.31569
112.19,-1.31588
112.239,-1.31608
112.289,-1.31629
112.341,-1.3165
112.387,-1.31672
112.441,-1.31694
112.49,-1.31717
112.538,-1.3174
112.588,-1.31764
112.639,-1.31788
112.688,-1.31812
112.735,-1.31837
112.787,-1.31862
112.839,-1.31887
112.89,-1.31912
112.935,-1.31938
112.985,-1.31963
113.036,-1.31988
113.083,-1.32013
113.136,-1.32036
113.185,-1.32059
113.236,-1.32082
113.286,-1.32104
113.339,-1.32126
113.386,-1.32148
113.434,-1.3217
113.487,-1.32191
113.533,-1.32213
113.589,-1.32236
113.639,-1.32258
113.687,-1.32282
113.734,-1.32305
113.787,-1.32329
113.833,-1.32353
113.881,-1.32377
113.937,-1.32402
113.984,-1.32426
114.036,-1.32451
114.086,-1.32475
114.136,-1.32499
114.186,-1.32522
114.237,-1.32545
114.287,-1.32567
114.333,-1.32589
114.383,-1.32611
114.436,-1.32632
114.486,-1.32653
114.535,-1.32674
114.584,-1.32695
114.635,-1.32715
114.686,-1.32734
114.736,-1.32754
114.786,-1.32773
114.833,-1.32793
114.879,-1.32813
114.934,-1.32833
114.984,-1.32854
115.034,-1.32876
115.084,-1.32897
115.136,-1.32918
115.183,-1.32939
115.237,-1.3296
115.286,-1.32981
115.331,-1.33002
115.385,-1.33023
115.435,-1.33043
115.484,-1.33064
115.537,-1.33084
115.588,-1.33104
115.634,-1.33125
115.682,-1.33145
115.733,-1.33166
115.78,-1.33187
115.831,-1.33209
115.886,-1.33231
115.934,-1.33253
115.984,-1.33274
116.034,-1.33296
116.082,-1.33318
116.131,-1.3334
116.177,-1.33362
116.231,-1.33385
116.283,-1.33408
116.333,-1.33432
116.384,-1.33457
116.43,-1.33483
116.483,-1.33509
116.532,-1.33535
116.582,-1.3356
116.633,-1.33586
116.68,-1.33611
116.733,-1.33635
116.783,-1.3366
116.84,-1.33684
116.884,-1.33708
116.933,-1.33732
116.984,-1.33756
117.032,-1.3378
117.082,-1.33805
117.132,-1.33829
117.186,-1.33853
117.23,-1.33877
117.28,-1.339
117.333,-1.33924
117.383,-1.33947
117.433,-1.3397
117.482,-1.33993
117.532,-1.34016
117.58,-1.34039
117.63,-1.34062
117.68,-1.34085
117.734,-1.34108
117.781,-1.3413
117.831,-1.34153
117.881,-1.34176
117.932,-1.34198
117.978,-1.34221
118.03,-1.34244
118.081,-1.34266
118.132,-1.34289
118.183,-1.34312
118.232,-1.34334
118.283,-1.34357
118.33,-1.34379
118.384,-1.34401
118.432,-1.34423
118.48,-1.34444
118.533,-1.34466
118.576,-1.34488
118.633,-1.3451
118.68,-1.34532
118.732,-1.34554
118.781,-1.34575
118.832,-1.34597
118.882,-1.34618
118.93,-1.34639
118.983,-1.34658
119.031,-1.34678
119.081,-1.34696
119.128,-1.34715
119.18,-1.34734
119.236,-1.34754
119.282,-1.34774
119.336,-1.34796
119.383,-1.34818
119.433,-1.34843
119.48,-1.34868
119.531,-1.34896
119.588,-1.34924
119.631,-1.34953
119.682,-1.34982
119.733,-1.35011
119.783,-1.35039
119.833,-1.35065
119.881,-1.3509
119.928,-1.35113
119.978,-1.35135
120.03,-1.35155
120.082,-1.35175
120.129,-1.35194
120.178,-1.35213
120.227,-1.35231
120.279,-1.3525
120.328,-1.3527
120.377,-1.35291
120.426,-1.35313
120.474,-1.35337
120.525,-1.35362
120.575,-1.35389
120.627,-1.35417
120.677,-1.35445
120.725,-1.35473
120.779,-1.355
120.828,-1.35528
120.88,-1.35554
120.928,-1.3558
120.979,-1.35605
121.026,-1.35629
121.076,-1.35651
121.129,-1.35672
121.18,-1.35692
121.231,-1.35711
121.276,-1.35729
121.33,-1.35746
121.382,-1.35763
121.428,-1.3578
121.485,-1.35796
121.531,-1.35813
121.58,-1.35831
121.632,-1.35848
121.682,-1.35867
121.733,-1.35886
121.778,-1.35906
121.829,-1.35927
121.879,-1.35948
121.929,-1.3597
121.98,-1.35991
122.031,-1.36013
122.079,-1.36035
122.128,-1.36057
122.178,-1.36078
122.229,-1.361
122.281,-1.36122
122.33,-1.36143
122.382,-1.36165
122.426,-1.36186
122.48,-1.36206
122.525,-1.36226
122.579,-1.36244
122.624,-1.36262
122.677,-1.36279
122.728,-1.36295
122.776,-1.3631
122.824,-1.36325
122.874,-1.36341
122.927,-1.36356
122.975,-1.36372
123.026,-1.36388
123.072,-1.36405
123.125,-1.36423
123.176,-1.36441
123.223,-1.36461
123.273,-1.36482
123.325,-1.36503
123.374,-1.36525
123.423,-1.36548
123.474,-1.36571
123.523,-1.36594
123.574,-1.36617
123.623,-1.36639
123.676,-1.36661
123.724,-1.36683
123.779,-1.36705
123.828,-1.36726
123.878,-1.36749
123.923,-1.36771
123.975,-1.36793
124.026,-1.36816
124.074,-1.36839
124.127,-1.36861
124.172,-1.36884
124.224,-1.36906
124.273,-1.36928
124.327,-1.36949
124.377,-1.3697
124.427,-1.3699
124.477,-1.3701
124.522,-1.37029
124.574,-1.37048
124.625,-1.37067
124.676,-1.37087
124.723,-1.37108
124.771,-1.37131
124.82,-1.37154
124.871,-1.37179
124.922,-1.37205
124.972,-1.37231
125.023,-1.37259
125.074,-1.37287
125.123,-1.37315
125.177,-1.37342
125.228,-1.37368
125.277,-1.37393
125.324,-1.37416
125.373,-1.37437
125.426,-1.37457
125.472,-1.37474
125.525,-1.37489
125.575,-1.37502
125.621,-1.37514
125.672,-1.37526
125.72,-1.37538
125.775,-1.3755
125.823,-1.37563
125.871,-1.37577
125.921,-1.37592
125.973,-1.37609
126.023,-1.37627
126.071,-1.37646
126.124,-1.37667
126.169,-1.37687
126.223,-1.37709
126.273,-1.3773
126.325,-1.37753
126.375,-1.37775
126.421,-1.37798
126.471,-1.37822
126.52,-1.37846
126.571,-1.37871
126.62,-1.37896
126.67,-1.37921
126.721,-1.37945
126.77,-1.3797
126.824,-1.37994
126.872,-1.38017
126.921,-1.3804
126.972,-1.38062
127.021,-1.38084
127.073,-1.38105
127.119,-1.38126
127.173,-1.38147
127.221,-1.38167
127.27,-1.38187
127.32,-1.38207
127.375,-1.38227
127.42,-1.38248
127.468,-1.38269
127.517,-1.38291
127.575,-1.38314
127.62,-1.38337
127.672,-1.38361
127.718,-1.38385
127.769,-1.3841
127.822,-1.38435
127.869,-1.3846
127.925,-1.38486
127.974,-1.38511
128.022,-1.38536
128.072,-1.38561
128.12,-1.38585
128.172,-1.38608
128.218,-1.3863
128.27,-1.38652
128.318,-1.38673
128.369,-1.38694
128.422,-1.38714
128.47,-1.38735
128.52,-1.38755
128.566,-1.38775
128.62,-1.38795
128.672,-1.38815
128.719,-1.38835
128.771,-1.38854
128.818,-1.38874
128.869,-1.38894
128.917,-1.38914
128.969,-1.38935
129.021,-1.38956
129.069,-1.38978
129.12,-1.38999
129.171,-1.39021
129.219,-1.39042
129.271,-1.39063
129.322,-1.39082
129.371,-1.39101
129.418,-1.39119
129.47,-1.39137
129.519,-1.39154
129.568,-1.3917
129.618,-1.39187
129.67,-1.39204
129.719,-1.39222
129.764,-1.3924
129.82,-1.39259
129.868,-1.39278
129.918,-1.39298
129.967,-1.39318
130.02,-1.39339
130.069,-1.39359
130.117,-1.39381
130.167,-1.39402
130.216,-1.39424
130.264,-1.39447
130.321,-1.3947
130.369,-1.39493
130.419,-1.39518
130.465,-1.39543
130.519,-1.39569
130.568,-1.39595
130.615,-1.39621
130.668,-1.39647
130.715,-1.39673
130.766,-1.39698
130.815,-1.39721
130.868,-1.39742
130.915,-1.39762
130.966,-1.3978
131.018,-1.39798
131.063,-1.39814
131.115,-1.3983
131.165,-1.39846
131.215,-1.39862
131.266,-1.39879
131.31,-1.39896
131.366,-1.39913
131.416,-1.39931
131.465,-1.39949
131.517,-1.39967
131.566,-1.39985
131.615,-1.40003
131.667,-1.40021
131.72,-1.40039
131.766,-1.40056
131.815,-1.40074
131.865,-1.40091
131.912,-1.40109
131.963,-1.40127
132.013,-1.40145
132.063,-1.40164
132.112,-1.40184
132.162,-1.40205
132.214,-1.40227
132.264,-1.4025
132.316,-1.40274
132.363,-1.40298
132.41,-1.40323
132.465,-1.40348
132.518,-1.40374
132.564,-1.40399
132.613,-1.40423
132.662,-1.40447
132.716,-1.40471
132.764,-1.40493
132.815,-1.40515
132.864,-1.40537
132.912,-1.40557
132.963,-1.40578
133.015,-1.40598
133.066,-1.40618
133.115,-1.40638
133.163,-1.40658
133.213,-1.40677
133.263,-1.40696
133.313,-1.40715
133.363,-1.40734
133.412,-1.40753
133.461,-1.40772
133.512,-1.40791
133.561,-1.40811
133.613,-1.40832
133.662,-1.40852
133.713,-1.40873
133.767,-1.40894
133.816,-1.40915
133.865,-1.40935
133.916,-1.40954
133.962,-1.40973
134.012,-1.40992
134.06,-1.4101
134.114,-1.41028
134.166,-1.41046
134.214,-1.41063
134.263,-1.41081
134.31,-1.41099
134.361,-1.41118
134.409,-1.41138
134.461,-1.41158
134.512,-1.41179
134.561,-1.412
134.612,-1.41221
134.662,-1.41242
134.715,-1.41262
134.761,-1.41283
134.811,-1.41304
134.861,-1.41325
134.915,-1.41346
134.964,-1.41368
135.014,-1.4139
135.06,-1.41412
135.112,-1.41434
135.159,-1.41456
135.213,-1.41478
135.263,-1.41499
135.31,-1.4152
135.362,-1.4154
135.41,-1.41559
135.462,-1.41578
135.513,-1.41596
135.562,-1.41613
135.61,-1.4163
135.667,-1.41648
135.71,-1.41667
135.763,-1.41688
135.815,-1.41709
135.859,-1.41732
135.909,-1.41757
135.958,-1.41782
136.016,-1.41808
136.062,-1.41834
136.113,-1.41861
136.16,-1.41887
136.21,-1.41912
136.267,-1.41937
136.312,-1.41962
136.36,-1.41985
136.41,-1.42007
136.457,-1.42029
136.51,-1.4205
136.56,-1.42071
136.61,-1.42091
136.66,-1.42112
136.713,-1.42132
136.76,-1.42152
136.807,-1.42172
136.864,-1.42193
136.91,-1.42213
136.961,-1.42234
137.009,-1.42253
137.059,-1.42273
137.107,-1.42292
137.158,-1.4231
137.208,-1.42328
137.254,-1.42345
137.309,-1.42361
137.36,-1.42378
137.407,-1.42394
137.46,-1.42411
137.506,-1.42427
137.558,-1.42445
137.608,-1.42463
137.658,-1.42481
137.709,-1.42501
137.759,-1.4252
137.812,-1.4254
137.856,-1.4256
137.91,-1.4258
137.958,-1.42599
138.008,-1.42617
138.054,-1.42635
138.109,-1.42653
138.159,-1.42671
138.209,-1.42688
138.256,-1.42706
138.306,-1.42723
138.36,-1.42741
138.408,-1.42759
138.459,-1.42777
138.511,-1.42794
138.558,-1.42812
138.608,-1.4283
138.66,-1.42849
138.707,-1.42868
138.758,-1.42889
138.804,-1.42911
138.858,-1.42934
138.906,-1.42959
138.959,-1.42984
139.007,-1.43009
139.056,-1.43036
139.107,-1.43062
139.159,-1.43089
139.21,-1.43115
139.259,-1.43142
