Sample temperature (C),Heat flow (mW)
87.262,-1.09793
87.311,-1.0989
87.365,-1.09985
87.413,-1.1008
87.461,-1.10173
87.509,-1.10266
87.562,-1.10358
87.615,-1.10451
87.663,-1.10549
87.71,-1.10644
87.762,-1.10742
87.812,-1.10834
87.862,-1.10925
87.91,-1.11016
87.961,-1.11107
88.013,-1.11195
88.062,-1.11278
88.113,-1.11369
88.159,-1.1146
88.211,-1.11551
88.259,-1.11641
88.311,-1.11729
88.362,-1.11816
88.41,-1.11902
88.46,-1.11988
88.511,-1.12072
88.558,-1.12157
88.606,-1.12241
88.663,-1.12326
88.709,-1.12411
88.755,-1.12496
88.812,-1.12582
88.861,-1.12667
88.906,-1.12752
88.957,-1.12837
89.014,-1.12922
89.061,-1.13006
89.106,-1.1309
89.163,-1.13173
89.212,-1.13256
89.259,-1.13339
89.309,-1.1342
89.357,-1.13502
89.409,-1.13583
89.46,-1.13662
89.509,-1.13741
89.56,-1.13819
89.61,-1.13895
89.662,-1.13969
89.712,-1.14042
89.758,-1.14113
89.811,-1.14184
89.859,-1.14254
89.91,-1.14324
89.958,-1.14395
90.007,-1.14466
90.058,-1.14537
90.112,-1.14608
90.157,-1.14679
90.209,-1.14751
90.256,-1.14824
90.313,-1.14896
90.355,-1.14969
90.409,-1.15041
90.458,-1.15113
90.509,-1.15185
90.561,-1.15257
90.609,-1.15327
90.66,-1.15397
90.709,-1.15467
90.752,-1.15536
90.807,-1.15605
90.86,-1.15673
90.908,-1.15741
90.958,-1.15809
91.007,-1.15877
91.058,-1.15945
91.109,-1.16012
91.161,-1.1608
91.209,-1.16147
91.258,-1.16214
91.309,-1.1628
91.354,-1.16346
91.403,-1.16411
91.456,-1.16476
91.506,-1.16541
91.559,-1.16604
91.605,-1.16668
91.659,-1.1673
91.709,-1.16793
91.754,-1.16855
91.808,-1.16917
91.862,-1.16978
91.91,-1.1704
91.959,-1.17101
92.011,-1.17163
92.059,-1.17224
92.105,-1.17285
92.157,-1.17347
92.209,-1.17408
92.254,-1.1747
92.309,-1.17532
92.357,-1.17595
92.402,-1.17658
92.456,-1.17721
92.508,-1.17784
92.559,-1.17846
92.606,-1.17907
92.657,-1.17967
92.703,-1.18026
92.755,-1.18084
92.808,-1.1814
92.858,-1.18195
92.903,-1.18248
92.955,-1.183
93.007,-1.18351
93.056,-1.18402
93.106,-1.18453
93.158,-1.18503
93.204,-1.18554
93.253,-1.18604
93.307,-1.18655
93.354,-1.18706
93.406,-1.18758
93.455,-1.18809
93.503,-1.18861
93.557,-1.18913
93.601,-1.18966
93.656,-1.1902
93.707,-1.19074
93.752,-1.19129
93.804,-1.19185
93.856,-1.19242
93.906,-1.19299
93.957,-1.19356
94.007,-1.19413
94.051,-1.1947
94.105,-1.19526
94.156,-1.19581
94.207,-1.19636
94.251,-1.1969
94.303,-1.19742
94.352,-1.19794
94.406,-1.19845
94.453,-1.19896
94.504,-1.19946
94.556,-1.19997
94.6,-1.20047
94.654,-1.20098
94.704,-1.20148
94.755,-1.20197
94.804,-1.20246
94.854,-1.20293
94.905,-1.2034
94.955,-1.20386
95.001,-1.20431
95.056,-1.20476
95.102,-1.20521
95.15,-1.20565
95.2,-1.20609
95.255,-1.20653
95.304,-1.20697
95.351,-1.20741
95.403,-1.20784
95.451,-1.20828
95.498,-1.20872
95.555,-1.20917
95.605,-1.20961
95.65,-1.21006
95.706,-1.21051
95.749,-1.21095
95.806,-1.2114
95.857,-1.21184
95.903,-1.21229
95.949,-1.21273
95.999,-1.21316
96.054,-1.2136
96.104,-1.21403
96.15,-1.21446
96.204,-1.21489
96.252,-1.21532
96.301,-1.21576
96.35,-1.21619
96.402,-1.21663
96.452,-1.21706
96.503,-1.2175
96.554,-1.21793
96.603,-1.21836
96.654,-1.2188
96.704,-1.21923
96.751,-1.21966
96.804,-1.22009
96.85,-1.22052
96.901,-1.22094
96.951,-1.22136
97.003,-1.22178
97.05,-1.2222
97.102,-1.22261
97.153,-1.22302
97.198,-1.22343
97.251,-1.22384
97.303,-1.22424
97.35,-1.22465
97.399,-1.22505
97.453,-1.22546
97.504,-1.22587
97.551,-1.22628
97.598,-1.22669
97.649,-1.22712
97.697,-1.22754
97.752,-1.22797
97.801,-1.22841
97.848,-1.22885
97.895,-1.2293
97.95,-1.22975
98.001,-1.2302
98.052,-1.23066
98.106,-1.23112
98.152,-1.23157
98.198,-1.23202
98.252,-1.23245
98.301,-1.23288
98.347,-1.23329
98.404,-1.2337
98.45,-1.2341
98.5,-1.23449
98.549,-1.23488
98.602,-1.23526
98.65,-1.23564
98.699,-1.23601
98.749,-1.23638
98.798,-1.23674
98.849,-1.2371
98.9,-1.23745
98.947,-1.23781
98.997,-1.23816
99.05,-1.23851
99.097,-1.23887
99.147,-1.23923
99.197,-1.23959
99.25,-1.23995
99.297,-1.24032
99.349,-1.24068
99.399,-1.24105
99.445,-1.24141
99.499,-1.24177
99.548,-1.24213
99.593,-1.24249
99.648,-1.24285
99.7,-1.24321
99.749,-1.24358
99.799,-1.24396
99.848,-1.24434
99.899,-1.24473
99.948,-1.24513
99.996,-1.24553
100.046,-1.24593
100.095,-1.24633
100.145,-1.24673
100.196,-1.24713
100.248,-1.24752
100.296,-1.24791
100.348,-1.2483
100.396,-1.24868
100.445,-1.24905
100.499,-1.24942
100.545,-1.24978
100.599,-1.25013
100.645,-1.25047
100.697,-1.2508
100.744,-1.25112
100.8,-1.25144
100.846,-1.25175
100.896,-1.25207
100.948,-1.25238
100.995,-1.2527
101.042,-1.25302
101.095,-1.25334
101.147,-1.25367
101.199,-1.25399
101.244,-1.25432
101.298,-1.25464
101.346,-1.25496
101.396,-1.25528
101.446,-1.2556
101.497,-1.25593
101.547,-1.25626
101.596,-1.2566
101.65,-1.25694
101.695,-1.25728
101.744,-1.25762
101.796,-1.25796
101.845,-1.25829
101.895,-1.25863
101.944,-1.25896
101.997,-1.25928
102.043,-1.25961
102.092,-1.25994
102.145,-1.26026
102.201,-1.26058
102.245,-1.2609
102.293,-1.26122
102.346,-1.26153
102.396,-1.26185
102.445,-1.26216
102.497,-1.26248
102.549,-1.26279
102.596,-1.2631
102.643,-1.26341
102.696,-1.26372
102.745,-1.26402
102.794,-1.26432
102.844,-1.26461
102.893,-1.2649
102.946,-1.26518
102.994,-1.26545
103.045,-1.26573
103.098,-1.26601
103.142,-1.26629
103.19,-1.26658
103.246,-1.26687
103.293,-1.26717
103.344,-1.26748
103.392,-1.26779
103.44,-1.2681
103.496,-1.26841
103.545,-1.26872
103.592,-1.26902
103.642,-1.26931
103.697,-1.2696
103.746,-1.26988
103.791,-1.27016
103.848,-1.27044
103.895,-1.27072
103.944,-1.27099
103.994,-1.27126
104.041,-1.27154
104.093,-1.27181
104.14,-1.27209
104.194,-1.27238
104.241,-1.27266
104.295,-1.27296
104.343,-1.27325
104.394,-1.27355
104.441,-1.27386
104.49,-1.27416
104.546,-1.27448
104.592,-1.27479
104.645,-1.27511
104.696,-1.27542
104.745,-1.27572
104.791,-1.27602
104.843,-1.27631
104.89,-1.27659
104.942,-1.27686
104.995,-1.27712
105.04,-1.27738
105.087,-1.27765
105.143,-1.27791
105.192,-1.27817
105.24,-1.27844
105.291,-1.27871
105.343,-1.27899
105.39,-1.27926
105.445,-1.27954
105.493,-1.27983
105.543,-1.28013
105.593,-1.28042
105.642,-1.28073
105.693,-1.28103
105.741,-1.28134
105.797,-1.28164
105.841,-1.28194
105.891,-1.28224
105.943,-1.28253
105.99,-1.28283
106.043,-1.28312
106.091,-1.28342
106.142,-1.28372
106.189,-1.28402
106.241,-1.28433
106.289,-1.28463
106.334,-1.28493
106.39,-1.28523
106.442,-1.28552
106.493,-1.2858
106.539,-1.28608
106.592,-1.28636
106.64,-1.28663
106.69,-1.2869
106.74,-1.28717
106.792,-1.28744
106.836,-1.28771
106.89,-1.28798
106.94,-1.28826
106.99,-1.28853
107.039,-1.2888
107.091,-1.28908
107.141,-1.28935
107.192,-1.28962
107.241,-1.28989
107.285,-1.29016
107.336,-1.29044
107.388,-1.29071
107.44,-1.29099
107.488,-1.29128
107.534,-1.29157
107.592,-1.29187
107.637,-1.29218
107.69,-1.29248
107.735,-1.2928
107.784,-1.29312
107.839,-1.29344
107.888,-1.29377
107.938,-1.29409
107.99,-1.2944
108.041,-1.2947
108.084,-1.295
108.135,-1.29529
108.188,-1.29557
108.236,-1.29584
108.287,-1.29611
108.338,-1.29638
108.386,-1.29664
108.435,-1.2969
108.488,-1.29716
108.539,-1.29742
108.584,-1.29768
108.638,-1.29795
108.687,-1.29821
108.735,-1.29847
108.79,-1.29872
108.84,-1.29898
108.885,-1.29924
108.933,-1.29949
108.99,-1.29974
109.033,-1.29999
109.084,-1.30024
109.136,-1.30049
109.185,-1.30074
109.234,-1.30098
109.288,-1.30124
109.337,-1.3015
109.386,-1.30176
109.437,-1.30202
109.486,-1.30229
109.537,-1.30255
109.587,-1.30282
109.642,-1.30308
109.684,-1.30335
109.735,-1.30363
109.787,-1.3039
109.837,-1.30418
109.885,-1.30445
109.933,-1.30472
109.983,-1.30497
110.034,-1.30521
110.087,-1.30545
110.134,-1.30567
110.184,-1.30589
110.238,-1.3061
110.285,-1.3063
110.33,-1.30651
110.388,-1.30672
110.436,-1.30694
110.486,-1.30716
110.535,-1.30739
110.586,-1.30762
110.632,-1.30786
110.683,-1.30811
110.736,-1.30837
110.786,-1.30864
110.835,-1.30892
110.883,-1.3092
110.934,-1.30948
110.986,-1.30976
111.035,-1.31002
111.085,-1.31027
111.131,-1.31052
111.182,-1.31075
111.235,-1.31098
111.283,-1.3112
111.333,-1.31142
111.384,-1.31164
111.434,-1.31185
111.485,-1.31208
111.535,-1.3123
111.587,-1.31253
111.633,-1.31276
111.684,-1.31299
111.735,-1.31323
111.784,-1.31348
111.835,-1.31374
111.884,-1.31401
111.931,-1.31428
111.98,-1.31457
112.032,-1.31486
112.083,-1.31515
112.136,-1.31545
112.182,-1.31574
112.23,-1.31604
112.28,-1.31632
112.335,-1.31661
112.385,-1.31688
112.431,-1.31714
112.481,-1.31739
112.53,-1.31763
112.584,-1.31786
112.635,-1.31807
112.686,-1.31827
112.73,-1.31847
112.781,-1.31866
112.831,-1.31884
112.883,-1.31902
112.933,-1.3192
112.982,-1.3194
113.031,-1.3196
113.081,-1.31981
113.129,-1.32003
113.182,-1.32027
113.231,-1.32051
113.278,-1.32076
113.33,-1.321
113.38,-1.32124
113.433,-1.32148
113.485,-1.32171
113.535,-1.32193
113.581,-1.32216
113.633,-1.32239
113.682,-1.32262
113.731,-1.32287
113.783,-1.32313
113.83,-1.32339
113.88,-1.32366
113.931,-1.32393
113.985,-1.32419
114.031,-1.32445
114.081,-1.32471
114.131,-1.32495
114.18,-1.32518
114.229,-1.3254
114.282,-1.32561
114.33,-1.32581
114.381,-1.32602
114.43,-1.32623
114.482,-1.32644
114.529,-1.32666
114.583,-1.32687
114.632,-1.3271
114.678,-1.32733
114.73,-1.32757
114.779,-1.32781
114.83,-1.32806
114.883,-1.32832
114.928,-1.32859
114.975,-1.32887
115.029,-1.32915
115.081,-1.32944
115.127,-1.32972
115.178,-1.33001
115.231,-1.3303
115.277,-1.33058
115.329,-1.33085
115.382,-1.33112
115.431,-1.33139
115.478,-1.33164
115.529,-1.33189
115.581,-1.33213
115.625,-1.33237
115.68,-1.3326
115.728,-1.33283
115.774,-1.33305
115.83,-1.33327
115.879,-1.33349
115.927,-1.33372
115.978,-1.33395
116.03,-1.33419
116.078,-1.33443
116.124,-1.33469
116.176,-1.33494
116.229,-1.3352
116.277,-1.33546
116.327,-1.33572
116.377,-1.33598
116.425,-1.33624
116.477,-1.33649
116.527,-1.33674
116.577,-1.33698
116.628,-1.33722
116.678,-1.33745
116.73,-1.33767
116.776,-1.33789
116.828,-1.3381
116.876,-1.33829
116.924,-1.33848
116.978,-1.33867
117.028,-1.33884
117.077,-1.33901
117.127,-1.33918
117.178,-1.33935
117.223,-1.33951
117.273,-1.33968
117.327,-1.33985
117.377,-1.34002
117.426,-1.3402
117.477,-1.34039
117.523,-1.34058
117.574,-1.34078
117.625,-1.341
117.675,-1.34122
117.721,-1.34146
117.778,-1.34171
117.829,-1.34197
117.874,-1.34224
117.926,-1.34252
117.974,-1.34281
118.025,-1.34309
118.076,-1.34337
118.128,-1.34364
118.176,-1.34391
118.225,-1.34417
118.279,-1.34442
118.323,-1.34468
118.376,-1.34493
118.424,-1.34518
118.48,-1.34542
118.528,-1.34566
118.575,-1.34589
118.626,-1.34611
118.674,-1.34631
118.728,-1.34651
118.779,-1.34671
118.823,-1.3469
118.876,-1.3471
118.927,-1.3473
118.978,-1.34751
119.027,-1.34774
119.075,-1.34797
119.126,-1.34822
119.176,-1.34847
119.23,-1.34873
119.275,-1.34899
119.33,-1.34925
119.376,-1.34949
119.424,-1.34974
119.474,-1.34997
119.531,-1.35019
119.575,-1.35039
119.627,-1.35058
119.677,-1.35077
119.728,-1.35094
119.771,-1.35111
119.827,-1.35128
119.875,-1.35144
119.925,-1.35161
119.973,-1.35179
120.026,-1.35197
120.076,-1.35215
120.124,-1.35235
120.174,-1.35256
120.222,-1.35279
120.272,-1.35302
120.323,-1.35326
120.37,-1.3535
120.421,-1.35374
120.471,-1.35398
120.52,-1.35421
120.567,-1.35443
120.621,-1.35464
120.675,-1.35484
120.722,-1.35503
120.773,-1.35522
120.827,-1.35541
120.873,-1.35559
120.922,-1.35577
120.976,-1.35596
121.026,-1.35614
121.073,-1.35633
121.123,-1.35652
121.174,-1.35673
121.223,-1.35695
121.274,-1.35718
121.324,-1.35742
121.371,-1.35767
121.425,-1.35792
121.476,-1.35818
121.523,-1.35844
121.574,-1.3587
121.623,-1.35895
121.677,-1.3592
121.723,-1.35944
121.776,-1.35967
121.827,-1.3599
121.873,-1.36013
121.923,-1.36035
121.972,-1.36057
122.026,-1.3608
122.073,-1.36102
122.125,-1.36125
122.173,-1.36149
122.223,-1.36174
122.274,-1.36199
122.324,-1.36224
122.373,-1.3625
122.421,-1.36276
122.471,-1.36302
122.519,-1.36328
122.574,-1.36353
122.623,-1.36377
122.671,-1.364
122.723,-1.36422
122.771,-1.36442
122.821,-1.3646
122.87,-1.36477
122.923,-1.36493
122.969,-1.36508
123.02,-1.36522
123.069,-1.36536
123.121,-1.3655
123.169,-1.36564
123.22,-1.36578
123.268,-1.36593
123.319,-1.36608
123.37,-1.36624
123.424,-1.36641
123.468,-1.36659
123.52,-1.36678
123.567,-1.36698
123.615,-1.36719
123.667,-1.3674
123.719,-1.36763
123.769,-1.36785
123.817,-1.36807
123.87,-1.3683
123.918,-1.36852
123.969,-1.36873
124.019,-1.36894
124.071,-1.36915
124.116,-1.36936
124.167,-1.36956
124.219,-1.36976
124.27,-1.36996
124.32,-1.37016
124.369,-1.37035
124.42,-1.37055
124.469,-1.37076
124.519,-1.37098
124.568,-1.3712
124.618,-1.37143
124.663,-1.37166
124.714,-1.3719
124.766,-1.37214
124.82,-1.37238
124.869,-1.37262
124.916,-1.37285
124.965,-1.37308
125.019,-1.3733
125.068,-1.37351
125.117,-1.37371
125.168,-1.37391
125.216,-1.3741
125.268,-1.37428
125.322,-1.37446
125.368,-1.37465
125.419,-1.37484
125.468,-1.37504
125.516,-1.37525
125.567,-1.37546
125.617,-1.37568
125.67,-1.37591
125.718,-1.37614
125.766,-1.37637
125.817,-1.37661
125.863,-1.37685
125.917,-1.37709
125.969,-1.37732
126.013,-1.37755
126.066,-1.37777
126.114,-1.37798
126.167,-1.37818
126.217,-1.37837
126.266,-1.37856
126.314,-1.37873
126.367,-1.37891
126.418,-1.37908
126.467,-1.37925
126.517,-1.37942
126.567,-1.37959
126.617,-1.37976
126.663,-1.37994
126.718,-1.38012
126.764,-1.3803
126.818,-1.3805
126.863,-1.3807
126.914,-1.3809
126.967,-1.38111
127.015,-1.38132
127.065,-1.38154
127.115,-1.38175
127.164,-1.38196
127.216,-1.38217
127.267,-1.38238
127.316,-1.38258
127.366,-1.38279
127.41,-1.38301
127.463,-1.38323
127.514,-1.38346
127.565,-1.3837
127.612,-1.38394
127.664,-1.38419
127.714,-1.38444
127.76,-1.38469
127.816,-1.38494
127.867,-1.3852
127.915,-1.38545
127.965,-1.3857
128.014,-1.38595
128.063,-1.38619
128.117,-1.38644
128.166,-1.38668
128.214,-1.38692
128.259,-1.38717
128.312,-1.38741
128.364,-1.38766
128.413,-1.38791
128.462,-1.38816
128.513,-1.38841
128.565,-1.38866
128.615,-1.3889
128.67,-1.38915
128.712,-1.38939
128.764,-1.38962
128.812,-1.38985
128.859,-1.39008
128.914,-1.39031
128.966,-1.39054
129.012,-1.39077
129.06,-1.39099
129.115,-1.39122
129.164,-1.39144
129.211,-1.39166
129.263,-1.39187
129.315,-1.39208
129.363,-1.39228
129.416,-1.39248
129.465,-1.39268
129.509,-1.39287
129.562,-1.39306
129.609,-1.39326
129.66,-1.39346
129.709,-1.39366
129.764,-1.39388
129.81,-1.3941
129.86,-1.39434
129.913,-1.39459
129.962,-1.39484
130.013,-1.39509
130.065,-1.39535
130.114,-1.3956
130.163,-1.39584
130.21,-1.39609
130.263,-1.39633
130.311,-1.39657
130.36,-1.3968
130.412,-1.39703
130.458,-1.39725
130.511,-1.39748
130.559,-1.3977
130.611,-1.39793
130.662,-1.39815
130.707,-1.39837
130.759,-1.39859
130.811,-1.3988
130.862,-1.39902
130.911,-1.39925
130.959,-1.39947
131.009,-1.3997
131.061,-1.39992
131.106,-1.40014
131.16,-1.40035
131.208,-1.40055
131.261,-1.40074
131.31,-1.40091
131.359,-1.40109
131.41,-1.40125
131.459,-1.40142
131.51,-1.40159
131.559,-1.40176
131.606,-1.40194
131.661,-1.40212
131.711,-1.4023
131.76,-1.4025
131.807,-1.4027
131.856,-1.40291
131.908,-1.40311
131.96,-1.40332
132.01,-1.40354
132.06,-1.40375
132.108,-1.40398
132.156,-1.40421
132.208,-1.40445
132.256,-1.40468
132.309,-1.40491
132.357,-1.40514
132.409,-1.40537
132.458,-1.40558
132.511,-1.4058
132.558,-1.406
132.61,-1.4062
132.659,-1.40639
132.708,-1.40657
132.759,-1.40675
132.808,-1.40694
132.858,-1.40712
132.906,-1.40731
132.96,-1.4075
133.008,-1.40771
133.058,-1.40791
133.108,-1.40812
133.158,-1.40834
133.208,-1.40856
133.254,-1.40878
133.305,-1.409
133.353,-1.40921
133.408,-1.40942
133.456,-1.40961
133.507,-1.4098
133.558,-1.40998
133.608,-1.41014
133.657,-1.41031
133.708,-1.41047
133.759,-1.41063
133.805,-1.41079
133.856,-1.41095
133.908,-1.41111
133.958,-1.41127
134.004,-1.41144
134.054,-1.41161
134.105,-1.4118
134.157,-1.412
134.206,-1.41221
134.257,-1.41243
134.302,-1.41266
134.353,-1.4129
134.409,-1.41315
134.456,-1.4134
134.508,-1.41365
134.555,-1.4139
134.605,-1.41414
134.654,-1.41438
134.705,-1.4146
134.754,-1.4148
134.807,-1.41499
134.857,-1.41517
134.904,-1.41533
134.953,-1.41549
135.01,-1.41565
135.057,-1.41581
135.103,-1.41597
135.156,-1.41613
135.2,-1.4163
135.256,-1.41649
135.306,-1.41668
135.354,-1.41688
135.406,-1.41709
135.456,-1.41732
135.509,-1.41755
135.555,-1.41778
135.606,-1.41801
135.655,-1.41825
135.705,-1.41848
135.757,-1.41871
135.805,-1.41893
135.857,-1.41914
135.905,-1.41935
135.955,-1.41955
136.007,-1.41974
136.053,-1.41994
136.1,-1.42015
136.156,-1.42038
136.203,-1.42061
136.252,-1.42086
136.302,-1.42111
136.352,-1.42138
136.403,-1.42165
136.454,-1.42192
136.501,-1.42219
136.554,-1.42246
136.604,-1.42272
136.654,-1.42298
136.703,-1.42322
136.753,-1.42346
136.804,-1.42368
136.852,-1.42391
136.905,-1.42412
136.956,-1.42434
137.005,-1.42454
137.053,-1.42473
137.105,-1.4249
137.155,-1.42507
137.203,-1.42524
137.252,-1.4254
137.303,-1.42555
137.35,-1.42571
137.399,-1.42586
137.45,-1.42602
137.502,-1.42618
137.552,-1.42634
137.601,-1.42652
137.648,-1.42669
137.698,-1.42688
137.753,-1.42707
137.803,-1.42727
137.85,-1.42747
137.899,-1.42767
137.95,-1.42788
138.001,-1.42809
138.054,-1.42829
138.099,-1.4285
138.148,-1.42871
138.2,-1.42892
138.253,-1.42912
138.301,-1.42933
138.351,-1.42954
138.401,-1.42975
138.448,-1.42996
138.502,-1.43017
138.552,-1.43039
138.602,-1.43061
138.647,-1.43084
138.699,-1.43108
138.75,-1.43132
138.802,-1.43157
138.857,-1.43181
138.902,-1.43205
138.95,-1.43229
139.001,-1.43251
139.052,-1.43273
139.1,-1.43294
139.152,-1.43314
