Sample temperature (C),Heat flow (mW)
80.517,-0.9178
80.565,-0.91978
80.616,-0.92173
80.664,-0.9237
80.722,-0.92561
80.769,-0.92758
80.816,-0.92954
80.864,-0.93148
80.914,-0.9334
80.969,-0.93529
81.015,-0.93722
81.064,-0.93919
81.112,-0.94106
81.164,-0.94295
81.215,-0.94488
81.266,-0.94673
81.315,-0.94854
81.367,-0.95039
81.414,-0.95229
81.468,-0.9541
81.518,-0.95592
81.567,-0.95777
81.618,-0.95953
81.664,-0.96124
81.716,-0.9629
81.765,-0.96458
81.815,-0.96622
81.865,-0.96787
81.913,-0.96953
81.963,-0.97115
82.014,-0.97274
82.068,-0.9743
82.116,-0.97585
82.165,-0.97741
82.218,-0.979
82.263,-0.98052
82.314,-0.98206
82.367,-0.98365
82.41,-0.98526
82.471,-0.98687
82.514,-0.98847
82.567,-0.99004
82.614,-0.99155
82.67,-0.99313
82.72,-0.99467
82.764,-0.99617
82.815,-0.99772
82.866,-0.99927
82.921,-1.00082
82.968,-1.00235
83.017,-1.00387
83.065,-1.00537
83.115,-1.00685
83.168,-1.00833
83.216,-1.0098
83.267,-1.01124
83.311,-1.01263
83.363,-1.01408
83.417,-1.01555
83.466,-1.01701
83.515,-1.01848
83.563,-1.01994
83.616,-1.02139
83.668,-1.02284
83.716,-1.02428
83.769,-1.02571
83.82,-1.02712
83.868,-1.02852
83.914,-1.02991
83.964,-1.03129
84.015,-1.03266
84.067,-1.034
84.112,-1.03534
84.164,-1.03667
84.212,-1.03799
84.268,-1.0393
84.318,-1.04061
84.365,-1.04191
84.415,-1.04322
84.464,-1.04451
84.517,-1.0458
84.567,-1.04709
84.62,-1.04837
84.667,-1.04966
84.717,-1.05098
84.764,-1.05227
84.815,-1.05358
84.867,-1.05487
84.914,-1.05615
84.964,-1.05745
85.016,-1.05869
85.063,-1.05993
85.116,-1.06116
85.163,-1.06236
85.216,-1.06351
85.263,-1.06471
85.31,-1.06588
85.367,-1.06696
85.414,-1.06805
85.469,-1.06918
85.516,-1.07025
85.564,-1.07133
85.615,-1.07249
85.664,-1.07365
85.715,-1.07481
85.765,-1.07596
85.815,-1.0771
85.863,-1.07823
85.916,-1.07935
85.964,-1.08045
86.01,-1.08155
86.064,-1.08263
86.114,-1.0837
86.167,-1.08477
86.218,-1.08582
86.263,-1.08687
86.316,-1.0879
86.364,-1.08894
86.411,-1.08996
86.467,-1.09099
86.515,-1.09201
86.566,-1.09304
86.609,-1.09406
86.665,-1.09508
86.713,-1.09611
86.763,-1.09713
86.814,-1.09814
86.864,-1.09915
86.915,-1.10014
86.965,-1.10113
87.014,-1.1021
87.066,-1.10306
87.109,-1.10401
87.162,-1.10494
87.212,-1.10587
87.267,-1.1068
87.316,-1.10772
87.367,-1.10864
87.414,-1.10956
87.46,-1.11048
87.516,-1.1114
87.564,-1.11232
87.615,-1.11323
87.662,-1.11415
87.712,-1.11507
87.76,-1.11599
87.811,-1.1169
87.864,-1.11781
87.915,-1.11872
87.966,-1.11963
88.016,-1.12054
88.062,-1.12144
88.115,-1.12233
88.163,-1.12321
88.214,-1.12407
88.264,-1.12493
88.31,-1.12576
88.366,-1.12659
88.414,-1.1274
88.462,-1.1282
88.512,-1.12898
88.563,-1.12975
88.612,-1.13052
88.663,-1.13127
88.714,-1.13203
88.758,-1.1328
88.812,-1.13356
88.863,-1.13434
88.914,-1.13512
88.962,-1.13591
89.013,-1.13671
89.061,-1.1375
89.11,-1.1383
89.165,-1.13908
89.217,-1.13986
89.261,-1.14063
89.311,-1.14139
89.36,-1.14214
89.415,-1.14288
89.468,-1.14361
89.514,-1.14434
89.564,-1.14506
89.612,-1.14577
89.659,-1.14648
89.712,-1.14718
89.76,-1.14788
89.811,-1.14858
89.861,-1.14928
89.907,-1.14998
89.96,-1.15068
90.009,-1.15139
90.062,-1.1521
90.111,-1.15282
90.162,-1.15353
90.213,-1.15424
90.262,-1.15495
90.313,-1.15565
90.363,-1.15635
90.412,-1.15704
90.463,-1.15773
90.512,-1.15841
90.565,-1.15908
90.611,-1.15975
90.664,-1.16042
90.709,-1.16108
90.759,-1.16175
90.813,-1.16241
90.861,-1.16307
90.913,-1.16374
90.96,-1.1644
91.014,-1.16505
91.064,-1.1657
91.114,-1.16635
91.162,-1.167
91.212,-1.16764
91.263,-1.16828
91.308,-1.16891
91.359,-1.16955
91.411,-1.17017
91.461,-1.1708
91.513,-1.17142
91.561,-1.17205
91.611,-1.17267
91.661,-1.17329
91.714,-1.1739
91.764,-1.17452
91.809,-1.17514
91.861,-1.17576
91.91,-1.17639
91.961,-1.17702
92.015,-1.17766
92.057,-1.17829
92.112,-1.17893
92.164,-1.17955
92.213,-1.18017
92.264,-1.18076
92.312,-1.18135
92.359,-1.18191
92.409,-1.18247
92.462,-1.18302
92.511,-1.18356
92.559,-1.18409
92.608,-1.18463
92.658,-1.18517
92.708,-1.18571
92.76,-1.18625
92.812,-1.1868
92.856,-1.18736
92.905,-1.18792
92.96,-1.18848
93.011,-1.18904
93.061,-1.18961
93.11,-1.19017
93.157,-1.19073
93.209,-1.19129
93.257,-1.19185
93.31,-1.1924
93.353,-1.19295
93.408,-1.1935
93.459,-1.19405
93.508,-1.19461
93.562,-1.19517
93.608,-1.19572
93.66,-1.19628
93.712,-1.19682
93.757,-1.19737
93.81,-1.1979
93.858,-1.19844
93.908,-1.19897
93.96,-1.19949
94.009,-1.20001
94.06,-1.20053
94.108,-1.20105
94.161,-1.20156
94.209,-1.20207
94.258,-1.20258
94.307,-1.20308
94.359,-1.20359
94.411,-1.20409
94.457,-1.2046
94.509,-1.2051
94.555,-1.2056
94.608,-1.2061
94.659,-1.2066
94.708,-1.20709
94.76,-1.20758
94.807,-1.20808
94.861,-1.20856
94.907,-1.20905
94.959,-1.20953
95.009,-1.21001
95.055,-1.21049
95.107,-1.21096
95.158,-1.21143
95.208,-1.2119
95.257,-1.21237
95.306,-1.21283
95.358,-1.21329
95.404,-1.21375
95.463,-1.2142
95.506,-1.21466
95.554,-1.21512
95.61,-1.21557
95.654,-1.21603
95.706,-1.21648
95.76,-1.21693
95.807,-1.21738
95.859,-1.21782
95.906,-1.21827
95.957,-1.21871
96.007,-1.21915
96.057,-1.21959
96.105,-1.22003
96.152,-1.22047
96.204,-1.22091
96.259,-1.22136
96.306,-1.2218
96.357,-1.22223
96.404,-1.22266
96.453,-1.22309
96.506,-1.2235
96.555,-1.22391
96.607,-1.2243
96.656,-1.22469
96.706,-1.22507
96.756,-1.22544
96.805,-1.2258
96.854,-1.22616
96.907,-1.22652
96.953,-1.22688
97.005,-1.22725
97.059,-1.22761
97.108,-1.22799
97.157,-1.22837
97.203,-1.22877
97.255,-1.22917
97.306,-1.22959
97.354,-1.23001
97.408,-1.23044
97.457,-1.23087
97.503,-1.23129
97.559,-1.2317
97.605,-1.2321
97.656,-1.23249
97.705,-1.23286
97.757,-1.23323
97.803,-1.23359
97.853,-1.23394
97.909,-1.23429
97.953,-1.23464
98.003,-1.23499
98.052,-1.23535
98.104,-1.2357
98.155,-1.23606
98.203,-1.23642
98.254,-1.23678
98.303,-1.23714
98.355,-1.2375
98.406,-1.23786
98.456,-1.23821
98.503,-1.23857
98.552,-1.23892
98.604,-1.23928
98.647,-1.23963
98.704,-1.23998
98.757,-1.24033
98.803,-1.24067
98.851,-1.24102
98.902,-1.24137
98.955,-1.24172
99.0,-1.24207
99.058,-1.24242
99.103,-1.24278
99.151,-1.24315
99.205,-1.24351
99.252,-1.24388
99.302,-1.24425
99.355,-1.24461
99.401,-1.24497
99.454,-1.24533
99.501,-1.24569
99.55,-1.24604
99.6,-1.2464
99.653,-1.24676
99.7,-1.24712
99.747,-1.24748
99.804,-1.24785
99.85,-1.24822
99.901,-1.24859
99.95,-1.24896
100.001,-1.24933
100.054,-1.24969
100.103,-1.25005
100.151,-1.25041
100.2,-1.25077
100.251,-1.25113
100.303,-1.25148
100.35,-1.25183
100.4,-1.25218
100.448,-1.25252
100.501,-1.25286
100.552,-1.2532
100.604,-1.25353
100.652,-1.25386
100.701,-1.2542
100.749,-1.25453
100.801,-1.25486
100.848,-1.2552
100.9,-1.25553
100.955,-1.25587
101.003,-1.2562
101.052,-1.25654
101.097,-1.25687
101.149,-1.2572
101.201,-1.25753
101.251,-1.25786
101.304,-1.25818
101.35,-1.25851
101.399,-1.25883
101.449,-1.25915
101.504,-1.25948
101.549,-1.25981
101.599,-1.26014
101.65,-1.26048
101.7,-1.26083
101.749,-1.26118
101.797,-1.26153
101.85,-1.26188
101.899,-1.26223
101.946,-1.26258
102.001,-1.26293
102.049,-1.26328
102.097,-1.26362
102.149,-1.26397
102.197,-1.26431
102.251,-1.26464
102.298,-1.26498
102.354,-1.26531
102.399,-1.26563
102.447,-1.26595
102.499,-1.26627
102.548,-1.26658
102.6,-1.26688
102.647,-1.26718
102.698,-1.26747
102.747,-1.26776
102.799,-1.26804
102.851,-1.26832
102.9,-1.26859
102.951,-1.26887
102.995,-1.26915
103.052,-1.26944
103.099,-1.26973
103.148,-1.27003
103.201,-1.27033
103.249,-1.27063
103.297,-1.27094
103.349,-1.27125
103.394,-1.27157
103.447,-1.27188
103.496,-1.2722
103.546,-1.27251
103.596,-1.27283
103.651,-1.27314
103.698,-1.27345
103.746,-1.27375
103.8,-1.27406
103.843,-1.27435
103.897,-1.27465
103.951,-1.27494
103.997,-1.27524
104.046,-1.27553
104.097,-1.27583
104.146,-1.27613
104.199,-1.27643
104.244,-1.27673
104.298,-1.27703
104.348,-1.27734
104.396,-1.27764
104.445,-1.27794
104.495,-1.27824
104.55,-1.27854
104.597,-1.27884
104.651,-1.27912
104.695,-1.27941
104.747,-1.27968
104.794,-1.27995
104.844,-1.28021
104.9,-1.28046
104.947,-1.28072
104.998,-1.28097
105.051,-1.28123
105.099,-1.28148
105.147,-1.28172
105.196,-1.28197
105.246,-1.28222
105.295,-1.28247
105.345,-1.28273
105.395,-1.283
105.441,-1.28328
105.498,-1.28356
105.546,-1.28384
105.598,-1.28413
105.648,-1.28442
105.697,-1.2847
105.743,-1.28499
105.795,-1.28527
105.844,-1.28555
105.897,-1.28583
105.945,-1.2861
105.996,-1.28638
106.047,-1.28665
106.096,-1.28692
106.147,-1.28718
106.197,-1.28745
106.246,-1.28772
106.297,-1.28798
106.342,-1.28824
106.392,-1.2885
106.444,-1.28876
106.493,-1.28901
106.541,-1.28926
106.596,-1.2895
106.642,-1.28974
106.695,-1.28998
106.746,-1.29021
106.797,-1.29044
106.844,-1.29067
106.893,-1.29091
106.947,-1.29114
106.995,-1.29138
107.045,-1.29162
107.093,-1.29187
107.143,-1.29212
107.195,-1.29238
107.243,-1.29264
107.297,-1.29292
107.343,-1.29319
107.394,-1.29348
107.442,-1.29377
107.494,-1.29407
107.545,-1.29438
107.591,-1.29469
107.644,-1.295
107.692,-1.29531
107.742,-1.29561
107.793,-1.29592
107.841,-1.29621
107.893,-1.29651
107.941,-1.2968
107.993,-1.29708
108.044,-1.29736
108.092,-1.29763
108.141,-1.2979
108.19,-1.29817
108.241,-1.29843
108.293,-1.29869
108.341,-1.29895
108.396,-1.2992
108.444,-1.29945
108.493,-1.29969
108.54,-1.29993
108.593,-1.30018
108.641,-1.30042
108.69,-1.30066
108.744,-1.30091
108.789,-1.30116
108.842,-1.30141
108.893,-1.30166
108.947,-1.30191
108.992,-1.30216
109.039,-1.30241
109.087,-1.30266
109.141,-1.3029
109.19,-1.30315
109.241,-1.30339
109.293,-1.30363
109.347,-1.30388
109.392,-1.30411
109.443,-1.30435
109.495,-1.30458
109.536,-1.3048
109.586,-1.30502
109.638,-1.30524
109.689,-1.30546
109.74,-1.30569
109.79,-1.30593
109.842,-1.30617
109.89,-1.30641
109.941,-1.30666
109.99,-1.30692
110.042,-1.30719
110.088,-1.30747
110.14,-1.30774
110.189,-1.30803
110.241,-1.30831
110.292,-1.30859
110.341,-1.30886
110.39,-1.30913
110.442,-1.30939
110.487,-1.30965
110.54,-1.30989
110.591,-1.31013
110.638,-1.31037
110.687,-1.3106
110.736,-1.31084
110.791,-1.31107
110.845,-1.31129
110.887,-1.31152
110.941,-1.31174
110.989,-1.31195
111.039,-1.31217
111.09,-1.31238
111.142,-1.31259
111.188,-1.31279
111.237,-1.313
111.289,-1.31321
111.337,-1.31343
111.39,-1.31366
111.435,-1.31389
111.489,-1.31412
111.54,-1.31437
111.586,-1.31462
111.641,-1.31488
111.69,-1.31514
111.737,-1.31542
111.789,-1.3157
111.841,-1.31598
111.891,-1.31627
111.939,-1.31657
111.992,-1.31686
112.036,-1.31714
112.09,-1.31741
112.138,-1.31767
112.185,-1.31792
112.239,-1.31815
112.283,-1.31838
112.335,-1.3186
112.388,-1.31881
112.434,-1.31902
112.49,-1.31922
112.538,-1.31943
112.586,-1.31963
112.635,-1.31985
112.692,-1.32007
112.738,-1.32029
112.787,-1.32052
112.837,-1.32075
112.89,-1.32099
112.935,-1.32123
112.985,-1.32148
113.04,-1.32172
113.085,-1.32197
113.135,-1.32221
113.184,-1.32246
113.234,-1.3227
113.286,-1.32295
113.335,-1.32319
113.385,-1.32344
113.437,-1.32368
113.486,-1.32393
113.539,-1.32419
113.585,-1.32443
113.637,-1.32468
113.687,-1.32492
113.734,-1.32516
113.787,-1.3254
113.835,-1.32563
113.882,-1.32586
113.935,-1.32608
113.983,-1.32631
114.036,-1.32653
114.085,-1.32675
114.135,-1.32698
114.185,-1.3272
114.233,-1.32743
114.283,-1.32765
114.334,-1.32789
114.387,-1.32813
114.436,-1.32837
114.486,-1.32862
114.538,-1.32888
114.587,-1.32913
114.636,-1.32939
114.687,-1.32964
114.733,-1.32988
114.785,-1.33012
114.832,-1.33036
114.881,-1.33058
114.934,-1.3308
114.985,-1.33102
115.031,-1.33123
115.083,-1.33143
115.132,-1.33163
115.182,-1.33183
115.233,-1.33202
115.279,-1.33222
115.334,-1.33242
115.385,-1.33263
115.433,-1.33284
115.485,-1.33306
115.531,-1.33329
115.583,-1.33352
115.63,-1.33376
115.685,-1.334
115.735,-1.33425
115.781,-1.33451
115.831,-1.33477
115.884,-1.33503
115.931,-1.33529
115.982,-1.33556
116.031,-1.33581
116.082,-1.33607
116.128,-1.33631
116.181,-1.33655
116.233,-1.33678
116.281,-1.337
116.333,-1.33722
116.379,-1.33744
116.434,-1.33765
116.482,-1.33786
116.534,-1.33808
116.584,-1.33829
116.633,-1.3385
116.682,-1.33871
116.734,-1.33891
116.785,-1.33911
116.835,-1.3393
116.883,-1.33949
116.932,-1.33969
116.979,-1.33988
117.032,-1.34007
117.083,-1.34026
117.132,-1.34046
117.182,-1.34067
117.23,-1.34088
117.276,-1.3411
117.33,-1.34132
117.383,-1.34154
117.43,-1.34177
117.479,-1.34199
117.534,-1.34221
117.58,-1.34244
117.634,-1.34266
117.681,-1.34287
117.729,-1.34308
117.78,-1.34329
117.83,-1.3435
117.884,-1.3437
117.93,-1.34391
117.984,-1.34411
118.026,-1.34431
118.081,-1.34451
118.131,-1.34472
118.181,-1.34493
118.233,-1.34514
118.281,-1.34536
118.329,-1.34558
118.383,-1.34579
118.43,-1.34601
118.482,-1.34622
118.527,-1.34644
118.577,-1.34665
118.631,-1.34686
118.683,-1.34707
118.731,-1.34729
118.782,-1.34751
118.832,-1.34773
118.883,-1.34797
118.929,-1.34821
118.983,-1.34845
119.03,-1.3487
119.083,-1.34896
119.13,-1.34922
119.178,-1.34948
119.234,-1.34974
119.285,-1.35
119.328,-1.35026
119.383,-1.35051
119.43,-1.35075
119.483,-1.35098
119.533,-1.35121
119.582,-1.35142
119.634,-1.35163
119.685,-1.35182
119.73,-1.35202
119.784,-1.35221
119.836,-1.3524
119.88,-1.35259
119.93,-1.35279
119.977,-1.35299
120.03,-1.35321
120.077,-1.35343
120.126,-1.35365
120.18,-1.35388
120.227,-1.35411
120.278,-1.35434
120.326,-1.35457
120.376,-1.3548
120.429,-1.35503
120.477,-1.35526
120.529,-1.35549
120.572,-1.35571
120.627,-1.35594
120.679,-1.35617
120.728,-1.3564
120.778,-1.35662
120.826,-1.35685
120.879,-1.35708
120.928,-1.35731
120.982,-1.35754
121.025,-1.35777
121.076,-1.358
121.131,-1.35823
121.181,-1.35846
121.231,-1.35869
121.279,-1.35892
121.327,-1.35915
121.38,-1.35937
121.431,-1.35959
121.483,-1.35982
121.529,-1.36003
121.578,-1.36025
121.628,-1.36046
121.682,-1.36068
121.732,-1.3609
121.781,-1.36111
121.832,-1.36133
121.882,-1.36155
121.929,-1.36177
121.982,-1.362
122.031,-1.36222
122.079,-1.36246
122.129,-1.36269
122.177,-1.36291
122.229,-1.36313
122.28,-1.36335
122.328,-1.36356
122.377,-1.36377
122.426,-1.36398
122.477,-1.36418
122.527,-1.36439
122.579,-1.3646
122.624,-1.36481
122.674,-1.36502
122.729,-1.36523
122.777,-1.36544
122.828,-1.36566
122.882,-1.36587
122.927,-1.36609
122.973,-1.3663
123.026,-1.36651
123.079,-1.36672
123.126,-1.36693
123.174,-1.36715
123.222,-1.36736
123.274,-1.36758
123.324,-1.36779
123.377,-1.36802
123.424,-1.36825
123.474,-1.36849
123.523,-1.36874
123.569,-1.369
123.624,-1.36926
123.673,-1.36953
123.723,-1.36979
123.773,-1.37005
123.827,-1.37029
123.878,-1.37053
123.925,-1.37075
123.977,-1.37095
124.022,-1.37115
124.074,-1.37134
124.127,-1.37151
124.173,-1.37169
124.227,-1.37186
124.271,-1.37204
124.323,-1.37221
124.377,-1.3724
124.426,-1.37259
124.478,-1.37279
124.524,-1.37299
124.573,-1.3732
124.624,-1.37341
124.675,-1.37362
124.72,-1.37384
124.771,-1.37406
124.823,-1.37428
124.871,-1.37449
124.922,-1.3747
124.975,-1.37491
125.023,-1.37511
125.077,-1.37531
125.122,-1.3755
125.173,-1.3757
125.224,-1.37589
125.273,-1.37609
125.322,-1.37629
125.372,-1.37648
125.424,-1.37668
125.472,-1.37688
125.525,-1.37708
125.576,-1.37727
125.621,-1.37747
125.673,-1.37766
125.719,-1.37786
125.772,-1.37805
125.82,-1.37825
125.871,-1.37845
125.92,-1.37865
125.972,-1.37886
126.02,-1.37907
126.071,-1.37929
126.124,-1.37951
126.174,-1.37973
126.223,-1.37996
126.271,-1.38019
126.32,-1.38042
126.372,-1.38067
126.423,-1.38092
126.471,-1.38118
126.52,-1.38144
126.571,-1.3817
126.624,-1.38197
126.675,-1.38224
126.723,-1.38251
126.773,-1.38277
126.82,-1.38303
126.873,-1.38327
126.922,-1.38351
126.973,-1.38374
127.025,-1.38396
127.073,-1.38417
127.124,-1.38438
127.175,-1.38459
127.223,-1.3848
127.273,-1.38501
127.318,-1.38523
127.372,-1.38545
127.419,-1.38567
127.472,-1.3859
127.521,-1.38613
127.569,-1.38636
127.62,-1.38659
127.669,-1.38683
127.718,-1.38706
127.774,-1.38729
127.821,-1.38753
127.869,-1.38777
127.918,-1.388
127.968,-1.38824
128.023,-1.38848
128.072,-1.38871
128.12,-1.38894
128.169,-1.38916
128.218,-1.38938
128.27,-1.38959
128.321,-1.3898
128.37,-1.39
128.419,-1.39019
128.472,-1.39036
128.522,-1.39053
128.569,-1.39068
128.617,-1.39082
128.672,-1.39097
128.721,-1.39111
128.775,-1.39125
128.818,-1.3914
128.867,-1.39156
128.919,-1.39172
128.965,-1.39189
129.018,-1.39208
129.066,-1.39228
129.118,-1.39248
129.171,-1.3927
129.217,-1.39292
129.271,-1.39315
129.321,-1.39338
129.37,-1.39362
129.421,-1.39385
129.468,-1.39408
129.519,-1.39431
129.568,-1.39453
129.616,-1.39475
129.669,-1.39496
129.718,-1.39517
129.768,-1.39538
129.816,-1.39559
129.87,-1.3958
129.918,-1.39601
129.968,-1.39623
130.018,-1.39645
130.068,-1.39668
130.116,-1.39691
130.17,-1.39715
130.219,-1.3974
130.267,-1.39764
130.317,-1.39789
130.369,-1.39813
130.418,-1.39836
130.467,-1.39859
130.516,-1.3988
130.569,-1.39901
130.615,-1.3992
130.668,-1.39939
130.716,-1.39956
130.764,-1.39974
130.818,-1.39992
130.864,-1.4001
130.916,-1.40028
130.969,-1.40046
131.015,-1.40065
131.07,-1.40085
131.115,-1.40105
131.165,-1.40126
131.214,-1.40146
131.264,-1.40167
131.315,-1.40187
131.365,-1.40207
131.414,-1.40226
131.465,-1.40244
131.514,-1.40262
131.567,-1.4028
131.616,-1.40297
131.667,-1.40314
131.713,-1.40331
131.764,-1.40348
131.817,-1.40365
131.866,-1.40382
131.915,-1.404
131.964,-1.40418
132.013,-1.40436
132.066,-1.40454
132.112,-1.40472
132.164,-1.4049
132.213,-1.40509
132.262,-1.40528
132.316,-1.40547
132.362,-1.40567
132.415,-1.40587
132.464,-1.40607
132.513,-1.40629
132.563,-1.40651
132.615,-1.40674
132.666,-1.40697
132.715,-1.40721
132.765,-1.40744
132.815,-1.40768
132.866,-1.40791
132.915,-1.40814
132.966,-1.40836
133.014,-1.40858
133.064,-1.40878
133.115,-1.40899
133.164,-1.40919
133.213,-1.40938
133.263,-1.40958
133.312,-1.40978
133.365,-1.40999
133.412,-1.4102
133.465,-1.41043
133.517,-1.41066
133.564,-1.41091
133.61,-1.41116
133.663,-1.41141
133.716,-1.41166
133.763,-1.41191
133.813,-1.41216
133.862,-1.4124
133.91,-1.41264
133.965,-1.41287
134.014,-1.4131
134.061,-1.41331
134.113,-1.41352
134.162,-1.41372
134.214,-1.41391
134.263,-1.41409
134.315,-1.41428
134.362,-1.41446
134.412,-1.41464
134.459,-1.41483
134.512,-1.41503
134.562,-1.41524
134.61,-1.41546
134.661,-1.41569
134.713,-1.41592
134.763,-1.41615
134.81,-1.41639
134.861,-1.41662
134.911,-1.41685
134.962,-1.41707
135.013,-1.41728
135.066,-1.41748
135.11,-1.41768
135.16,-1.41786
135.212,-1.41804
135.26,-1.41822
135.31,-1.4184
135.363,-1.41858
135.412,-1.41877
135.463,-1.41897
135.512,-1.41917
135.562,-1.41939
135.613,-1.41962
135.661,-1.41985
135.711,-1.42009
135.761,-1.42034
135.808,-1.42058
135.861,-1.42083
135.909,-1.42107
135.962,-1.42131
136.009,-1.42155
136.061,-1.42177
136.109,-1.42199
136.158,-1.4222
136.21,-1.4224
136.259,-1.4226
136.31,-1.42279
136.36,-1.42297
136.41,-1.42315
136.463,-1.42333
136.507,-1.42351
136.561,-1.42369
136.607,-1.42387
136.656,-1.42405
136.71,-1.42424
136.757,-1.42444
136.81,-1.42465
136.858,-1.42486
136.908,-1.42508
136.96,-1.4253
137.009,-1.42553
137.057,-1.42576
137.108,-1.426
137.161,-1.42623
137.206,-1.42646
137.26,-1.42669
137.31,-1.42692
137.357,-1.42713
137.406,-1.42734
137.459,-1.42754
137.511,-1.42772
137.558,-1.4279
137.61,-1.42807
137.659,-1.42823
137.707,-1.42838
137.76,-1.42853
137.81,-1.42867
137.86,-1.42882
137.91,-1.42897
137.957,-1.42912
138.01,-1.42928
138.06,-1.42945
138.109,-1.42962
138.159,-1.4298
138.212,-1.42997
138.259,-1.43015
138.307,-1.43032
138.359,-1.43049
138.408,-1.43067
138.457,-1.43085
138.511,-1.43103
138.556,-1.43121
138.605,-1.4314
138.656,-1.4316
138.707,-1.4318
138.757,-1.43201
138.807,-1.43223
138.858,-1.43245
138.906,-1.43268
138.958,-1.4329
139.007,-1.43313
139.056,-1.43335
139.106,-1.43357
139.155,-1.43379
139.209,-1.43401
