Sample temperature (C),Heat flow (mW)
77.311,-0.75865
77.368,-0.76169
77.417,-0.76464
77.464,-0.76761
77.515,-0.77052
77.56,-0.77346
77.618,-0.77633
77.667,-0.77923
77.715,-0.78206
77.767,-0.78491
77.815,-0.7877
77.868,-0.79056
77.915,-0.79337
77.967,-0.79609
78.017,-0.79889
78.066,-0.80168
78.117,-0.80446
78.165,-0.80721
78.218,-0.80995
78.266,-0.81266
78.315,-0.81536
78.363,-0.81803
78.416,-0.82074
78.468,-0.82348
78.519,-0.82609
78.568,-0.82862
78.616,-0.8312
78.668,-0.83378
78.715,-0.83636
78.767,-0.83888
78.819,-0.84133
78.864,-0.84384
78.918,-0.8463
78.97,-0.84869
79.016,-0.85115
79.062,-0.85361
79.115,-0.85606
79.164,-0.85849
79.215,-0.86091
79.267,-0.8633
79.319,-0.86568
79.368,-0.86805
79.418,-0.87039
79.464,-0.87277
79.516,-0.87518
79.567,-0.8775
79.616,-0.87979
79.666,-0.88206
79.72,-0.88432
79.767,-0.88657
79.818,-0.88876
79.864,-0.89089
79.917,-0.89307
79.966,-0.89526
80.016,-0.89744
80.064,-0.89956
80.116,-0.90162
80.168,-0.90373
80.217,-0.9058
80.265,-0.90781
80.311,-0.90986
80.369,-0.91186
80.42,-0.91389
80.467,-0.91588
80.512,-0.91792
80.568,-0.91996
80.618,-0.92195
80.669,-0.92387
80.72,-0.92584
80.765,-0.92781
80.817,-0.92977
80.864,-0.93173
80.917,-0.93366
80.966,-0.93558
81.015,-0.93753
81.067,-0.93952
81.114,-0.94142
81.168,-0.9433
81.215,-0.9452
81.265,-0.94714
81.318,-0.94901
81.366,-0.95084
81.416,-0.95267
81.466,-0.95448
81.518,-0.95623
81.567,-0.95791
81.613,-0.95965
81.666,-0.96139
81.718,-0.96313
81.768,-0.96485
81.818,-0.96655
81.867,-0.96825
81.916,-0.96993
81.966,-0.9716
82.015,-0.97326
82.065,-0.97492
82.115,-0.97657
82.167,-0.97821
82.217,-0.97984
82.266,-0.98147
82.319,-0.98306
82.366,-0.98459
82.419,-0.98611
82.47,-0.98764
82.518,-0.98921
82.568,-0.99071
82.619,-0.99218
82.672,-0.99366
82.717,-0.99517
82.768,-0.99663
82.818,-0.99806
82.869,-0.99949
82.915,-1.00092
82.968,-1.00242
83.015,-1.00392
83.067,-1.00541
83.119,-1.00689
83.172,-1.00837
83.217,-1.00983
83.263,-1.01128
83.318,-1.01273
83.372,-1.01417
83.418,-1.0156
83.468,-1.01702
83.516,-1.01848
83.565,-1.01997
83.617,-1.0214
83.667,-1.02278
83.718,-1.0241
83.768,-1.02548
83.817,-1.02686
83.864,-1.02824
83.917,-1.02961
83.967,-1.03097
84.017,-1.03232
84.064,-1.03367
84.119,-1.03501
84.167,-1.03634
84.217,-1.03766
84.266,-1.03897
84.317,-1.04028
84.363,-1.04157
84.416,-1.04286
84.467,-1.04414
84.514,-1.04542
84.569,-1.04668
84.617,-1.04793
84.669,-1.04917
84.718,-1.0504
84.767,-1.05161
84.817,-1.05282
84.868,-1.05403
84.914,-1.05524
84.965,-1.05645
85.02,-1.05767
85.067,-1.05889
85.118,-1.06011
85.165,-1.06133
85.218,-1.06255
85.266,-1.06376
85.319,-1.06497
85.368,-1.06616
85.415,-1.06735
85.467,-1.06852
85.514,-1.06967
85.569,-1.07081
85.619,-1.07193
85.664,-1.07303
85.714,-1.07413
85.764,-1.07521
85.818,-1.07632
85.868,-1.07747
85.913,-1.07856
85.965,-1.07964
86.014,-1.08075
86.064,-1.08187
86.117,-1.08289
86.167,-1.08396
86.218,-1.08503
86.264,-1.08606
86.315,-1.08715
86.366,-1.08825
86.416,-1.08935
86.466,-1.09044
86.515,-1.09152
86.562,-1.09259
86.617,-1.09365
86.666,-1.0947
86.718,-1.09574
86.766,-1.09676
86.817,-1.09778
86.862,-1.09878
86.915,-1.09977
86.962,-1.10075
87.016,-1.10172
87.061,-1.10268
87.113,-1.10363
87.167,-1.10458
87.216,-1.10552
87.266,-1.10646
87.309,-1.1074
87.361,-1.10833
87.412,-1.10926
87.469,-1.11018
87.515,-1.1111
87.563,-1.11201
87.618,-1.11292
87.662,-1.11383
87.718,-1.11473
87.765,-1.11563
87.814,-1.11653
87.865,-1.11743
87.914,-1.11833
87.963,-1.11922
88.016,-1.12011
88.065,-1.12099
88.115,-1.12188
88.165,-1.12275
88.216,-1.12362
88.268,-1.12448
88.317,-1.12534
88.362,-1.12618
88.416,-1.12703
88.462,-1.12787
88.512,-1.12871
88.566,-1.12954
88.616,-1.13037
88.664,-1.13119
88.71,-1.13201
88.764,-1.13283
88.814,-1.13365
88.865,-1.13446
88.917,-1.13527
88.964,-1.13607
89.015,-1.13686
89.066,-1.13765
89.116,-1.13844
89.165,-1.13921
89.215,-1.13999
89.261,-1.14076
89.312,-1.14152
89.365,-1.14228
89.414,-1.14303
89.465,-1.14379
89.513,-1.14453
89.564,-1.14528
89.614,-1.14602
89.665,-1.14676
89.714,-1.1475
89.762,-1.14823
89.812,-1.14896
89.861,-1.14968
89.915,-1.1504
89.963,-1.1511
90.015,-1.1518
90.062,-1.15249
90.11,-1.15318
90.168,-1.15386
90.213,-1.15454
90.266,-1.15521
90.311,-1.15589
90.36,-1.15656
90.411,-1.15724
90.459,-1.15793
90.514,-1.15861
90.561,-1.15931
90.613,-1.16
90.664,-1.1607
90.712,-1.16139
90.764,-1.16209
90.813,-1.16278
90.866,-1.16347
90.909,-1.16415
90.963,-1.16482
91.012,-1.16549
91.066,-1.16615
91.113,-1.1668
91.165,-1.16744
91.216,-1.16807
91.262,-1.1687
91.316,-1.16931
91.367,-1.16992
91.412,-1.17052
91.459,-1.17113
91.515,-1.17172
91.565,-1.17232
91.613,-1.17291
91.664,-1.1735
91.709,-1.17408
91.761,-1.17467
91.813,-1.17525
91.863,-1.17583
91.912,-1.1764
91.961,-1.17698
92.013,-1.17756
92.061,-1.17814
92.112,-1.17872
92.163,-1.1793
92.212,-1.17989
92.261,-1.18048
92.309,-1.18106
92.363,-1.18165
92.412,-1.18223
92.465,-1.18281
92.517,-1.18338
92.557,-1.18394
92.613,-1.1845
92.662,-1.18505
92.713,-1.18559
92.761,-1.18612
92.808,-1.18665
92.861,-1.18718
92.913,-1.1877
92.96,-1.18822
93.014,-1.18875
93.063,-1.18928
93.111,-1.18981
93.161,-1.19035
93.213,-1.19089
93.261,-1.19143
93.309,-1.19197
93.359,-1.19251
93.409,-1.19304
93.462,-1.19358
93.514,-1.19411
93.563,-1.19463
93.611,-1.19516
93.659,-1.19567
93.709,-1.19618
93.758,-1.19669
93.81,-1.19719
93.859,-1.19768
93.909,-1.19818
93.959,-1.19867
94.013,-1.19917
94.065,-1.19966
94.106,-1.20016
94.157,-1.20067
94.212,-1.20117
94.258,-1.20168
94.313,-1.20219
94.356,-1.2027
94.408,-1.20321
94.457,-1.20372
94.509,-1.20422
94.56,-1.20473
94.61,-1.20523
94.663,-1.20572
94.71,-1.20622
94.76,-1.2067
94.81,-1.20718
94.858,-1.20765
94.91,-1.20812
94.956,-1.20857
95.008,-1.20903
95.057,-1.20947
95.11,-1.20991
95.159,-1.21034
95.21,-1.21077
95.259,-1.21118
95.309,-1.2116
95.358,-1.21202
95.406,-1.21244
95.458,-1.21286
95.509,-1.21329
95.554,-1.21373
95.606,-1.21416
95.662,-1.2146
95.712,-1.21504
95.761,-1.21547
95.812,-1.21591
95.858,-1.21634
95.908,-1.21676
95.956,-1.21718
96.01,-1.21759
96.058,-1.218
96.108,-1.21841
96.154,-1.21883
96.209,-1.21924
96.258,-1.21967
96.304,-1.2201
96.358,-1.22053
96.41,-1.22097
96.456,-1.22141
96.511,-1.22185
96.557,-1.2223
96.607,-1.22275
96.659,-1.2232
96.708,-1.22364
96.758,-1.22409
96.81,-1.22452
96.854,-1.22496
96.907,-1.22539
96.956,-1.22581
97.009,-1.22623
97.062,-1.22664
97.11,-1.22705
97.154,-1.22745
97.206,-1.22785
97.256,-1.22825
97.308,-1.22865
97.357,-1.22904
97.407,-1.22944
97.453,-1.22984
97.506,-1.23024
97.556,-1.23063
97.609,-1.23103
97.659,-1.23143
97.705,-1.23184
97.757,-1.23224
97.803,-1.23265
97.856,-1.23306
97.906,-1.23347
97.958,-1.23387
98.005,-1.23427
98.054,-1.23467
98.11,-1.23506
98.158,-1.23544
98.207,-1.23582
98.256,-1.2362
98.305,-1.23657
98.352,-1.23693
98.405,-1.2373
98.457,-1.23766
98.502,-1.23802
98.551,-1.23837
98.604,-1.23873
98.654,-1.23908
98.704,-1.23944
98.757,-1.2398
98.804,-1.24016
98.853,-1.24052
98.9,-1.24088
98.956,-1.24124
99.003,-1.24161
99.055,-1.24196
99.104,-1.24232
99.151,-1.24268
99.205,-1.24304
99.254,-1.24339
99.307,-1.24374
99.355,-1.24409
99.4,-1.24443
99.453,-1.24477
99.506,-1.24511
99.553,-1.24546
99.603,-1.2458
99.657,-1.24615
99.703,-1.24649
99.754,-1.24684
99.807,-1.24719
99.85,-1.24755
99.903,-1.24791
99.951,-1.24826
100.001,-1.24862
100.05,-1.24898
100.106,-1.24935
100.156,-1.24972
100.201,-1.2501
100.253,-1.25047
100.303,-1.25084
100.354,-1.25121
100.403,-1.25157
100.451,-1.25192
100.503,-1.25227
100.555,-1.2526
100.601,-1.25292
100.654,-1.25324
100.7,-1.25355
100.751,-1.25385
100.805,-1.25415
100.852,-1.25446
100.904,-1.25476
100.954,-1.25507
101.001,-1.25538
101.049,-1.25569
101.098,-1.256
101.152,-1.25631
101.2,-1.25661
101.252,-1.25691
101.299,-1.25721
101.351,-1.2575
101.403,-1.25779
101.451,-1.25808
101.504,-1.25837
101.555,-1.25866
101.599,-1.25894
101.651,-1.25923
101.703,-1.25952
101.753,-1.25982
101.8,-1.26012
101.85,-1.26043
101.898,-1.26074
101.952,-1.26106
102.002,-1.26139
102.051,-1.26172
102.102,-1.26205
102.152,-1.26239
102.197,-1.26272
102.253,-1.26306
102.304,-1.26339
102.35,-1.26372
102.405,-1.26405
102.449,-1.26437
102.5,-1.26469
102.55,-1.26501
102.601,-1.26531
102.653,-1.2656
102.701,-1.26587
102.748,-1.26613
102.8,-1.26638
102.852,-1.26663
102.9,-1.26688
102.954,-1.26713
103.001,-1.26739
103.049,-1.26766
103.103,-1.26795
103.15,-1.26824
103.198,-1.26855
103.248,-1.26886
103.298,-1.26918
103.349,-1.26951
103.4,-1.26985
103.447,-1.27018
103.498,-1.27052
103.551,-1.27086
103.599,-1.2712
103.648,-1.27153
103.702,-1.27186
103.749,-1.27218
103.799,-1.2725
103.849,-1.27281
103.897,-1.27311
103.954,-1.2734
104.0,-1.27369
104.044,-1.27397
104.097,-1.27424
104.151,-1.27452
104.2,-1.27479
104.244,-1.27507
104.294,-1.27535
104.347,-1.27563
104.396,-1.27591
104.449,-1.2762
104.498,-1.2765
104.548,-1.27679
104.597,-1.27708
104.646,-1.27738
104.699,-1.27766
104.749,-1.27795
104.801,-1.27823
104.848,-1.2785
104.896,-1.27878
104.949,-1.27905
104.997,-1.27932
105.049,-1.2796
105.095,-1.27986
105.15,-1.28013
105.195,-1.28038
105.246,-1.28064
105.3,-1.28088
105.344,-1.28113
105.398,-1.28137
105.444,-1.28162
105.495,-1.28188
105.546,-1.28214
105.597,-1.28242
105.648,-1.28272
105.696,-1.28302
105.744,-1.28333
105.795,-1.28364
105.849,-1.28396
105.896,-1.28428
105.947,-1.28459
105.999,-1.2849
106.044,-1.2852
106.098,-1.28549
106.147,-1.28577
106.191,-1.28604
106.245,-1.28631
106.294,-1.28656
106.344,-1.28681
106.4,-1.28706
106.446,-1.2873
106.492,-1.28754
106.544,-1.28779
106.595,-1.28804
106.646,-1.28829
106.697,-1.28854
106.742,-1.28879
106.796,-1.28905
106.844,-1.28931
106.895,-1.28957
106.946,-1.28983
106.996,-1.29009
107.044,-1.29035
107.094,-1.2906
107.146,-1.29085
107.197,-1.2911
107.243,-1.29133
107.291,-1.29156
107.343,-1.29179
107.393,-1.29202
107.442,-1.29225
107.49,-1.29249
107.548,-1.29273
107.595,-1.29299
107.64,-1.29326
107.693,-1.29354
107.745,-1.29383
107.792,-1.29412
107.844,-1.29441
107.889,-1.2947
107.947,-1.29498
107.995,-1.29525
108.047,-1.29551
108.092,-1.29577
108.141,-1.29601
108.191,-1.29625
108.24,-1.29649
108.294,-1.29672
108.344,-1.29695
108.392,-1.29718
108.444,-1.2974
108.494,-1.29763
108.543,-1.29786
108.591,-1.29809
108.641,-1.29832
108.695,-1.29855
108.743,-1.29878
108.796,-1.29902
108.844,-1.29925
108.892,-1.29949
108.944,-1.29973
108.993,-1.29998
109.04,-1.30022
109.093,-1.30047
109.142,-1.30071
109.192,-1.30096
109.245,-1.3012
109.294,-1.30143
109.342,-1.30167
109.393,-1.30189
109.442,-1.30212
109.488,-1.30234
109.54,-1.30257
109.594,-1.30279
109.643,-1.30302
109.694,-1.30326
109.744,-1.3035
109.79,-1.30374
109.844,-1.30399
109.893,-1.30423
109.939,-1.30448
109.99,-1.30473
110.039,-1.30499
110.088,-1.30524
110.142,-1.30551
110.191,-1.30577
110.241,-1.30604
110.292,-1.30631
110.34,-1.30659
110.392,-1.30686
110.442,-1.30713
110.49,-1.30739
110.543,-1.30765
110.588,-1.3079
110.639,-1.30814
110.69,-1.30839
110.741,-1.30862
110.793,-1.30885
110.841,-1.30909
110.89,-1.30932
110.937,-1.30956
110.993,-1.30981
111.044,-1.31006
111.089,-1.31033
111.138,-1.3106
111.187,-1.31089
111.24,-1.31118
111.291,-1.31148
111.343,-1.31179
111.389,-1.31209
111.443,-1.31239
111.487,-1.31269
111.539,-1.31299
111.592,-1.31327
111.634,-1.31355
111.69,-1.31383
111.74,-1.31409
111.792,-1.31434
111.841,-1.31458
111.89,-1.31481
111.939,-1.31503
111.988,-1.31526
112.04,-1.31548
112.089,-1.31571
112.138,-1.31595
112.19,-1.3162
112.237,-1.31646
112.292,-1.31672
112.338,-1.31698
112.386,-1.31725
112.436,-1.31751
112.484,-1.31776
112.538,-1.31801
112.589,-1.31826
112.638,-1.3185
112.695,-1.31874
112.737,-1.31897
112.789,-1.31921
112.839,-1.31944
112.889,-1.31968
112.938,-1.31992
112.99,-1.32016
113.037,-1.32041
113.086,-1.32066
113.137,-1.32091
113.187,-1.32116
113.24,-1.32141
113.288,-1.32166
113.335,-1.32191
113.388,-1.32215
113.436,-1.3224
113.487,-1.32264
113.54,-1.32288
113.592,-1.32313
113.638,-1.32337
113.69,-1.32362
113.74,-1.32387
113.786,-1.32411
113.835,-1.32436
113.883,-1.3246
113.936,-1.32485
113.986,-1.32509
114.036,-1.32534
114.09,-1.32559
114.132,-1.32584
114.185,-1.3261
114.236,-1.32635
114.289,-1.32661
114.336,-1.32687
114.388,-1.32714
114.435,-1.32739
114.484,-1.32765
114.538,-1.3279
114.587,-1.32815
114.636,-1.32839
114.685,-1.32862
114.733,-1.32885
114.785,-1.32908
114.835,-1.3293
114.888,-1.32952
114.933,-1.32973
114.983,-1.32993
115.034,-1.33013
115.087,-1.33033
115.138,-1.33053
115.182,-1.33074
115.236,-1.33094
115.287,-1.33115
115.334,-1.33136
115.385,-1.33158
115.436,-1.33181
115.486,-1.33205
115.539,-1.3323
115.585,-1.33255
115.633,-1.33281
115.686,-1.33307
115.733,-1.33333
115.781,-1.3336
115.835,-1.33386
115.884,-1.33411
115.93,-1.33437
115.987,-1.33461
116.033,-1.33484
116.08,-1.33507
116.136,-1.33529
116.184,-1.3355
116.233,-1.33571
116.283,-1.33592
116.333,-1.33613
116.385,-1.33633
116.432,-1.33654
116.483,-1.33676
116.53,-1.33698
116.582,-1.33721
116.632,-1.33744
116.685,-1.33767
116.736,-1.3379
116.781,-1.33814
116.833,-1.33837
116.885,-1.3386
116.935,-1.33883
116.983,-1.33905
117.032,-1.33927
117.083,-1.33949
117.132,-1.3397
117.183,-1.33991
117.232,-1.34012
117.283,-1.34032
117.332,-1.34053
117.382,-1.34074
117.432,-1.34095
117.482,-1.34117
117.531,-1.34138
117.582,-1.3416
117.63,-1.34181
117.679,-1.34204
117.728,-1.34227
117.777,-1.34251
117.834,-1.34275
117.88,-1.34299
117.933,-1.34323
117.98,-1.34346
118.029,-1.34369
118.081,-1.34393
118.131,-1.34416
118.184,-1.34438
118.231,-1.34461
118.285,-1.34484
118.334,-1.34507
118.386,-1.34529
118.435,-1.34552
118.483,-1.34575
118.53,-1.34598
118.583,-1.3462
118.632,-1.34643
118.684,-1.34665
118.731,-1.34687
118.783,-1.34709
118.835,-1.34731
118.888,-1.34751
118.931,-1.34771
118.983,-1.3479
119.032,-1.34809
119.082,-1.34826
119.133,-1.34844
119.183,-1.34862
119.231,-1.34879
119.284,-1.34896
119.335,-1.34914
119.382,-1.34932
119.43,-1.34951
119.484,-1.3497
119.53,-1.34991
119.584,-1.35012
119.63,-1.35034
119.684,-1.35056
119.736,-1.3508
119.783,-1.35103
119.834,-1.35128
119.883,-1.35154
119.927,-1.3518
119.982,-1.35207
120.032,-1.35235
120.078,-1.35264
120.128,-1.35293
120.18,-1.35322
120.227,-1.35351
120.28,-1.3538
120.328,-1.35407
120.376,-1.35433
120.425,-1.35458
120.479,-1.35481
120.524,-1.35504
120.578,-1.35525
120.629,-1.35545
120.677,-1.35566
120.733,-1.35586
120.781,-1.35607
120.832,-1.35627
120.883,-1.35648
120.929,-1.35669
120.98,-1.35689
121.032,-1.35709
121.078,-1.35728
121.134,-1.35747
121.179,-1.35765
121.234,-1.35784
121.281,-1.35803
121.33,-1.35822
121.38,-1.35842
121.43,-1.35862
121.478,-1.35882
121.53,-1.35903
121.58,-1.35924
121.63,-1.35945
121.681,-1.35967
121.732,-1.35989
121.781,-1.36012
121.828,-1.36035
121.881,-1.36059
121.932,-1.36082
121.98,-1.36106
122.03,-1.3613
122.078,-1.36154
122.126,-1.36178
122.181,-1.36202
122.228,-1.36225
122.282,-1.36249
122.33,-1.36272
122.374,-1.36295
122.428,-1.36318
122.477,-1.36341
122.528,-1.36364
122.579,-1.36386
122.625,-1.36407
122.676,-1.36427
122.729,-1.36446
122.778,-1.36464
122.826,-1.36482
122.881,-1.365
122.925,-1.36517
122.976,-1.36534
123.028,-1.36551
123.076,-1.36568
123.123,-1.36586
123.175,-1.36604
123.225,-1.36622
123.277,-1.3664
123.325,-1.36658
123.376,-1.36676
123.424,-1.36694
123.473,-1.36713
123.525,-1.36731
123.576,-1.3675
123.627,-1.36769
123.675,-1.36789
123.727,-1.36809
123.772,-1.36831
123.825,-1.36853
123.877,-1.36876
123.932,-1.369
123.976,-1.36925
124.027,-1.36951
124.075,-1.36976
124.127,-1.37003
124.178,-1.37029
124.226,-1.37055
124.277,-1.37082
124.325,-1.37109
124.376,-1.37136
124.428,-1.37163
124.476,-1.3719
124.524,-1.37216
124.575,-1.37242
124.623,-1.37267
124.672,-1.37291
124.726,-1.37315
124.772,-1.37339
124.82,-1.37362
124.873,-1.37384
124.923,-1.37406
124.975,-1.37426
125.022,-1.37445
125.07,-1.37464
125.122,-1.37481
125.176,-1.37498
125.224,-1.37515
125.276,-1.37532
125.325,-1.3755
125.373,-1.37568
125.424,-1.37587
125.472,-1.37606
125.521,-1.37626
125.572,-1.37646
125.623,-1.37667
125.672,-1.37687
125.726,-1.37708
125.774,-1.37729
125.823,-1.37749
125.872,-1.3777
125.922,-1.3779
125.972,-1.37811
126.026,-1.37831
126.074,-1.37851
126.123,-1.37871
126.17,-1.37891
126.219,-1.37909
126.272,-1.37927
126.322,-1.37945
126.374,-1.37963
126.422,-1.3798
126.472,-1.37998
126.519,-1.38017
126.575,-1.38035
126.62,-1.38054
126.668,-1.38073
126.719,-1.38092
126.771,-1.38112
126.823,-1.38131
126.875,-1.38151
126.924,-1.38171
126.971,-1.3819
127.023,-1.38209
127.075,-1.38228
127.122,-1.38247
127.172,-1.38266
127.218,-1.38285
127.274,-1.38304
127.322,-1.38324
127.374,-1.38344
127.425,-1.38365
127.473,-1.38387
127.522,-1.3841
127.571,-1.38434
127.62,-1.38459
127.674,-1.38486
127.725,-1.38513
127.769,-1.38541
127.817,-1.38569
127.874,-1.38597
127.921,-1.38625
127.974,-1.38651
128.023,-1.38676
128.071,-1.387
128.119,-1.38722
128.171,-1.38744
128.219,-1.38765
128.269,-1.38785
128.318,-1.38805
128.369,-1.38825
128.419,-1.38845
128.471,-1.38865
128.522,-1.38886
128.572,-1.38907
128.621,-1.38929
128.669,-1.38952
128.72,-1.38975
128.77,-1.38998
128.822,-1.39021
128.868,-1.39044
128.919,-1.39067
128.968,-1.3909
129.017,-1.39113
129.066,-1.39136
129.118,-1.39158
129.171,-1.39179
129.216,-1.39199
129.268,-1.39218
129.321,-1.39235
129.37,-1.39252
129.42,-1.39268
129.467,-1.39284
129.518,-1.393
129.569,-1.39317
129.619,-1.39334
129.666,-1.39352
129.715,-1.39371
129.773,-1.39391
129.819,-1.39412
129.871,-1.39434
129.914,-1.39456
129.97,-1.3948
130.018,-1.39505
130.07,-1.3953
130.116,-1.39555
130.172,-1.3958
130.218,-1.39605
130.267,-1.39629
130.317,-1.39653
130.366,-1.39676
130.421,-1.39698
130.471,-1.39719
130.515,-1.3974
130.567,-1.3976
130.617,-1.39779
130.667,-1.39798
130.719,-1.39817
130.764,-1.39837
130.813,-1.39857
130.866,-1.39879
130.918,-1.39901
130.968,-1.39925
131.018,-1.3995
131.067,-1.39976
131.116,-1.40002
131.169,-1.40029
131.211,-1.40056
131.266,-1.40083
131.316,-1.40109
131.362,-1.40135
131.415,-1.40161
131.466,-1.40185
131.519,-1.40209
131.568,-1.40232
131.617,-1.40254
131.667,-1.40275
131.716,-1.40296
131.766,-1.40316
131.812,-1.40336
131.867,-1.40356
131.914,-1.40376
131.966,-1.40397
132.016,-1.40418
132.066,-1.4044
132.113,-1.40462
132.165,-1.40484
132.214,-1.40507
132.265,-1.40529
132.318,-1.40551
132.369,-1.40571
132.415,-1.40591
132.467,-1.4061
132.514,-1.40628
132.569,-1.40645
132.616,-1.40661
132.665,-1.40676
132.714,-1.40691
132.768,-1.40704
132.814,-1.40719
132.865,-1.40734
132.916,-1.4075
132.962,-1.40767
133.015,-1.40787
133.063,-1.40807
133.111,-1.40829
133.167,-1.40852
133.213,-1.40877
133.261,-1.40902
133.315,-1.40928
133.362,-1.40953
133.415,-1.40979
133.467,-1.41003
133.513,-1.41026
133.564,-1.41048
133.614,-1.41068
133.662,-1.41088
133.713,-1.41107
133.764,-1.41126
133.814,-1.41143
133.865,-1.41161
133.915,-1.41179
133.968,-1.41196
134.016,-1.41213
134.063,-1.41232
134.109,-1.41251
134.165,-1.41271
134.213,-1.41292
134.262,-1.41315
134.315,-1.41338
134.36,-1.41361
134.412,-1.41385
134.464,-1.41409
134.51,-1.41432
134.56,-1.41454
134.614,-1.41475
134.661,-1.41495
134.711,-1.41515
134.764,-1.41534
134.812,-1.41552
134.863,-1.4157
134.912,-1.41588
134.96,-1.41605
135.019,-1.41623
135.063,-1.4164
135.113,-1.41658
135.159,-1.41676
135.213,-1.41695
135.261,-1.41714
135.312,-1.41733
135.362,-1.41753
135.409,-1.41774
135.462,-1.41794
135.511,-1.41816
135.561,-1.41837
135.612,-1.41858
135.662,-1.4188
135.712,-1.41901
135.761,-1.41921
135.809,-1.41942
135.865,-1.41962
135.912,-1.41982
135.961,-1.42001
136.011,-1.42021
136.062,-1.42042
136.113,-1.42062
136.161,-1.42084
136.211,-1.42105
136.259,-1.42127
136.312,-1.42149
136.362,-1.42172
136.413,-1.42194
136.463,-1.42217
136.51,-1.42239
136.558,-1.42262
136.609,-1.42285
136.659,-1.42307
136.713,-1.4233
136.759,-1.42351
136.809,-1.42373
136.863,-1.42394
136.911,-1.42415
136.958,-1.42437
137.012,-1.42458
137.06,-1.4248
137.108,-1.42501
137.162,-1.42523
137.209,-1.42544
137.259,-1.42567
137.309,-1.42589
137.358,-1.42613
137.409,-1.42636
137.46,-1.4266
137.513,-1.42684
137.561,-1.42709
137.608,-1.42734
137.657,-1.42759
137.71,-1.42784
137.759,-1.42808
137.809,-1.42831
137.856,-1.42853
137.906,-1.42873
137.959,-1.42893
138.009,-1.42911
138.056,-1.42928
138.111,-1.42945
138.16,-1.42961
138.212,-1.42977
138.259,-1.42993
138.31,-1.4301
138.359,-1.43029
138.409,-1.43049
138.46,-1.43071
138.507,-1.43094
138.558,-1.43118
138.612,-1.43143
138.658,-1.43168
138.709,-1.43194
138.757,-1.4322
138.807,-1.43245
138.862,-1.43271
138.909,-1.43295
138.962,-1.43319
139.012,-1.43342
139.057,-1.43365
139.111,-1.43386
139.158,-1.43405
