Sample temperature (C),Heat flow (mW)
82.612,-1.00369
82.669,-1.00512
82.715,-1.00657
82.767,-1.008
82.82,-1.00946
82.869,-1.01097
82.92,-1.01246
82.967,-1.0139
83.015,-1.0154
83.066,-1.01691
83.116,-1.01842
83.169,-1.01989
83.217,-1.02131
83.264,-1.02278
83.318,-1.02422
83.367,-1.02561
83.418,-1.02705
83.467,-1.02849
83.511,-1.02992
83.564,-1.03134
83.614,-1.03275
83.669,-1.03415
83.716,-1.03554
83.765,-1.03691
83.815,-1.03828
83.866,-1.03965
83.915,-1.041
83.965,-1.04234
84.009,-1.04367
84.068,-1.04499
84.112,-1.0463
84.165,-1.0476
84.212,-1.04889
84.268,-1.05017
84.315,-1.05143
84.363,-1.05269
84.415,-1.05393
84.469,-1.05517
84.51,-1.05642
84.562,-1.05773
84.612,-1.05903
84.663,-1.06031
84.715,-1.06161
84.768,-1.06286
84.818,-1.06409
84.868,-1.0653
84.915,-1.06651
84.97,-1.06771
85.017,-1.0689
85.064,-1.0701
85.114,-1.07132
85.164,-1.07252
85.217,-1.07373
85.267,-1.07492
85.315,-1.07613
85.367,-1.0773
85.414,-1.07845
85.468,-1.07957
85.515,-1.08065
85.563,-1.08175
85.615,-1.08282
85.663,-1.08391
85.715,-1.08493
85.767,-1.08597
85.816,-1.08703
85.87,-1.08802
85.911,-1.08902
85.965,-1.09007
86.014,-1.09112
86.065,-1.09215
86.118,-1.09318
86.163,-1.09419
86.214,-1.0952
86.261,-1.0962
86.315,-1.0972
86.365,-1.0982
86.415,-1.09921
86.465,-1.10021
86.516,-1.10122
86.564,-1.10223
86.613,-1.10324
86.666,-1.10425
86.712,-1.10527
86.765,-1.10627
86.815,-1.10727
86.868,-1.10826
86.916,-1.10923
86.966,-1.11019
87.012,-1.11113
87.064,-1.11205
87.113,-1.11297
87.166,-1.11387
87.219,-1.11476
87.267,-1.11564
87.312,-1.11652
87.363,-1.1174
87.413,-1.11827
87.467,-1.11915
87.518,-1.12003
87.562,-1.1209
87.615,-1.12178
87.666,-1.12265
87.716,-1.12352
87.764,-1.12439
87.815,-1.12526
87.863,-1.12613
87.914,-1.12699
87.97,-1.12785
88.016,-1.1287
88.063,-1.12955
88.113,-1.13039
88.164,-1.13122
88.215,-1.13204
88.263,-1.13285
88.314,-1.13367
88.365,-1.13448
88.412,-1.13529
88.462,-1.1361
88.516,-1.13691
88.565,-1.13772
88.613,-1.13852
88.663,-1.13932
88.714,-1.14011
88.761,-1.14089
88.81,-1.14167
88.866,-1.14244
88.912,-1.14321
88.959,-1.14397
89.017,-1.14473
89.061,-1.14548
89.115,-1.14623
89.163,-1.14698
89.21,-1.14772
89.268,-1.14846
89.312,-1.1492
89.364,-1.14994
89.413,-1.15068
89.46,-1.15142
89.515,-1.15216
89.563,-1.1529
89.613,-1.15363
89.665,-1.15436
89.711,-1.15509
89.763,-1.1558
89.811,-1.15651
89.863,-1.15721
89.914,-1.1579
89.961,-1.15858
90.016,-1.15925
90.066,-1.15991
90.115,-1.16056
90.164,-1.1612
90.208,-1.16184
90.263,-1.16247
90.31,-1.1631
90.358,-1.16373
90.415,-1.16436
90.461,-1.16499
90.512,-1.16562
90.56,-1.16626
90.611,-1.16689
90.664,-1.16752
90.71,-1.16816
90.762,-1.1688
90.811,-1.16944
90.858,-1.17009
90.913,-1.17075
90.961,-1.17141
91.013,-1.17208
91.064,-1.17275
91.109,-1.17342
91.16,-1.17409
91.212,-1.17475
91.264,-1.17539
91.314,-1.17603
91.361,-1.17665
91.411,-1.17726
91.462,-1.17786
91.512,-1.17844
91.565,-1.17901
91.612,-1.17958
91.66,-1.18013
91.708,-1.18068
91.765,-1.18123
91.813,-1.18178
91.863,-1.18233
91.911,-1.18288
91.96,-1.18344
92.013,-1.184
92.063,-1.18457
92.113,-1.18514
92.162,-1.18572
92.211,-1.18629
92.26,-1.18687
92.311,-1.18745
92.359,-1.18802
92.411,-1.1886
92.46,-1.18916
92.508,-1.18973
92.56,-1.19029
92.605,-1.19084
92.66,-1.19139
92.712,-1.19193
92.757,-1.19247
92.811,-1.193
92.861,-1.19352
92.91,-1.19403
92.96,-1.19454
93.009,-1.19504
93.058,-1.19555
93.11,-1.19605
93.161,-1.19655
93.213,-1.19706
93.26,-1.19757
93.31,-1.19807
93.36,-1.19857
93.411,-1.19907
93.46,-1.19957
93.508,-1.20007
93.56,-1.20057
93.604,-1.20108
93.661,-1.2016
93.71,-1.20213
93.759,-1.20266
93.808,-1.20319
93.859,-1.20373
93.908,-1.20425
93.96,-1.20478
94.013,-1.2053
94.057,-1.20581
94.104,-1.20632
94.158,-1.20683
94.21,-1.20732
94.26,-1.20782
94.312,-1.20831
94.361,-1.20879
94.407,-1.20927
94.461,-1.20974
94.513,-1.21021
94.559,-1.21067
94.612,-1.21113
94.657,-1.21159
94.707,-1.21204
94.758,-1.21251
94.81,-1.21298
94.857,-1.21346
94.911,-1.21394
94.96,-1.21443
95.013,-1.21492
95.058,-1.21541
95.108,-1.21591
95.157,-1.2164
95.205,-1.21689
95.259,-1.21738
95.31,-1.21786
95.357,-1.21833
95.406,-1.21879
95.457,-1.21925
95.507,-1.2197
95.558,-1.22013
95.606,-1.22057
95.657,-1.22099
95.703,-1.22142
95.756,-1.22184
95.808,-1.22227
95.857,-1.2227
95.906,-1.22312
95.958,-1.22355
96.007,-1.22398
96.056,-1.22441
96.109,-1.22485
96.158,-1.22528
96.205,-1.22572
96.257,-1.22617
96.306,-1.22661
96.358,-1.22706
96.408,-1.2275
96.458,-1.22794
96.506,-1.22839
96.556,-1.22883
96.606,-1.22926
96.657,-1.22969
96.707,-1.23011
96.759,-1.23052
96.807,-1.23094
96.859,-1.23134
96.905,-1.23174
96.957,-1.23214
97.004,-1.23254
97.057,-1.23293
97.105,-1.23331
97.156,-1.23369
97.205,-1.23406
97.255,-1.23442
97.307,-1.23479
97.356,-1.23516
97.399,-1.23554
97.456,-1.23592
97.505,-1.2363
97.554,-1.23669
97.606,-1.23707
97.652,-1.23746
97.706,-1.23785
97.755,-1.23823
97.802,-1.23862
97.854,-1.23901
97.904,-1.2394
97.953,-1.23979
98.006,-1.24017
98.056,-1.24056
98.105,-1.24094
98.152,-1.24131
98.202,-1.24168
98.257,-1.24206
98.302,-1.24243
98.357,-1.24281
98.403,-1.24319
98.451,-1.24356
98.504,-1.24393
98.549,-1.24429
98.606,-1.24464
98.652,-1.24498
98.702,-1.24532
98.754,-1.24565
98.804,-1.24597
98.854,-1.2463
98.902,-1.24662
98.95,-1.24693
99.004,-1.24724
99.053,-1.24755
99.104,-1.24786
99.156,-1.24817
99.204,-1.24848
99.252,-1.2488
99.299,-1.24913
99.349,-1.24946
99.405,-1.2498
99.452,-1.25014
99.505,-1.2505
99.555,-1.25086
99.602,-1.25123
99.652,-1.25159
99.701,-1.25195
99.751,-1.25231
99.799,-1.25267
99.856,-1.25303
99.902,-1.25338
99.951,-1.25373
100.004,-1.25407
100.051,-1.25441
100.102,-1.25474
100.152,-1.25507
100.202,-1.25539
100.252,-1.25572
100.301,-1.25605
100.351,-1.25638
100.401,-1.25672
100.452,-1.25706
100.499,-1.2574
100.549,-1.25775
100.6,-1.25809
100.65,-1.25842
100.702,-1.25875
100.753,-1.25906
100.804,-1.25937
100.853,-1.25967
100.903,-1.25996
100.951,-1.26024
101.003,-1.26052
101.051,-1.26079
101.101,-1.26107
101.15,-1.26134
101.201,-1.26162
101.252,-1.2619
101.301,-1.26219
101.352,-1.26248
101.403,-1.26278
101.447,-1.26308
101.503,-1.26338
101.55,-1.26368
101.601,-1.26398
101.65,-1.26428
101.698,-1.26459
101.751,-1.26489
101.801,-1.26519
101.851,-1.2655
101.899,-1.2658
101.947,-1.2661
102.0,-1.2664
102.051,-1.26671
102.101,-1.26702
102.148,-1.26734
102.198,-1.26765
102.252,-1.26796
102.302,-1.26826
102.352,-1.26856
102.403,-1.26885
102.454,-1.26914
102.497,-1.26942
102.546,-1.26971
102.601,-1.26999
102.652,-1.27028
102.701,-1.27056
102.746,-1.27085
102.798,-1.27113
102.845,-1.27142
102.898,-1.2717
102.949,-1.27199
103.0,-1.27228
103.05,-1.27257
103.097,-1.27287
103.152,-1.27317
103.199,-1.27347
103.247,-1.27377
103.298,-1.27408
103.347,-1.27438
103.395,-1.27468
103.452,-1.27498
103.499,-1.27529
103.547,-1.27559
103.599,-1.27589
103.649,-1.27619
103.697,-1.27649
103.746,-1.27679
103.8,-1.27709
103.846,-1.27739
103.896,-1.2777
103.949,-1.27801
103.998,-1.27833
104.048,-1.27865
104.095,-1.27897
104.146,-1.27929
104.2,-1.2796
104.246,-1.27992
104.3,-1.28022
104.349,-1.28052
104.397,-1.2808
104.445,-1.28108
104.497,-1.28135
104.55,-1.28161
104.595,-1.28187
104.648,-1.28213
104.697,-1.28238
104.744,-1.28264
104.796,-1.2829
104.85,-1.28316
104.897,-1.28343
104.947,-1.2837
104.995,-1.28397
105.046,-1.28425
105.095,-1.28453
105.151,-1.28481
105.199,-1.28509
105.244,-1.28537
105.298,-1.28565
105.346,-1.28593
105.398,-1.2862
105.446,-1.28647
105.495,-1.28674
105.547,-1.28701
105.596,-1.28728
105.643,-1.28756
105.698,-1.28784
105.746,-1.28812
105.797,-1.28841
105.848,-1.28869
105.896,-1.28898
105.95,-1.28927
105.997,-1.28956
106.045,-1.28985
106.097,-1.29013
106.145,-1.29041
106.196,-1.29068
106.246,-1.29095
106.296,-1.29122
106.344,-1.29149
106.391,-1.29177
106.446,-1.29204
106.497,-1.29232
106.544,-1.2926
106.596,-1.29288
106.644,-1.29316
106.696,-1.29343
106.747,-1.29371
106.799,-1.29399
106.842,-1.29426
106.895,-1.29454
106.945,-1.29481
107.0,-1.29508
107.045,-1.29535
107.097,-1.29562
107.144,-1.29589
107.195,-1.29616
107.244,-1.29643
107.292,-1.29669
107.346,-1.29696
107.395,-1.29723
107.447,-1.29749
107.496,-1.29775
107.544,-1.298
107.595,-1.29824
107.642,-1.29848
107.688,-1.29872
107.74,-1.29895
107.795,-1.29918
107.843,-1.2994
107.894,-1.29962
107.945,-1.29984
107.991,-1.30005
108.043,-1.30025
108.091,-1.30045
108.146,-1.30065
108.191,-1.30084
108.239,-1.30104
108.289,-1.30124
108.341,-1.30144
108.397,-1.30165
108.445,-1.30186
108.491,-1.30208
108.544,-1.3023
108.591,-1.30253
108.643,-1.30276
108.694,-1.30299
108.743,-1.30323
108.788,-1.30347
108.842,-1.30371
108.891,-1.30394
108.943,-1.30418
108.994,-1.3044
109.039,-1.30462
109.092,-1.30484
109.143,-1.30506
109.194,-1.30527
109.247,-1.30549
109.293,-1.30571
109.344,-1.30594
109.391,-1.30617
109.44,-1.3064
109.493,-1.30663
109.541,-1.30687
109.592,-1.30711
109.638,-1.30735
109.691,-1.30759
109.742,-1.30783
109.794,-1.30806
109.843,-1.30829
109.891,-1.30852
109.943,-1.30875
109.992,-1.30897
110.044,-1.3092
110.092,-1.30942
110.138,-1.30964
110.191,-1.30986
110.241,-1.31008
110.288,-1.31031
110.34,-1.31053
110.391,-1.31076
110.439,-1.31098
110.49,-1.31121
110.54,-1.31144
110.591,-1.31167
110.642,-1.3119
110.69,-1.31213
110.737,-1.31236
110.788,-1.31259
110.843,-1.31282
110.887,-1.31305
110.938,-1.31328
110.991,-1.31352
111.035,-1.31375
111.087,-1.31399
111.139,-1.31423
111.188,-1.31446
111.238,-1.31469
111.287,-1.31491
111.34,-1.31512
111.391,-1.31533
111.441,-1.31554
111.49,-1.31575
111.539,-1.31596
111.59,-1.31618
111.64,-1.31639
111.686,-1.31662
111.74,-1.31684
111.789,-1.31707
111.835,-1.31729
111.888,-1.31752
111.937,-1.31775
111.99,-1.31798
112.037,-1.31821
112.086,-1.31844
112.137,-1.31867
112.189,-1.3189
112.242,-1.31913
112.287,-1.31937
112.339,-1.3196
112.385,-1.31984
112.434,-1.32008
112.487,-1.32032
112.536,-1.32056
112.586,-1.32081
112.638,-1.32106
112.684,-1.32132
112.742,-1.32158
112.785,-1.32185
112.838,-1.32212
112.884,-1.3224
112.936,-1.32268
112.988,-1.32297
113.038,-1.32326
113.087,-1.32355
113.135,-1.32384
113.185,-1.32413
113.235,-1.32441
113.285,-1.32469
113.336,-1.32496
113.387,-1.32523
113.432,-1.32549
113.485,-1.32575
113.54,-1.32601
113.586,-1.32627
113.639,-1.32652
113.686,-1.32678
113.737,-1.32704
113.788,-1.3273
113.837,-1.32755
113.889,-1.32781
113.933,-1.32806
113.984,-1.32832
114.037,-1.32857
114.086,-1.32882
114.137,-1.32906
114.185,-1.3293
114.232,-1.32954
114.285,-1.32976
114.331,-1.32999
114.391,-1.33021
114.433,-1.33042
114.486,-1.33064
114.536,-1.33085
114.585,-1.33107
114.638,-1.33129
114.682,-1.33152
114.735,-1.33176
114.783,-1.332
114.834,-1.33225
114.883,-1.33251
114.933,-1.33277
114.988,-1.33304
115.032,-1.33331
115.081,-1.33358
115.131,-1.33385
115.186,-1.33411
115.236,-1.33438
115.286,-1.33464
115.332,-1.33489
115.389,-1.33514
115.436,-1.33539
115.482,-1.33562
115.534,-1.33586
115.584,-1.33609
115.634,-1.33632
115.684,-1.33655
115.733,-1.33679
115.781,-1.33702
115.834,-1.33725
115.88,-1.33748
115.935,-1.33771
115.982,-1.33793
116.036,-1.33816
116.081,-1.33837
116.131,-1.33858
116.179,-1.33878
116.229,-1.33899
116.278,-1.3392
116.332,-1.33941
116.384,-1.33963
116.43,-1.33985
116.482,-1.34008
116.534,-1.34031
116.587,-1.34054
116.635,-1.34078
116.683,-1.34102
116.734,-1.34126
116.785,-1.3415
116.835,-1.34174
116.885,-1.34199
116.933,-1.34224
116.981,-1.34249
117.031,-1.34274
117.081,-1.34299
117.133,-1.34324
117.181,-1.34349
117.231,-1.34374
117.28,-1.34398
117.333,-1.34423
117.383,-1.34448
117.433,-1.34472
117.481,-1.34497
117.533,-1.34521
117.578,-1.34546
117.632,-1.3457
117.681,-1.34594
117.73,-1.34618
117.781,-1.34641
117.831,-1.34663
117.884,-1.34686
117.929,-1.34707
117.978,-1.34729
118.035,-1.34749
118.08,-1.3477
118.13,-1.34789
118.184,-1.34809
118.232,-1.34829
118.286,-1.34848
118.33,-1.34868
118.381,-1.34888
118.433,-1.34908
118.482,-1.34928
118.534,-1.34949
118.581,-1.34969
118.628,-1.34989
118.681,-1.3501
118.735,-1.3503
118.782,-1.35051
118.83,-1.35072
118.881,-1.35094
118.934,-1.35116
118.983,-1.35139
119.031,-1.35161
119.082,-1.35184
119.129,-1.35208
119.181,-1.35231
119.233,-1.35255
119.282,-1.35279
119.336,-1.35303
119.381,-1.35328
119.432,-1.35352
119.484,-1.35376
119.535,-1.354
119.579,-1.35423
119.633,-1.35446
119.683,-1.35468
119.731,-1.35489
119.782,-1.35509
119.835,-1.35529
119.881,-1.35548
119.932,-1.35567
119.98,-1.35585
120.03,-1.35603
120.08,-1.35621
120.131,-1.35638
120.179,-1.35655
120.23,-1.35672
120.277,-1.35689
120.324,-1.35706
120.376,-1.35723
120.428,-1.35741
120.478,-1.3576
120.523,-1.3578
120.577,-1.358
120.624,-1.35822
120.678,-1.35846
120.726,-1.3587
120.776,-1.35896
120.829,-1.35922
120.88,-1.35948
120.931,-1.35974
120.978,-1.36001
121.029,-1.36028
121.08,-1.36055
121.125,-1.36082
121.183,-1.36108
121.228,-1.36133
121.279,-1.36158
121.33,-1.36181
121.378,-1.36204
121.429,-1.36225
121.48,-1.36246
121.532,-1.36266
121.581,-1.36286
121.629,-1.36306
121.679,-1.36326
121.734,-1.36346
121.779,-1.36366
121.83,-1.36387
121.879,-1.36408
121.928,-1.36429
121.979,-1.3645
122.029,-1.36471
122.081,-1.36493
122.128,-1.36514
122.178,-1.36534
122.229,-1.36554
122.28,-1.36575
122.331,-1.36595
122.377,-1.36615
122.428,-1.36635
122.479,-1.36655
122.523,-1.36675
122.583,-1.36695
122.627,-1.36716
122.674,-1.36737
122.727,-1.36759
122.777,-1.3678
122.829,-1.36802
122.88,-1.36824
122.926,-1.36846
122.972,-1.36868
123.026,-1.36891
123.078,-1.36915
123.126,-1.36938
123.176,-1.36962
123.227,-1.36986
123.276,-1.3701
123.327,-1.37033
123.373,-1.37056
123.424,-1.37077
123.475,-1.37097
123.523,-1.37117
123.575,-1.37135
123.624,-1.37152
123.677,-1.3717
123.728,-1.37186
123.773,-1.37203
123.825,-1.3722
123.876,-1.37236
123.925,-1.37253
123.976,-1.3727
124.027,-1.37288
124.073,-1.37307
124.122,-1.37326
124.174,-1.37346
124.225,-1.37367
124.274,-1.37389
124.325,-1.3741
124.373,-1.37432
124.426,-1.37453
124.476,-1.37475
124.523,-1.37496
124.573,-1.37517
124.623,-1.37538
124.67,-1.37559
124.724,-1.37579
124.773,-1.37599
124.822,-1.37619
124.872,-1.3764
124.92,-1.37661
124.973,-1.37682
125.021,-1.37704
125.072,-1.37727
125.123,-1.37749
125.172,-1.37773
125.224,-1.37797
125.27,-1.37821
125.326,-1.37846
125.374,-1.37871
125.421,-1.37897
125.474,-1.37923
125.525,-1.37948
125.577,-1.37973
125.625,-1.37996
125.673,-1.38019
125.725,-1.38041
125.772,-1.38062
125.822,-1.38083
125.872,-1.38103
125.921,-1.38122
125.973,-1.38142
126.021,-1.38161
126.072,-1.38181
126.124,-1.38201
126.173,-1.38223
126.224,-1.38245
126.269,-1.38268
126.321,-1.38292
126.374,-1.38317
126.421,-1.38343
126.474,-1.38368
126.522,-1.38394
126.57,-1.38419
126.626,-1.38443
126.674,-1.38466
126.722,-1.38489
126.77,-1.3851
126.821,-1.3853
126.873,-1.38549
126.921,-1.38568
126.974,-1.38587
127.023,-1.38605
127.072,-1.38624
127.124,-1.38642
127.174,-1.38661
127.224,-1.38679
127.272,-1.38697
127.319,-1.38716
127.372,-1.38733
127.42,-1.38751
127.47,-1.38768
127.52,-1.38786
127.57,-1.38803
127.619,-1.38821
127.671,-1.38839
127.721,-1.38857
127.768,-1.38876
127.82,-1.38895
127.87,-1.38915
127.923,-1.38935
127.971,-1.38956
128.021,-1.38977
128.073,-1.38999
128.121,-1.39022
128.169,-1.39045
128.222,-1.39068
128.273,-1.39092
128.322,-1.39116
128.369,-1.3914
128.421,-1.39165
128.471,-1.39191
128.52,-1.39216
128.569,-1.39241
128.621,-1.39265
128.671,-1.39289
128.716,-1.39312
128.769,-1.39334
128.817,-1.39356
128.869,-1.39377
128.917,-1.39397
128.97,-1.39417
129.015,-1.39437
129.067,-1.39456
129.12,-1.39475
129.168,-1.39494
129.217,-1.39513
129.271,-1.39532
129.315,-1.39551
129.374,-1.39571
129.415,-1.39591
129.466,-1.39611
129.516,-1.39632
129.569,-1.39653
129.618,-1.39674
129.665,-1.39695
129.72,-1.39717
129.766,-1.39738
129.817,-1.3976
129.871,-1.39782
129.922,-1.39804
129.971,-1.39828
130.018,-1.39851
130.067,-1.39876
130.118,-1.399
130.168,-1.39924
130.223,-1.39947
130.269,-1.39971
130.315,-1.39994
130.367,-1.40016
130.417,-1.40037
130.465,-1.40058
130.52,-1.40078
130.566,-1.40097
130.618,-1.40115
130.665,-1.40134
130.722,-1.40153
130.769,-1.40173
130.818,-1.40193
130.868,-1.40214
130.917,-1.40235
130.97,-1.40257
131.018,-1.40279
131.067,-1.403
131.121,-1.40322
131.167,-1.40343
131.216,-1.40363
131.268,-1.40382
131.315,-1.40399
131.364,-1.40416
131.416,-1.40432
131.465,-1.40447
131.517,-1.40463
131.567,-1.4048
131.615,-1.40497
131.665,-1.40516
131.714,-1.40536
131.768,-1.40557
131.814,-1.40579
131.867,-1.40601
131.916,-1.40624
131.965,-1.40648
132.019,-1.40672
132.068,-1.40696
132.113,-1.4072
132.166,-1.40745
132.214,-1.4077
132.263,-1.40795
132.314,-1.4082
132.366,-1.40846
132.419,-1.40871
132.462,-1.40896
132.515,-1.40921
132.564,-1.40945
132.617,-1.40969
132.666,-1.40991
132.713,-1.41014
132.763,-1.41036
132.814,-1.41058
132.871,-1.41079
132.917,-1.411
132.963,-1.41121
133.014,-1.41142
133.059,-1.41162
133.112,-1.41182
133.165,-1.41202
133.214,-1.41221
133.267,-1.4124
133.311,-1.41259
133.363,-1.41278
133.414,-1.41297
133.462,-1.41317
133.515,-1.41337
133.562,-1.41357
133.614,-1.41378
133.664,-1.414
133.715,-1.41423
133.766,-1.41446
133.813,-1.41469
133.864,-1.41493
133.915,-1.41517
133.963,-1.41542
134.013,-1.41566
134.062,-1.41589
134.112,-1.41613
134.164,-1.41636
134.211,-1.41658
134.261,-1.4168
134.314,-1.41701
134.359,-1.41721
134.41,-1.4174
134.46,-1.41758
134.513,-1.41776
134.563,-1.41793
134.612,-1.4181
134.662,-1.41827
134.711,-1.41844
134.766,-1.41861
134.812,-1.41879
134.861,-1.41896
134.912,-1.41913
134.961,-1.4193
135.012,-1.41947
135.065,-1.41964
135.113,-1.41981
135.161,-1.41999
135.213,-1.42016
135.263,-1.42035
135.313,-1.42053
135.361,-1.42072
135.411,-1.4209
135.459,-1.42109
135.511,-1.42128
135.56,-1.42147
135.609,-1.42166
135.663,-1.42185
135.711,-1.42203
135.76,-1.4222
135.816,-1.42237
135.86,-1.42254
135.913,-1.42271
135.96,-1.42288
136.006,-1.42305
136.061,-1.42322
136.111,-1.4234
136.161,-1.42359
136.211,-1.42378
136.259,-1.42399
136.309,-1.4242
136.357,-1.42444
136.414,-1.42468
136.46,-1.42493
136.51,-1.42518
136.558,-1.42543
136.608,-1.42567
136.662,-1.42591
136.709,-1.42615
136.759,-1.42638
136.811,-1.4266
136.862,-1.42682
136.911,-1.42704
136.963,-1.42724
137.013,-1.42744
137.059,-1.42764
137.107,-1.42784
137.16,-1.42804
137.21,-1.42824
137.259,-1.42844
137.306,-1.42864
137.358,-1.42884
137.411,-1.42905
137.458,-1.42925
137.513,-1.42946
137.559,-1.42967
137.609,-1.42988
137.659,-1.43008
137.707,-1.43028
137.759,-1.43046
137.814,-1.43064
137.861,-1.4308
137.911,-1.43095
137.963,-1.43109
138.011,-1.43123
138.059,-1.43137
138.108,-1.43151
138.159,-1.43166
138.209,-1.43183
138.261,-1.43201
138.308,-1.43221
138.358,-1.43243
138.408,-1.43265
138.458,-1.43289
138.508,-1.43312
138.56,-1.43336
138.606,-1.4336
138.658,-1.43382
138.708,-1.43404
138.758,-1.43425
138.81,-1.43444
138.859,-1.43463
138.911,-1.4348
138.957,-1.43497
139.004,-1.43513
139.059,-1.43529
139.109,-1.43545
139.16,-1.43562
