Temperaturee (°C),Heat flow (W/g)
71.4977,-3.98647e-3
71.5126,-4.83379e-3
71.5267,-6.14823e-3
71.5430,-7.01752e-3
71.5579,-7.83043e-3
71.5742,-8.56320e-3
71.5899,-9.71786e-3
71.6049,-0.0107236
71.6199,-0.0111780
71.6348,-0.0121796
71.6502,-0.0126819
71.6664,-0.0135290
71.6821,-0.0146123
71.6971,-0.0158492
71.7129,-0.0164568
71.7282,-0.0173529
71.7436,-0.0178264
71.7598,-0.0187746
71.7749,-0.0199360
71.7904,-0.0206170
71.8058,-0.0213677
71.8215,-0.0219741
71.8375,-0.0227451
71.8528,-0.0234224
71.8684,-0.0244453
71.8841,-0.0250001
71.9001,-0.0255743
71.9158,-0.0266552
71.9321,-0.0275716
71.9478,-0.0285295
71.9629,-0.0292804
71.9788,-0.0299564
71.9957,-0.0309342
72.0111,-0.0314892
72.0266,-0.0320743
72.0421,-0.0329152
72.0583,-0.0331748
72.0738,-0.0337189
72.0900,-0.0343524
72.1062,-0.0351398
72.1228,-0.0359861
72.1381,-0.0367753
72.1537,-0.0372086
72.1693,-0.0378809
72.1861,-0.0385044
72.2023,-0.0391395
72.2177,-0.0400132
72.2333,-0.0406443
72.2502,-0.0410514
72.2660,-0.0417488
72.2822,-0.0420935
72.2975,-0.0426308
72.3142,-0.0429334
72.3301,-0.0435055
72.3457,-0.0442274
72.3617,-0.0445740
72.3776,-0.0454206
72.3938,-0.0458954
72.4094,-0.0466760
72.4262,-0.0474037
72.4426,-0.0476948
72.4582,-0.0480509
72.4738,-0.0484646
72.4898,-0.0487282
72.5070,-0.0493380
72.5221,-0.0498796
72.5382,-0.0507307
72.5546,-0.0514963
72.5705,-0.0521019
72.5866,-0.0525283
72.6031,-0.0532086
72.6200,-0.0535602
72.6359,-0.0535839
72.6516,-0.0539835
72.6683,-0.0542336
72.6854,-0.0546319
72.7010,-0.0549483
72.7162,-0.0553816
72.7329,-0.0557210
72.7495,-0.0560534
72.7661,-0.0566141
72.7824,-0.0574911
72.7979,-0.0578753
72.8145,-0.0578940
72.8303,-0.0581072
72.8472,-0.0584669
72.8638,-0.0588271
72.8794,-0.0594180
72.8962,-0.0596782
72.9129,-0.0600445
72.9289,-0.0604327
72.9449,-0.0607640
72.9619,-0.0610864
72.9776,-0.0614057
72.9937,-0.0617319
73.0115,-0.0621996
73.0271,-0.0625077
73.0441,-0.0627437
73.0598,-0.0630349
73.0761,-0.0631689
73.0929,-0.0633692
73.1086,-0.0636180
73.1258,-0.0639559
73.1416,-0.0642840
73.1572,-0.0645390
73.1741,-0.0647895
73.1904,-0.0650616
73.2073,-0.0653097
73.2244,-0.0656693
73.2403,-0.0660851
73.2559,-0.0664172
73.2724,-0.0668155
73.2893,-0.0671312
73.3055,-0.0673643
73.3221,-0.0675982
73.3384,-0.0678566
73.3550,-0.0680036
73.3723,-0.0681245
73.3879,-0.0682823
73.4044,-0.0684622
73.4211,-0.0687203
73.4371,-0.0689745
73.4539,-0.0691618
73.4697,-0.0693708
73.4860,-0.0696199
73.5035,-0.0698991
73.5192,-0.0701487
73.5355,-0.0703454
73.5527,-0.0705855
73.5694,-0.0708337
73.5847,-0.0710615
73.6017,-0.0713602
73.6183,-0.0716614
73.6351,-0.0719481
73.6505,-0.0721912
73.6676,-0.0723570
73.6836,-0.0725394
73.7009,-0.0727796
73.7191,-0.0729269
73.7344,-0.0731148
73.7504,-0.0732121
73.7677,-0.0733364
73.7838,-0.0734276
73.7995,-0.0734786
73.8164,-0.0735492
73.8330,-0.0736465
73.8497,-0.0737147
73.8662,-0.0738040
73.8820,-0.0739113
73.8994,-0.0740315
73.9157,-0.0741681
73.9316,-0.0742886
73.9484,-0.0744001
73.9650,-0.0745641
73.9815,-0.0747075
73.9979,-0.0748701
74.0136,-0.0750153
74.0307,-0.0751527
74.0480,-0.0752976
74.0639,-0.0754022
74.0806,-0.0755029
74.0965,-0.0755983
74.1140,-0.0756960
74.1300,-0.0758229
74.1478,-0.0759836
74.1633,-0.0761568
74.1797,-0.0762938
74.1965,-0.0764189
74.2137,-0.0765608
74.2290,-0.0766885
74.2457,-0.0768378
74.2622,-0.0769308
74.2790,-0.0770017
74.2956,-0.0770815
74.3127,-0.0771877
74.3281,-0.0772607
74.3458,-0.0773515
74.3624,-0.0774149
74.3779,-0.0774905
74.3948,-0.0775527
74.4113,-0.0776124
74.4284,-0.0776590
74.4452,-0.0776998
74.4614,-0.0777550
74.4774,-0.0778199
74.4939,-0.0778681
74.5103,-0.0779197
74.5273,-0.0780168
74.5439,-0.0780963
74.5604,-0.0781854
74.5763,-0.0782546
74.5945,-0.0783008
74.6109,-0.0783741
74.6271,-0.0784499
74.6440,-0.0785194
74.6606,-0.0785705
74.6762,-0.0786155
74.6933,-0.0786636
74.7097,-0.0787196
74.7260,-0.0787907
74.7427,-0.0788622
74.7593,-0.0789414
74.7762,-0.0789948
74.7929,-0.0790523
74.8094,-0.0790905
74.8278,-0.0791238
74.8431,-0.0791539
74.8594,-0.0791899
74.8765,-0.0792299
74.8918,-0.0792642
74.9084,-0.0792979
74.9261,-0.0793384
74.9427,-0.0793685
74.9595,-0.0794129
74.9761,-0.0794637
74.9913,-0.0795068
75.0084,-0.0795355
75.0249,-0.0795611
75.0426,-0.0795902
75.0581,-0.0796246
75.0752,-0.0796553
75.0917,-0.0796891
75.1081,-0.0797233
75.1253,-0.0797457
75.1416,-0.0797866
75.1578,-0.0798156
75.1744,-0.0798377
75.1915,-0.0798658
75.2067,-0.0798963
75.2242,-0.0799171
75.2411,-0.0799357
75.2573,-0.0799693
75.2744,-0.0799923
75.2905,-0.0800188
75.3069,-0.0800393
75.3243,-0.0800695
75.3406,-0.0801129
75.3557,-0.0801593
75.3732,-0.0802049
75.3899,-0.0802268
75.4069,-0.0802475
75.4232,-0.0802676
75.4392,-0.0802874
75.4574,-0.0803088
75.4723,-0.0803310
75.4902,-0.0803858
75.5064,-0.0804069
75.5230,-0.0804288
75.5393,-0.0804518
75.5557,-0.0804752
75.5722,-0.0804983
75.5898,-0.0805215
75.6055,-0.0805422
75.6226,-0.0805850
75.6391,-0.0806045
75.6559,-0.0806439
75.6718,-0.0806756
75.6890,-0.0807056
75.7052,-0.0807324
75.7230,-0.0807518
75.7386,-0.0807731
75.7551,-0.0807961
75.7723,-0.0808198
75.7884,-0.0808426
75.8055,-0.0808673
75.8229,-0.0808908
75.8391,-0.0809194
75.8563,-0.0809442
75.8718,-0.0809693
75.8887,-0.0809927
75.9059,-0.0810146
75.9226,-0.0810367
75.9384,-0.0810586
75.9557,-0.0810809
75.9719,-0.0811010
75.9886,-0.0811205
76.0051,-0.0811424
76.0218,-0.0811650
76.0380,-0.0811890
76.0548,-0.0812123
76.0709,-0.0812341
76.0872,-0.0812538
76.1047,-0.0812749
76.1216,-0.0812975
76.1381,-0.0813196
76.1542,-0.0813415
76.1711,-0.0813638
76.1868,-0.0813859
76.2040,-0.0814070
76.2202,-0.0814292
76.2367,-0.0814512
76.2540,-0.0814733
76.2712,-0.0814942
76.2869,-0.0815140
76.3028,-0.0815346
76.3201,-0.0815553
76.3372,-0.0815756
76.3532,-0.0815968
76.3708,-0.0816195
76.3877,-0.0816413
76.4032,-0.0816629
76.4204,-0.0816834
76.4373,-0.0817021
76.4535,-0.0817201
76.4702,-0.0817374
76.4859,-0.0817554
76.5019,-0.0817719
76.5201,-0.0817885
76.5366,-0.0818052
76.5536,-0.0818231
76.5694,-0.0818443
76.5861,-0.0818676
76.6019,-0.0818906
76.6190,-0.0819142
76.6367,-0.0819368
76.6528,-0.0819607
76.6693,-0.0819820
76.6860,-0.0820041
76.7025,-0.0820240
76.7196,-0.0820414
76.7354,-0.0820576
76.7520,-0.0820750
76.7693,-0.0820917
76.7852,-0.0821088
76.8021,-0.0821270
76.8193,-0.0821453
76.8360,-0.0821630
76.8516,-0.0821803
76.8691,-0.0821991
76.8863,-0.0822168
76.9017,-0.0822361
76.9188,-0.0822554
76.9348,-0.0822742
76.9516,-0.0822931
76.9689,-0.0823109
76.9846,-0.0823275
77.0006,-0.0823432
77.0190,-0.0823553
77.0357,-0.0823679
77.0518,-0.0823817
77.0687,-0.0823969
77.0839,-0.0824125
77.1006,-0.0824274
77.1180,-0.0824434
77.1345,-0.0824594
77.1514,-0.0824771
77.1666,-0.0824963
77.1845,-0.0825156
77.2012,-0.0825321
77.2179,-0.0825478
77.2344,-0.0825629
77.2514,-0.0825774
77.2667,-0.0825931
77.2838,-0.0826104
77.3019,-0.0826287
77.3181,-0.0826463
77.3344,-0.0826646
77.3513,-0.0826832
77.3687,-0.0826984
77.3847,-0.0827109
77.4012,-0.0827241
77.4186,-0.0827367
77.4343,-0.0827470
77.4504,-0.0827583
77.4675,-0.0827723
77.4848,-0.0827865
77.5005,-0.0827997
77.5171,-0.0828150
77.5336,-0.0828314
77.5499,-0.0828481
77.5675,-0.0828628
77.5837,-0.0828788
77.6005,-0.0828948
77.6161,-0.0829103
77.6342,-0.0829254
77.6499,-0.0829410
77.6677,-0.0829566
77.6837,-0.0829720
77.7001,-0.0829877
77.7178,-0.0830019
77.7335,-0.0830170
77.7496,-0.0830313
77.7675,-0.0830460
77.7829,-0.0830621
77.7993,-0.0830762
77.8159,-0.0830892
77.8344,-0.0831026
77.8501,-0.0831155
77.8669,-0.0831307
77.8834,-0.0831456
77.8992,-0.0831604
77.9167,-0.0831745
77.9332,-0.0831889
77.9501,-0.0832029
77.9663,-0.0832169
77.9821,-0.0832305
77.9996,-0.0832422
78.0160,-0.0832548
78.0328,-0.0832680
78.0506,-0.0832799
78.0655,-0.0832939
78.0819,-0.0833067
78.1000,-0.0833184
78.1160,-0.0833295
78.1327,-0.0833405
78.1507,-0.0833532
78.1664,-0.0833639
78.1830,-0.0833749
78.1996,-0.0833862
78.2166,-0.0833965
78.2330,-0.0834059
78.2499,-0.0834171
78.2659,-0.0834280
78.2833,-0.0834390
78.2994,-0.0834493
78.3156,-0.0834588
78.3333,-0.0834700
78.3499,-0.0834813
78.3665,-0.0834947
78.3829,-0.0835075
78.3987,-0.0835187
78.4160,-0.0835277
78.4327,-0.0835358
78.4494,-0.0835430
78.4662,-0.0835490
78.4812,-0.0835571
78.4995,-0.0835659
78.5160,-0.0835740
78.5319,-0.0835828
78.5480,-0.0835917
78.5658,-0.0836001
78.5824,-0.0836098
78.5978,-0.0836176
78.6153,-0.0836295
78.6320,-0.0836380
78.6487,-0.0836445
78.6652,-0.0836499
78.6817,-0.0836602
78.6985,-0.0836685
78.7148,-0.0836786
78.7313,-0.0836894
78.7474,-0.0837003
78.7654,-0.0837133
78.7817,-0.0837257
78.7992,-0.0837367
78.8159,-0.0837492
78.8318,-0.0837598
78.8482,-0.0837665
78.8654,-0.0837722
78.8813,-0.0837767
78.8992,-0.0837813
78.9152,-0.0837871
78.9310,-0.0837936
78.9480,-0.0838001
78.9650,-0.0838070
78.9818,-0.0838122
78.9986,-0.0838177
79.0150,-0.0838246
79.0319,-0.0838298
79.0489,-0.0838349
79.0651,-0.0838399
79.0810,-0.0838439
79.0982,-0.0838514
79.1147,-0.0838620
79.1317,-0.0838732
79.1481,-0.0838820
79.1650,-0.0838930
79.1820,-0.0839031
79.1986,-0.0839117
79.2151,-0.0839188
79.2309,-0.0839257
79.2497,-0.0839309
79.2655,-0.0839338
79.2816,-0.0839388
79.2983,-0.0839450
79.3152,-0.0839513
79.3313,-0.0839570
79.3482,-0.0839614
79.3644,-0.0839667
79.3820,-0.0839697
79.3982,-0.0839722
79.4140,-0.0839743
79.4310,-0.0839763
79.4484,-0.0839777
79.4650,-0.0839803
79.4809,-0.0839841
79.4976,-0.0839898
79.5138,-0.0839968
79.5307,-0.0840043
79.5479,-0.0840104
79.5640,-0.0840189
79.5807,-0.0840263
79.5974,-0.0840341
79.6138,-0.0840414
79.6302,-0.0840486
79.6482,-0.0840555
79.6637,-0.0840615
79.6813,-0.0840674
79.6972,-0.0840720
79.7146,-0.0840752
79.7310,-0.0840755
79.7473,-0.0840760
79.7636,-0.0840765
79.7811,-0.0840802
79.7977,-0.0840845
79.8147,-0.0840898
79.8307,-0.0840966
79.8482,-0.0841045
79.8643,-0.0841118
79.8813,-0.0841174
79.8969,-0.0841221
79.9150,-0.0841271
79.9312,-0.0841289
79.9469,-0.0841336
79.9639,-0.0841411
79.9808,-0.0841483
79.9972,-0.0841542
80.0139,-0.0841592
80.0312,-0.0841645
80.0487,-0.0841692
80.0645,-0.0841747
80.0819,-0.0841816
80.0976,-0.0841885
80.1143,-0.0841929
80.1316,-0.0841990
80.1477,-0.0842064
80.1637,-0.0842113
80.1808,-0.0842158
80.1966,-0.0842220
80.2143,-0.0842264
80.2309,-0.0842292
80.2472,-0.0842320
80.2637,-0.0842361
80.2808,-0.0842406
80.2973,-0.0842469
80.3137,-0.0842561
80.3308,-0.0842641
80.3474,-0.0842698
80.3640,-0.0842757
80.3815,-0.0842822
80.3977,-0.0842889
80.4145,-0.0842947
80.4306,-0.0842975
80.4478,-0.0843004
80.4645,-0.0843026
80.4809,-0.0843044
80.4979,-0.0843056
80.5145,-0.0843075
80.5307,-0.0843090
80.5467,-0.0843115
80.5644,-0.0843141
80.5803,-0.0843174
80.5973,-0.0843206
80.6132,-0.0843264
80.6307,-0.0843323
80.6469,-0.0843352
80.6644,-0.0843384
80.6807,-0.0843426
80.6967,-0.0843493
80.7132,-0.0843551
80.7302,-0.0843601
80.7473,-0.0843668
80.7640,-0.0843734
80.7803,-0.0843814
80.7969,-0.0843903
80.8135,-0.0843977
80.8308,-0.0844036
80.8469,-0.0844076
80.8642,-0.0844157
80.8801,-0.0844205
80.8967,-0.0844227
80.9133,-0.0844265
80.9299,-0.0844306
80.9479,-0.0844336
80.9632,-0.0844370
80.9809,-0.0844372
80.9970,-0.0844383
81.0139,-0.0844378
81.0300,-0.0844376
81.0476,-0.0844399
81.0625,-0.0844426
81.0808,-0.0844450
81.0973,-0.0844489
81.1132,-0.0844532
81.1304,-0.0844565
81.1468,-0.0844624
81.1632,-0.0844671
81.1795,-0.0844686
81.1965,-0.0844716
81.2130,-0.0844740
81.2305,-0.0844744
81.2463,-0.0844720
81.2641,-0.0844694
81.2802,-0.0844685
81.2963,-0.0844674
81.3133,-0.0844637
81.3296,-0.0844632
81.3464,-0.0844645
81.3635,-0.0844662
81.3793,-0.0844696
81.3956,-0.0844743
81.4129,-0.0844790
81.4297,-0.0844828
81.4466,-0.0844862
81.4632,-0.0844908
81.4803,-0.0844926
81.4959,-0.0844930
81.5125,-0.0844930
81.5296,-0.0844914
81.5463,-0.0844908
81.5630,-0.0844937
81.5792,-0.0844943
81.5962,-0.0844940
81.6135,-0.0844948
81.6292,-0.0844989
81.6464,-0.0845024
81.6624,-0.0845039
81.6794,-0.0845049
81.6964,-0.0845051
81.7131,-0.0845056
81.7292,-0.0845072
81.7462,-0.0845094
81.7627,-0.0845100
81.7797,-0.0845095
81.7964,-0.0845100
81.8126,-0.0845138
81.8299,-0.0845178
81.8462,-0.0845217
81.8630,-0.0845271
81.8794,-0.0845317
81.8972,-0.0845341
81.9137,-0.0845350
81.9291,-0.0845348
81.9464,-0.0845342
81.9635,-0.0845334
81.9806,-0.0845322
81.9964,-0.0845332
82.0122,-0.0845340
82.0292,-0.0845334
82.0465,-0.0845325
82.0641,-0.0845328
82.0792,-0.0845337
82.0960,-0.0845356
82.1124,-0.0845364
82.1291,-0.0845369
82.1458,-0.0845384
82.1628,-0.0845404
82.1793,-0.0845433
82.1963,-0.0845456
82.2127,-0.0845465
82.2300,-0.0845476
82.2466,-0.0845476
82.2625,-0.0845473
82.2793,-0.0845491
82.2958,-0.0845528
82.3134,-0.0845586
82.3300,-0.0845630
82.3454,-0.0845657
82.3630,-0.0845686
82.3793,-0.0845701
82.3963,-0.0845684
82.4131,-0.0845671
82.4302,-0.0845654
82.4473,-0.0845613
82.4632,-0.0845589
82.4796,-0.0845577
82.4959,-0.0845574
82.5129,-0.0845582
82.5288,-0.0845595
82.5470,-0.0845643
82.5633,-0.0845692
82.5805,-0.0845727
82.5968,-0.0845776
82.6136,-0.0845811
82.6303,-0.0845811
82.6467,-0.0845793
82.6627,-0.0845767
82.6803,-0.0845742
82.6961,-0.0845728
82.7126,-0.0845726
82.7291,-0.0845738
82.7455,-0.0845753
82.7624,-0.0845759
82.7794,-0.0845768
82.7964,-0.0845781
82.8127,-0.0845788
82.8287,-0.0845805
82.8461,-0.0845803
82.8629,-0.0845793
82.8787,-0.0845743
82.8962,-0.0845727
82.9126,-0.0845738
82.9290,-0.0845736
82.9453,-0.0845728
82.9625,-0.0845742
82.9796,-0.0845754
82.9962,-0.0845766
83.0125,-0.0845806
83.0294,-0.0845841
83.0464,-0.0845863
83.0632,-0.0845872
83.0786,-0.0845881
83.0960,-0.0845887
83.1124,-0.0845898
83.1292,-0.0845913
83.1454,-0.0845944
83.1616,-0.0845969
83.1788,-0.0845981
83.1959,-0.0845990
83.2123,-0.0845986
83.2289,-0.0845994
83.2459,-0.0845999
83.2624,-0.0845989
83.2793,-0.0845950
83.2965,-0.0845927
83.3122,-0.0845917
83.3287,-0.0845925
83.3456,-0.0845940
83.3624,-0.0845970
83.3798,-0.0845987
83.3955,-0.0845999
83.4125,-0.0846022
83.4292,-0.0846020
83.4467,-0.0846032
83.4627,-0.0846063
83.4788,-0.0846058
83.4962,-0.0846048
83.5127,-0.0846041
83.5296,-0.0846040
83.5473,-0.0846047
83.5619,-0.0846041
83.5786,-0.0846035
83.5959,-0.0846034
83.6127,-0.0846037
83.6288,-0.0846045
83.6462,-0.0846063
83.6631,-0.0846064
83.6791,-0.0846087
83.6972,-0.0846099
83.7125,-0.0846097
83.7295,-0.0846095
83.7463,-0.0846085
83.7630,-0.0846039
83.7792,-0.0845972
83.7952,-0.0845920
83.8125,-0.0845869
83.8295,-0.0845834
83.8460,-0.0845825
83.8624,-0.0845835
83.8788,-0.0845854
83.8959,-0.0845863
83.9124,-0.0845868
83.9296,-0.0845892
83.9463,-0.0845909
83.9616,-0.0845922
83.9797,-0.0845914
83.9958,-0.0845888
84.0123,-0.0845865
84.0292,-0.0845884
84.0455,-0.0845899
84.0616,-0.0845914
84.0791,-0.0845916
84.0957,-0.0845891
84.1128,-0.0845903
84.1288,-0.0845906
84.1456,-0.0845927
84.1617,-0.0845918
84.1784,-0.0845894
84.1959,-0.0845862
84.2123,-0.0845861
84.2290,-0.0845852
84.2454,-0.0845860
84.2630,-0.0845844
84.2787,-0.0845829
84.2955,-0.0845814
84.3125,-0.0845802
84.3290,-0.0845784
84.3458,-0.0845775
84.3627,-0.0845771
84.3794,-0.0845771
84.3957,-0.0845776
84.4126,-0.0845779
84.4295,-0.0845799
84.4468,-0.0845801
84.4622,-0.0845789
84.4791,-0.0845744
84.4959,-0.0845714
84.5131,-0.0845670
84.5289,-0.0845665
84.5454,-0.0845663
84.5617,-0.0845656
84.5798,-0.0845649
84.5959,-0.0845648
84.6132,-0.0845663
84.6297,-0.0845687
84.6459,-0.0845699
84.6626,-0.0845681
84.6793,-0.0845669
84.6958,-0.0845638
84.7130,-0.0845632
84.7299,-0.0845593
84.7462,-0.0845558
84.7618,-0.0845513
84.7797,-0.0845497
84.7960,-0.0845485
84.8123,-0.0845501
84.8289,-0.0845520
84.8463,-0.0845538
84.8624,-0.0845550
84.8794,-0.0845562
84.8959,-0.0845587
84.9135,-0.0845615
84.9292,-0.0845642
84.9458,-0.0845653
84.9629,-0.0845685
84.9796,-0.0845703
84.9967,-0.0845700
85.0127,-0.0845696
85.0290,-0.0845681
85.0467,-0.0845682
85.0628,-0.0845672
85.0793,-0.0845652
85.0955,-0.0845640
85.1125,-0.0845634
85.1295,-0.0845634
85.1464,-0.0845641
85.1625,-0.0845643
85.1791,-0.0845642
85.1957,-0.0845642
85.2135,-0.0845633
85.2295,-0.0845649
85.2464,-0.0845646
85.2627,-0.0845659
85.2797,-0.0845664
85.2960,-0.0845667
85.3131,-0.0845701
85.3288,-0.0845727
85.3461,-0.0845737
85.3628,-0.0845737
85.3800,-0.0845753
85.3968,-0.0845766
85.4126,-0.0845795
85.4291,-0.0845801
85.4469,-0.0845803
85.4633,-0.0845798
85.4805,-0.0845766
85.4967,-0.0845753
85.5131,-0.0845761
85.5296,-0.0845763
85.5468,-0.0845779
85.5630,-0.0845797
85.5801,-0.0845797
85.5970,-0.0845810
85.6136,-0.0845812
85.6304,-0.0845808
85.6461,-0.0845779
85.6638,-0.0845679
85.6807,-0.0845607
85.6961,-0.0845564
85.7134,-0.0845530
85.7295,-0.0845507
85.7451,-0.0845488
85.7630,-0.0845483
85.7792,-0.0845513
85.7968,-0.0845544
85.8129,-0.0845586
85.8295,-0.0845630
85.8455,-0.0845648
85.8635,-0.0845675
85.8796,-0.0845714
85.8966,-0.0845741
85.9130,-0.0845763
85.9296,-0.0845771
85.9466,-0.0845769
85.9628,-0.0845796
85.9798,-0.0845802
85.9964,-0.0845809
86.0134,-0.0845789
86.0294,-0.0845770
86.0465,-0.0845765
86.0624,-0.0845757
86.0799,-0.0845755
86.0957,-0.0845734
86.1132,-0.0845718
86.1295,-0.0845693
86.1455,-0.0845682
86.1630,-0.0845677
86.1792,-0.0845661
86.1961,-0.0845645
86.2130,-0.0845656
86.2287,-0.0845675
86.2462,-0.0845712
86.2623,-0.0845759
86.2793,-0.0845788
86.2971,-0.0845828
86.3127,-0.0845862
86.3298,-0.0845874
86.3456,-0.0845889
86.3624,-0.0845891
86.3797,-0.0845860
86.3964,-0.0845844
86.4124,-0.0845824
86.4290,-0.0845811
86.4467,-0.0845809
86.4623,-0.0845825
86.4791,-0.0845834
86.4958,-0.0845863
86.5134,-0.0845870
86.5301,-0.0845900
86.5464,-0.0845930
86.5627,-0.0845940
86.5787,-0.0845926
86.5952,-0.0845904
86.6127,-0.0845870
86.6291,-0.0845825
86.6456,-0.0845793
86.6631,-0.0845759
86.6796,-0.0845720
86.6952,-0.0845668
86.7129,-0.0845654
86.7287,-0.0845665
86.7455,-0.0845678
86.7624,-0.0845676
86.7785,-0.0845672
86.7962,-0.0845681
86.8129,-0.0845691
86.8296,-0.0845700
86.8457,-0.0845704
86.8622,-0.0845724
86.8794,-0.0845741
86.8960,-0.0845748
86.9132,-0.0845784
86.9293,-0.0845810
86.9462,-0.0845823
86.9627,-0.0845846
86.9795,-0.0845847
86.9959,-0.0845816
87.0131,-0.0845788
87.0300,-0.0845774
87.0469,-0.0845751
87.0638,-0.0845720
87.0795,-0.0845695
87.0960,-0.0845658
87.1135,-0.0845621
87.1291,-0.0845575
87.1466,-0.0845538
87.1629,-0.0845510
87.1797,-0.0845471
87.1963,-0.0845433
87.2128,-0.0845409
87.2300,-0.0845392
87.2452,-0.0845389
87.2633,-0.0845380
87.2799,-0.0845369
87.2962,-0.0845374
87.3139,-0.0845372
87.3294,-0.0845352
87.3466,-0.0845355
87.3638,-0.0845365
87.3803,-0.0845397
87.3974,-0.0845422
87.4138,-0.0845458
87.4297,-0.0845477
87.4473,-0.0845463
87.4638,-0.0845459
87.4806,-0.0845435
87.4973,-0.0845399
87.5135,-0.0845356
87.5298,-0.0845320
87.5473,-0.0845308
87.5629,-0.0845295
87.5801,-0.0845301
87.5965,-0.0845314
87.6144,-0.0845336
87.6297,-0.0845356
87.6466,-0.0845366
87.6635,-0.0845368
87.6795,-0.0845355
87.6965,-0.0845344
87.7138,-0.0845352
87.7303,-0.0845368
87.7467,-0.0845373
87.7639,-0.0845388
87.7805,-0.0845391
87.7964,-0.0845383
87.8140,-0.0845365
87.8302,-0.0845345
87.8471,-0.0845328
87.8640,-0.0845322
87.8797,-0.0845331
87.8968,-0.0845316
87.9136,-0.0845319
87.9304,-0.0845296
87.9473,-0.0845284
87.9641,-0.0845282
87.9799,-0.0845286
87.9973,-0.0845259
88.0135,-0.0845250
88.0312,-0.0845242
88.0475,-0.0845249
88.0635,-0.0845276
88.0809,-0.0845329
88.0974,-0.0845380
88.1136,-0.0845418
88.1307,-0.0845462
88.1473,-0.0845497
88.1645,-0.0845533
88.1814,-0.0845548
88.1976,-0.0845552
88.2138,-0.0845527
88.2306,-0.0845504
88.2475,-0.0845477
