Temperaturee (°C),Heat flow (W/g)
70.6986,0.0561765
70.7113,0.0549777
70.7251,0.0537040
70.7381,0.0524368
70.7514,0.0512916
70.7652,0.0495779
70.7789,0.0481870
70.7920,0.0466263
70.8056,0.0455742
70.8185,0.0443613
70.8335,0.0431720
70.8456,0.0419318
70.8596,0.0404668
70.8736,0.0393748
70.8869,0.0383015
70.9013,0.0373659
70.9144,0.0361213
70.9297,0.0352527
70.9425,0.0334847
70.9562,0.0323108
70.9709,0.0311206
70.9840,0.0300272
70.9987,0.0287858
71.0138,0.0274273
71.0266,0.0259179
71.0414,0.0251335
71.0549,0.0237675
71.0696,0.0228077
71.0842,0.0217627
71.0986,0.0204999
71.1127,0.0195397
71.1272,0.0185974
71.1410,0.0176296
71.1566,0.0168075
71.1710,0.0155703
71.1858,0.0142598
71.1996,0.0132257
71.2148,0.0122597
71.2295,0.0113355
71.2436,0.0103101
71.2583,9.27102e-3
71.2730,8.13163e-3
71.2884,7.36208e-3
71.3032,6.26110e-3
71.3177,5.24781e-3
71.3322,4.21219e-3
71.3474,3.04446e-3
71.3629,2.19658e-3
71.3783,1.04856e-3
71.3934,-7.59569e-5
71.4080,-9.45630e-4
71.4232,-2.01794e-3
71.4374,-2.83789e-3
71.4530,-3.88454e-3
71.4693,-4.49075e-3
71.4847,-5.49155e-3
71.4994,-6.22225e-3
71.5136,-7.27167e-3
71.5297,-8.13371e-3
71.5438,-8.93096e-3
71.5598,-9.76778e-3
71.5746,-0.0105989
71.5906,-0.0117263
71.6057,-0.0127384
71.6219,-0.0137726
71.6367,-0.0145593
71.6521,-0.0157253
71.6680,-0.0168429
71.6828,-0.0178887
71.6988,-0.0188418
71.7138,-0.0195643
71.7296,-0.0202588
71.7460,-0.0209344
71.7613,-0.0217394
71.7769,-0.0226114
71.7924,-0.0233951
71.8073,-0.0242340
71.8239,-0.0248988
71.8388,-0.0257566
71.8543,-0.0264288
71.8707,-0.0273850
71.8865,-0.0281417
71.9015,-0.0287738
71.9176,-0.0297800
71.9335,-0.0303193
71.9492,-0.0310020
71.9652,-0.0317734
71.9814,-0.0324838
71.9970,-0.0329564
72.0118,-0.0336138
72.0289,-0.0345020
72.0438,-0.0354580
72.0595,-0.0361097
72.0754,-0.0368378
72.0916,-0.0377722
72.1080,-0.0384690
72.1228,-0.0391363
72.1398,-0.0395302
72.1559,-0.0402527
72.1719,-0.0409071
72.1875,-0.0413938
72.2037,-0.0420867
72.2188,-0.0426521
72.2358,-0.0432508
72.2518,-0.0437506
72.2673,-0.0444583
72.2833,-0.0452567
72.2988,-0.0455446
72.3154,-0.0459363
72.3313,-0.0465408
72.3467,-0.0470241
72.3631,-0.0474146
72.3794,-0.0479465
72.3964,-0.0490218
72.4121,-0.0495204
72.4277,-0.0500525
72.4445,-0.0509498
72.4606,-0.0514562
72.4769,-0.0518159
72.4923,-0.0524828
72.5084,-0.0531644
72.5248,-0.0533599
72.5406,-0.0538302
72.5569,-0.0543031
72.5733,-0.0548649
72.5890,-0.0553664
72.6055,-0.0559332
72.6213,-0.0562115
72.6382,-0.0563763
72.6540,-0.0567305
72.6701,-0.0571796
72.6857,-0.0575845
72.7012,-0.0582407
72.7186,-0.0587152
72.7352,-0.0590028
72.7521,-0.0593467
72.7672,-0.0596651
72.7841,-0.0601162
72.8007,-0.0604051
72.8162,-0.0608255
72.8331,-0.0613961
72.8489,-0.0619261
72.8656,-0.0623055
72.8826,-0.0627020
72.8989,-0.0633249
72.9146,-0.0636830
72.9318,-0.0638964
72.9469,-0.0640534
72.9628,-0.0643070
72.9793,-0.0646340
72.9956,-0.0647888
73.0121,-0.0650698
73.0287,-0.0654696
73.0453,-0.0659238
73.0611,-0.0663378
73.0771,-0.0669144
73.0944,-0.0673549
73.1111,-0.0677454
73.1272,-0.0679424
73.1438,-0.0680526
73.1601,-0.0681396
73.1760,-0.0682076
73.1921,-0.0683690
73.2089,-0.0685917
73.2250,-0.0688793
73.2417,-0.0691676
73.2585,-0.0694722
73.2746,-0.0698502
73.2911,-0.0702719
73.3072,-0.0705536
73.3239,-0.0707493
73.3408,-0.0709307
73.3572,-0.0710344
73.3724,-0.0712889
73.3893,-0.0715649
73.4056,-0.0717914
73.4218,-0.0721228
73.4387,-0.0723617
73.4555,-0.0725781
73.4722,-0.0727692
73.4877,-0.0730148
73.5051,-0.0732322
73.5208,-0.0733963
73.5375,-0.0734987
73.5539,-0.0736798
73.5706,-0.0738375
73.5867,-0.0740305
73.6034,-0.0742520
73.6198,-0.0744472
73.6369,-0.0745987
73.6524,-0.0748363
73.6687,-0.0749740
73.6855,-0.0751365
73.7025,-0.0753753
73.7185,-0.0755550
73.7352,-0.0757646
73.7518,-0.0759098
73.7688,-0.0760670
73.7846,-0.0762854
73.8007,-0.0764700
73.8177,-0.0766958
73.8337,-0.0768998
73.8500,-0.0770895
73.8675,-0.0772928
73.8833,-0.0774690
73.9002,-0.0776479
73.9162,-0.0778070
73.9339,-0.0778947
73.9498,-0.0779748
73.9662,-0.0780948
73.9825,-0.0781834
73.9994,-0.0782551
74.0158,-0.0783269
74.0313,-0.0783881
74.0484,-0.0784531
74.0648,-0.0785325
74.0815,-0.0786347
74.0975,-0.0787292
74.1143,-0.0788656
74.1307,-0.0790228
74.1481,-0.0792136
74.1640,-0.0793488
74.1815,-0.0794499
74.1968,-0.0795686
74.2145,-0.0796692
74.2313,-0.0797725
74.2467,-0.0798476
74.2637,-0.0799125
74.2804,-0.0800051
74.2964,-0.0801091
74.3132,-0.0802011
74.3296,-0.0803044
74.3460,-0.0803761
74.3639,-0.0804313
74.3808,-0.0804705
74.3967,-0.0805247
74.4127,-0.0805711
74.4299,-0.0806041
74.4459,-0.0806254
74.4632,-0.0806479
74.4787,-0.0806784
74.4952,-0.0807135
74.5115,-0.0807631
74.5281,-0.0808134
74.5451,-0.0808620
74.5609,-0.0809355
74.5780,-0.0810065
74.5948,-0.0810727
74.6115,-0.0811600
74.6276,-0.0812368
74.6443,-0.0813092
74.6611,-0.0813705
74.6767,-0.0814319
74.6941,-0.0814838
74.7108,-0.0815370
74.7270,-0.0815888
74.7426,-0.0816520
74.7596,-0.0817113
74.7768,-0.0817618
74.7939,-0.0818330
74.8106,-0.0818787
74.8273,-0.0819279
74.8435,-0.0819771
74.8603,-0.0820132
74.8762,-0.0820420
74.8931,-0.0820699
74.9097,-0.0820991
74.9260,-0.0821317
74.9430,-0.0821504
74.9591,-0.0821667
74.9759,-0.0821814
74.9930,-0.0821958
75.0093,-0.0822104
75.0255,-0.0822302
75.0435,-0.0822591
75.0589,-0.0822907
75.0761,-0.0823212
75.0919,-0.0823472
75.1090,-0.0823687
75.1255,-0.0823907
75.1419,-0.0824168
75.1585,-0.0824434
75.1753,-0.0824700
75.1921,-0.0824950
75.2084,-0.0825145
75.2251,-0.0825339
75.2422,-0.0825517
75.2575,-0.0825691
75.2753,-0.0826241
75.2917,-0.0826674
75.3079,-0.0826843
75.3250,-0.0827017
75.3411,-0.0827208
75.3582,-0.0827410
75.3748,-0.0827616
75.3915,-0.0827829
75.4078,-0.0828166
75.4246,-0.0828475
75.4410,-0.0828699
75.4584,-0.0828920
75.4747,-0.0829143
75.4909,-0.0829351
75.5073,-0.0829546
75.5244,-0.0829880
75.5406,-0.0830157
75.5570,-0.0830344
75.5737,-0.0830521
75.5899,-0.0830697
75.6065,-0.0830878
75.6238,-0.0831080
75.6400,-0.0831285
75.6554,-0.0831506
75.6728,-0.0831720
75.6897,-0.0831912
75.7062,-0.0832094
75.7231,-0.0832292
75.7399,-0.0832507
75.7550,-0.0832721
75.7724,-0.0832949
75.7894,-0.0833166
75.8051,-0.0833386
75.8217,-0.0833599
75.8393,-0.0833826
75.8557,-0.0834066
75.8719,-0.0834285
75.8878,-0.0834514
75.9056,-0.0834726
75.9214,-0.0834965
75.9394,-0.0835207
75.9552,-0.0835458
75.9712,-0.0835647
75.9887,-0.0835829
76.0050,-0.0835993
76.0219,-0.0836154
76.0384,-0.0836296
76.0542,-0.0836432
76.0711,-0.0836553
76.0878,-0.0836677
76.1042,-0.0836803
76.1208,-0.0836959
76.1371,-0.0837132
76.1543,-0.0837295
76.1706,-0.0837444
76.1870,-0.0837621
76.2042,-0.0837809
76.2207,-0.0837989
76.2366,-0.0838163
76.2543,-0.0838331
76.2707,-0.0838498
76.2871,-0.0838666
76.3037,-0.0838839
76.3201,-0.0839007
76.3366,-0.0839171
76.3542,-0.0839338
76.3699,-0.0839494
76.3876,-0.0839674
76.4042,-0.0839856
76.4204,-0.0840037
76.4375,-0.0840227
76.4535,-0.0840408
76.4699,-0.0840571
76.4855,-0.0840732
76.5036,-0.0840860
76.5199,-0.0840998
76.5366,-0.0841132
76.5536,-0.0841248
76.5701,-0.0841375
76.5858,-0.0841517
76.6029,-0.0841662
76.6196,-0.0841829
76.6363,-0.0841981
76.6534,-0.0842141
76.6694,-0.0842306
76.6864,-0.0842464
76.7029,-0.0842638
76.7193,-0.0842807
76.7363,-0.0842978
76.7524,-0.0843125
76.7691,-0.0843288
76.7864,-0.0843471
76.8031,-0.0843640
76.8188,-0.0843782
76.8356,-0.0843917
76.8519,-0.0844018
76.8697,-0.0844117
76.8857,-0.0844226
76.9022,-0.0844342
76.9189,-0.0844470
76.9345,-0.0844572
76.9515,-0.0844694
76.9694,-0.0844835
76.9855,-0.0844969
77.0023,-0.0845121
77.0187,-0.0845263
77.0354,-0.0845415
77.0524,-0.0845558
77.0681,-0.0845710
77.0851,-0.0845847
77.1014,-0.0845995
77.1193,-0.0846115
77.1359,-0.0846203
77.1525,-0.0846301
77.1680,-0.0846399
77.1860,-0.0846499
77.2027,-0.0846580
77.2186,-0.0846682
77.2353,-0.0846812
77.2517,-0.0846953
77.2678,-0.0847076
77.2845,-0.0847212
77.3018,-0.0847348
77.3194,-0.0847473
77.3352,-0.0847594
77.3523,-0.0847696
77.3684,-0.0847816
77.3854,-0.0847928
77.4012,-0.0848056
77.4185,-0.0848190
77.4347,-0.0848305
77.4521,-0.0848435
77.4689,-0.0848564
77.4857,-0.0848673
77.5021,-0.0848771
77.5173,-0.0848857
77.5354,-0.0848924
77.5515,-0.0848987
77.5680,-0.0849052
77.5852,-0.0849117
77.6017,-0.0849200
77.6179,-0.0849264
77.6348,-0.0849336
77.6511,-0.0849451
77.6676,-0.0849563
77.6854,-0.0849680
77.7021,-0.0849794
77.7182,-0.0849933
77.7354,-0.0850059
77.7510,-0.0850148
77.7678,-0.0850229
77.7847,-0.0850303
77.8016,-0.0850364
77.8179,-0.0850436
77.8342,-0.0850513
77.8506,-0.0850598
77.8671,-0.0850685
77.8850,-0.0850776
77.9012,-0.0850846
77.9176,-0.0850906
77.9346,-0.0850968
77.9511,-0.0851000
77.9670,-0.0851037
77.9834,-0.0851097
78.0007,-0.0851157
78.0171,-0.0851216
78.0340,-0.0851290
78.0502,-0.0851384
78.0680,-0.0851471
78.0834,-0.0851544
78.1005,-0.0851635
78.1169,-0.0851708
78.1346,-0.0851790
78.1513,-0.0851867
78.1672,-0.0851977
78.1846,-0.0852042
78.2005,-0.0852111
78.2176,-0.0852162
78.2351,-0.0852193
78.2509,-0.0852230
78.2672,-0.0852276
78.2847,-0.0852304
78.3006,-0.0852330
78.3174,-0.0852358
78.3337,-0.0852396
78.3509,-0.0852432
78.3661,-0.0852472
78.3837,-0.0852526
78.4003,-0.0852596
78.4169,-0.0852661
78.4331,-0.0852742
78.4506,-0.0852818
78.4667,-0.0852894
78.4835,-0.0852950
78.5004,-0.0853016
78.5177,-0.0853083
78.5336,-0.0853142
78.5507,-0.0853175
78.5675,-0.0853202
78.5836,-0.0853252
78.6006,-0.0853306
78.6171,-0.0853348
78.6332,-0.0853391
78.6498,-0.0853425
78.6675,-0.0853475
78.6829,-0.0853526
78.7002,-0.0853588
78.7164,-0.0853636
78.7333,-0.0853679
78.7506,-0.0853696
78.7670,-0.0853724
78.7838,-0.0853741
78.8004,-0.0853759
78.8170,-0.0853772
78.8330,-0.0853752
78.8508,-0.0853719
78.8665,-0.0853705
78.8829,-0.0853703
78.9003,-0.0853710
78.9164,-0.0853737
78.9327,-0.0853745
78.9493,-0.0853752
78.9666,-0.0853763
78.9830,-0.0853778
79.0002,-0.0853797
79.0167,-0.0853833
79.0327,-0.0853868
79.0499,-0.0853878
79.0669,-0.0853884
79.0829,-0.0853890
79.1001,-0.0853898
79.1160,-0.0853908
79.1334,-0.0853923
79.1505,-0.0853943
79.1670,-0.0853956
79.1836,-0.0853959
79.1997,-0.0853958
79.2167,-0.0853945
79.2327,-0.0853932
79.2495,-0.0853909
79.2667,-0.0853878
79.2834,-0.0853832
79.2999,-0.0853828
79.3164,-0.0853828
79.3324,-0.0853845
79.3496,-0.0853852
79.3660,-0.0853864
79.3837,-0.0853867
79.4003,-0.0853860
79.4165,-0.0853836
79.4321,-0.0853811
79.4487,-0.0853774
79.4668,-0.0853736
79.4826,-0.0853732
79.4986,-0.0853745
79.5158,-0.0853773
79.5325,-0.0853799
79.5494,-0.0853827
79.5660,-0.0853858
79.5824,-0.0853875
79.5993,-0.0853878
79.6157,-0.0853882
79.6323,-0.0853879
79.6486,-0.0853867
79.6662,-0.0853832
79.6829,-0.0853790
79.6992,-0.0853759
79.7163,-0.0853729
79.7321,-0.0853705
79.7493,-0.0853685
79.7660,-0.0853659
79.7830,-0.0853657
79.7994,-0.0853663
79.8153,-0.0853678
79.8330,-0.0853674
79.8488,-0.0853658
79.8654,-0.0853637
79.8828,-0.0853619
79.9001,-0.0853593
79.9160,-0.0853551
79.9321,-0.0853505
79.9497,-0.0853460
79.9657,-0.0853421
79.9819,-0.0853399
79.9987,-0.0853370
80.0150,-0.0853354
80.0320,-0.0853338
80.0494,-0.0853316
80.0655,-0.0853285
80.0823,-0.0853234
80.0985,-0.0853207
80.1156,-0.0853175
80.1322,-0.0853141
80.1494,-0.0853112
80.1657,-0.0853080
80.1823,-0.0853035
80.1988,-0.0852993
80.2150,-0.0852974
80.2314,-0.0852945
80.2491,-0.0852904
80.2651,-0.0852870
80.2818,-0.0852833
80.2988,-0.0852794
80.3152,-0.0852750
80.3314,-0.0852711
80.3489,-0.0852670
80.3651,-0.0852614
80.3821,-0.0852571
80.3981,-0.0852559
80.4152,-0.0852556
80.4316,-0.0852518
80.4477,-0.0852497
80.4662,-0.0852467
80.4817,-0.0852421
80.4991,-0.0852370
80.5146,-0.0852308
80.5321,-0.0852237
80.5486,-0.0852149
80.5644,-0.0852076
80.5818,-0.0852002
80.5980,-0.0851933
80.6149,-0.0851824
80.6309,-0.0851742
80.6478,-0.0851692
80.6649,-0.0851610
80.6812,-0.0851557
80.6977,-0.0851511
80.7147,-0.0851469
80.7313,-0.0851425
80.7476,-0.0851377
80.7644,-0.0851342
80.7808,-0.0851312
80.7980,-0.0851278
80.8139,-0.0851249
80.8306,-0.0851240
80.8477,-0.0851226
80.8642,-0.0851196
80.8816,-0.0851187
80.8976,-0.0851158
80.9147,-0.0851107
80.9309,-0.0851051
80.9476,-0.0851002
80.9643,-0.0850971
80.9812,-0.0850917
80.9974,-0.0850875
81.0149,-0.0850836
81.0315,-0.0850782
81.0484,-0.0850708
81.0638,-0.0850636
81.0815,-0.0850568
81.0976,-0.0850483
81.1143,-0.0850392
81.1315,-0.0850311
81.1473,-0.0850248
81.1649,-0.0850186
81.1816,-0.0850131
81.1976,-0.0850074
81.2141,-0.0849999
81.2315,-0.0849926
81.2482,-0.0849857
81.2644,-0.0849787
81.2808,-0.0849722
81.2975,-0.0849667
81.3149,-0.0849581
81.3307,-0.0849509
81.3475,-0.0849454
81.3638,-0.0849395
81.3809,-0.0849330
81.3970,-0.0849299
81.4145,-0.0849260
81.4310,-0.0849225
81.4472,-0.0849217
81.4635,-0.0849209
81.4807,-0.0849203
81.4972,-0.0849189
81.5148,-0.0849182
81.5316,-0.0849180
81.5474,-0.0849144
81.5646,-0.0849107
81.5810,-0.0849044
81.5986,-0.0848960
81.6140,-0.0848856
81.6302,-0.0848754
81.6483,-0.0848660
81.6646,-0.0848567
81.6807,-0.0848481
81.6971,-0.0848406
81.7136,-0.0848347
81.7317,-0.0848277
81.7478,-0.0848235
81.7641,-0.0848196
81.7818,-0.0848153
81.7980,-0.0848119
81.8140,-0.0848078
81.8307,-0.0848023
81.8474,-0.0847972
81.8637,-0.0847924
81.8813,-0.0847876
81.8977,-0.0847810
81.9136,-0.0847731
81.9307,-0.0847669
81.9481,-0.0847595
81.9641,-0.0847530
81.9807,-0.0847478
81.9983,-0.0847438
82.0146,-0.0847369
82.0308,-0.0847304
82.0479,-0.0847218
82.0642,-0.0847141
82.0815,-0.0847074
82.0974,-0.0847031
82.1146,-0.0846984
82.1305,-0.0846938
82.1479,-0.0846873
82.1650,-0.0846831
82.1815,-0.0846798
82.1971,-0.0846747
82.2142,-0.0846674
82.2307,-0.0846593
82.2480,-0.0846514
82.2642,-0.0846452
82.2807,-0.0846430
82.2980,-0.0846405
82.3142,-0.0846371
82.3318,-0.0846324
82.3486,-0.0846293
82.3647,-0.0846223
82.3814,-0.0846161
82.3982,-0.0846096
82.4148,-0.0846018
82.4321,-0.0845938
82.4474,-0.0845874
82.4650,-0.0845795
82.4810,-0.0845728
82.4982,-0.0845683
82.5145,-0.0845622
82.5320,-0.0845555
82.5476,-0.0845492
82.5643,-0.0845425
82.5814,-0.0845358
82.5976,-0.0845288
82.6145,-0.0845221
82.6313,-0.0845164
82.6475,-0.0845118
82.6649,-0.0845053
82.6809,-0.0845012
82.6984,-0.0844945
82.7154,-0.0844896
82.7315,-0.0844835
82.7479,-0.0844782
82.7644,-0.0844736
82.7810,-0.0844683
82.7974,-0.0844616
82.8142,-0.0844584
82.8313,-0.0844553
82.8490,-0.0844534
82.8653,-0.0844495
82.8812,-0.0844442
82.8979,-0.0844381
82.9142,-0.0844302
82.9309,-0.0844216
82.9480,-0.0844121
82.9640,-0.0844029
82.9811,-0.0843938
82.9985,-0.0843864
83.0138,-0.0843783
83.0308,-0.0843716
83.0475,-0.0843659
83.0641,-0.0843597
83.0818,-0.0843530
83.0975,-0.0843471
83.1139,-0.0843413
83.1318,-0.0843363
83.1470,-0.0843325
83.1637,-0.0843311
83.1811,-0.0843297
83.1971,-0.0843272
83.2144,-0.0843242
83.2314,-0.0843232
83.2487,-0.0843199
83.2647,-0.0843150
83.2807,-0.0843090
83.2979,-0.0843015
83.3143,-0.0842927
83.3307,-0.0842850
83.3471,-0.0842778
83.3639,-0.0842721
83.3807,-0.0842628
83.3973,-0.0842547
83.4135,-0.0842485
83.4309,-0.0842409
83.4473,-0.0842316
83.4637,-0.0842226
83.4807,-0.0842174
83.4977,-0.0842104
83.5132,-0.0842016
83.5305,-0.0841948
83.5474,-0.0841906
83.5643,-0.0841831
83.5810,-0.0841785
83.5975,-0.0841748
83.6143,-0.0841698
83.6310,-0.0841639
83.6467,-0.0841583
83.6641,-0.0841528
83.6813,-0.0841470
83.6978,-0.0841401
83.7137,-0.0841342
83.7313,-0.0841275
83.7473,-0.0841188
83.7637,-0.0841111
83.7809,-0.0841025
83.7972,-0.0840945
83.8141,-0.0840868
83.8311,-0.0840809
83.8472,-0.0840721
83.8637,-0.0840646
83.8811,-0.0840565
83.8979,-0.0840476
83.9142,-0.0840379
83.9305,-0.0840279
83.9480,-0.0840195
83.9639,-0.0840110
83.9807,-0.0840014
83.9973,-0.0839922
84.0137,-0.0839839
84.0312,-0.0839754
84.0470,-0.0839706
84.0639,-0.0839666
84.0800,-0.0839613
84.0978,-0.0839561
84.1142,-0.0839500
84.1308,-0.0839448
84.1470,-0.0839402
84.1640,-0.0839328
84.1804,-0.0839228
84.1976,-0.0839146
84.2141,-0.0839065
84.2307,-0.0838979
84.2468,-0.0838911
84.2639,-0.0838860
84.2801,-0.0838810
84.2976,-0.0838747
84.3146,-0.0838694
84.3307,-0.0838640
84.3471,-0.0838576
84.3634,-0.0838532
84.3802,-0.0838466
84.3977,-0.0838401
84.4140,-0.0838328
84.4294,-0.0838270
84.4476,-0.0838200
84.4634,-0.0838137
84.4811,-0.0838078
84.4962,-0.0838016
84.5139,-0.0837982
84.5297,-0.0837915
84.5471,-0.0837841
84.5640,-0.0837740
84.5810,-0.0837646
84.5979,-0.0837548
84.6138,-0.0837486
84.6310,-0.0837419
84.6477,-0.0837368
84.6642,-0.0837325
84.6811,-0.0837284
84.6979,-0.0837240
84.7137,-0.0837183
84.7314,-0.0837120
84.7474,-0.0837055
84.7642,-0.0836973
84.7812,-0.0836913
84.7981,-0.0836839
84.8140,-0.0836738
84.8309,-0.0836641
84.8475,-0.0836528
84.8649,-0.0836437
84.8813,-0.0836336
84.8976,-0.0836262
84.9148,-0.0836173
84.9305,-0.0836081
84.9478,-0.0835988
84.9645,-0.0835920
84.9815,-0.0835857
84.9977,-0.0835798
85.0139,-0.0835759
85.0302,-0.0835692
85.0482,-0.0835641
85.0649,-0.0835578
85.0807,-0.0835529
85.0981,-0.0835470
85.1148,-0.0835383
85.1311,-0.0835300
85.1475,-0.0835203
85.1646,-0.0835125
85.1808,-0.0835059
85.1978,-0.0834991
85.2150,-0.0834926
85.2313,-0.0834853
85.2476,-0.0834764
85.2644,-0.0834698
85.2805,-0.0834635
85.2974,-0.0834562
85.3138,-0.0834486
85.3299,-0.0834419
85.3481,-0.0834336
85.3642,-0.0834299
85.3812,-0.0834280
85.3970,-0.0834258
85.4145,-0.0834224
85.4304,-0.0834170
85.4481,-0.0834114
85.4644,-0.0834045
85.4820,-0.0833978
85.4981,-0.0833902
85.5145,-0.0833829
85.5312,-0.0833740
85.5479,-0.0833639
85.5641,-0.0833568
85.5810,-0.0833528
85.5971,-0.0833483
85.6146,-0.0833464
85.6309,-0.0833438
85.6480,-0.0833408
85.6645,-0.0833373
85.6810,-0.0833344
85.6975,-0.0833297
85.7146,-0.0833241
85.7311,-0.0833170
85.7481,-0.0833101
85.7643,-0.0833051
85.7811,-0.0832994
85.7982,-0.0832944
85.8146,-0.0832884
85.8310,-0.0832797
85.8484,-0.0832690
85.8643,-0.0832563
85.8807,-0.0832449
85.8979,-0.0832366
85.9142,-0.0832307
85.9311,-0.0832241
85.9468,-0.0832203
85.9647,-0.0832178
85.9817,-0.0832145
85.9983,-0.0832132
86.0143,-0.0832107
86.0311,-0.0832089
86.0481,-0.0832051
86.0643,-0.0831981
86.0816,-0.0831933
86.0979,-0.0831875
86.1153,-0.0831796
86.1317,-0.0831704
86.1477,-0.0831616
86.1653,-0.0831514
86.1804,-0.0831420
86.1977,-0.0831318
86.2141,-0.0831231
86.2315,-0.0831143
86.2478,-0.0831041
86.2640,-0.0830956
86.2800,-0.0830886
86.2973,-0.0830810
86.3141,-0.0830763
86.3309,-0.0830719
86.3480,-0.0830674
86.3649,-0.0830624
86.3807,-0.0830571
86.3971,-0.0830543
86.4145,-0.0830492
86.4302,-0.0830451
86.4473,-0.0830424
86.4644,-0.0830401
86.4812,-0.0830378
86.4974,-0.0830346
86.5147,-0.0830318
86.5314,-0.0830252
86.5484,-0.0830172
86.5647,-0.0830073
86.5811,-0.0829970
86.5981,-0.0829866
86.6142,-0.0829782
86.6306,-0.0829695
86.6476,-0.0829636
86.6637,-0.0829549
86.6814,-0.0829457
86.6976,-0.0829398
86.7141,-0.0829338
86.7313,-0.0829266
86.7478,-0.0829206
86.7639,-0.0829117
86.7813,-0.0829026
86.7975,-0.0828953
86.8142,-0.0828874
86.8313,-0.0828817
86.8476,-0.0828757
86.8646,-0.0828690
86.8819,-0.0828643
86.8977,-0.0828598
86.9153,-0.0828577
86.9315,-0.0828539
86.9477,-0.0828487
86.9651,-0.0828431
86.9812,-0.0828381
86.9983,-0.0828327
87.0145,-0.0828279
87.0320,-0.0828224
87.0485,-0.0828170
87.0655,-0.0828108
87.0824,-0.0828030
87.0989,-0.0827956
87.1150,-0.0827891
87.1320,-0.0827820
87.1485,-0.0827728
87.1644,-0.0827650
87.1820,-0.0827592
87.1984,-0.0827531
87.2152,-0.0827464
87.2319,-0.0827404
87.2488,-0.0827351
87.2652,-0.0827301
87.2819,-0.0827247
87.2985,-0.0827198
87.3145,-0.0827170
87.3315,-0.0827118
87.3490,-0.0827063
87.3649,-0.0826998
87.3825,-0.0826940
87.3989,-0.0826893
87.4152,-0.0826846
87.4312,-0.0826787
87.4485,-0.0826713
87.4654,-0.0826637
87.4814,-0.0826583
87.4979,-0.0826551
87.5153,-0.0826515
87.5311,-0.0826492
87.5488,-0.0826469
87.5653,-0.0826441
87.5819,-0.0826406
87.5982,-0.0826394
87.6157,-0.0826379
87.6314,-0.0826321
87.6481,-0.0826245
87.6664,-0.0826177
87.6825,-0.0826102
87.6989,-0.0826040
87.7152,-0.0825978
87.7318,-0.0825910
87.7495,-0.0825829
87.7653,-0.0825748
87.7826,-0.0825666
87.7992,-0.0825598
87.8152,-0.0825548
87.8315,-0.0825489
87.8482,-0.0825425
87.8647,-0.0825366
87.8819,-0.0825315
87.8991,-0.0825278
87.9152,-0.0825257
87.9317,-0.0825239
87.9488,-0.0825220
87.9648,-0.0825173
87.9825,-0.0825129
87.9991,-0.0825108
88.0155,-0.0825068
88.0324,-0.0825037
88.0490,-0.0824988
88.0659,-0.0824934
88.0821,-0.0824898
88.0986,-0.0824899
88.1166,-0.0824874
