Temperaturee (°C),Heat flow (W/g)
75.1751,-0.0847027
75.1915,-0.084744
75.2078,-0.0847855
75.2244,-0.0848194
75.2412,-0.0848405
75.2573,-0.0848605
75.2739,-0.0848817
75.2911,-0.0849023
75.3076,-0.0849216
75.3238,-0.0849416
75.3409,-0.0849612
75.3571,-0.0849823
75.3736,-0.0850087
75.39,-0.0850303
75.4074,-0.0850618
75.4235,-0.0850805
75.4402,-0.0851023
75.4552,-0.085124
75.4731,-0.085146
75.4896,-0.0851657
75.506,-0.0851871
75.5234,-0.0852107
75.5392,-0.0852457
75.5561,-0.0852688
75.5717,-0.0852913
75.5886,-0.0853121
75.6049,-0.085332
75.6231,-0.0853544
75.6396,-0.0853855
75.6557,-0.0854056
75.6722,-0.085426
75.6895,-0.0854486
75.7059,-0.0854703
75.7216,-0.0854912
75.7387,-0.0855129
75.7555,-0.0855352
75.7719,-0.0855569
75.7894,-0.0855797
75.8059,-0.0856016
75.8223,-0.0856208
75.8386,-0.0856396
75.856,-0.0856599
75.8722,-0.0856814
75.8885,-0.0857041
75.9053,-0.0857267
75.9221,-0.0857491
75.9388,-0.0857726
75.9549,-0.0857962
75.9724,-0.0858199
75.9884,-0.0858426
76.006,-0.0858644
76.022,-0.085885
76.0381,-0.0859052
76.0552,-0.0859228
76.0714,-0.0859404
76.089,-0.0859567
76.1048,-0.0859726
76.1219,-0.0859903
76.138,-0.0860098
76.1544,-0.0860311
76.1709,-0.0860514
76.1876,-0.0860743
76.2053,-0.0860955
76.2206,-0.0861186
76.2381,-0.0861395
76.2544,-0.0861585
76.2709,-0.0861766
76.2872,-0.0861918
76.3036,-0.0862075
76.3205,-0.0862244
76.3376,-0.0862442
76.3534,-0.0862667
76.3704,-0.0862902
76.3867,-0.0863136
76.4036,-0.086335
76.4205,-0.0863582
76.4371,-0.0863825
76.4532,-0.0864053
76.4702,-0.0864254
76.4877,-0.0864423
76.5044,-0.0864614
76.5207,-0.0864817
76.5362,-0.0865029
76.5528,-0.0865217
76.5695,-0.0865422
76.5867,-0.0865626
76.6034,-0.0865827
76.6203,-0.086603
76.6368,-0.0866212
76.6535,-0.086637
76.671,-0.08665
76.6867,-0.0866643
76.7036,-0.0866816
76.7195,-0.0866986
76.7356,-0.0867168
76.7523,-0.0867369
76.7692,-0.0867583
76.7859,-0.0867787
76.8018,-0.0868017
76.8189,-0.0868224
76.8354,-0.086841
76.8525,-0.0868597
76.8693,-0.0868781
76.8856,-0.0868975
76.9023,-0.0869154
76.9183,-0.0869328
76.9357,-0.0869483
76.9536,-0.0869643
76.9696,-0.0869814
76.986,-0.0870009
77.0023,-0.087021
77.0187,-0.0870382
77.0366,-0.0870552
77.0521,-0.087073
77.0695,-0.0870928
77.0866,-0.0871109
77.1019,-0.0871264
77.1202,-0.0871397
77.1359,-0.0871526
77.152,-0.087164
77.168,-0.0871776
77.1851,-0.0871917
77.202,-0.0872051
77.2187,-0.0872197
77.2351,-0.0872344
77.2518,-0.0872491
77.2686,-0.0872647
77.2846,-0.0872819
77.3016,-0.0873004
77.3192,-0.087317
77.3349,-0.0873332
77.352,-0.0873488
77.3683,-0.0873634
77.3853,-0.0873772
77.4018,-0.0873896
77.418,-0.0874031
77.4351,-0.0874177
77.4516,-0.087434
77.4682,-0.0874491
77.4839,-0.0874623
77.5015,-0.0874762
77.5175,-0.087489
77.535,-0.087503
77.5517,-0.0875165
77.5677,-0.0875302
77.5844,-0.0875416
77.6011,-0.087552
77.6184,-0.0875645
77.6342,-0.0875771
77.651,-0.0875903
77.6672,-0.0876025
77.6842,-0.087615
77.7002,-0.0876279
77.7169,-0.0876408
77.7337,-0.0876547
77.7505,-0.0876694
77.7674,-0.0876838
77.7844,-0.0876946
77.7998,-0.0877063
77.817,-0.0877155
77.8343,-0.0877256
77.8508,-0.0877338
77.8663,-0.0877412
77.8831,-0.087751
77.9002,-0.0877618
77.9167,-0.0877746
77.9328,-0.0877903
77.9501,-0.0878067
77.9668,-0.0878252
77.9829,-0.0878417
77.9999,-0.0878579
78.0174,-0.0878749
78.0329,-0.0878891
78.0504,-0.0878996
78.0659,-0.0879116
78.0839,-0.0879212
78.1002,-0.0879292
78.1168,-0.0879381
78.1334,-0.0879484
78.15,-0.0879577
78.1668,-0.0879658
78.183,-0.0879733
78.2001,-0.0879827
78.217,-0.0879925
78.2333,-0.0880008
78.2492,-0.0880086
78.2665,-0.088018
78.284,-0.0880277
78.2997,-0.0880365
78.3167,-0.0880466
78.3332,-0.0880554
78.3504,-0.0880657
78.3667,-0.0880754
78.3832,-0.088084
78.3998,-0.0880929
78.4165,-0.0881004
78.4334,-0.0881073
78.4501,-0.0881126
78.4663,-0.0881195
78.4832,-0.0881279
78.5,-0.0881352
78.5168,-0.0881435
78.5327,-0.0881533
78.5501,-0.0881634
78.5655,-0.0881737
78.5828,-0.0881842
78.6,-0.0881934
78.6155,-0.088202
78.6318,-0.0882095
78.6496,-0.0882188
78.6657,-0.0882308
78.6825,-0.0882429
78.6986,-0.0882555
78.7159,-0.0882678
78.7329,-0.0882783
78.7487,-0.0882883
78.7665,-0.0882988
78.783,-0.0883083
78.7993,-0.088318
78.8153,-0.0883261
78.832,-0.0883345
78.8486,-0.0883414
78.8654,-0.0883497
78.8817,-0.0883592
78.899,-0.0883688
78.9165,-0.0883804
78.9321,-0.0883904
78.9489,-0.0884009
78.9656,-0.0884121
78.9815,-0.0884213
78.9986,-0.0884283
79.0162,-0.0884343
79.0324,-0.0884399
79.0491,-0.0884477
79.0655,-0.088455
79.0823,-0.0884615
79.0987,-0.0884658
79.1157,-0.0884713
79.1326,-0.0884761
79.1482,-0.0884827
79.1647,-0.0884898
79.1817,-0.0884965
79.1977,-0.0885009
79.2147,-0.0885066
79.2317,-0.0885141
79.249,-0.0885197
79.2654,-0.0885254
79.2813,-0.0885272
79.2984,-0.0885287
79.3156,-0.0885287
79.3316,-0.0885297
79.3484,-0.0885339
79.3646,-0.0885388
79.381,-0.0885438
79.3978,-0.0885509
79.415,-0.0885584
79.432,-0.0885651
79.4479,-0.0885709
79.4648,-0.0885747
79.4814,-0.0885795
79.4977,-0.0885811
79.5142,-0.0885837
79.5305,-0.0885863
79.5476,-0.0885902
79.5644,-0.0885955
79.5807,-0.0886016
79.5974,-0.0886086
79.6136,-0.0886144
79.6316,-0.0886174
79.648,-0.0886215
79.6648,-0.0886252
79.6811,-0.0886288
79.6979,-0.0886329
79.7134,-0.0886377
79.7317,-0.0886418
79.7481,-0.0886453
79.7642,-0.0886498
79.7808,-0.0886555
79.7974,-0.0886613
79.8138,-0.0886667
79.8304,-0.0886724
79.8475,-0.0886789
79.8645,-0.0886848
79.8807,-0.0886914
79.8976,-0.0886973
79.9147,-0.0887006
79.931,-0.0887044
79.948,-0.0887064
79.9643,-0.0887093
79.9806,-0.0887137
79.9974,-0.0887182
80.0142,-0.0887223
80.0306,-0.0887252
80.0471,-0.0887278
80.0637,-0.0887312
80.0809,-0.0887351
80.0976,-0.0887371
80.1134,-0.088741
80.1295,-0.0887421
80.1469,-0.0887442
80.1636,-0.0887443
80.1802,-0.0887457
80.1972,-0.0887471
80.2135,-0.0887497
80.2301,-0.0887516
80.2465,-0.0887548
80.2626,-0.0887582
80.2806,-0.0887609
80.2974,-0.0887652
80.313,-0.0887711
80.3305,-0.0887758
80.3467,-0.0887801
80.3633,-0.088783
80.3799,-0.0887834
80.3967,-0.0887837
80.4132,-0.0887845
80.4297,-0.088786
80.4463,-0.0887891
80.4624,-0.0887885
80.48,-0.0887879
80.4956,-0.0887877
80.5133,-0.0887868
80.5308,-0.088787
80.5461,-0.0887862
80.5637,-0.0887836
80.5798,-0.0887828
80.5967,-0.0887802
80.6133,-0.0887814
80.6302,-0.0887902
80.6464,-0.0887978
80.6634,-0.0888055
80.6796,-0.0888134
80.6959,-0.0888208
80.7133,-0.0888247
80.7297,-0.0888277
80.7467,-0.0888299
80.7632,-0.0888293
80.7807,-0.0888258
80.7958,-0.0888229
80.8134,-0.0888238
80.8297,-0.0888263
80.8464,-0.0888294
80.8625,-0.0888321
80.8794,-0.0888352
80.8963,-0.0888402
80.9129,-0.0888438
80.9294,-0.0888466
80.9468,-0.0888487
80.9633,-0.0888497
80.9803,-0.0888498
80.9958,-0.0888478
81.0136,-0.0888483
81.0285,-0.0888491
81.0461,-0.0888481
81.0629,-0.0888461
81.0792,-0.0888472
81.0968,-0.0888491
81.1141,-0.0888512
81.1291,-0.0888532
81.1459,-0.0888537
81.1629,-0.0888553
81.1798,-0.088856
81.196,-0.0888565
81.2133,-0.0888591
81.2293,-0.088862
81.2466,-0.0888636
81.2641,-0.088867
81.2804,-0.0888684
81.2968,-0.0888714
81.3129,-0.0888747
81.3298,-0.088876
81.3474,-0.0888756
81.362,-0.0888732
81.3798,-0.0888711
81.3962,-0.088869
81.4126,-0.0888676
81.4292,-0.0888671
81.4467,-0.0888666
81.4633,-0.0888687
81.4794,-0.0888723
81.4959,-0.0888754
81.513,-0.0888799
81.5289,-0.088884
81.5462,-0.0888893
81.5633,-0.0888953
81.5801,-0.088898
81.5961,-0.0888995
81.6126,-0.0889007
81.6301,-0.0888999
81.6459,-0.0889012
81.6622,-0.0889027
81.6795,-0.0889033
81.6963,-0.0889056
81.7127,-0.0889084
81.7291,-0.0889115
81.7458,-0.0889144
81.7623,-0.0889163
81.7802,-0.0889184
81.7959,-0.0889209
81.8122,-0.0889242
81.8293,-0.0889275
81.8459,-0.0889311
81.8622,-0.088934
81.8798,-0.0889391
81.8969,-0.0889426
81.9129,-0.0889449
81.9295,-0.0889442
81.9459,-0.0889424
81.9624,-0.0889409
81.9791,-0.0889394
81.9953,-0.0889392
82.0119,-0.0889408
82.029,-0.0889442
82.0451,-0.0889482
82.0619,-0.0889533
82.0794,-0.0889549
82.0952,-0.0889576
82.1126,-0.0889595
82.1287,-0.0889613
82.1465,-0.0889621
82.1623,-0.0889637
82.1798,-0.0889646
82.1955,-0.0889664
82.2123,-0.0889697
82.228,-0.0889734
82.2456,-0.0889773
82.2617,-0.0889811
82.2784,-0.0889855
82.2954,-0.0889862
82.3116,-0.0889854
82.329,-0.0889849
82.3457,-0.0889857
82.3619,-0.0889854
82.3788,-0.0889856
82.3954,-0.0889866
82.4118,-0.0889884
82.4292,-0.088991
82.4459,-0.0889931
82.4619,-0.0889946
82.4793,-0.088993
82.4957,-0.0889901
82.5126,-0.0889891
82.5284,-0.0889877
82.5447,-0.0889894
82.5607,-0.0889906
82.5783,-0.0889913
82.5957,-0.0889932
82.6115,-0.0889939
82.6292,-0.0889935
82.6455,-0.088993
82.6621,-0.0889911
82.679,-0.088988
82.6947,-0.0889879
82.7119,-0.0889868
82.7289,-0.0889887
82.7457,-0.0889895
82.7622,-0.08899
82.7792,-0.0889906
82.7957,-0.0889898
82.8118,-0.0889888
82.8283,-0.0889867
82.8443,-0.0889833
82.8621,-0.0889796
82.8791,-0.0889777
82.8945,-0.088977
82.9114,-0.0889793
82.928,-0.0889812
82.9451,-0.0889863
82.9625,-0.0889916
82.9787,-0.0889969
82.9951,-0.0889967
83.012,-0.0889962
83.0287,-0.088996
83.0453,-0.0889953
83.0615,-0.0889953
83.0784,-0.0889947
83.0959,-0.0889963
83.1128,-0.0889969
83.129,-0.0890008
83.1461,-0.0890046
83.1624,-0.0890079
83.1789,-0.0890081
83.1959,-0.0890089
83.2123,-0.0890099
83.229,-0.0890083
83.246,-0.089008
83.2615,-0.0890066
83.2786,-0.0890037
83.2959,-0.0890012
83.3123,-0.0890003
83.3291,-0.0890015
83.346,-0.0890024
83.362,-0.0890022
83.3793,-0.0890016
83.3959,-0.0890007
83.4134,-0.0890006
83.429,-0.0890031
83.4456,-0.0890035
83.4624,-0.0890036
83.4797,-0.0890027
83.4951,-0.0890011
83.5128,-0.0889995
83.5298,-0.088998
83.5458,-0.0889953
83.5625,-0.0889914
83.5788,-0.0889887
83.5953,-0.0889856
83.612,-0.0889852
83.6289,-0.0889856
83.6459,-0.0889879
83.6617,-0.0889914
83.6791,-0.0889954
83.6958,-0.0889998
83.713,-0.0890025
83.7293,-0.089002
83.7452,-0.0889995
83.7626,-0.0889956
83.7795,-0.0889924
83.7953,-0.08899
83.8112,-0.0889884
83.8275,-0.0889883
83.8455,-0.0889892
83.8624,-0.0889926
83.8788,-0.0889975
83.8958,-0.0890032
83.9128,-0.0890082
83.9297,-0.0890113
83.9466,-0.0890137
83.9622,-0.0890167
83.98,-0.08902
83.995,-0.0890217
84.0137,-0.0890219
84.0293,-0.0890214
84.0462,-0.0890207
84.0628,-0.0890199
84.0795,-0.089019
84.0962,-0.0890177
84.1133,-0.0890161
84.1303,-0.0890137
84.1466,-0.0890131
84.163,-0.0890121
84.1797,-0.0890119
84.1961,-0.089012
84.212,-0.0890101
84.23,-0.0890093
84.2452,-0.0890101
84.2632,-0.0890114
84.2791,-0.0890127
84.2963,-0.0890165
84.3131,-0.089019
84.3298,-0.0890214
84.3464,-0.0890233
84.3628,-0.0890245
84.3799,-0.0890263
84.3965,-0.0890282
84.4129,-0.0890301
84.4296,-0.089033
84.4464,-0.0890347
84.4634,-0.0890358
84.4805,-0.089035
84.4964,-0.0890345
84.5133,-0.0890335
84.5295,-0.0890317
84.5455,-0.0890303
84.5625,-0.0890297
84.5795,-0.0890329
84.5963,-0.0890379
84.6122,-0.0890431
84.6298,-0.0890466
84.6471,-0.0890486
84.6633,-0.0890499
84.68,-0.0890523
84.6964,-0.089055
84.7136,-0.0890549
84.7294,-0.0890568
84.7465,-0.0890588
84.7633,-0.0890622
84.78,-0.0890646
84.7969,-0.0890675
84.8135,-0.089069
84.8301,-0.0890693
84.8473,-0.089067
84.8635,-0.0890637
84.8797,-0.0890614
84.8963,-0.0890599
84.9133,-0.0890596
84.9297,-0.0890601
84.946,-0.0890606
84.9632,-0.0890618
84.9802,-0.0890614
84.9958,-0.0890597
85.0133,-0.0890578
85.0298,-0.0890555
85.0464,-0.0890519
85.0621,-0.0890501
85.079,-0.0890512
85.0957,-0.0890529
85.1128,-0.0890577
85.1301,-0.0890631
85.1463,-0.0890687
85.1626,-0.0890733
85.1799,-0.0890785
85.1962,-0.0890829
85.2129,-0.0890844
85.2297,-0.0890842
85.246,-0.0890837
85.263,-0.0890827
85.2799,-0.0890801
85.2959,-0.0890784
85.3128,-0.0890773
85.3294,-0.0890774
85.3462,-0.0890776
85.3633,-0.089077
85.3793,-0.0890791
85.3951,-0.0890803
85.4126,-0.0890815
85.4292,-0.0890818
85.4463,-0.0890816
85.4636,-0.0890831
85.4789,-0.0890846
85.4962,-0.0890849
85.5128,-0.0890842
85.5287,-0.0890806
85.5468,-0.0890758
85.5628,-0.0890742
85.58,-0.0890727
85.597,-0.0890732
85.6131,-0.0890716
85.6294,-0.0890684
85.6477,-0.0890671
85.6622,-0.0890668
85.6797,-0.0890657
85.6966,-0.0890647
85.7134,-0.0890625
85.7297,-0.0890619
85.7462,-0.0890623
85.7623,-0.0890607
85.7806,-0.0890583
85.7967,-0.0890596
85.8137,-0.0890588
85.83,-0.0890579
85.8464,-0.0890573
85.863,-0.089057
85.88,-0.0890565
85.8965,-0.0890547
85.9134,-0.0890545
85.9303,-0.0890577
85.9466,-0.0890596
85.9626,-0.0890623
85.9792,-0.0890657
85.9971,-0.0890707
86.0135,-0.0890747
86.0304,-0.0890797
86.0468,-0.0890821
86.064,-0.0890822
86.0805,-0.0890809
86.0958,-0.0890783
86.1136,-0.0890757
86.1299,-0.0890737
86.147,-0.0890723
86.1628,-0.0890712
86.1799,-0.0890721
86.1967,-0.0890731
86.214,-0.0890728
86.2298,-0.0890717
86.2468,-0.0890708
86.2634,-0.089071
86.2799,-0.0890696
86.2965,-0.0890714
86.3137,-0.0890755
86.3299,-0.0890802
86.347,-0.0890841
86.3634,-0.0890873
86.3808,-0.0890887
86.3966,-0.0890897
86.4141,-0.0890913
86.4311,-0.0890915
86.4473,-0.0890924
86.4639,-0.0890934
86.4809,-0.0890952
86.4971,-0.0890969
86.5147,-0.0890986
86.5305,-0.0890982
86.5474,-0.0890974
86.564,-0.0890974
86.5803,-0.089097
86.5973,-0.0890978
86.6141,-0.0890989
86.6309,-0.0890988
86.647,-0.0890987
86.6643,-0.0890974
86.6812,-0.0890974
86.6969,-0.0890965
86.7144,-0.0890938
86.73,-0.0890906
86.7471,-0.089087
86.7642,-0.0890851
86.7803,-0.0890853
86.7964,-0.0890876
86.814,-0.0890896
86.831,-0.0890913
86.8472,-0.0890953
86.8642,-0.0890995
86.8811,-0.0891064
86.8981,-0.0891099
86.9137,-0.0891115
86.9307,-0.0891115
86.9473,-0.0891104
86.9646,-0.0891101
86.9802,-0.0891118
86.9974,-0.0891154
87.0134,-0.0891184
87.0299,-0.0891203
87.0476,-0.0891214
87.0643,-0.0891243
87.0811,-0.0891266
87.0978,-0.0891274
87.1137,-0.0891282
87.1308,-0.0891319
87.147,-0.0891347
87.1643,-0.0891382
87.1812,-0.0891426
87.1972,-0.0891444
87.2141,-0.0891455
87.2308,-0.0891463
87.2476,-0.0891453
87.2642,-0.0891417
87.2804,-0.0891397
87.2967,-0.0891398
87.3142,-0.0891408
87.33,-0.0891417
87.3465,-0.089144
87.3638,-0.0891476
87.3811,-0.0891472
87.3969,-0.0891474
87.4137,-0.0891489
87.4308,-0.0891487
87.4469,-0.0891505
87.4638,-0.0891548
87.4797,-0.089157
87.4973,-0.0891591
87.5137,-0.0891612
87.5301,-0.0891644
87.5471,-0.0891688
87.5637,-0.0891695
87.5799,-0.0891693
87.5971,-0.0891687
87.6136,-0.0891656
87.6296,-0.0891636
87.6465,-0.0891609
87.6634,-0.0891567
87.6798,-0.0891554
87.6971,-0.089155
87.7138,-0.0891547
87.7303,-0.0891555
87.7466,-0.0891566
87.7645,-0.0891586
87.7804,-0.0891585
87.7967,-0.0891563
87.8135,-0.0891539
87.8302,-0.0891535
87.8462,-0.0891523
87.8636,-0.0891525
87.8802,-0.089151
87.8972,-0.0891516
87.9145,-0.0891522
87.9313,-0.0891528
87.9475,-0.0891513
87.9638,-0.0891489
87.9806,-0.0891462
87.9977,-0.089142
88.0136,-0.089139
88.0308,-0.0891374
88.0471,-0.0891358
88.0639,-0.089135
88.0798,-0.0891329
88.0974,-0.0891308
88.1139,-0.0891293
88.1306,-0.089128
88.1482,-0.0891267
88.1637,-0.0891267
88.1807,-0.0891251
88.1979,-0.0891252
88.2143,-0.0891234
88.2312,-0.0891206
88.2478,-0.0891209
88.264,-0.0891195
88.2805,-0.0891165
88.2968,-0.0891161
88.3145,-0.0891149
88.3315,-0.0891136
88.3472,-0.0891125
88.3639,-0.0891112
88.3817,-0.0891117
88.3976,-0.0891111
88.4143,-0.0891101
88.4306,-0.0891103
88.4475,-0.0891098
88.4649,-0.0891079
88.4814,-0.0891068
88.4977,-0.0891078
88.5146,-0.0891085
88.5318,-0.0891105
88.5485,-0.089111
88.5647,-0.089112
88.5821,-0.0891144
88.598,-0.0891155
