Temperaturee (°C),Heat flow (W/g)
71.2936,-0.0544567
71.3087,-0.0572135
71.3243,-0.0598666
71.3388,-0.0617204
71.3546,-0.0643304
71.3689,-0.0665816
71.3839,-0.0686218
71.3993,-0.0713171
71.4141,-0.0746723
71.4293,-0.0787991
71.4451,-0.0813131
71.4601,-0.0838976
71.4754,-0.0865450
71.4910,-0.0888313
71.5065,-0.0900924
71.5218,-0.0911233
71.5370,-0.0939987
71.5522,-0.0968784
71.5676,-0.0983028
71.5833,-0.100718
71.5979,-0.103693
71.6145,-0.106340
71.6291,-0.107520
71.6448,-0.110335
71.6602,-0.113122
71.6759,-0.114545
71.6916,-0.115934
71.7065,-0.119041
71.7229,-0.121374
71.7387,-0.123717
71.7543,-0.126008
71.7697,-0.127832
71.7850,-0.130565
71.8003,-0.132782
71.8169,-0.134477
71.8326,-0.137945
71.8477,-0.140095
71.8641,-0.141941
71.8802,-0.143726
71.8954,-0.145289
71.9114,-0.147493
71.9274,-0.148338
71.9429,-0.150783
71.9589,-0.152130
71.9747,-0.153920
71.9914,-0.154696
72.0062,-0.156199
72.0228,-0.158293
72.0384,-0.160137
72.0537,-0.161327
72.0700,-0.162863
72.0861,-0.166366
72.1019,-0.167877
72.1177,-0.170279
72.1341,-0.172524
72.1494,-0.173965
72.1661,-0.174954
72.1826,-0.176591
72.1987,-0.177813
72.2141,-0.178913
72.2298,-0.179645
72.2461,-0.181373
72.2627,-0.182528
72.2782,-0.183913
72.2947,-0.185649
72.3108,-0.186782
72.3269,-0.188965
72.3419,-0.190819
72.3591,-0.192420
72.3753,-0.193370
72.3912,-0.194668
72.4078,-0.195909
72.4239,-0.197315
72.4392,-0.198559
72.4557,-0.200061
72.4712,-0.201872
72.4874,-0.203573
72.5041,-0.205119
72.5212,-0.206220
72.5373,-0.206474
72.5530,-0.206937
72.5695,-0.207370
72.5857,-0.208151
72.6025,-0.209506
72.6182,-0.210617
72.6341,-0.211305
72.6508,-0.212046
72.6674,-0.213182
72.6848,-0.214314
72.6990,-0.215347
72.7158,-0.216231
72.7322,-0.217236
72.7493,-0.218245
72.7657,-0.219449
72.7803,-0.221004
72.7977,-0.222122
72.8139,-0.223318
72.8302,-0.224136
72.8468,-0.225041
72.8632,-0.225739
72.8795,-0.226387
72.8961,-0.227127
72.9121,-0.227966
72.9287,-0.228869
72.9447,-0.229742
72.9609,-0.230691
72.9770,-0.231488
72.9936,-0.232177
73.0110,-0.232769
73.0267,-0.233308
73.0435,-0.233774
73.0601,-0.234379
73.0759,-0.234985
73.0923,-0.235223
73.1082,-0.235798
73.1248,-0.236637
73.1414,-0.237448
73.1579,-0.238236
73.1741,-0.239042
73.1913,-0.239892
73.2073,-0.240297
73.2243,-0.240579
73.2398,-0.240870
73.2568,-0.241180
73.2723,-0.241570
73.2900,-0.241989
73.3055,-0.242660
73.3229,-0.243519
73.3390,-0.244612
73.3557,-0.245674
73.3713,-0.246481
73.3884,-0.247041
73.4045,-0.247382
73.4214,-0.247756
73.4372,-0.247992
73.4537,-0.248294
73.4705,-0.248574
73.4865,-0.249000
73.5032,-0.249429
73.5198,-0.250059
73.5357,-0.250774
73.5530,-0.251473
73.5698,-0.252154
73.5845,-0.252872
73.6018,-0.253467
73.6190,-0.254059
73.6360,-0.254593
73.6519,-0.254889
73.6693,-0.255140
73.6848,-0.255328
73.7014,-0.255540
73.7177,-0.255745
73.7338,-0.255965
73.7499,-0.256108
73.7674,-0.256328
73.7843,-0.256518
73.8010,-0.256825
73.8169,-0.257142
73.8339,-0.257421
73.8500,-0.257714
73.8664,-0.258002
73.8830,-0.258256
73.8997,-0.258514
73.9162,-0.258781
73.9332,-0.259184
73.9489,-0.259515
73.9659,-0.259688
73.9826,-0.259868
73.9989,-0.260062
74.0160,-0.260239
74.0316,-0.260438
74.0476,-0.260735
74.0650,-0.260971
74.0814,-0.261153
74.0986,-0.261351
74.1143,-0.261568
74.1313,-0.261767
74.1472,-0.261878
74.1647,-0.261954
74.1817,-0.262066
74.1974,-0.262146
74.2142,-0.262293
74.2301,-0.262421
74.2465,-0.262571
74.2635,-0.262742
74.2797,-0.262933
74.2963,-0.263120
74.3126,-0.263334
74.3294,-0.263610
74.3463,-0.263843
74.3635,-0.264069
74.3793,-0.264258
74.3962,-0.264421
74.4132,-0.264571
74.4287,-0.264712
74.4460,-0.264824
74.4626,-0.264969
74.4789,-0.265118
74.4962,-0.265313
74.5124,-0.265600
74.5284,-0.265861
74.5452,-0.265976
74.5622,-0.266049
74.5789,-0.266101
74.5944,-0.266149
74.6115,-0.266197
74.6278,-0.266249
74.6446,-0.266319
74.6615,-0.266398
74.6781,-0.266474
74.6951,-0.266565
74.7111,-0.266654
74.7285,-0.266722
74.7442,-0.266837
74.7610,-0.266958
74.7777,-0.267030
74.7943,-0.267089
74.8105,-0.267152
74.8279,-0.267212
74.8441,-0.267276
74.8604,-0.267352
74.8772,-0.267417
74.8934,-0.267481
74.9097,-0.267548
74.9276,-0.267627
74.9437,-0.267754
74.9605,-0.267830
74.9772,-0.267898
74.9941,-0.267968
75.0114,-0.268034
75.0274,-0.268094
75.0430,-0.268154
75.0600,-0.268217
75.0768,-0.268276
75.0929,-0.268335
75.1104,-0.268397
75.1270,-0.268464
75.1436,-0.268530
75.1594,-0.268648
75.1775,-0.268711
75.1939,-0.268773
75.2098,-0.268835
75.2263,-0.268898
75.2426,-0.268961
75.2594,-0.269030
75.2758,-0.269102
75.2926,-0.269173
75.3094,-0.269243
75.3264,-0.269310
75.3429,-0.269380
75.3594,-0.269448
75.3748,-0.269513
75.3926,-0.269575
75.4093,-0.269640
75.4256,-0.269705
75.4418,-0.269775
75.4575,-0.269840
75.4744,-0.269903
75.4920,-0.269971
75.5086,-0.270045
75.5245,-0.270120
75.5414,-0.270191
75.5581,-0.270258
75.5737,-0.270317
75.5910,-0.270373
75.6081,-0.270427
75.6242,-0.270481
75.6401,-0.270532
75.6571,-0.270584
75.6740,-0.270647
75.6902,-0.270712
75.7071,-0.270778
75.7237,-0.270846
75.7403,-0.270913
75.7572,-0.270975
75.7732,-0.271043
75.7900,-0.271111
75.8064,-0.271173
75.8234,-0.271239
75.8404,-0.271301
75.8574,-0.271357
75.8729,-0.271408
75.8897,-0.271455
75.9069,-0.271505
75.9230,-0.271552
75.9393,-0.271597
75.9560,-0.271642
75.9736,-0.271690
75.9899,-0.271733
76.0070,-0.271778
76.0235,-0.271831
76.0387,-0.271876
76.0555,-0.271921
76.0726,-0.271976
76.0886,-0.272024
76.1063,-0.272072
76.1232,-0.272124
76.1398,-0.272168
76.1564,-0.272209
76.1725,-0.272249
76.1884,-0.272292
76.2056,-0.272339
76.2212,-0.272394
76.2383,-0.272447
76.2556,-0.272510
76.2725,-0.272569
76.2887,-0.272632
76.3047,-0.272686
76.3224,-0.272727
76.3389,-0.272763
76.3551,-0.272796
76.3722,-0.272834
76.3887,-0.272868
76.4045,-0.272902
76.4218,-0.272939
76.4379,-0.272983
76.4560,-0.273030
76.4716,-0.273085
76.4883,-0.273138
76.5050,-0.273183
76.5220,-0.273219
76.5381,-0.273252
76.5547,-0.273284
76.5707,-0.273321
76.5878,-0.273356
76.6042,-0.273383
76.6204,-0.273412
76.6378,-0.273450
76.6548,-0.273491
76.6713,-0.273528
76.6873,-0.273568
76.7047,-0.273603
76.7213,-0.273632
76.7383,-0.273666
76.7546,-0.273702
76.7713,-0.273737
76.7871,-0.273764
76.8039,-0.273791
76.8207,-0.273824
76.8380,-0.273864
76.8545,-0.273903
76.8701,-0.273943
76.8870,-0.273980
76.9041,-0.274010
76.9206,-0.274046
76.9379,-0.274079
76.9538,-0.274109
76.9714,-0.274132
76.9879,-0.274159
77.0047,-0.274187
77.0207,-0.274218
77.0365,-0.274250
77.0540,-0.274277
77.0711,-0.274308
77.0869,-0.274334
77.1043,-0.274361
77.1202,-0.274384
77.1371,-0.274410
77.1535,-0.274434
77.1705,-0.274455
77.1873,-0.274473
77.2034,-0.274489
77.2210,-0.274504
77.2368,-0.274528
77.2531,-0.274546
77.2699,-0.274574
77.2862,-0.274600
77.3024,-0.274622
77.3201,-0.274647
77.3364,-0.274679
77.3534,-0.274710
77.3699,-0.274745
77.3860,-0.274781
77.4028,-0.274808
77.4192,-0.274833
77.4360,-0.274854
77.4532,-0.274872
77.4696,-0.274889
77.4866,-0.274904
77.5033,-0.274915
77.5189,-0.274933
77.5354,-0.274951
77.5525,-0.274967
77.5702,-0.274985
77.5863,-0.274995
77.6032,-0.275015
77.6197,-0.275026
77.6364,-0.275037
77.6537,-0.275049
77.6693,-0.275065
77.6866,-0.275078
77.7023,-0.275096
77.7205,-0.275113
77.7356,-0.275136
77.7521,-0.275158
77.7695,-0.275170
77.7859,-0.275183
77.8026,-0.275197
77.8195,-0.275212
77.8361,-0.275230
77.8533,-0.275245
77.8696,-0.275256
77.8861,-0.275270
77.9025,-0.275278
77.9191,-0.275294
77.9351,-0.275304
77.9518,-0.275311
77.9704,-0.275311
77.9863,-0.275315
78.0024,-0.275319
78.0195,-0.275327
78.0353,-0.275327
78.0516,-0.275327
78.0687,-0.275333
78.0853,-0.275335
78.1020,-0.275340
78.1183,-0.275347
78.1355,-0.275360
78.1516,-0.275372
78.1685,-0.275376
78.1854,-0.275382
78.2020,-0.275393
78.2184,-0.275403
78.2355,-0.275411
78.2519,-0.275418
78.2682,-0.275422
78.2849,-0.275422
78.3018,-0.275420
78.3185,-0.275426
78.3352,-0.275427
78.3519,-0.275427
78.3690,-0.275428
78.3843,-0.275431
78.4022,-0.275442
78.4190,-0.275454
78.4353,-0.275470
78.4519,-0.275482
78.4679,-0.275489
78.4858,-0.275497
78.5014,-0.275507
78.5178,-0.275513
78.5350,-0.275513
78.5520,-0.275518
78.5686,-0.275519
78.5851,-0.275516
78.6014,-0.275514
78.6181,-0.275510
78.6349,-0.275508
78.6518,-0.275502
78.6685,-0.275499
78.6850,-0.275494
78.7011,-0.275490
78.7175,-0.275487
78.7346,-0.275481
78.7513,-0.275483
78.7675,-0.275480
78.7845,-0.275484
78.8010,-0.275494
78.8183,-0.275502
78.8348,-0.275504
78.8509,-0.275502
78.8675,-0.275494
78.8839,-0.275484
78.9007,-0.275479
78.9176,-0.275481
78.9337,-0.275482
78.9505,-0.275478
78.9676,-0.275472
78.9845,-0.275467
79.0029,-0.275466
79.0175,-0.275473
79.0342,-0.275481
79.0511,-0.275478
79.0678,-0.275471
79.0845,-0.275463
79.1012,-0.275458
79.1175,-0.275453
79.1339,-0.275443
79.1518,-0.275430
79.1672,-0.275417
79.1837,-0.275400
79.2004,-0.275387
79.2173,-0.275374
79.2344,-0.275362
79.2505,-0.275348
79.2670,-0.275337
79.2839,-0.275328
79.3008,-0.275318
79.3174,-0.275311
79.3338,-0.275301
79.3508,-0.275289
79.3676,-0.275281
79.3841,-0.275269
79.4014,-0.275255
79.4167,-0.275242
79.4343,-0.275232
79.4503,-0.275223
79.4669,-0.275212
79.4833,-0.275200
79.5003,-0.275182
79.5171,-0.275158
79.5332,-0.275129
79.5507,-0.275107
79.5667,-0.275089
79.5832,-0.275080
79.5999,-0.275072
79.6159,-0.275073
79.6326,-0.275066
79.6497,-0.275064
79.6671,-0.275064
79.6833,-0.275067
79.7009,-0.275064
79.7163,-0.275060
79.7338,-0.275052
79.7502,-0.275038
79.7671,-0.275027
79.7840,-0.275011
79.8005,-0.274990
79.8177,-0.274963
79.8336,-0.274937
79.8496,-0.274910
79.8678,-0.274887
79.8830,-0.274865
79.8997,-0.274849
79.9171,-0.274837
79.9330,-0.274839
79.9506,-0.274836
79.9668,-0.274834
79.9843,-0.274830
80.0005,-0.274818
80.0170,-0.274808
80.0335,-0.274798
80.0503,-0.274784
80.0671,-0.274766
80.0832,-0.274755
80.0999,-0.274744
80.1164,-0.274737
80.1342,-0.274724
80.1508,-0.274710
80.1675,-0.274697
80.1843,-0.274683
80.1998,-0.274665
80.2162,-0.274641
80.2337,-0.274615
80.2503,-0.274591
80.2675,-0.274567
80.2844,-0.274546
80.3000,-0.274527
80.3172,-0.274506
80.3340,-0.274486
80.3492,-0.274463
80.3664,-0.274446
80.3831,-0.274432
80.3994,-0.274424
80.4164,-0.274419
80.4332,-0.274407
80.4495,-0.274388
80.4665,-0.274371
80.4838,-0.274352
80.5001,-0.274329
80.5163,-0.274314
80.5317,-0.274293
80.5496,-0.274271
80.5651,-0.274257
80.5827,-0.274248
80.6000,-0.274240
80.6151,-0.274229
80.6328,-0.274214
80.6500,-0.274200
80.6656,-0.274182
80.6826,-0.274169
80.6996,-0.274153
80.7157,-0.274137
80.7325,-0.274119
80.7490,-0.274100
80.7661,-0.274080
80.7822,-0.274055
80.7988,-0.274023
80.8162,-0.273997
80.8328,-0.273970
80.8487,-0.273951
80.8657,-0.273940
80.8817,-0.273930
80.8998,-0.273919
80.9161,-0.273901
80.9326,-0.273879
80.9497,-0.273858
80.9660,-0.273836
80.9833,-0.273814
80.9994,-0.273790
81.0159,-0.273770
81.0314,-0.273748
81.0497,-0.273726
81.0661,-0.273706
81.0835,-0.273689
81.0988,-0.273671
81.1158,-0.273649
81.1326,-0.273620
81.1496,-0.273594
81.1661,-0.273568
81.1821,-0.273547
81.1987,-0.273530
81.2156,-0.273518
81.2321,-0.273500
81.2493,-0.273486
81.2654,-0.273467
81.2817,-0.273448
81.3000,-0.273422
81.3160,-0.273394
81.3325,-0.273367
81.3490,-0.273344
81.3658,-0.273317
81.3816,-0.273299
81.3974,-0.273285
81.4148,-0.273265
81.4319,-0.273243
81.4488,-0.273228
81.4657,-0.273212
81.4817,-0.273196
81.4991,-0.273176
81.5156,-0.273150
81.5323,-0.273124
81.5481,-0.273102
81.5658,-0.273084
81.5823,-0.273067
81.5982,-0.273051
81.6150,-0.273035
81.6320,-0.273022
81.6492,-0.273002
81.6646,-0.272986
81.6823,-0.272966
81.6989,-0.272942
81.7160,-0.272917
81.7322,-0.272888
81.7489,-0.272860
81.7663,-0.272824
81.7818,-0.272795
81.7992,-0.272771
81.8158,-0.272751
81.8324,-0.272741
81.8482,-0.272735
81.8659,-0.272724
81.8824,-0.272712
81.8991,-0.272696
81.9165,-0.272677
81.9326,-0.272653
81.9488,-0.272620
81.9654,-0.272590
81.9821,-0.272554
81.9994,-0.272521
82.0150,-0.272494
82.0326,-0.272471
82.0491,-0.272451
82.0659,-0.272429
82.0825,-0.272405
82.0990,-0.272383
82.1155,-0.272362
82.1315,-0.272341
82.1483,-0.272318
82.1658,-0.272292
82.1815,-0.272267
82.1983,-0.272246
82.2157,-0.272223
82.2320,-0.272201
82.2481,-0.272175
82.2654,-0.272150
82.2820,-0.272119
82.2981,-0.272089
82.3156,-0.272068
82.3317,-0.272049
82.3481,-0.272023
82.3655,-0.271993
82.3827,-0.271967
82.3986,-0.271944
82.4150,-0.271918
82.4318,-0.271891
82.4490,-0.271857
82.4652,-0.271828
82.4831,-0.271801
82.4986,-0.271782
82.5151,-0.271764
82.5316,-0.271747
82.5494,-0.271731
82.5655,-0.271716
82.5821,-0.271707
82.5981,-0.271693
82.6150,-0.271681
82.6316,-0.271669
82.6495,-0.271650
82.6656,-0.271627
82.6823,-0.271595
82.6997,-0.271566
82.7158,-0.271540
82.7322,-0.271510
82.7496,-0.271478
82.7656,-0.271444
82.7829,-0.271416
82.7999,-0.271390
82.8161,-0.271360
82.8327,-0.271338
82.8496,-0.271321
82.8662,-0.271301
82.8831,-0.271280
82.8990,-0.271260
82.9163,-0.271240
82.9328,-0.271219
82.9497,-0.271195
82.9656,-0.271172
82.9821,-0.271151
82.9992,-0.271132
83.0156,-0.271116
83.0330,-0.271103
83.0493,-0.271088
83.0669,-0.271076
83.0826,-0.271063
83.0984,-0.271042
83.1157,-0.271026
83.1330,-0.271007
83.1492,-0.270995
83.1663,-0.270978
83.1825,-0.270964
83.1998,-0.270948
83.2156,-0.270931
83.2332,-0.270915
83.2491,-0.270899
83.2662,-0.270885
83.2825,-0.270865
83.2999,-0.270846
83.3160,-0.270831
83.3329,-0.270813
83.3488,-0.270795
83.3659,-0.270770
83.3832,-0.270741
83.3997,-0.270714
83.4156,-0.270693
83.4334,-0.270673
83.4488,-0.270659
83.4657,-0.270648
83.4825,-0.270630
83.4997,-0.270603
83.5164,-0.270578
83.5334,-0.270552
83.5491,-0.270528
83.5657,-0.270508
83.5820,-0.270485
83.5986,-0.270461
83.6153,-0.270434
83.6334,-0.270415
83.6499,-0.270396
83.6657,-0.270374
83.6825,-0.270353
83.6991,-0.270337
83.7158,-0.270320
83.7325,-0.270300
83.7482,-0.270289
83.7663,-0.270274
83.7831,-0.270257
83.7985,-0.270233
83.8159,-0.270208
83.8325,-0.270184
83.8492,-0.270151
83.8659,-0.270116
83.8825,-0.270085
83.8989,-0.270054
83.9160,-0.270018
83.9313,-0.269994
83.9483,-0.269974
83.9653,-0.269951
83.9820,-0.269932
83.9987,-0.269915
84.0159,-0.269910
84.0318,-0.269902
84.0489,-0.269886
84.0660,-0.269868
84.0828,-0.269846
84.0998,-0.269820
84.1162,-0.269793
84.1322,-0.269759
84.1498,-0.269725
84.1660,-0.269695
84.1834,-0.269669
84.1986,-0.269654
84.2164,-0.269637
84.2321,-0.269624
84.2492,-0.269610
84.2663,-0.269597
84.2829,-0.269583
84.2990,-0.269568
84.3172,-0.269548
84.3330,-0.269522
84.3488,-0.269494
84.3656,-0.269461
84.3822,-0.269426
84.3992,-0.269394
84.4162,-0.269374
84.4328,-0.269352
84.4489,-0.269328
84.4653,-0.269306
84.4825,-0.269279
84.4996,-0.269256
84.5154,-0.269233
84.5325,-0.269202
84.5495,-0.269172
84.5650,-0.269141
84.5830,-0.269114
84.5997,-0.269097
84.6156,-0.269079
84.6325,-0.269059
84.6493,-0.269040
84.6660,-0.269022
84.6832,-0.269007
84.6984,-0.268992
84.7152,-0.268979
84.7324,-0.268955
84.7494,-0.268933
84.7659,-0.268910
84.7823,-0.268888
84.7993,-0.268860
84.8162,-0.268833
84.8328,-0.268809
84.8489,-0.268788
84.8659,-0.268761
84.8829,-0.268740
84.8986,-0.268723
84.9167,-0.268711
84.9326,-0.268702
84.9497,-0.268684
84.9666,-0.268666
84.9826,-0.268644
85.0003,-0.268612
85.0164,-0.268592
85.0327,-0.268567
85.0489,-0.268539
85.0656,-0.268507
85.0824,-0.268478
85.0992,-0.268450
85.1158,-0.268428
85.1324,-0.268407
85.1487,-0.268387
85.1664,-0.268363
85.1820,-0.268342
85.1995,-0.268324
85.2162,-0.268302
85.2330,-0.268287
85.2495,-0.268272
85.2655,-0.268259
85.2819,-0.268242
85.2996,-0.268222
85.3166,-0.268198
85.3334,-0.268173
85.3494,-0.268145
85.3658,-0.268121
85.3826,-0.268093
85.3988,-0.268075
85.4146,-0.268062
85.4329,-0.268045
85.4492,-0.268032
85.4667,-0.268019
85.4830,-0.268004
85.4995,-0.267982
85.5163,-0.267953
85.5331,-0.267929
85.5489,-0.267905
85.5660,-0.267890
85.5821,-0.267876
85.5995,-0.267862
85.6162,-0.267850
85.6328,-0.267831
85.6498,-0.267808
85.6667,-0.267782
85.6834,-0.267750
85.6994,-0.267722
85.7156,-0.267697
85.7325,-0.267675
85.7498,-0.267653
85.7666,-0.267635
85.7831,-0.267616
85.7999,-0.267596
85.8174,-0.267571
85.8336,-0.267547
85.8505,-0.267517
85.8660,-0.267491
85.8821,-0.267463
85.8999,-0.267432
85.9174,-0.267407
85.9329,-0.267389
85.9495,-0.267377
85.9662,-0.267369
85.9824,-0.267358
85.9998,-0.267344
86.0164,-0.267336
86.0323,-0.267329
86.0495,-0.267321
86.0668,-0.267309
86.0836,-0.267292
86.0998,-0.267275
86.1165,-0.267259
86.1329,-0.267243
86.1505,-0.267219
86.1665,-0.267186
86.1835,-0.267156
86.1997,-0.267121
86.2168,-0.267090
86.2330,-0.267066
86.2493,-0.267045
86.2656,-0.267026
86.2827,-0.267008
86.3000,-0.266999
86.3165,-0.266997
86.3333,-0.266997
86.3502,-0.266986
86.3663,-0.266969
86.3830,-0.266941
86.3998,-0.266908
86.4160,-0.266876
86.4331,-0.266843
86.4494,-0.266816
86.4667,-0.266788
86.4826,-0.266766
86.4997,-0.266752
86.5168,-0.266735
86.5330,-0.266717
86.5503,-0.266701
86.5669,-0.266689
86.5830,-0.266678
86.5991,-0.266667
86.6171,-0.266655
86.6330,-0.266647
86.6511,-0.266639
86.6675,-0.266629
86.6835,-0.266619
86.6994,-0.266604
86.7175,-0.266584
86.7340,-0.266561
86.7500,-0.266539
86.7676,-0.266521
86.7841,-0.266504
86.8004,-0.266489
86.8183,-0.266478
86.8339,-0.266473
86.8510,-0.266455
86.8669,-0.266437
86.8839,-0.266417
86.9005,-0.266392
86.9179,-0.266371
86.9338,-0.266346
86.9504,-0.266321
86.9675,-0.266297
86.9843,-0.266281
87.0008,-0.266269
87.0169,-0.266261
87.0327,-0.266250
87.0509,-0.266236
87.0673,-0.266221
87.0842,-0.266208
87.1010,-0.266181
87.1171,-0.266162
87.1337,-0.266144
87.1509,-0.266125
87.1676,-0.266111
87.1836,-0.266108
87.2009,-0.266108
87.2170,-0.266106
87.2333,-0.266099
87.2511,-0.266089
87.2679,-0.266072
87.2836,-0.266050
87.3005,-0.266028
87.3172,-0.266007
87.3338,-0.265986
87.3502,-0.265969
87.3670,-0.265959
87.3838,-0.265952
87.4004,-0.265945
87.4173,-0.265939
87.4333,-0.265930
87.4505,-0.265916
87.4671,-0.265898
87.4835,-0.265877
87.5013,-0.265861
87.5173,-0.265842
87.5329,-0.265816
87.5501,-0.265787
87.5668,-0.265758
87.5837,-0.265732
87.5998,-0.265710
87.6170,-0.265695
87.6332,-0.265682
87.6506,-0.265672
87.6676,-0.265658
87.6839,-0.265644
87.7007,-0.265626
87.7170,-0.265600
87.7341,-0.265571
87.7509,-0.265541
87.7675,-0.265513
87.7835,-0.265485
87.8002,-0.265463
87.8168,-0.265440
87.8336,-0.265427
87.8506,-0.265413
87.8662,-0.265397
87.8834,-0.265374
87.9000,-0.265359
87.9180,-0.265340
87.9340,-0.265314
87.9507,-0.265297
87.9668,-0.265276
87.9842,-0.265254
88.0009,-0.265232
88.0165,-0.265215
88.0343,-0.265198
88.0512,-0.265173
88.0677,-0.265150
88.0834,-0.265137
88.1003,-0.265124
88.1176,-0.265103
88.1340,-0.265080
88.1514,-0.265045
88.1683,-0.265016
88.1838,-0.264990
88.2011,-0.264955
88.2171,-0.264922
88.2333,-0.264894
88.2511,-0.264872
88.2676,-0.264857
88.2836,-0.264842
88.3004,-0.264830
88.3178,-0.264820
88.3346,-0.264797
88.3505,-0.264770
88.3675,-0.264738
88.3842,-0.264710
88.4010,-0.264686
88.4176,-0.264670
88.4329,-0.264649
88.4504,-0.264636
88.4671,-0.264620
88.4837,-0.264607
88.5010,-0.264597
88.5167,-0.264588
88.5346,-0.264575
88.5509,-0.264561
88.5670,-0.264551
88.5839,-0.264536
88.6009,-0.264522
88.6174,-0.264496
88.6345,-0.264468
88.6514,-0.264441
88.6671,-0.264418
88.6836,-0.264397
88.6997,-0.264377
88.7180,-0.264360
88.7339,-0.264341
88.7497,-0.264327
88.7682,-0.264318
88.7835,-0.264299
88.8003,-0.264284
88.8172,-0.264263
88.8339,-0.264235
88.8503,-0.264207
88.8674,-0.264184
88.8843,-0.264166
88.9008,-0.264145
88.9173,-0.264130
88.9342,-0.264109
88.9502,-0.264082
88.9675,-0.264060
88.9839,-0.264038
89.0009,-0.264017
89.0170,-0.263997
89.0339,-0.263980
89.0504,-0.263955
89.0657,-0.263938
89.0831,-0.263930
89.1000,-0.263926
89.1175,-0.263917
89.1333,-0.263906
89.1502,-0.263895
89.1675,-0.263883
89.1840,-0.263866
89.2006,-0.263854
89.2161,-0.263841
89.2341,-0.263829
89.2504,-0.263822
89.2671,-0.263813
89.2836,-0.263804
89.2998,-0.263786
89.3182,-0.263769
89.3335,-0.263749
89.3503,-0.263729
89.3675,-0.263712
89.3830,-0.263688
89.4006,-0.263661
89.4164,-0.263638
89.4334,-0.263614
89.4495,-0.263596
89.4660,-0.263573
89.4846,-0.263541
89.5002,-0.263522
89.5166,-0.263505
89.5333,-0.263487
89.5493,-0.263470
89.5662,-0.263456
89.5847,-0.263450
89.6007,-0.263440
89.6173,-0.263428
89.6333,-0.263409
89.6506,-0.263390
89.6675,-0.263366
89.6843,-0.263347
89.7010,-0.263328
89.7161,-0.263306
89.7340,-0.263280
89.7506,-0.263255
89.7677,-0.263241
89.7843,-0.263234
