Temperaturee (°C),Heat flow (W/g)
70.6488,0.0436505
70.6616,0.0421583
70.6754,0.0407415
70.6885,0.0393426
70.7021,0.0380650
70.7153,0.0365578
70.7282,0.0354241
70.7408,0.0344648
70.7545,0.0331868
70.7676,0.0320047
70.7820,0.0306986
70.7943,0.0294278
70.8082,0.0279590
70.8215,0.0264184
70.8353,0.0252118
70.8492,0.0241170
70.8615,0.0225947
70.8769,0.0214059
70.8906,0.0202240
70.9044,0.0191594
70.9183,0.0177131
70.9328,0.0164374
70.9461,0.0153575
70.9601,0.0145425
70.9740,0.0134003
70.9894,0.0123853
71.0025,0.0111322
71.0176,0.0100587
71.0304,8.97830e-3
71.0455,8.03713e-3
71.0590,6.92838e-3
71.0738,5.33291e-3
71.0882,4.12769e-3
71.1027,2.95101e-3
71.1170,1.80866e-3
71.1321,7.11634e-4
71.1472,-3.74552e-4
71.1617,-1.39897e-3
71.1757,-2.53893e-3
71.1905,-3.11320e-3
71.2048,-3.93622e-3
71.2201,-4.72277e-3
71.2353,-5.99405e-3
71.2494,-6.97106e-3
71.2643,-7.98271e-3
71.2787,-9.31064e-3
71.2938,-0.0102281
71.3095,-0.0110984
71.3239,-0.0121071
71.3393,-0.0131743
71.3546,-0.0140794
71.3690,-0.0149058
71.3831,-0.0159322
71.3987,-0.0166542
71.4139,-0.0176245
71.4295,-0.0186213
71.4443,-0.0194889
71.4593,-0.0207319
71.4746,-0.0215825
71.4894,-0.0229187
71.5054,-0.0238592
71.5205,-0.0249610
71.5355,-0.0256018
71.5507,-0.0264231
71.5669,-0.0270474
71.5821,-0.0278353
71.5972,-0.0283270
71.6128,-0.0290653
71.6281,-0.0296771
71.6438,-0.0304694
71.6587,-0.0317303
71.6739,-0.0328020
71.6900,-0.0339303
71.7053,-0.0348994
71.7211,-0.0356989
71.7375,-0.0367825
71.7530,-0.0372432
71.7686,-0.0380345
71.7831,-0.0385463
71.7999,-0.0388112
71.8147,-0.0392449
71.8307,-0.0400009
71.8459,-0.0404600
71.8620,-0.0417081
71.8773,-0.0424085
71.8925,-0.0432320
71.9093,-0.0440502
71.9246,-0.0448316
71.9412,-0.0454466
71.9566,-0.0464599
71.9727,-0.0473369
71.9880,-0.0480081
72.0039,-0.0484564
72.0196,-0.0491670
72.0363,-0.0498265
72.0522,-0.0508014
72.0682,-0.0516732
72.0840,-0.0522361
72.0994,-0.0527175
72.1160,-0.0529963
72.1321,-0.0536725
72.1483,-0.0544735
72.1637,-0.0550786
72.1803,-0.0555642
72.1950,-0.0558243
72.2112,-0.0562649
72.2273,-0.0570299
72.2436,-0.0575255
72.2589,-0.0582572
72.2754,-0.0589841
72.2916,-0.0595266
72.3082,-0.0598956
72.3236,-0.0606078
72.3400,-0.0610264
72.3557,-0.0615201
72.3721,-0.0620306
72.3880,-0.0622823
72.4053,-0.0626424
72.4206,-0.0631946
72.4368,-0.0638704
72.4539,-0.0643769
72.4693,-0.0649820
72.4847,-0.0651844
72.5019,-0.0658214
72.5182,-0.0663102
72.5339,-0.0665629
72.5512,-0.0670635
72.5662,-0.0675391
72.5832,-0.0679406
72.5995,-0.0684480
72.6149,-0.0688337
72.6312,-0.0690980
72.6482,-0.0694765
72.6640,-0.0698136
72.6807,-0.0701913
72.6963,-0.0705817
72.7119,-0.0707202
72.7288,-0.0712304
72.7455,-0.0716083
72.7607,-0.0719660
72.7779,-0.0724506
72.7936,-0.0730046
72.8102,-0.0734208
72.8266,-0.0738069
72.8426,-0.0742506
72.8596,-0.0744998
72.8757,-0.0748117
72.8914,-0.0749737
72.9079,-0.0753646
72.9245,-0.0756367
72.9407,-0.0758991
72.9567,-0.0763076
72.9733,-0.0766573
72.9902,-0.0770995
73.0064,-0.0774036
73.0213,-0.0777375
73.0390,-0.0781019
73.0553,-0.0784581
73.0720,-0.0787574
73.0878,-0.0791053
73.1043,-0.0792807
73.1212,-0.0794818
73.1376,-0.0796553
73.1534,-0.0798850
73.1699,-0.0801295
73.1861,-0.0803739
73.2033,-0.0806170
73.2193,-0.0808651
73.2361,-0.0810791
73.2525,-0.0812078
73.2679,-0.0813706
73.2850,-0.0815201
73.3018,-0.0817029
73.3176,-0.0818711
73.3333,-0.0820341
73.3514,-0.0823180
73.3669,-0.0826596
73.3837,-0.0829102
73.4001,-0.0831923
73.4165,-0.0834470
73.4334,-0.0836057
73.4494,-0.0837104
73.4662,-0.0838324
73.4819,-0.0839535
73.4984,-0.0840310
73.5146,-0.0840801
73.5306,-0.0841368
73.5477,-0.0842307
73.5641,-0.0843797
73.5814,-0.0845413
73.5965,-0.0847394
73.6129,-0.0849840
73.6296,-0.0852151
73.6467,-0.0854640
73.6625,-0.0856591
73.6790,-0.0858618
73.6960,-0.0860964
73.7128,-0.0862211
73.7289,-0.0863301
73.7453,-0.0865145
73.7617,-0.0866411
73.7791,-0.0867430
73.7947,-0.0868520
73.8107,-0.0869598
73.8279,-0.0870659
73.8448,-0.0871909
73.8611,-0.0872920
73.8770,-0.0874226
73.8944,-0.0875117
73.9108,-0.0876051
73.9274,-0.0876998
73.9437,-0.0877952
73.9603,-0.0878802
73.9766,-0.0880032
73.9930,-0.0880898
74.0101,-0.0881812
74.0264,-0.0882945
74.0425,-0.0883870
74.0601,-0.0884624
74.0758,-0.0885172
74.0925,-0.0885916
74.1091,-0.0886485
74.1256,-0.0887209
74.1426,-0.0887868
74.1593,-0.0888840
74.1755,-0.0889797
74.1919,-0.0890697
74.2086,-0.0891688
74.2253,-0.0892277
74.2414,-0.0893073
74.2579,-0.0893773
74.2746,-0.0894272
74.2908,-0.0894828
74.3069,-0.0895469
74.3243,-0.0896003
74.3408,-0.0896843
74.3570,-0.0897565
74.3740,-0.0898386
74.3905,-0.0899348
74.4077,-0.0900145
74.4235,-0.0901089
74.4400,-0.0902148
74.4567,-0.0902926
74.4739,-0.0903445
74.4896,-0.0904011
74.5069,-0.0904914
74.5228,-0.0905801
74.5400,-0.0906729
74.5560,-0.0907558
74.5734,-0.0908290
74.5896,-0.0908942
74.6062,-0.0909665
74.6223,-0.0910264
74.6396,-0.0910902
74.6561,-0.0911177
74.6722,-0.0911365
74.6890,-0.0911518
74.7056,-0.0911692
74.7220,-0.0911882
74.7386,-0.0912079
74.7548,-0.0912314
74.7719,-0.0912548
74.7887,-0.0912845
74.8047,-0.0913217
74.8207,-0.0913531
74.8380,-0.0913907
74.8552,-0.0914326
74.8713,-0.0914829
74.8878,-0.0915258
74.9038,-0.0915561
74.9213,-0.0915881
74.9379,-0.0916060
74.9540,-0.0916269
74.9702,-0.0916547
74.9874,-0.0916954
75.0046,-0.0917189
75.0206,-0.0917372
75.0369,-0.0917649
75.0534,-0.0918081
75.0711,-0.0918348
75.0867,-0.0918555
75.1034,-0.0918761
75.1204,-0.0918946
75.1367,-0.0919125
75.1532,-0.0919325
75.1697,-0.0919623
75.1867,-0.0919857
75.2030,-0.0920080
75.2201,-0.0920302
75.2363,-0.0920673
75.2528,-0.0921039
75.2697,-0.0921262
75.2857,-0.0921496
75.3031,-0.0921712
75.3193,-0.0921917
75.3359,-0.0922119
75.3522,-0.0922346
75.3695,-0.0922546
75.3853,-0.0922917
75.4020,-0.0923241
75.4188,-0.0923433
75.4359,-0.0923681
75.4520,-0.0923869
75.4679,-0.0924179
75.4851,-0.0924365
75.5021,-0.0924548
75.5191,-0.0924749
75.5357,-0.0924974
75.5520,-0.0925200
75.5685,-0.0925427
75.5853,-0.0925648
75.6019,-0.0925886
75.6180,-0.0926117
75.6351,-0.0926352
75.6520,-0.0926567
75.6681,-0.0926766
75.6850,-0.0926972
75.7013,-0.0927157
75.7183,-0.0927339
75.7348,-0.0927527
75.7513,-0.0927716
75.7676,-0.0927900
75.7851,-0.0928105
75.8006,-0.0928313
75.8170,-0.0928536
75.8343,-0.0928764
75.8501,-0.0929020
75.8677,-0.0929248
75.8841,-0.0929472
75.9006,-0.0929667
75.9172,-0.0929861
75.9343,-0.0930042
75.9513,-0.0930183
75.9671,-0.0930340
75.9835,-0.0930519
76.0007,-0.0930681
76.0165,-0.0930863
76.0336,-0.0931046
76.0497,-0.0931234
76.0666,-0.0931427
76.0828,-0.0931644
76.1004,-0.0931872
76.1163,-0.0932084
76.1338,-0.0932309
76.1500,-0.0932501
76.1670,-0.0932704
76.1841,-0.0932903
76.2006,-0.0933103
76.2165,-0.0933284
76.2332,-0.0933458
76.2503,-0.0933625
76.2674,-0.0933792
76.2835,-0.0933960
76.3007,-0.0934141
76.3168,-0.0934320
76.3338,-0.0934482
76.3504,-0.0934643
76.3667,-0.0934791
76.3831,-0.0934938
76.4003,-0.0935092
76.4163,-0.0935251
76.4331,-0.0935414
76.4496,-0.0935567
76.4665,-0.0935719
76.4824,-0.0935881
76.4992,-0.0936068
76.5158,-0.0936230
76.5324,-0.0936389
76.5492,-0.0936545
76.5654,-0.0936704
76.5825,-0.0936863
76.5993,-0.0937030
76.6162,-0.0937179
76.6325,-0.0937310
76.6492,-0.0937442
76.6660,-0.0937569
76.6825,-0.0937706
76.6988,-0.0937846
76.7144,-0.0937983
76.7324,-0.0938141
76.7488,-0.0938315
76.7647,-0.0938502
76.7823,-0.0938698
76.7982,-0.0938886
76.8148,-0.0939048
76.8316,-0.0939209
76.8489,-0.0939360
76.8651,-0.0939496
76.8810,-0.0939622
76.8984,-0.0939741
76.9148,-0.0939855
76.9320,-0.0939985
76.9477,-0.0940139
76.9642,-0.0940299
76.9815,-0.0940461
76.9979,-0.0940628
77.0152,-0.0940781
77.0316,-0.0940936
77.0483,-0.0941095
77.0652,-0.0941252
77.0811,-0.0941407
77.0983,-0.0941552
77.1144,-0.0941679
77.1322,-0.0941814
77.1480,-0.0941928
77.1654,-0.0942047
77.1815,-0.0942163
77.1979,-0.0942271
77.2144,-0.0942363
77.2310,-0.0942467
77.2473,-0.0942577
77.2644,-0.0942687
77.2810,-0.0942795
77.2973,-0.0942899
77.3144,-0.0943014
77.3315,-0.0943126
77.3476,-0.0943228
77.3644,-0.0943347
77.3809,-0.0943435
77.3977,-0.0943509
77.4147,-0.0943582
77.4309,-0.0943653
77.4483,-0.0943722
77.4639,-0.0943793
77.4808,-0.0943882
77.4972,-0.0943956
77.5142,-0.0944066
77.5314,-0.0944166
77.5472,-0.0944279
77.5635,-0.0944380
77.5799,-0.0944484
77.5975,-0.0944595
77.6138,-0.0944709
77.6304,-0.0944790
77.6473,-0.0944871
77.6636,-0.0944941
77.6805,-0.0945021
77.6974,-0.0945109
77.7133,-0.0945185
77.7305,-0.0945257
77.7466,-0.0945329
77.7639,-0.0945404
77.7801,-0.0945485
77.7968,-0.0945581
77.8140,-0.0945658
77.8296,-0.0945720
77.8476,-0.0945789
77.8632,-0.0945867
77.8805,-0.0945942
77.8967,-0.0946006
77.9132,-0.0946064
77.9300,-0.0946095
77.9468,-0.0946138
77.9641,-0.0946181
77.9799,-0.0946230
77.9966,-0.0946287
78.0129,-0.0946353
78.0306,-0.0946411
78.0459,-0.0946468
78.0637,-0.0946518
78.0810,-0.0946559
78.0964,-0.0946624
78.1135,-0.0946671
78.1294,-0.0946708
78.1461,-0.0946735
78.1636,-0.0946751
78.1797,-0.0946747
78.1962,-0.0946745
78.2126,-0.0946762
78.2290,-0.0946778
78.2454,-0.0946801
78.2621,-0.0946841
78.2789,-0.0946894
78.2961,-0.0946943
78.3122,-0.0946986
78.3287,-0.0947043
78.3461,-0.0947092
78.3623,-0.0947151
78.3795,-0.0947212
78.3949,-0.0947284
78.4120,-0.0947351
78.4296,-0.0947407
78.4456,-0.0947463
78.4624,-0.0947526
78.4787,-0.0947576
78.4955,-0.0947590
78.5129,-0.0947610
78.5289,-0.0947653
78.5451,-0.0947678
78.5628,-0.0947679
78.5793,-0.0947710
78.5957,-0.0947729
78.6124,-0.0947752
78.6286,-0.0947768
78.6455,-0.0947791
78.6625,-0.0947809
78.6792,-0.0947829
78.6959,-0.0947844
78.7119,-0.0947862
78.7288,-0.0947877
78.7449,-0.0947877
78.7622,-0.0947876
78.7786,-0.0947882
78.7954,-0.0947894
78.8114,-0.0947907
78.8292,-0.0947927
78.8454,-0.0947934
78.8623,-0.0947924
78.8792,-0.0947897
78.8954,-0.0947894
78.9124,-0.0947898
78.9281,-0.0947918
78.9446,-0.0947963
78.9619,-0.0948007
78.9781,-0.0948032
78.9954,-0.0948056
79.0122,-0.0948111
79.0293,-0.0948162
79.0452,-0.0948184
79.0616,-0.0948190
79.0777,-0.0948194
79.0954,-0.0948201
79.1123,-0.0948214
79.1282,-0.0948232
79.1443,-0.0948232
79.1616,-0.0948217
79.1787,-0.0948195
79.1955,-0.0948168
79.2120,-0.0948130
79.2278,-0.0948115
79.2455,-0.0948090
79.2614,-0.0948077
79.2783,-0.0948080
79.2945,-0.0948089
79.3113,-0.0948108
79.3278,-0.0948104
79.3449,-0.0948106
79.3612,-0.0948088
79.3778,-0.0948073
79.3944,-0.0948057
79.4107,-0.0948029
79.4275,-0.0947999
79.4433,-0.0947978
79.4610,-0.0947981
79.4776,-0.0947969
79.4944,-0.0947992
79.5109,-0.0948028
79.5276,-0.0948080
79.5446,-0.0948106
79.5604,-0.0948128
79.5779,-0.0948120
79.5948,-0.0948101
79.6110,-0.0948067
79.6279,-0.0948003
79.6442,-0.0947952
79.6602,-0.0947904
79.6772,-0.0947858
79.6945,-0.0947812
79.7106,-0.0947784
79.7274,-0.0947764
79.7438,-0.0947751
79.7604,-0.0947747
79.7772,-0.0947743
79.7935,-0.0947758
79.8105,-0.0947737
79.8272,-0.0947706
79.8440,-0.0947687
79.8608,-0.0947674
79.8774,-0.0947639
79.8936,-0.0947593
79.9097,-0.0947576
79.9271,-0.0947546
79.9444,-0.0947509
79.9601,-0.0947460
79.9766,-0.0947425
79.9952,-0.0947394
80.0098,-0.0947359
80.0270,-0.0947343
80.0431,-0.0947320
80.0596,-0.0947313
80.0764,-0.0947302
80.0934,-0.0947307
80.1112,-0.0947313
80.1262,-0.0947308
80.1443,-0.0947275
80.1607,-0.0947215
80.1774,-0.0947155
80.1936,-0.0947084
80.2098,-0.0947012
80.2271,-0.0946943
80.2422,-0.0946895
80.2603,-0.0946870
80.2770,-0.0946826
80.2931,-0.0946791
80.3105,-0.0946772
80.3263,-0.0946747
80.3428,-0.0946686
80.3598,-0.0946661
80.3770,-0.0946611
80.3933,-0.0946554
80.4093,-0.0946495
80.4268,-0.0946452
80.4437,-0.0946422
80.4594,-0.0946367
80.4763,-0.0946333
80.4928,-0.0946291
80.5099,-0.0946241
80.5270,-0.0946202
80.5427,-0.0946186
80.5598,-0.0946161
80.5760,-0.0946129
80.5928,-0.0946075
80.6096,-0.0946031
80.6263,-0.0945991
80.6424,-0.0945942
80.6589,-0.0945895
80.6763,-0.0945860
80.6933,-0.0945821
80.7093,-0.0945799
80.7257,-0.0945797
80.7425,-0.0945777
80.7601,-0.0945734
80.7759,-0.0945690
80.7932,-0.0945643
80.8102,-0.0945602
80.8257,-0.0945559
80.8427,-0.0945498
80.8601,-0.0945433
80.8765,-0.0945372
80.8934,-0.0945326
80.9096,-0.0945281
80.9262,-0.0945229
80.9423,-0.0945143
80.9589,-0.0945051
80.9773,-0.0944978
80.9932,-0.0944910
81.0094,-0.0944834
81.0258,-0.0944751
81.0424,-0.0944658
81.0593,-0.0944589
81.0765,-0.0944561
81.0920,-0.0944542
81.1087,-0.0944507
81.1258,-0.0944473
81.1432,-0.0944413
81.1604,-0.0944371
81.1762,-0.0944340
81.1927,-0.0944322
81.2103,-0.0944283
81.2268,-0.0944232
81.2429,-0.0944186
81.2601,-0.0944166
81.2767,-0.0944146
81.2922,-0.0944123
81.3097,-0.0944093
81.3263,-0.0944064
81.3435,-0.0944019
81.3597,-0.0943993
81.3768,-0.0943974
81.3929,-0.0943959
81.4094,-0.0943917
81.4267,-0.0943856
81.4434,-0.0943800
81.4598,-0.0943735
81.4769,-0.0943674
81.4929,-0.0943606
81.5099,-0.0943549
81.5271,-0.0943503
81.5432,-0.0943444
81.5606,-0.0943398
81.5768,-0.0943372
81.5932,-0.0943308
81.6097,-0.0943250
81.6271,-0.0943192
81.6434,-0.0943133
81.6595,-0.0943049
81.6766,-0.0942968
81.6929,-0.0942889
81.7099,-0.0942812
81.7259,-0.0942728
81.7433,-0.0942655
81.7593,-0.0942628
81.7762,-0.0942598
81.7923,-0.0942567
81.8099,-0.0942507
81.8264,-0.0942483
81.8436,-0.0942433
81.8604,-0.0942406
81.8769,-0.0942388
81.8923,-0.0942362
81.9097,-0.0942335
81.9262,-0.0942316
81.9439,-0.0942285
81.9601,-0.0942255
81.9767,-0.0942205
81.9931,-0.0942147
82.0105,-0.0942082
82.0271,-0.0942026
82.0436,-0.0941972
82.0598,-0.0941939
82.0758,-0.0941895
82.0934,-0.0941873
82.1100,-0.0941851
82.1265,-0.0941831
82.1433,-0.0941813
82.1604,-0.0941765
82.1770,-0.0941701
82.1935,-0.0941641
82.2107,-0.0941565
82.2263,-0.0941487
82.2437,-0.0941408
82.2601,-0.0941327
82.2768,-0.0941244
82.2929,-0.0941178
82.3100,-0.0941121
82.3264,-0.0941064
82.3431,-0.0941019
82.3606,-0.0940989
82.3768,-0.0940968
82.3934,-0.0940931
82.4094,-0.0940896
82.4266,-0.0940859
82.4439,-0.0940786
82.4601,-0.0940707
82.4770,-0.0940645
82.4935,-0.0940587
82.5103,-0.0940527
82.5265,-0.0940468
82.5435,-0.0940423
82.5603,-0.0940392
82.5766,-0.0940346
82.5933,-0.0940287
82.6093,-0.0940222
82.6267,-0.0940150
82.6434,-0.0940053
82.6597,-0.0939975
82.6758,-0.0939901
82.6928,-0.0939842
82.7102,-0.0939777
82.7270,-0.0939717
82.7437,-0.0939660
82.7605,-0.0939611
82.7764,-0.0939545
82.7930,-0.0939471
82.8097,-0.0939407
82.8270,-0.0939364
82.8438,-0.0939319
82.8598,-0.0939283
82.8764,-0.0939242
82.8945,-0.0939189
82.9103,-0.0939135
82.9268,-0.0939092
82.9433,-0.0939041
82.9594,-0.0938969
82.9772,-0.0938897
82.9927,-0.0938837
83.0098,-0.0938773
83.0267,-0.0938703
83.0440,-0.0938635
83.0600,-0.0938563
83.0766,-0.0938503
83.0936,-0.0938452
83.1099,-0.0938401
83.1263,-0.0938356
83.1434,-0.0938307
83.1600,-0.0938255
83.1768,-0.0938178
83.1924,-0.0938094
83.2097,-0.0938021
83.2264,-0.0937956
83.2433,-0.0937902
83.2600,-0.0937865
83.2764,-0.0937827
83.2930,-0.0937780
83.3097,-0.0937729
83.3266,-0.0937697
83.3433,-0.0937656
83.3597,-0.0937614
83.3767,-0.0937531
83.3935,-0.0937446
83.4103,-0.0937368
83.4275,-0.0937286
83.4431,-0.0937247
83.4600,-0.0937209
83.4764,-0.0937162
83.4942,-0.0937125
83.5104,-0.0937093
83.5268,-0.0937075
83.5428,-0.0937042
83.5595,-0.0937000
83.5768,-0.0936932
83.5937,-0.0936844
83.6103,-0.0936762
83.6268,-0.0936682
83.6431,-0.0936601
83.6599,-0.0936521
83.6768,-0.0936428
83.6935,-0.0936345
83.7093,-0.0936280
83.7259,-0.0936225
83.7428,-0.0936177
83.7594,-0.0936143
83.7760,-0.0936096
83.7935,-0.0936052
83.8102,-0.0936006
83.8261,-0.0935944
83.8434,-0.0935864
83.8597,-0.0935779
83.8764,-0.0935680
83.8933,-0.0935577
83.9099,-0.0935512
83.9258,-0.0935465
83.9435,-0.0935419
83.9602,-0.0935386
83.9765,-0.0935358
83.9927,-0.0935325
84.0088,-0.0935306
84.0264,-0.0935268
84.0433,-0.0935226
84.0601,-0.0935200
84.0773,-0.0935149
84.0937,-0.0935101
84.1096,-0.0935043
84.1264,-0.0934970
84.1428,-0.0934881
84.1598,-0.0934788
84.1765,-0.0934694
84.1928,-0.0934614
84.2095,-0.0934529
84.2259,-0.0934454
84.2424,-0.0934373
84.2595,-0.0934288
84.2766,-0.0934211
84.2927,-0.0934116
84.3096,-0.0934027
84.3266,-0.0933940
84.3425,-0.0933859
84.3594,-0.0933768
84.3749,-0.0933689
84.3932,-0.0933630
84.4098,-0.0933576
84.4269,-0.0933521
84.4423,-0.0933463
84.4595,-0.0933417
84.4764,-0.0933370
84.4932,-0.0933338
84.5095,-0.0933309
84.5263,-0.0933280
84.5428,-0.0933238
84.5601,-0.0933197
84.5763,-0.0933165
84.5928,-0.0933136
84.6108,-0.0933092
84.6267,-0.0933030
84.6425,-0.0932950
84.6605,-0.0932860
84.6758,-0.0932771
84.6936,-0.0932681
84.7100,-0.0932590
84.7268,-0.0932509
84.7429,-0.0932418
84.7597,-0.0932352
84.7760,-0.0932280
84.7927,-0.0932240
84.8095,-0.0932203
84.8266,-0.0932157
84.8439,-0.0932091
84.8599,-0.0932038
84.8767,-0.0931972
84.8928,-0.0931916
84.9099,-0.0931859
84.9263,-0.0931786
84.9428,-0.0931721
84.9595,-0.0931643
84.9773,-0.0931576
84.9935,-0.0931521
85.0098,-0.0931463
85.0265,-0.0931387
85.0429,-0.0931316
85.0600,-0.0931217
85.0763,-0.0931139
85.0934,-0.0931078
85.1094,-0.0931018
85.1264,-0.0930970
85.1432,-0.0930921
85.1602,-0.0930893
85.1768,-0.0930878
85.1935,-0.0930871
85.2099,-0.0930836
85.2265,-0.0930783
85.2432,-0.0930719
85.2610,-0.0930654
85.2768,-0.0930588
85.2935,-0.0930527
85.3100,-0.0930451
85.3270,-0.0930363
85.3438,-0.0930275
85.3600,-0.0930191
85.3778,-0.0930101
85.3931,-0.0929994
85.4099,-0.0929894
85.4270,-0.0929809
85.4435,-0.0929742
85.4595,-0.0929668
85.4768,-0.0929636
85.4931,-0.0929595
85.5099,-0.0929579
85.5271,-0.0929541
85.5437,-0.0929496
85.5607,-0.0929450
85.5761,-0.0929397
85.5940,-0.0929353
85.6103,-0.0929288
85.6260,-0.0929226
85.6431,-0.0929168
85.6601,-0.0929129
85.6775,-0.0929098
85.6930,-0.0929068
85.7105,-0.0929046
85.7264,-0.0929024
85.7428,-0.0928987
85.7600,-0.0928957
85.7770,-0.0928940
85.7937,-0.0928909
85.8108,-0.0928877
85.8268,-0.0928846
85.8440,-0.0928799
85.8605,-0.0928756
85.8770,-0.0928686
85.8935,-0.0928596
85.9105,-0.0928523
85.9272,-0.0928471
85.9438,-0.0928416
85.9600,-0.0928365
85.9767,-0.0928305
85.9936,-0.0928231
86.0108,-0.0928171
86.0269,-0.0928120
86.0434,-0.0928072
86.0598,-0.0927988
86.0769,-0.0927906
86.0940,-0.0927818
86.1108,-0.0927737
86.1267,-0.0927681
86.1434,-0.0927619
86.1606,-0.0927562
86.1770,-0.0927511
86.1937,-0.0927471
86.2109,-0.0927449
86.2270,-0.0927427
86.2429,-0.0927394
86.2607,-0.0927354
86.2770,-0.0927306
86.2939,-0.0927249
86.3103,-0.0927191
86.3275,-0.0927127
86.3442,-0.0927063
86.3599,-0.0927025
86.3777,-0.0926993
86.3938,-0.0926955
86.4105,-0.0926917
86.4275,-0.0926873
86.4445,-0.0926815
86.4608,-0.0926781
86.4776,-0.0926749
86.4930,-0.0926717
86.5102,-0.0926687
86.5273,-0.0926647
86.5439,-0.0926617
86.5614,-0.0926588
86.5776,-0.0926562
86.5946,-0.0926527
86.6105,-0.0926470
86.6274,-0.0926411
86.6441,-0.0926367
86.6613,-0.0926325
86.6775,-0.0926289
86.6942,-0.0926255
86.7106,-0.0926198
86.7271,-0.0926124
86.7440,-0.0926045
86.7610,-0.0925988
86.7779,-0.0925937
86.7941,-0.0925897
86.8113,-0.0925880
86.8271,-0.0925851
86.8442,-0.0925816
86.8613,-0.0925781
86.8779,-0.0925755
86.8944,-0.0925710
86.9108,-0.0925678
86.9268,-0.0925638
86.9441,-0.0925602
86.9605,-0.0925570
86.9774,-0.0925540
86.9949,-0.0925519
87.0110,-0.0925520
87.0284,-0.0925522
87.0454,-0.0925524
87.0616,-0.0925533
87.0788,-0.0925527
87.0958,-0.0925515
87.1125,-0.0925485
87.1277,-0.0925445
87.1453,-0.0925375
87.1617,-0.0925305
87.1781,-0.0925215
87.1960,-0.0925137
87.2117,-0.0925091
87.2281,-0.0925023
87.2448,-0.0924946
87.2613,-0.0924882
87.2787,-0.0924806
87.2951,-0.0924754
87.3119,-0.0924729
87.3274,-0.0924690
87.3451,-0.0924660
87.3613,-0.0924626
87.3778,-0.0924607
87.3952,-0.0924576
87.4112,-0.0924554
87.4281,-0.0924540
87.4456,-0.0924517
87.4619,-0.0924499
87.4784,-0.0924460
87.4944,-0.0924441
87.5119,-0.0924414
87.5279,-0.0924352
87.5448,-0.0924282
87.5606,-0.0924218
87.5785,-0.0924154
87.5946,-0.0924083
87.6111,-0.0924022
87.6275,-0.0923966
87.6439,-0.0923913
87.6618,-0.0923863
87.6786,-0.0923833
87.6950,-0.0923819
87.7115,-0.0923801
87.7284,-0.0923778
87.7451,-0.0923749
87.7619,-0.0923738
87.7781,-0.0923721
87.7947,-0.0923693
87.8109,-0.0923657
87.8282,-0.0923608
87.8455,-0.0923577
87.8620,-0.0923559
87.8775,-0.0923543
87.8943,-0.0923514
87.9113,-0.0923473
87.9288,-0.0923434
87.9451,-0.0923411
87.9607,-0.0923395
87.9786,-0.0923385
87.9944,-0.0923346
88.0110,-0.0923289
88.0282,-0.0923207
88.0444,-0.0923142
88.0613,-0.0923048
88.0765,-0.0922969
88.0947,-0.0922890
