Temperaturee (°C),Heat flow (W/g)
70.6504,0.149164
70.6637,0.143567
70.6766,0.139183
70.6908,0.134973
70.7034,0.131404
70.7155,0.128045
70.7291,0.124316
70.7429,0.120374
70.7559,0.116226
70.7695,0.110873
70.7824,0.106847
70.7962,0.103089
70.81,0.0995022
70.823,0.0971238
70.8373,0.0934702
70.8505,0.0900196
70.8649,0.0870061
70.878,0.083267
70.8924,0.0812217
70.9057,0.0783839
70.9203,0.0737807
70.9336,0.0711924
70.9479,0.068144
70.9607,0.0643801
70.9759,0.0613545
70.9897,0.058094
71.0042,0.0546546
71.0176,0.0502941
71.0327,0.0462126
71.0469,0.0439441
71.0612,0.0404974
71.0755,0.0364716
71.0904,0.0331695
71.1044,0.0307952
71.1196,0.0273031
71.1331,0.0245145
71.1486,0.0217507
71.1623,0.0196585
71.178,0.0170121
71.1926,0.0146487
71.2061,0.0115898
71.221,0.00938505
71.2364,0.00729693
71.251,0.00386309
71.2658,0.000734934
71.2813,-0.00301875
71.2954,-0.00642221
71.3103,-0.0100212
71.3255,-0.0127559
71.3398,-0.0150875
71.3552,-0.0169988
71.3708,-0.0206542
71.3857,-0.0221685
71.4001,-0.0247024
71.416,-0.0272794
71.4313,-0.0292615
71.446,-0.0313441
71.4612,-0.0352467
71.4772,-0.0376113
71.4922,-0.0398561
71.5065,-0.042108
71.5233,-0.0443502
71.538,-0.0474306
71.5527,-0.0496263
71.5684,-0.0520594
71.584,-0.0547221
71.5991,-0.0568919
71.615,-0.0587582
71.6307,-0.0614274
71.6444,-0.0642423
71.6614,-0.0658091
71.6761,-0.0692886
71.6918,-0.0713955
71.7076,-0.0737769
71.7232,-0.0755892
71.7386,-0.0765819
71.755,-0.0784216
71.7705,-0.0810588
71.7868,-0.0833237
71.8009,-0.085341
71.8168,-0.0872962
71.8329,-0.0897819
71.8492,-0.0932413
71.8643,-0.0947437
71.88,-0.0971705
71.8958,-0.098743
71.9114,-0.100165
71.9271,-0.101584
71.9434,-0.10358
71.9592,-0.106463
71.9755,-0.107765
71.9912,-0.110162
72.0059,-0.111096
72.0232,-0.113563
72.0388,-0.116118
72.055,-0.11747
72.0703,-0.118755
72.0865,-0.120193
72.1026,-0.122227
72.1191,-0.124017
72.134,-0.126429
72.1498,-0.128748
72.1668,-0.130535
72.1821,-0.132093
72.1974,-0.133929
72.215,-0.135198
72.2308,-0.136424
72.2465,-0.137694
72.2634,-0.138972
72.2791,-0.139652
72.2946,-0.140635
72.3104,-0.142066
72.3267,-0.143616
72.342,-0.144705
72.3581,-0.145654
72.3753,-0.146945
72.3914,-0.148981
72.4072,-0.150883
72.4238,-0.152644
72.4395,-0.154029
72.4553,-0.155801
72.4719,-0.157526
72.4875,-0.158266
72.5041,-0.158897
72.5206,-0.159833
72.5375,-0.161037
72.5533,-0.162432
72.5693,-0.164761
72.5853,-0.165739
72.6013,-0.166947
72.6176,-0.168237
72.6342,-0.169479
72.6511,-0.17104
72.6671,-0.171946
72.6828,-0.172934
72.6996,-0.17366
72.714,-0.174426
72.732,-0.17533
72.7475,-0.176509
72.7645,-0.177968
72.7801,-0.178729
72.7972,-0.17965
72.8137,-0.180551
72.8301,-0.182303
72.8466,-0.183418
72.8625,-0.184134
72.8782,-0.184687
72.8953,-0.185556
72.9119,-0.186996
72.9283,-0.187843
72.9439,-0.188538
72.961,-0.18919
72.9769,-0.189596
72.994,-0.190003
73.0095,-0.190834
73.0264,-0.191706
73.0426,-0.191956
73.0581,-0.192195
73.0751,-0.192622
73.0911,-0.193522
73.1074,-0.194384
73.1243,-0.195373
73.1402,-0.196611
73.1577,-0.19758
73.1737,-0.198569
73.1901,-0.199628
73.2064,-0.200476
73.2227,-0.200948
73.2391,-0.201478
73.2567,-0.201903
73.2726,-0.202178
73.2887,-0.202481
73.3046,-0.202831
73.3211,-0.203334
73.3372,-0.203784
73.3537,-0.204464
73.371,-0.205241
73.3862,-0.206068
73.4036,-0.206722
73.4206,-0.207352
73.4359,-0.207722
73.4529,-0.208263
73.4691,-0.208901
73.4855,-0.20954
73.5027,-0.210175
73.5187,-0.21099
73.5355,-0.211706
73.5516,-0.212301
73.5685,-0.212899
73.5856,-0.213227
73.602,-0.213567
73.6183,-0.213843
73.6345,-0.214211
73.6507,-0.214377
73.667,-0.214699
73.6833,-0.215144
73.7005,-0.215589
73.718,-0.215983
73.7335,-0.216412
73.7503,-0.216877
73.7669,-0.217168
73.7826,-0.217462
73.7993,-0.217716
73.8164,-0.218028
73.833,-0.218178
73.8497,-0.218377
73.8661,-0.21869
73.8823,-0.219005
73.8992,-0.219308
73.9152,-0.219533
73.9325,-0.219847
73.9486,-0.220149
73.9649,-0.220565
73.9809,-0.220871
73.9976,-0.221146
74.015,-0.221383
74.0304,-0.221663
74.0477,-0.221945
74.0641,-0.222259
74.0807,-0.222517
74.0976,-0.222787
74.1148,-0.223081
74.1301,-0.223364
74.1464,-0.223588
74.1639,-0.223944
74.1794,-0.224229
74.1961,-0.224469
74.2128,-0.22475
74.2295,-0.225052
74.2468,-0.225327
74.2626,-0.225575
74.2788,-0.22573
74.2947,-0.225885
74.3121,-0.226024
74.3293,-0.226169
74.3453,-0.226387
74.3617,-0.226669
74.3787,-0.226991
74.3947,-0.227295
74.4111,-0.227663
74.4281,-0.22805
74.4446,-0.228378
74.4613,-0.228564
74.4779,-0.228717
74.4944,-0.228837
74.5113,-0.228975
74.5275,-0.229167
74.5436,-0.229363
74.5617,-0.229598
74.5777,-0.229808
74.5943,-0.229981
74.6105,-0.230151
74.6272,-0.230293
74.6436,-0.230407
74.6605,-0.230497
74.6771,-0.230559
74.694,-0.230664
74.7108,-0.230789
74.7267,-0.23087
74.7436,-0.230956
74.7603,-0.231017
74.7765,-0.231066
74.793,-0.231116
74.8094,-0.231167
74.8259,-0.231222
74.8422,-0.231271
74.8596,-0.231323
74.8759,-0.231385
74.8927,-0.231502
74.9096,-0.231626
74.9254,-0.231745
74.9418,-0.231841
74.959,-0.231908
74.9759,-0.23197
74.9925,-0.232053
75.0094,-0.232121
75.025,-0.232182
75.0415,-0.232241
75.0597,-0.232305
75.0752,-0.232373
75.0921,-0.232494
75.1078,-0.232585
75.1249,-0.232662
75.1423,-0.232729
75.1585,-0.232798
75.1744,-0.23287
75.1912,-0.232942
75.2086,-0.233006
75.2253,-0.233068
75.2416,-0.233135
75.2577,-0.233204
75.2737,-0.233274
75.2903,-0.233346
75.3074,-0.233418
75.3243,-0.233516
75.3406,-0.233592
75.358,-0.233669
75.374,-0.233745
75.3914,-0.233825
75.4079,-0.233903
75.4235,-0.23398
75.4408,-0.234055
75.4576,-0.234126
75.4746,-0.234195
75.4903,-0.234266
75.5061,-0.234335
75.5237,-0.234398
75.5392,-0.234464
75.5567,-0.23453
75.573,-0.234603
75.5901,-0.234675
75.6059,-0.234745
75.6239,-0.234819
75.6394,-0.234895
75.6562,-0.234971
75.6732,-0.235044
75.6894,-0.235111
75.7057,-0.235176
75.7235,-0.235239
75.7399,-0.235305
75.7559,-0.235367
75.7723,-0.235433
75.7884,-0.235502
75.8052,-0.235569
75.8226,-0.235648
75.8389,-0.235729
75.8555,-0.235807
75.8729,-0.235881
75.8886,-0.235956
75.9055,-0.236031
75.9212,-0.236103
75.9381,-0.236172
75.9559,-0.236235
75.9723,-0.236298
75.9885,-0.236363
76.0052,-0.236433
76.0216,-0.236495
76.0375,-0.236553
76.0544,-0.236616
76.0716,-0.236689
76.0884,-0.236768
76.1045,-0.236862
76.1209,-0.23695
76.1377,-0.237031
76.1543,-0.237104
76.1711,-0.237179
76.1881,-0.237248
76.2046,-0.237317
76.2211,-0.237381
76.2383,-0.237434
76.2544,-0.237485
76.2716,-0.237537
76.2879,-0.237593
76.3036,-0.23765
76.3205,-0.237705
76.3375,-0.237758
76.3543,-0.237812
76.3711,-0.237865
76.3871,-0.237928
76.404,-0.237989
76.4211,-0.238053
76.4373,-0.238116
76.4536,-0.238181
76.4716,-0.23824
76.4876,-0.238295
76.5045,-0.238345
76.5206,-0.238401
76.5375,-0.23846
76.5534,-0.23852
76.57,-0.238577
76.5862,-0.238643
76.6038,-0.238717
76.6199,-0.238791
76.6374,-0.238865
76.6533,-0.238931
76.6713,-0.238988
76.6876,-0.239044
76.7038,-0.239096
76.721,-0.239156
76.7372,-0.23922
76.7528,-0.239275
76.7703,-0.239334
76.7866,-0.239388
76.8031,-0.239444
76.8203,-0.239501
76.8368,-0.239562
76.8533,-0.239624
76.8688,-0.239689
76.8858,-0.239747
76.9027,-0.239807
76.9193,-0.239868
76.9358,-0.239924
76.9522,-0.239986
76.9693,-0.240039
76.9859,-0.240094
77.0026,-0.240148
77.0186,-0.240208
77.0359,-0.240267
77.0521,-0.240328
77.0687,-0.240385
77.0856,-0.240438
77.1022,-0.240491
77.1194,-0.240536
77.1355,-0.240584
77.152,-0.240631
77.1689,-0.240673
77.1852,-0.24072
77.2014,-0.240769
77.2188,-0.24083
77.2354,-0.240884
77.2517,-0.240933
77.2686,-0.240984
77.2855,-0.241031
77.302,-0.241074
77.3185,-0.241125
77.3344,-0.241183
77.352,-0.241243
77.3681,-0.241301
77.3855,-0.241358
77.4017,-0.241424
77.4184,-0.241479
77.4351,-0.241526
77.4517,-0.241571
77.469,-0.241614
77.4854,-0.241655
77.5022,-0.241694
77.518,-0.241732
77.5347,-0.241772
77.5525,-0.241814
77.5688,-0.241856
77.5845,-0.241896
77.6011,-0.241938
77.6183,-0.241983
77.6349,-0.242024
77.6521,-0.242072
77.6672,-0.242119
77.6847,-0.242162
77.7013,-0.242201
77.7183,-0.242243
77.7341,-0.242285
77.7511,-0.242333
77.7669,-0.242378
77.7836,-0.242414
77.8006,-0.242455
77.817,-0.242498
77.8338,-0.242538
77.851,-0.242579
77.8668,-0.242615
77.8851,-0.242649
77.9005,-0.242685
77.9165,-0.242731
77.9339,-0.242774
77.9506,-0.242826
77.9675,-0.242863
77.984,-0.242902
78.0002,-0.242943
78.0171,-0.24298
78.0337,-0.243017
78.0501,-0.243052
78.0668,-0.24308
78.0836,-0.243106
78.1004,-0.243142
78.1169,-0.243178
78.1338,-0.24321
78.1496,-0.243239
78.1667,-0.243265
78.1843,-0.243293
78.2002,-0.243328
78.2172,-0.243367
78.2327,-0.243409
78.2498,-0.24345
78.2669,-0.243486
78.283,-0.243526
78.3003,-0.243557
78.3169,-0.243591
78.3334,-0.243621
78.3497,-0.243648
78.3669,-0.243671
78.3836,-0.243694
78.3997,-0.243718
78.4158,-0.243744
78.4333,-0.243772
78.4498,-0.243803
78.4659,-0.243835
78.4831,-0.243863
78.4995,-0.243889
78.516,-0.243913
78.5331,-0.243943
78.5497,-0.243966
78.5656,-0.243989
78.5826,-0.244021
78.5994,-0.244055
78.6156,-0.244091
78.6324,-0.24413
78.6501,-0.244167
78.6662,-0.244205
78.6823,-0.244249
78.6989,-0.244292
78.7156,-0.244325
78.7333,-0.244346
78.7493,-0.244362
78.7659,-0.244387
78.7823,-0.244409
78.7992,-0.244433
78.8156,-0.244457
78.8328,-0.244483
78.8496,-0.244509
78.866,-0.244537
78.8825,-0.244567
78.8999,-0.244595
78.9154,-0.24462
78.9324,-0.244638
78.9495,-0.244656
78.9653,-0.24467
78.9827,-0.244682
78.9992,-0.244698
79.0152,-0.244718
79.0317,-0.244743
79.0489,-0.244774
79.0658,-0.244801
79.0818,-0.244833
79.0996,-0.244868
79.1151,-0.244899
79.1323,-0.244925
79.1488,-0.244952
79.1657,-0.24497
79.1816,-0.244984
79.1988,-0.245001
79.2164,-0.245014
79.2325,-0.245025
79.2488,-0.245033
79.2656,-0.245045
79.2823,-0.245045
79.2995,-0.245047
79.315,-0.245056
79.3318,-0.24507
79.348,-0.245079
79.3642,-0.245085
79.3824,-0.245092
79.3988,-0.245103
79.4149,-0.245111
79.4319,-0.245134
79.4481,-0.245157
79.4643,-0.245177
79.4816,-0.245195
79.498,-0.245217
79.5146,-0.245242
79.5313,-0.245274
79.5485,-0.245311
79.5647,-0.245339
79.5813,-0.245365
79.5978,-0.245393
79.6148,-0.245421
79.6322,-0.245443
79.6477,-0.245463
79.665,-0.245477
79.682,-0.245485
79.6987,-0.245494
79.7152,-0.245509
79.732,-0.245523
79.7483,-0.245541
79.7648,-0.245561
79.7818,-0.24558
79.7985,-0.245595
79.8146,-0.245612
79.8317,-0.245625
79.8484,-0.245637
79.8646,-0.245643
79.8822,-0.245644
79.8977,-0.245654
79.9148,-0.245655
79.9313,-0.245663
79.9483,-0.245677
79.9647,-0.245693
79.9815,-0.245708
79.9974,-0.245727
80.0155,-0.245749
80.0311,-0.245771
80.0489,-0.245783
80.0647,-0.245787
80.0819,-0.245794
80.0986,-0.245793
80.1147,-0.245799
80.1304,-0.245809
80.1472,-0.245819
80.1647,-0.245831
80.1815,-0.245851
80.198,-0.245876
80.2148,-0.245896
80.2308,-0.245906
80.2474,-0.245919
80.2649,-0.245929
80.2814,-0.245941
80.2978,-0.245949
80.3141,-0.245959
80.3313,-0.245972
80.3481,-0.245986
80.3642,-0.245998
80.3802,-0.246018
80.3985,-0.246031
80.4156,-0.246048
80.4313,-0.246063
80.4475,-0.246076
80.4652,-0.246098
80.4817,-0.24611
80.4982,-0.246124
80.5146,-0.246136
80.5314,-0.246143
80.5479,-0.246152
80.5644,-0.24616
80.5803,-0.246164
80.5965,-0.24617
80.6142,-0.246176
80.6308,-0.246183
80.6476,-0.246195
80.6645,-0.24621
80.6812,-0.246233
80.6979,-0.246252
80.7141,-0.246261
80.7311,-0.246266
80.7472,-0.246271
80.7638,-0.246278
80.7808,-0.246282
80.7969,-0.246293
80.8136,-0.246304
80.8313,-0.246316
80.8475,-0.246334
80.8637,-0.24636
80.8811,-0.246388
80.8977,-0.246414
80.9145,-0.246436
80.9305,-0.246448
80.9481,-0.24646
80.9648,-0.246464
80.9808,-0.246467
80.9968,-0.246464
81.0133,-0.246467
81.0303,-0.246478
81.0474,-0.246495
81.0642,-0.246514
81.0797,-0.24654
81.0977,-0.246571
81.1141,-0.246597
81.1303,-0.246617
81.1474,-0.246631
81.1645,-0.246634
81.181,-0.24663
81.1968,-0.246625
81.214,-0.246621
81.2307,-0.246618
81.2476,-0.246619
81.2634,-0.246629
81.2808,-0.246645
81.297,-0.246654
81.3141,-0.246665
81.3307,-0.246677
81.3469,-0.246683
81.3647,-0.246686
81.3808,-0.24669
81.3969,-0.246693
81.4136,-0.246687
81.4306,-0.246686
81.4469,-0.246685
81.4632,-0.246693
81.4795,-0.246704
81.4966,-0.246713
81.513,-0.246713
81.5299,-0.246715
81.547,-0.246718
81.5633,-0.246725
81.5794,-0.246735
81.5953,-0.246744
81.6133,-0.246757
81.6289,-0.246767
81.6467,-0.246784
81.6626,-0.246795
81.6801,-0.246808
81.6969,-0.246814
81.7136,-0.246815
81.7298,-0.246818
81.7465,-0.246826
81.763,-0.246836
81.7795,-0.246849
81.7958,-0.24686
81.8129,-0.246878
81.8299,-0.246896
81.8463,-0.246909
81.8638,-0.246918
81.8804,-0.246919
81.897,-0.246916
81.9131,-0.24691
81.9302,-0.2469
81.9465,-0.246894
81.9627,-0.246894
81.98,-0.246896
81.9964,-0.246899
82.0128,-0.246904
82.0298,-0.246915
82.0463,-0.246916
82.0632,-0.246908
82.0796,-0.246904
82.0958,-0.246903
82.1122,-0.246893
82.1294,-0.246878
82.1457,-0.246868
82.1631,-0.246863
82.1797,-0.246862
82.1961,-0.246862
82.2132,-0.24686
82.2302,-0.246854
82.2461,-0.246848
82.2631,-0.246844
82.2786,-0.246846
82.2964,-0.246853
82.3129,-0.246854
82.3298,-0.246855
82.3459,-0.246859
82.3638,-0.24686
82.3803,-0.246856
82.3962,-0.24685
82.4131,-0.246846
82.4305,-0.246845
82.446,-0.24684
82.4624,-0.246835
82.4797,-0.246832
82.496,-0.246826
82.5136,-0.246823
82.5299,-0.246821
82.5473,-0.246813
82.5636,-0.246812
82.5795,-0.246819
82.5961,-0.246819
82.6132,-0.246833
82.6297,-0.246847
82.6468,-0.246862
82.6636,-0.246872
82.6802,-0.246883
82.6973,-0.246891
82.7134,-0.246891
82.73,-0.246879
82.7466,-0.24687
82.7636,-0.246861
82.7797,-0.246852
82.7961,-0.246856
82.8129,-0.246864
82.8302,-0.246879
82.8471,-0.246889
82.8631,-0.246898
82.8798,-0.246905
82.8975,-0.246905
82.9135,-0.246896
82.9307,-0.246888
82.9471,-0.246876
82.9637,-0.246874
82.9801,-0.246882
82.9966,-0.24689
83.014,-0.246902
83.0304,-0.246915
83.0467,-0.246928
83.0639,-0.246938
83.0801,-0.246939
83.0969,-0.246933
83.1133,-0.246923
83.1296,-0.246912
83.1468,-0.246904
83.1629,-0.246901
83.1795,-0.246894
83.1968,-0.24689
83.213,-0.246886
83.23,-0.24688
83.247,-0.24688
83.2631,-0.246882
83.2797,-0.246884
83.2962,-0.24688
83.3131,-0.246885
83.3298,-0.246891
83.347,-0.246891
83.3633,-0.246898
83.3794,-0.246909
83.3971,-0.246917
83.4135,-0.246929
83.4295,-0.246938
83.4472,-0.246942
83.4637,-0.246941
83.4793,-0.24694
83.497,-0.246947
83.5135,-0.246947
83.5295,-0.246948
83.5471,-0.24694
83.5638,-0.246935
83.5795,-0.246932
83.5962,-0.246947
83.6127,-0.246958
83.6296,-0.246964
83.6464,-0.246977
83.6633,-0.246993
83.6805,-0.247012
83.6966,-0.247022
83.7138,-0.247029
83.7301,-0.247027
83.7465,-0.247027
83.7629,-0.247023
83.7794,-0.247022
83.796,-0.247019
83.8127,-0.247017
83.8303,-0.247017
83.8461,-0.247023
83.8624,-0.247025
83.8797,-0.247032
83.8968,-0.247031
83.9129,-0.247036
83.9293,-0.247042
83.9462,-0.247046
83.9625,-0.247042
83.979,-0.247045
83.9964,-0.247051
84.0125,-0.247051
84.0296,-0.247054
84.0464,-0.247062
84.0639,-0.247067
84.0804,-0.247076
84.0956,-0.247081
84.1127,-0.247083
84.1296,-0.247083
84.1461,-0.247081
84.1629,-0.247082
84.1794,-0.247086
84.1962,-0.247085
84.2129,-0.247076
84.2294,-0.247072
84.2458,-0.247061
84.2635,-0.247057
84.2801,-0.247057
84.2967,-0.24706
84.3133,-0.247068
84.33,-0.247072
84.3461,-0.247075
84.3631,-0.24707
84.3802,-0.247071
84.3968,-0.247071
84.4126,-0.247075
84.4296,-0.247076
84.4458,-0.247076
84.4631,-0.247069
84.4793,-0.247061
84.4963,-0.247057
84.5135,-0.247056
84.5295,-0.247053
84.5463,-0.247041
84.5627,-0.247031
84.5799,-0.247024
84.5964,-0.247024
84.6132,-0.247028
84.6291,-0.247043
84.6466,-0.247048
84.6632,-0.247052
84.68,-0.24706
84.6962,-0.247063
84.7134,-0.247062
84.7297,-0.247049
84.7458,-0.247029
84.7635,-0.247013
84.7798,-0.247001
84.7958,-0.247003
84.8126,-0.247006
84.8286,-0.247013
84.8465,-0.247013
84.8634,-0.247012
84.8801,-0.247011
84.8956,-0.247013
84.9128,-0.24701
84.9291,-0.247003
84.947,-0.246997
84.9625,-0.247001
84.9793,-0.247003
84.996,-0.247007
85.0131,-0.247015
85.0293,-0.247019
85.0476,-0.247018
85.0628,-0.247015
85.0796,-0.247017
85.0964,-0.247017
85.1125,-0.247018
85.1302,-0.24701
85.1469,-0.247005
85.1635,-0.247004
85.1794,-0.246999
85.1971,-0.246994
85.2131,-0.246987
85.2291,-0.246977
85.2463,-0.246977
85.263,-0.24698
85.2798,-0.246981
85.2968,-0.247001
85.313,-0.247017
85.3298,-0.247026
85.3466,-0.247037
85.3627,-0.24704
85.3803,-0.247033
85.3966,-0.247023
85.4131,-0.247011
85.43,-0.246998
85.4466,-0.246989
85.4628,-0.246986
85.4798,-0.24699
85.4959,-0.246997
85.5129,-0.247002
85.5301,-0.247005
85.5456,-0.247008
85.5638,-0.247007
85.5799,-0.247004
85.5963,-0.246999
85.6128,-0.246989
85.6305,-0.246981
85.6466,-0.246966
85.663,-0.246948
85.6802,-0.246929
85.6964,-0.246911
85.7129,-0.246897
85.7303,-0.246885
85.7462,-0.246881
85.7632,-0.246886
85.7794,-0.246894
85.7966,-0.246906
85.8132,-0.246922
85.8292,-0.246943
85.8465,-0.246964
85.8639,-0.246978
85.8809,-0.246989
85.8976,-0.246999
85.9138,-0.247005
85.9308,-0.247012
85.9475,-0.247015
85.9638,-0.247012
85.9805,-0.247001
85.9974,-0.24699
86.0137,-0.246981
86.0303,-0.246979
86.0456,-0.246976
86.0631,-0.24697
86.0798,-0.246969
86.0967,-0.246966
86.1127,-0.246969
86.1293,-0.246973
86.146,-0.246977
86.1626,-0.246976
86.1796,-0.246977
86.1963,-0.246974
86.2133,-0.246979
86.2304,-0.246987
86.2464,-0.246992
86.2633,-0.246997
86.2794,-0.247
86.2968,-0.246998
86.3137,-0.247003
86.3299,-0.247008
86.3468,-0.247015
86.3634,-0.247024
86.38,-0.247023
86.3966,-0.247026
86.4124,-0.247031
86.4296,-0.247033
86.4465,-0.247035
86.4636,-0.247039
86.4805,-0.247044
86.4968,-0.247047
86.5139,-0.247047
86.5302,-0.247043
86.5469,-0.247037
86.564,-0.24703
86.5801,-0.247021
86.5962,-0.247003
86.6129,-0.24699
86.6288,-0.246985
86.6464,-0.246982
86.6634,-0.246986
86.6795,-0.246986
86.6969,-0.246987
86.7133,-0.246997
86.73,-0.246999
86.7463,-0.247007
86.7632,-0.24701
86.7801,-0.247006
86.7961,-0.246998
86.8133,-0.246996
86.8297,-0.246999
86.8458,-0.247003
86.8634,-0.247015
86.8797,-0.247034
86.8967,-0.247054
86.9128,-0.247075
86.9299,-0.247097
86.9469,-0.247111
86.9636,-0.247117
86.9797,-0.247117
86.9962,-0.247114
87.0135,-0.247103
87.0302,-0.247098
87.0471,-0.247095
87.0642,-0.247098
87.0804,-0.247101
87.097,-0.247109
87.114,-0.247116
87.1298,-0.247119
87.1465,-0.24712
87.1641,-0.247126
87.1805,-0.24713
87.1971,-0.24713
87.2137,-0.247132
87.2304,-0.247134
87.2471,-0.247133
87.2645,-0.247126
87.2807,-0.247115
87.2974,-0.247107
87.3141,-0.247098
87.3306,-0.247085
87.3472,-0.247071
87.363,-0.247063
87.3805,-0.24706
87.3978,-0.247065
87.4142,-0.247073
87.4305,-0.247084
87.4473,-0.247095
87.4634,-0.247099
87.4806,-0.247102
87.497,-0.247113
87.5139,-0.247115
87.53,-0.247115
87.5471,-0.247108
87.5638,-0.247099
87.5808,-0.247092
87.5971,-0.247081
87.6141,-0.24707
87.631,-0.247062
87.6477,-0.247061
87.6641,-0.247059
87.6802,-0.247062
87.6976,-0.247077
87.7141,-0.247089
87.7301,-0.247095
87.7472,-0.24709
87.7641,-0.247086
87.781,-0.24708
87.7972,-0.24708
87.8144,-0.247078
87.8306,-0.247073
87.8469,-0.24707
87.8642,-0.247068
87.8809,-0.247068
87.897,-0.247067
87.9136,-0.24706
87.9309,-0.247053
87.9477,-0.247051
87.9632,-0.247061
87.9807,-0.247067
87.9972,-0.247073
88.0139,-0.24708
88.0321,-0.24709
88.0478,-0.247095
88.0651,-0.247095
88.0811,-0.247094
88.098,-0.247085
88.1146,-0.247071
88.1308,-0.247058
88.1479,-0.247051
88.1646,-0.247048
88.1809,-0.247046
88.1973,-0.247049
88.2143,-0.247057
88.2309,-0.247064
88.2475,-0.247065
88.2643,-0.247064
88.2805,-0.247065
88.2973,-0.247059
88.3147,-0.247056
88.3303,-0.247052
88.347,-0.247047
88.364,-0.247045
88.3806,-0.247043
88.3977,-0.247048
88.4141,-0.247055
88.4317,-0.247064
88.4473,-0.247069
88.4644,-0.247074
88.4813,-0.247073
88.4968,-0.247075
88.5141,-0.247082
88.5307,-0.247089
88.5474,-0.247094
88.5639,-0.2471
88.5813,-0.247113
88.598,-0.247123
88.6143,-0.247132
88.631,-0.247136
88.6473,-0.24714
88.6648,-0.247149
88.6805,-0.247147
88.6976,-0.247147
88.714,-0.247141
88.7306,-0.247139
88.7478,-0.24714
88.7639,-0.247147
88.7811,-0.247154
88.7977,-0.24716
88.8138,-0.247165
88.832,-0.24718
88.8479,-0.247192
88.8646,-0.247199
88.8807,-0.247209
88.8979,-0.247207
88.9146,-0.247198
88.9304,-0.247193
88.9483,-0.24718
88.9642,-0.24717
88.9812,-0.24717
88.9972,-0.247174
89.0146,-0.247177
89.0307,-0.247181
89.0482,-0.247191
89.0656,-0.247207
89.0813,-0.247224
89.0977,-0.247235
89.1148,-0.247246
89.131,-0.247247
89.1481,-0.247251
89.1642,-0.24726
89.1816,-0.247268
89.1985,-0.247275
89.2152,-0.247277
89.2314,-0.247274
89.2481,-0.247266
89.2644,-0.247252
89.2816,-0.24724
89.2972,-0.247229
89.3145,-0.247222
89.3314,-0.247223
89.3482,-0.24723
89.3645,-0.247234
89.3815,-0.247242
89.3981,-0.247245
89.4147,-0.24725
89.4313,-0.247247
89.4475,-0.247245
89.4639,-0.247245
89.4809,-0.247251
89.498,-0.247251
89.5138,-0.247258
89.5313,-0.247261
89.5485,-0.247268
89.5645,-0.247277
89.5812,-0.247283
89.5974,-0.247293
89.6143,-0.247301
89.6316,-0.247306
89.6476,-0.247314
89.6649,-0.247323
89.6816,-0.247328
89.6978,-0.247336
89.7145,-0.247339
89.7322,-0.247333
89.7479,-0.247323
89.7638,-0.247323
89.7812,-0.247325
89.7973,-0.247325
89.8138,-0.247329
89.8307,-0.247331
89.8485,-0.247336
89.8645,-0.247335
89.8812,-0.247345
89.8973,-0.247356
89.9138,-0.247358
89.9316,-0.247354
89.9468,-0.247352
89.9649,-0.247351
89.9811,-0.247354
89.9975,-0.247366
90.0147,-0.24737
90.0322,-0.247374
90.0482,-0.247367
90.065,-0.247367
90.0811,-0.24737
90.0974,-0.247374
