Temperaturee (°C),Heat flow (W/g)
72.5725,-0.180185
72.5885,-0.182046
72.6045,-0.182855
72.621,-0.183924
72.6372,-0.185278
72.6534,-0.187206
72.6701,-0.189057
72.6872,-0.19002
72.7024,-0.190991
72.719,-0.191999
72.7353,-0.192733
72.7518,-0.193092
72.7673,-0.193298
72.7836,-0.193779
72.8009,-0.194436
72.8161,-0.195059
72.8328,-0.196164
72.8492,-0.197616
72.8652,-0.198678
72.8828,-0.200044
72.8981,-0.201374
72.9145,-0.202562
72.931,-0.203973
72.9473,-0.204466
72.9638,-0.204769
72.9804,-0.205215
72.9966,-0.205746
73.0131,-0.206308
73.0294,-0.206905
73.0456,-0.207273
73.0628,-0.20802
73.0789,-0.208751
73.0947,-0.209472
73.1115,-0.21029
73.1278,-0.211047
73.1443,-0.211928
73.1606,-0.212879
73.177,-0.213755
73.1935,-0.214402
73.2103,-0.215206
73.2269,-0.215982
73.2422,-0.216782
73.2586,-0.217471
73.2751,-0.218139
73.292,-0.218849
73.309,-0.219395
73.325,-0.220042
73.3418,-0.220599
73.3583,-0.22121
73.3746,-0.221655
73.3906,-0.221888
73.4071,-0.22226
73.4236,-0.222682
73.4404,-0.223046
73.4567,-0.223481
73.473,-0.224176
73.4895,-0.224909
73.5057,-0.225642
73.5217,-0.226322
73.539,-0.227067
73.555,-0.227738
73.5726,-0.2281
73.5882,-0.228325
73.6054,-0.228457
73.622,-0.228566
73.6384,-0.228794
73.6551,-0.229105
73.6707,-0.229582
73.6872,-0.229879
73.7038,-0.230163
73.7212,-0.230408
73.7374,-0.230708
73.7535,-0.231003
73.7697,-0.231335
73.7863,-0.231606
73.8029,-0.231861
73.8199,-0.232164
73.8366,-0.232466
73.8524,-0.232794
73.8695,-0.23307
73.8852,-0.233327
73.9019,-0.233538
73.9181,-0.233727
73.9357,-0.2341
73.9514,-0.234498
73.9685,-0.235147
73.985,-0.235685
74.0011,-0.235964
74.019,-0.236155
74.0339,-0.236395
74.0516,-0.236611
74.0673,-0.236826
74.0844,-0.236963
74.1009,-0.2371
74.1178,-0.237284
74.1341,-0.23752
74.1511,-0.237795
74.1669,-0.238116
74.1842,-0.238334
74.2003,-0.238548
74.2175,-0.238871
74.2334,-0.239096
74.2502,-0.239387
74.2671,-0.239565
74.2828,-0.239789
74.3002,-0.239888
74.3172,-0.239989
74.3332,-0.24008
74.3492,-0.24018
74.3662,-0.240282
74.3819,-0.240417
74.3992,-0.240586
74.4153,-0.240773
74.432,-0.241081
74.4486,-0.241345
74.4652,-0.241593
74.4817,-0.241745
74.4988,-0.241857
74.5155,-0.241987
74.5313,-0.242114
74.5488,-0.242303
74.5639,-0.242463
74.5812,-0.242587
74.5973,-0.242664
74.6144,-0.242817
74.6314,-0.242922
74.6476,-0.243073
74.6644,-0.243166
74.6801,-0.24332
74.6975,-0.243468
74.713,-0.243544
74.7307,-0.243691
74.747,-0.243781
74.7636,-0.243837
74.7804,-0.243889
74.7965,-0.243946
74.8137,-0.244
74.8296,-0.244057
74.8465,-0.244172
74.863,-0.244353
74.8787,-0.244488
74.8963,-0.244557
74.9122,-0.244621
74.9296,-0.244685
74.9467,-0.24474
74.9624,-0.244913
74.9791,-0.244992
74.9956,-0.245085
75.0128,-0.245185
75.0285,-0.245237
75.0456,-0.245313
75.0618,-0.245421
75.0788,-0.245542
75.0959,-0.245666
75.1113,-0.245805
75.1281,-0.245894
75.1451,-0.245971
75.1624,-0.246042
75.1785,-0.246109
75.195,-0.246176
75.2114,-0.246241
75.2287,-0.246304
75.2448,-0.246365
75.261,-0.246428
75.2779,-0.24655
75.2944,-0.246612
75.312,-0.246675
75.3287,-0.246736
75.3448,-0.246798
75.3612,-0.246873
75.3774,-0.246932
75.395,-0.246992
75.4109,-0.247057
75.4274,-0.247125
75.4444,-0.247196
75.461,-0.247264
75.4775,-0.247332
75.4942,-0.247403
75.5104,-0.247471
75.5273,-0.247533
75.5432,-0.247588
75.5607,-0.247649
75.5765,-0.247705
75.5932,-0.247768
75.6099,-0.247833
75.6259,-0.247899
75.6436,-0.247963
75.6596,-0.248034
75.676,-0.24811
75.6922,-0.24818
75.7091,-0.248253
75.7265,-0.248315
75.7423,-0.248375
75.7588,-0.248432
75.7754,-0.248491
75.7924,-0.248554
75.8083,-0.248622
75.8255,-0.24869
75.842,-0.248758
75.8581,-0.248825
75.8757,-0.248882
75.8919,-0.248942
75.9084,-0.249001
75.9248,-0.249056
75.9413,-0.249109
75.9581,-0.249161
75.9746,-0.24922
75.9924,-0.249287
76.0077,-0.24936
76.0243,-0.249436
76.0409,-0.249508
76.0584,-0.24958
76.0736,-0.249641
76.0914,-0.249706
76.1079,-0.249775
76.1236,-0.24984
76.1409,-0.249899
76.158,-0.249954
76.1741,-0.250004
76.1905,-0.250059
76.2071,-0.250117
76.2245,-0.25018
76.2397,-0.250236
76.2573,-0.250289
76.2729,-0.250339
76.2914,-0.250398
76.3078,-0.250457
76.3239,-0.250509
76.3396,-0.250563
76.3565,-0.250612
76.3737,-0.250655
76.39,-0.250705
76.407,-0.250754
76.4236,-0.250806
76.4403,-0.250855
76.4566,-0.250905
76.4737,-0.250953
76.4895,-0.251007
76.5065,-0.251067
76.5232,-0.251119
76.5403,-0.251175
76.5564,-0.251233
76.5729,-0.251281
76.5907,-0.251322
76.6072,-0.251362
76.6233,-0.251399
76.6402,-0.251433
76.6562,-0.251466
76.673,-0.251498
76.6889,-0.251527
76.7065,-0.251563
76.7224,-0.251609
76.739,-0.251652
76.756,-0.251697
76.7723,-0.251739
76.7887,-0.251782
76.8062,-0.251824
76.8222,-0.25187
76.8384,-0.251917
76.8551,-0.25196
76.872,-0.251998
76.8883,-0.252043
76.9058,-0.252088
76.9217,-0.252128
76.9383,-0.252167
76.9551,-0.252203
76.9728,-0.252242
76.9878,-0.252282
77.0054,-0.252321
77.0215,-0.252359
77.0386,-0.252394
77.0558,-0.252432
77.0713,-0.252467
77.0894,-0.252494
77.1046,-0.252522
77.1215,-0.252551
77.1381,-0.25258
77.155,-0.252613
77.1715,-0.252655
77.1883,-0.252698
77.2052,-0.252737
77.2216,-0.25278
77.2387,-0.252815
77.2553,-0.252846
77.2719,-0.252878
77.2878,-0.252907
77.3047,-0.252936
77.3218,-0.252969
77.3379,-0.252998
77.3541,-0.253026
77.371,-0.253057
77.3872,-0.25309
77.404,-0.253124
77.4209,-0.253158
77.438,-0.253189
77.4541,-0.253224
77.4705,-0.253257
77.4881,-0.253289
77.504,-0.25331
77.5208,-0.253333
77.5371,-0.253357
77.5538,-0.25338
77.5712,-0.253399
77.5867,-0.253425
77.6043,-0.253447
77.6207,-0.253471
77.6367,-0.253498
77.6536,-0.253528
77.6705,-0.253559
77.6874,-0.253583
77.7033,-0.253606
77.7197,-0.253634
77.7372,-0.253661
77.7539,-0.253689
77.7696,-0.253718
77.7861,-0.253752
77.8037,-0.253788
77.8205,-0.25382
77.837,-0.253856
77.8539,-0.253892
77.87,-0.25392
77.8863,-0.253933
77.9031,-0.253954
77.9205,-0.253968
77.937,-0.253986
77.9534,-0.253999
77.9693,-0.254016
77.9871,-0.254033
78.0033,-0.25405
78.0197,-0.254074
78.0367,-0.254104
78.0538,-0.254127
78.0697,-0.254143
78.0869,-0.254161
78.1034,-0.254176
78.1197,-0.254188
78.1363,-0.254208
78.1532,-0.254235
78.1697,-0.254266
78.1862,-0.254298
78.2034,-0.254322
78.2197,-0.254345
78.2369,-0.25437
78.2521,-0.254388
78.2691,-0.254395
78.285,-0.2544
78.3025,-0.254417
78.3191,-0.254435
78.3356,-0.25446
78.3527,-0.25448
78.3699,-0.254507
78.3865,-0.254525
78.4028,-0.254543
78.419,-0.254564
78.4355,-0.254574
78.4525,-0.254587
78.4693,-0.254594
78.4862,-0.254603
78.5037,-0.25462
78.5188,-0.254641
78.5357,-0.254658
78.5521,-0.254674
78.5686,-0.2547
78.5861,-0.254729
78.6029,-0.254752
78.6194,-0.254769
78.6357,-0.254787
78.6527,-0.254808
78.6692,-0.254822
78.6852,-0.254838
78.7021,-0.254849
78.7187,-0.254856
78.7364,-0.254866
78.7526,-0.254879
78.7696,-0.2549
78.786,-0.254925
78.8018,-0.254943
78.8196,-0.254954
78.836,-0.254965
78.8532,-0.254976
78.8691,-0.254992
78.8859,-0.255008
78.9019,-0.255029
78.9193,-0.255054
78.9359,-0.255065
78.9526,-0.255073
78.9697,-0.255089
78.9861,-0.255104
79.003,-0.255111
79.0183,-0.25511
79.0359,-0.25511
79.0532,-0.255108
79.07,-0.255103
79.0854,-0.255111
79.1022,-0.255124
79.1189,-0.255138
79.1362,-0.255148
79.1522,-0.255159
79.17,-0.255173
79.1861,-0.255185
79.2025,-0.255204
79.2182,-0.255225
79.2359,-0.25524
79.2525,-0.255252
79.2691,-0.25527
79.2861,-0.255284
79.3029,-0.255297
79.3191,-0.255307
79.3364,-0.25531
79.3528,-0.255311
79.3691,-0.255306
79.3858,-0.255303
79.4021,-0.255311
79.4192,-0.255324
79.4356,-0.255336
79.4521,-0.255348
79.4688,-0.255356
79.4863,-0.255366
79.5027,-0.255379
79.5189,-0.255383
79.5354,-0.255392
79.5519,-0.255392
79.5688,-0.255396
79.5858,-0.255404
79.6012,-0.255408
79.6194,-0.255416
79.6352,-0.255417
79.6526,-0.255422
79.669,-0.25543
79.6855,-0.255441
79.7018,-0.255451
79.7185,-0.255466
79.7359,-0.255479
79.752,-0.25549
79.7689,-0.255502
79.7853,-0.255509
79.8026,-0.255512
79.8192,-0.25551
79.8351,-0.25551
79.8516,-0.255514
79.8685,-0.25553
79.8848,-0.255543
79.9023,-0.255551
79.9191,-0.255555
79.9357,-0.255558
79.9525,-0.25556
79.9686,-0.255566
79.9849,-0.255566
80.002,-0.255562
80.0185,-0.255558
80.0347,-0.255565
80.0523,-0.255577
80.0681,-0.255589
80.0855,-0.255588
80.1012,-0.255589
80.1184,-0.255589
80.1348,-0.255585
80.1518,-0.25558
80.1683,-0.255572
80.1852,-0.255562
80.2012,-0.255551
80.2177,-0.255542
80.2344,-0.255535
80.2511,-0.255526
80.2687,-0.255521
80.2841,-0.25552
80.3015,-0.255526
80.3179,-0.255527
80.3344,-0.255524
80.3513,-0.255525
80.3682,-0.255529
80.3848,-0.255537
80.4011,-0.255544
80.4184,-0.255545
80.4346,-0.255542
80.4508,-0.255536
80.4681,-0.255544
80.4859,-0.255552
80.5013,-0.255553
80.5176,-0.25556
80.5335,-0.255568
80.5514,-0.255571
80.5685,-0.255571
80.5852,-0.25557
80.6021,-0.255561
80.6185,-0.255547
80.635,-0.255535
80.6517,-0.255524
80.6689,-0.255517
80.6848,-0.255508
80.7019,-0.255502
80.7179,-0.255498
80.7336,-0.255491
80.7517,-0.255488
80.768,-0.255489
80.7855,-0.255489
80.8003,-0.255481
80.8175,-0.255477
80.8346,-0.255467
80.851,-0.255458
80.8682,-0.255458
80.8853,-0.255457
80.9011,-0.255451
80.9172,-0.255443
80.9349,-0.25544
80.9509,-0.255439
80.9671,-0.255443
80.984,-0.255453
81.0007,-0.255453
81.0174,-0.255443
81.0338,-0.255433
81.0516,-0.255429
81.0675,-0.255419
81.0846,-0.25541
81.1011,-0.2554
81.1175,-0.255392
81.1338,-0.255383
81.1514,-0.255377
81.168,-0.255379
81.1845,-0.255374
81.2013,-0.255373
81.2181,-0.255373
81.2339,-0.255369
81.2513,-0.255365
81.2671,-0.255351
81.2845,-0.255341
81.3014,-0.255338
81.3174,-0.255327
81.334,-0.255317
81.3508,-0.255312
81.368,-0.255301
81.3848,-0.255286
81.4007,-0.255273
81.4172,-0.255259
81.4343,-0.25524
81.4516,-0.255216
81.4678,-0.255202
81.485,-0.255193
81.5011,-0.255195
81.5177,-0.2552
81.534,-0.255204
81.5514,-0.255201
81.5676,-0.255201
81.5858,-0.255204
81.6009,-0.255204
81.6183,-0.255201
81.6341,-0.255197
81.651,-0.255192
81.6689,-0.255187
81.6854,-0.255186
81.7009,-0.255189
81.7181,-0.255193
81.7351,-0.25518
81.7517,-0.255162
81.7678,-0.255145
81.7847,-0.255125
81.8018,-0.255107
81.818,-0.255089
81.8344,-0.255069
81.8513,-0.255063
81.8675,-0.255061
81.885,-0.25507
81.9012,-0.255082
81.9182,-0.255092
81.9341,-0.255102
81.9519,-0.255109
81.9681,-0.255113
81.9849,-0.255109
82.0014,-0.255096
82.0182,-0.255072
82.035,-0.255044
82.0512,-0.255018
82.0675,-0.255006
82.0842,-0.254995
82.1008,-0.254995
82.1185,-0.254997
82.1351,-0.254994
82.1507,-0.254994
82.1676,-0.254991
82.1835,-0.254992
82.2006,-0.254981
82.2183,-0.254976
82.2343,-0.254971
82.2502,-0.254962
82.268,-0.254958
82.284,-0.25496
82.3007,-0.254969
82.3176,-0.254972
82.3347,-0.254974
82.3509,-0.254978
82.3675,-0.254975
82.3844,-0.254972
82.4004,-0.254972
82.4173,-0.254968
82.4342,-0.254963
82.4506,-0.254956
82.4676,-0.254952
82.4842,-0.254951
82.5003,-0.254948
82.5173,-0.254945
82.5344,-0.254941
82.5505,-0.254941
82.5672,-0.254938
82.5839,-0.254934
82.6003,-0.254932
82.6173,-0.25493
82.6341,-0.254925
82.6506,-0.254913
82.6672,-0.254901
82.6835,-0.254886
82.7003,-0.254867
82.7169,-0.25486
82.7339,-0.254852
82.7499,-0.254842
82.7678,-0.254839
82.7838,-0.254834
82.8008,-0.254838
82.8168,-0.254833
82.8336,-0.254828
82.8504,-0.254814
82.8669,-0.254807
82.8833,-0.254796
82.9,-0.25479
82.9175,-0.254787
82.933,-0.254782
82.9501,-0.254776
82.9672,-0.254771
82.984,-0.254774
82.9993,-0.254771
83.0175,-0.254766
83.0342,-0.25476
83.0507,-0.254753
83.0678,-0.25475
83.0843,-0.254743
83.1011,-0.25473
83.1171,-0.254712
83.1347,-0.254696
83.1507,-0.254682
83.1673,-0.254669
83.1838,-0.254659
83.2007,-0.254647
83.2176,-0.254635
83.2343,-0.254619
83.2507,-0.254603
83.2673,-0.254587
83.2838,-0.25458
83.3017,-0.254574
83.3171,-0.254569
83.3347,-0.254562
83.3507,-0.254563
83.3679,-0.254563
83.3843,-0.254562
83.402,-0.254565
83.4182,-0.254561
83.4345,-0.254545
83.4518,-0.254528
83.4678,-0.254513
83.485,-0.254504
83.5006,-0.254497
83.5177,-0.254487
83.5341,-0.25448
83.5515,-0.254479
83.5685,-0.254476
83.584,-0.254479
83.6001,-0.254476
83.6177,-0.254466
83.6351,-0.254458
83.6512,-0.254448
83.6678,-0.254441
83.6838,-0.254425
83.7011,-0.254402
83.7175,-0.254378
83.7353,-0.254359
83.7508,-0.254346
83.7674,-0.254337
83.7844,-0.25433
83.802,-0.254323
83.8174,-0.254307
83.8346,-0.254299
83.8508,-0.25429
83.8675,-0.254281
83.8838,-0.254277
83.9009,-0.254282
83.9183,-0.254285
83.9352,-0.254288
83.9506,-0.254288
83.9686,-0.254293
83.9846,-0.254292
84.0011,-0.254287
84.0175,-0.254282
84.0338,-0.254264
84.0516,-0.254239
84.0678,-0.254221
84.0845,-0.254209
84.1008,-0.254202
84.1171,-0.254193
84.1341,-0.254179
84.1516,-0.254172
84.1677,-0.254158
84.1848,-0.254147
84.2009,-0.254137
84.2178,-0.254118
84.2344,-0.254095
84.2506,-0.254087
84.2683,-0.254076
84.2847,-0.254069
84.3009,-0.254068
84.3176,-0.25407
84.3351,-0.254076
84.3509,-0.254076
84.3684,-0.254074
84.3849,-0.254079
84.4019,-0.254076
84.4191,-0.254061
84.4347,-0.25405
84.4503,-0.254038
84.4686,-0.254032
84.4854,-0.254017
84.5012,-0.254006
84.5186,-0.253999
84.535,-0.253989
84.5519,-0.253979
84.5685,-0.25397
84.5853,-0.253962
84.6012,-0.253953
84.6183,-0.253942
84.6347,-0.253939
84.6514,-0.253944
84.6682,-0.253939
84.685,-0.253934
84.7008,-0.253924
84.7182,-0.25391
84.7352,-0.253896
84.7513,-0.253878
84.7676,-0.253854
84.7844,-0.253843
84.801,-0.253832
84.8189,-0.253829
84.8341,-0.253832
84.8506,-0.253833
84.8677,-0.253829
84.8843,-0.253829
84.9018,-0.253833
84.9182,-0.253828
84.9344,-0.253818
84.9515,-0.253806
84.9685,-0.253793
84.9849,-0.25378
85.0007,-0.253777
85.0188,-0.253769
85.0346,-0.253759
85.0515,-0.253754
85.0684,-0.253752
85.0839,-0.253759
85.1017,-0.253758
85.1183,-0.25376
85.1356,-0.253759
85.1516,-0.253748
85.1686,-0.253741
85.1849,-0.253734
85.2014,-0.253718
85.2188,-0.253704
85.2348,-0.2537
85.2513,-0.253699
85.2676,-0.253703
85.2848,-0.253713
85.302,-0.25372
85.3179,-0.253722
85.3354,-0.253715
85.3521,-0.253705
85.3684,-0.253691
85.385,-0.253664
85.4012,-0.253644
85.4178,-0.25363
85.4348,-0.253625
85.4513,-0.253628
85.4672,-0.253634
85.4859,-0.253636
85.5019,-0.253632
85.517,-0.25362
85.5347,-0.253607
85.5511,-0.253596
85.5677,-0.253583
85.5842,-0.253577
85.6011,-0.253574
85.6173,-0.253572
85.6347,-0.253577
85.6516,-0.253587
85.668,-0.253593
85.6847,-0.253592
85.7016,-0.253592
85.7185,-0.253593
85.735,-0.25359
85.751,-0.253577
85.7679,-0.253562
85.7848,-0.253548
85.8011,-0.253535
85.8185,-0.253529
85.8344,-0.253526
85.8526,-0.253523
85.8678,-0.253513
85.8852,-0.253504
85.9018,-0.253492
85.9188,-0.253488
85.9351,-0.253483
85.9519,-0.253484
85.968,-0.25348
85.9848,-0.253479
86.0024,-0.253479
86.0185,-0.253474
86.0353,-0.253472
86.0513,-0.253462
86.068,-0.253454
86.0853,-0.253442
86.102,-0.25344
86.1184,-0.253435
86.1356,-0.253426
86.1521,-0.253418
86.1683,-0.253416
86.1855,-0.253414
86.2011,-0.253404
86.2184,-0.253392
86.2354,-0.253385
86.2516,-0.253379
86.2682,-0.253364
86.285,-0.253356
86.302,-0.253348
86.319,-0.253331
86.3351,-0.253315
86.3515,-0.253301
86.3686,-0.253287
86.385,-0.253274
86.4014,-0.253263
86.4179,-0.253256
86.4348,-0.253253
86.4517,-0.25325
86.4681,-0.253248
86.4846,-0.253244
86.5018,-0.25324
86.5179,-0.253241
86.5345,-0.25324
86.5518,-0.253238
86.5682,-0.253243
86.5858,-0.253245
86.6013,-0.253239
86.6184,-0.253226
86.635,-0.253218
86.6519,-0.253212
86.6684,-0.253201
86.6846,-0.253191
86.7017,-0.253186
86.7181,-0.253179
86.7354,-0.253168
86.7517,-0.25316
86.7685,-0.253154
86.7849,-0.253142
86.8012,-0.253122
86.8189,-0.25311
86.8345,-0.253106
86.8513,-0.253096
86.8674,-0.253084
86.8846,-0.253068
86.9019,-0.253053
86.9178,-0.253041
86.935,-0.253033
86.9506,-0.253028
86.968,-0.253021
86.9837,-0.253013
87.0017,-0.253007
87.0176,-0.253
87.0347,-0.252995
87.0517,-0.252985
87.0685,-0.252973
87.0848,-0.252959
87.1017,-0.252951
87.1175,-0.252948
87.1353,-0.252947
87.1507,-0.252941
87.1676,-0.252926
87.1844,-0.25291
87.2018,-0.252898
87.2179,-0.252893
87.2335,-0.252884
87.2503,-0.252874
87.2676,-0.25286
87.2845,-0.252847
87.3008,-0.252841
87.3172,-0.252839
87.334,-0.25284
87.351,-0.252843
87.3674,-0.252834
87.3839,-0.252829
87.4006,-0.25283
87.4182,-0.252831
87.4348,-0.252829
87.4504,-0.252824
87.4677,-0.252821
87.4843,-0.25282
87.501,-0.252813
87.5178,-0.2528
87.5352,-0.252792
87.5506,-0.252779
87.568,-0.25277
87.5844,-0.252765
87.6003,-0.25276
87.6174,-0.252756
87.6342,-0.25275
87.6516,-0.252743
87.6676,-0.252735
87.6847,-0.252727
87.7013,-0.252714
87.7172,-0.252699
87.7342,-0.25268
87.7515,-0.252661
87.7675,-0.252648
87.7848,-0.252631
87.8005,-0.252618
87.8171,-0.252611
87.8331,-0.252597
87.8508,-0.252583
87.8671,-0.252571
87.8834,-0.252568
87.901,-0.252562
87.9158,-0.252564
87.9339,-0.252559
87.9498,-0.252558
87.967,-0.252556
87.9838,-0.252552
88.0015,-0.252555
88.0172,-0.25255
88.0336,-0.252544
88.0508,-0.25254
88.067,-0.252539
88.0837,-0.252526
88.1016,-0.252514
88.1178,-0.252506
88.1347,-0.2525
88.1516,-0.252487
88.1677,-0.252478
88.1842,-0.252458
88.2008,-0.25244
88.218,-0.252426
88.2339,-0.252422
88.2506,-0.252422
88.2673,-0.252422
88.2841,-0.252421
88.3013,-0.25242
88.3184,-0.252413
88.3345,-0.252399
88.3505,-0.252387
88.3681,-0.252372
88.3841,-0.252359
88.4005,-0.252348
88.4175,-0.252335
88.4345,-0.252326
88.451,-0.252324
88.468,-0.252322
88.4845,-0.252319
88.5013,-0.252315
88.5179,-0.252303
88.5348,-0.252297
88.5513,-0.25229
88.568,-0.252286
88.5843,-0.252282
88.601,-0.252278
88.6181,-0.252265
88.6347,-0.252258
88.6518,-0.252251
88.6683,-0.252249
88.6843,-0.252236
88.7006,-0.252212
88.7177,-0.252191
88.7346,-0.252167
88.7511,-0.252152
88.7679,-0.252143
88.7836,-0.252136
88.8008,-0.252128
88.8175,-0.252129
88.834,-0.252137
88.8504,-0.252153
88.8669,-0.252171
88.8842,-0.25218
88.9006,-0.252179
88.9171,-0.252174
88.9345,-0.25217
88.9517,-0.252165
88.9675,-0.252155
88.9835,-0.252148
89.0012,-0.252138
89.0174,-0.25213
89.0339,-0.252124
89.0509,-0.252136
89.0678,-0.252149
89.0852,-0.252154
89.1014,-0.252152
89.1181,-0.25214
89.1348,-0.252129
89.1517,-0.252118
89.1678,-0.252112
89.1843,-0.252103
89.2014,-0.252101
89.2173,-0.252099
89.2352,-0.2521
89.2512,-0.252094
89.2675,-0.252094
89.2852,-0.252096
89.3014,-0.252098
89.3182,-0.252094
89.3348,-0.252093
89.3516,-0.252083
89.3682,-0.252073
89.3856,-0.25206
89.401,-0.252047
89.4183,-0.252026
89.4348,-0.252003
89.4509,-0.251989
89.4685,-0.25198
89.4845,-0.251975
89.5005,-0.251974
89.5178,-0.25198
89.5347,-0.251986
89.5514,-0.25199
89.5681,-0.251991
89.5835,-0.251994
89.6011,-0.251994
89.6179,-0.251987
89.6348,-0.251973
89.6511,-0.251966
89.6675,-0.251955
89.6842,-0.251945
89.7001,-0.251935
89.7177,-0.251929
89.7342,-0.251932
89.7507,-0.251938
89.7676,-0.251958
89.7844,-0.251979
89.8007,-0.251988
89.8182,-0.251994
89.8346,-0.25199
89.8514,-0.251982
89.8677,-0.251976
89.8848,-0.251958
89.9016,-0.251937
89.9174,-0.251915
89.9345,-0.251892
89.9509,-0.251882
89.9671,-0.251873
89.9849,-0.251868
90.0013,-0.251875
90.0178,-0.251874
90.0348,-0.251875
90.0512,-0.251877
90.0677,-0.251875
90.0851,-0.251877
90.1017,-0.25188
