Temperaturee (°C),Heat flow (W/g)
76.2211,-0.0870715
76.2371,-0.0870937
76.2552,-0.087115
76.2719,-0.0871364
76.2883,-0.0871564
76.3041,-0.0871756
76.3212,-0.0871946
76.3385,-0.0872158
76.3542,-0.0872364
76.3707,-0.0872571
76.3875,-0.0872774
76.4043,-0.0872964
76.421,-0.0873142
76.4371,-0.0873347
76.4538,-0.0873527
76.4705,-0.0873703
76.4867,-0.0873875
76.5042,-0.0874054
76.5209,-0.0874225
76.5366,-0.087442
76.5537,-0.0874632
76.5708,-0.0874837
76.5876,-0.0875029
76.6034,-0.0875224
76.621,-0.087542
76.6369,-0.0875599
76.6539,-0.0875781
76.6706,-0.087597
76.6878,-0.0876158
76.7033,-0.0876323
76.7199,-0.0876498
76.7374,-0.0876677
76.7538,-0.0876842
76.7693,-0.0876993
76.7858,-0.0877149
76.8029,-0.087731
76.8201,-0.0877472
76.8366,-0.0877624
76.8535,-0.0877769
76.8697,-0.0877901
76.8863,-0.0878021
76.9039,-0.0878162
76.9198,-0.0878316
76.9353,-0.0878482
76.9531,-0.0878658
76.9686,-0.0878846
76.9861,-0.0879021
77.0024,-0.0879211
77.0191,-0.087941
77.035,-0.0879599
77.0524,-0.0879795
77.069,-0.0879949
77.0859,-0.0880092
77.1029,-0.0880225
77.1192,-0.0880345
77.1353,-0.0880467
77.1512,-0.0880582
77.1688,-0.0880695
77.186,-0.0880804
77.202,-0.0880955
77.2188,-0.088114
77.2354,-0.0881324
77.2519,-0.0881484
77.2686,-0.0881641
77.2852,-0.0881804
77.3012,-0.0881954
77.3179,-0.0882113
77.3357,-0.0882257
77.3517,-0.0882369
77.3688,-0.0882466
77.3851,-0.0882582
77.402,-0.0882698
77.4183,-0.0882819
77.4345,-0.0882938
77.4511,-0.0883085
77.4684,-0.088326
77.4847,-0.0883427
77.5014,-0.0883585
77.518,-0.0883729
77.5354,-0.0883852
77.5526,-0.0883963
77.5683,-0.088408
77.5849,-0.0884203
77.6017,-0.0884326
77.6184,-0.0884421
77.6344,-0.0884537
77.6514,-0.0884674
77.6676,-0.0884802
77.6844,-0.0884928
77.7013,-0.0885043
77.7178,-0.0885142
77.7353,-0.0885234
77.7523,-0.0885334
77.768,-0.088545
77.7844,-0.0885546
77.8004,-0.0885639
77.8179,-0.0885734
77.8339,-0.0885842
77.8514,-0.0885964
77.8671,-0.0886088
77.8839,-0.0886231
77.9002,-0.0886363
77.9172,-0.0886493
77.9344,-0.0886634
77.951,-0.0886764
77.9665,-0.0886865
77.9839,-0.0886974
78.001,-0.0887074
78.0174,-0.0887201
78.0342,-0.0887301
78.0506,-0.0887379
78.0675,-0.088745
78.0843,-0.0887516
78.1006,-0.0887591
78.1167,-0.088766
78.1335,-0.0887758
78.1497,-0.0887873
78.1665,-0.0888
78.1837,-0.0888128
78.2002,-0.0888258
78.2168,-0.0888373
78.2341,-0.0888467
78.2506,-0.0888579
78.2677,-0.0888671
78.2838,-0.0888767
78.3001,-0.0888848
78.3173,-0.0888927
78.333,-0.088899
78.35,-0.0889027
78.3672,-0.088909
78.3837,-0.0889149
78.4008,-0.0889202
78.416,-0.0889263
78.432,-0.0889318
78.4503,-0.0889384
78.4663,-0.0889472
78.4833,-0.0889572
78.5001,-0.0889679
78.5162,-0.0889794
78.5332,-0.0889889
78.5493,-0.0890003
78.5662,-0.0890108
78.5827,-0.089019
78.5994,-0.0890269
78.6164,-0.0890335
78.6332,-0.0890394
78.6499,-0.0890435
78.6661,-0.0890507
78.6832,-0.0890575
78.7006,-0.0890621
78.7166,-0.0890675
78.7337,-0.0890733
78.7501,-0.0890802
78.7662,-0.0890872
78.7823,-0.0890944
78.8,-0.089103
78.8157,-0.0891135
78.833,-0.0891226
78.8504,-0.0891311
78.8663,-0.0891386
78.8833,-0.0891454
78.8999,-0.0891502
78.9157,-0.0891538
78.9329,-0.0891579
78.9493,-0.0891628
78.9659,-0.0891655
78.9828,-0.0891693
78.9988,-0.0891743
79.016,-0.0891788
79.0327,-0.0891838
79.0484,-0.0891875
79.0663,-0.0891916
79.0821,-0.0891953
79.0978,-0.0891998
79.1158,-0.0892077
79.1321,-0.0892169
79.1491,-0.089226
79.1646,-0.0892353
79.1825,-0.0892428
79.1988,-0.0892508
79.216,-0.08926
79.232,-0.089267
79.2496,-0.0892741
79.2658,-0.0892779
79.2822,-0.0892825
79.2986,-0.0892876
79.3153,-0.089293
79.3315,-0.0892967
79.3483,-0.0893012
79.365,-0.0893065
79.3816,-0.0893123
79.3998,-0.0893198
79.4153,-0.0893264
79.432,-0.0893326
79.4484,-0.0893366
79.4656,-0.0893413
79.4834,-0.089346
79.4984,-0.0893504
79.5148,-0.0893563
79.5324,-0.0893607
79.5491,-0.0893649
79.5663,-0.0893674
79.5822,-0.0893711
79.5995,-0.089374
79.6151,-0.0893773
79.6321,-0.0893794
79.6489,-0.0893817
79.6652,-0.0893859
79.6822,-0.0893877
79.6991,-0.0893918
79.7148,-0.0893944
79.7325,-0.0893986
79.7489,-0.0894007
79.7647,-0.0894031
79.7823,-0.0894064
79.7987,-0.089408
79.8155,-0.0894112
79.8312,-0.0894156
79.8484,-0.0894209
79.8652,-0.0894262
79.8809,-0.0894313
79.8983,-0.0894351
79.9146,-0.0894402
79.9317,-0.0894461
79.9483,-0.0894494
79.9641,-0.0894519
79.981,-0.0894527
79.9986,-0.0894538
80.0151,-0.0894556
80.031,-0.0894565
80.0478,-0.0894597
80.0646,-0.0894607
80.0818,-0.0894613
80.0984,-0.0894635
80.1138,-0.0894668
80.1312,-0.0894719
80.1484,-0.0894768
80.1646,-0.0894838
80.1811,-0.0894905
80.1974,-0.089498
80.216,-0.0895023
80.2315,-0.0895059
80.248,-0.0895083
80.2643,-0.0895102
80.2807,-0.0895102
80.2975,-0.0895087
80.3145,-0.0895086
80.3309,-0.0895088
80.3472,-0.0895099
80.3644,-0.0895131
80.3812,-0.0895154
80.3986,-0.0895191
80.4144,-0.0895214
80.4307,-0.0895235
80.4477,-0.0895245
80.4647,-0.0895239
80.4811,-0.0895243
80.4978,-0.0895247
80.5143,-0.0895232
80.5313,-0.0895216
80.5474,-0.0895199
80.5653,-0.0895211
80.5812,-0.0895237
80.597,-0.0895254
80.6146,-0.0895287
80.6304,-0.0895318
80.6484,-0.0895323
80.6645,-0.0895349
80.6809,-0.0895365
80.6977,-0.0895374
80.7143,-0.089537
80.7315,-0.0895375
80.7479,-0.0895392
80.7641,-0.0895409
80.7814,-0.0895435
80.7971,-0.0895442
80.8145,-0.0895467
80.8316,-0.0895487
80.8478,-0.0895508
80.8646,-0.0895534
80.8815,-0.0895545
80.8977,-0.0895532
80.9148,-0.0895544
80.9307,-0.0895576
80.9481,-0.0895586
80.965,-0.0895596
80.9807,-0.0895587
80.9977,-0.0895575
81.0147,-0.089557
81.0306,-0.0895565
81.0475,-0.089556
81.064,-0.0895567
81.0808,-0.0895572
81.098,-0.0895581
81.1143,-0.0895579
81.1306,-0.0895607
81.1477,-0.0895646
81.1647,-0.0895664
81.1805,-0.0895679
81.1969,-0.0895692
81.2141,-0.0895684
81.2317,-0.0895655
81.248,-0.0895624
81.2639,-0.0895604
81.2806,-0.0895595
81.2965,-0.0895567
81.3136,-0.0895577
81.3305,-0.0895607
81.3475,-0.0895653
81.3641,-0.0895682
81.3805,-0.0895738
81.3984,-0.0895762
81.4149,-0.0895775
81.4312,-0.0895787
81.4483,-0.0895812
81.4649,-0.0895816
81.4809,-0.0895821
81.4979,-0.0895816
81.5149,-0.0895818
81.5304,-0.089581
81.5471,-0.0895796
81.5652,-0.0895795
81.5814,-0.0895814
81.5973,-0.0895808
81.6139,-0.0895814
81.6302,-0.0895832
81.6478,-0.089585
81.6652,-0.0895887
81.6812,-0.0895933
81.6979,-0.0895958
81.7149,-0.0895965
81.7313,-0.0895948
81.7476,-0.0895935
81.7643,-0.0895918
81.781,-0.0895902
81.7975,-0.0895909
81.8146,-0.0895925
81.8311,-0.0895951
81.8478,-0.089598
81.8645,-0.0896011
81.8812,-0.0896032
81.8983,-0.089604
81.9142,-0.0896043
81.9315,-0.0896037
81.9484,-0.0896035
81.9635,-0.0896033
81.981,-0.0896058
81.9977,-0.0896087
82.0144,-0.0896105
82.0313,-0.0896134
82.0476,-0.089618
82.0646,-0.0896207
82.0804,-0.0896229
82.0977,-0.0896244
82.1147,-0.0896248
82.1305,-0.0896239
82.1485,-0.0896231
82.164,-0.0896246
82.1809,-0.0896261
82.1972,-0.0896267
82.2141,-0.0896279
82.2303,-0.0896285
82.2481,-0.0896281
82.2641,-0.0896292
82.2811,-0.0896316
82.298,-0.0896361
82.3145,-0.0896367
82.3305,-0.089637
82.3476,-0.0896392
82.3642,-0.0896409
82.381,-0.0896422
82.3977,-0.0896435
82.4141,-0.0896464
82.4314,-0.0896493
82.4478,-0.089654
82.4641,-0.0896585
82.4807,-0.0896601
82.4983,-0.0896606
82.5152,-0.0896598
82.5307,-0.0896593
82.5474,-0.089657
82.5642,-0.0896537
82.582,-0.0896525
82.598,-0.0896507
82.6147,-0.0896484
82.6306,-0.0896477
82.6474,-0.0896491
82.6646,-0.0896492
82.6799,-0.0896515
82.6978,-0.0896514
82.7149,-0.0896533
82.7313,-0.089656
82.7479,-0.0896586
82.7646,-0.0896601
82.7806,-0.0896609
82.7974,-0.0896625
82.8144,-0.0896636
82.8307,-0.0896661
82.8472,-0.0896691
82.8638,-0.0896726
82.8812,-0.0896742
82.8979,-0.0896743
82.9144,-0.0896721
82.9316,-0.0896707
82.9472,-0.0896695
82.9649,-0.0896664
82.9812,-0.0896648
82.9975,-0.0896637
83.0147,-0.0896628
83.0311,-0.0896638
83.048,-0.089663
83.0647,-0.0896632
83.0807,-0.0896622
83.0975,-0.0896595
83.1143,-0.089659
83.1303,-0.0896581
83.148,-0.089658
83.1643,-0.0896582
83.1803,-0.0896585
83.1977,-0.0896609
83.2142,-0.0896654
83.2312,-0.0896682
83.2479,-0.0896682
83.2641,-0.0896682
83.2807,-0.0896682
83.2975,-0.0896671
83.314,-0.0896663
83.3308,-0.0896669
83.3469,-0.0896666
83.3637,-0.0896657
83.3818,-0.0896665
83.3976,-0.089667
83.4143,-0.0896664
83.4312,-0.0896683
83.4478,-0.0896695
83.4641,-0.0896677
83.4799,-0.0896659
83.4965,-0.0896618
83.514,-0.0896576
83.5308,-0.0896557
83.5481,-0.0896532
83.5639,-0.0896522
83.5803,-0.0896512
83.5972,-0.0896499
83.6137,-0.0896478
83.6309,-0.0896457
83.6473,-0.0896455
83.6637,-0.0896454
83.6811,-0.0896435
83.6965,-0.0896405
83.7142,-0.0896386
83.7306,-0.089637
83.747,-0.089637
83.7643,-0.0896357
83.7806,-0.0896365
83.7973,-0.0896354
83.8137,-0.0896328
83.8308,-0.0896289
83.8467,-0.089626
83.8636,-0.0896235
83.8805,-0.0896217
83.8973,-0.0896195
83.9137,-0.089618
83.9306,-0.089618
83.9472,-0.0896177
83.9634,-0.0896174
83.9797,-0.0896185
83.997,-0.0896183
84.0135,-0.0896186
84.0312,-0.0896191
84.0468,-0.0896194
84.0643,-0.0896193
84.0801,-0.0896156
84.0974,-0.0896105
84.114,-0.0896047
84.1303,-0.0896005
84.1473,-0.0895949
84.1639,-0.0895913
84.1801,-0.0895861
84.1972,-0.0895823
84.2143,-0.0895801
84.2304,-0.0895787
84.2472,-0.0895762
84.264,-0.0895732
84.2801,-0.0895707
84.2978,-0.0895696
84.314,-0.0895693
84.3304,-0.0895684
84.3461,-0.0895667
84.3636,-0.0895639
84.3813,-0.0895596
84.3976,-0.089556
84.4135,-0.0895536
84.4311,-0.0895532
84.4478,-0.0895544
84.4639,-0.089557
84.481,-0.0895611
84.4975,-0.0895654
84.5148,-0.0895696
84.5316,-0.0895748
84.5481,-0.0895781
84.5646,-0.0895788
84.5818,-0.0895769
84.5977,-0.089572
84.6152,-0.0895651
84.631,-0.0895614
84.6484,-0.0895588
84.6641,-0.0895559
84.6808,-0.0895539
84.6973,-0.0895539
84.7158,-0.0895538
84.7316,-0.0895537
84.7477,-0.0895555
84.7639,-0.0895547
84.7807,-0.0895547
84.7974,-0.0895512
84.8146,-0.0895511
84.8316,-0.089552
84.8466,-0.0895522
84.8641,-0.0895524
84.8807,-0.0895513
84.8987,-0.0895511
84.9149,-0.0895507
84.9309,-0.0895486
84.9478,-0.0895463
84.9637,-0.089545
84.9808,-0.0895416
84.9979,-0.0895397
85.0137,-0.0895401
85.0311,-0.0895391
85.0487,-0.0895392
85.0639,-0.0895386
85.0805,-0.0895392
85.0976,-0.0895395
85.1141,-0.0895377
85.131,-0.0895379
85.1477,-0.0895386
85.1646,-0.0895416
85.1801,-0.0895445
85.1971,-0.0895483
85.2136,-0.0895526
85.2309,-0.0895552
85.248,-0.0895562
85.2646,-0.0895557
85.2812,-0.0895549
85.2979,-0.0895521
85.3145,-0.0895468
85.3305,-0.0895431
85.3472,-0.0895398
85.3637,-0.0895384
85.3807,-0.089537
85.3979,-0.0895354
85.4148,-0.0895348
85.4315,-0.0895344
85.4475,-0.0895347
85.464,-0.0895358
85.4809,-0.0895367
85.4975,-0.0895397
85.515,-0.0895411
85.5311,-0.0895425
85.5474,-0.0895416
85.5646,-0.0895412
85.581,-0.0895423
85.5973,-0.0895406
85.6133,-0.0895382
85.6305,-0.0895347
85.6474,-0.0895316
85.6648,-0.0895306
85.6807,-0.0895301
85.6978,-0.0895314
85.7128,-0.089532
85.7303,-0.0895303
85.7475,-0.0895292
85.7642,-0.0895303
85.7804,-0.0895329
85.7973,-0.0895358
85.814,-0.0895373
85.8307,-0.0895379
85.8478,-0.0895404
85.8644,-0.089543
85.8809,-0.0895444
85.8976,-0.0895446
85.9147,-0.0895436
85.931,-0.0895399
85.9475,-0.0895362
85.9639,-0.0895324
85.9809,-0.0895301
85.9972,-0.0895248
86.0136,-0.0895211
86.0306,-0.0895187
86.0469,-0.0895167
86.0636,-0.0895136
86.0808,-0.0895111
86.0978,-0.0895089
86.1146,-0.0895064
86.1304,-0.0895048
86.1474,-0.0895049
86.1644,-0.0895041
86.1805,-0.0895047
86.1978,-0.0895065
86.2142,-0.0895071
86.2319,-0.0895092
86.2478,-0.0895086
86.2648,-0.0895069
86.2813,-0.0895031
86.298,-0.089498
86.3148,-0.0894933
86.3306,-0.0894898
86.3487,-0.0894869
86.3644,-0.0894873
86.3809,-0.0894885
86.3975,-0.089491
86.4149,-0.0894923
86.4307,-0.0894904
86.448,-0.08949
86.4642,-0.0894881
86.4814,-0.0894859
86.497,-0.0894835
86.5143,-0.0894792
86.5313,-0.0894766
86.5478,-0.0894751
86.5649,-0.0894761
86.5812,-0.0894757
86.5979,-0.0894766
86.6142,-0.0894768
86.6311,-0.0894772
86.6484,-0.0894785
86.6648,-0.089481
86.6812,-0.0894843
86.6983,-0.0894863
86.7143,-0.0894855
86.7314,-0.0894811
86.7487,-0.0894776
86.7659,-0.0894742
86.7819,-0.0894709
86.7979,-0.0894688
86.8148,-0.0894676
86.8319,-0.0894679
86.8487,-0.0894673
86.8645,-0.0894686
86.8816,-0.0894719
86.8983,-0.089475
86.9151,-0.0894782
86.932,-0.0894788
86.9482,-0.0894774
86.9644,-0.0894751
86.982,-0.0894744
86.9983,-0.0894743
87.0143,-0.0894756
87.0318,-0.0894771
87.0493,-0.089478
87.0657,-0.0894787
87.0819,-0.089479
87.0993,-0.0894787
87.1158,-0.0894754
87.1314,-0.0894737
87.1476,-0.0894743
87.1645,-0.0894754
87.1817,-0.0894784
87.1985,-0.0894814
87.2151,-0.0894838
87.2328,-0.0894848
87.2488,-0.0894851
87.2648,-0.0894825
87.282,-0.0894781
87.298,-0.0894715
87.3157,-0.0894684
87.3323,-0.089467
87.3487,-0.0894664
87.3648,-0.089467
87.3814,-0.0894671
87.3989,-0.0894682
87.4148,-0.0894683
87.4318,-0.0894683
87.4489,-0.0894698
87.4649,-0.0894712
87.482,-0.089472
87.4977,-0.0894716
87.5159,-0.0894732
87.5323,-0.0894734
87.5483,-0.0894761
87.5655,-0.089478
87.582,-0.0894783
87.5991,-0.0894822
87.6143,-0.0894834
87.6319,-0.0894837
87.6485,-0.0894826
87.6657,-0.0894825
87.6827,-0.0894805
87.6984,-0.0894793
87.7144,-0.0894768
87.7315,-0.0894751
87.7488,-0.0894717
87.7648,-0.0894684
87.7816,-0.0894668
87.7978,-0.0894651
87.8151,-0.0894634
87.8319,-0.0894614
87.8478,-0.0894589
87.8648,-0.0894574
87.8818,-0.0894581
87.8989,-0.0894594
87.9151,-0.0894598
87.932,-0.0894591
87.9483,-0.0894582
87.9648,-0.0894567
87.9818,-0.0894567
87.9979,-0.0894573
88.0153,-0.0894565
88.0314,-0.0894532
88.0488,-0.0894486
88.0653,-0.0894451
88.082,-0.0894432
88.0978,-0.0894399
88.1147,-0.0894354
88.1317,-0.089432
88.1482,-0.0894286
88.1657,-0.0894262
88.1807,-0.0894218
88.1972,-0.0894202
88.2148,-0.0894201
88.2312,-0.0894196
88.2486,-0.0894217
88.2641,-0.0894239
88.2824,-0.0894257
88.298,-0.0894252
88.3155,-0.0894251
88.3323,-0.0894252
88.3482,-0.0894259
88.3656,-0.0894235
88.382,-0.0894188
88.3986,-0.0894151
88.4159,-0.089411
88.4317,-0.0894087
88.4485,-0.0894071
88.4653,-0.089409
88.4823,-0.08941
88.4986,-0.0894105
88.5151,-0.0894117
88.5324,-0.0894129
88.5491,-0.0894123
88.5656,-0.0894099
88.5822,-0.0894062
88.5986,-0.0894011
88.6157,-0.0893961
