Temperaturee (°C),Heat flow (W/g)
72.2272,-0.0496129
72.2425,-0.0499228
72.2586,-0.0506026
72.2749,-0.0512639
72.292,-0.0521807
72.3058,-0.0527378
72.3225,-0.0532214
72.3387,-0.053971
72.3551,-0.0542593
72.3713,-0.0548792
72.3879,-0.0556385
72.4032,-0.0556631
72.4196,-0.0563301
72.4355,-0.0570207
72.452,-0.0575572
72.4686,-0.0581177
72.4846,-0.0586688
72.4999,-0.0588739
72.5169,-0.0593183
72.5324,-0.0594315
72.549,-0.0600951
72.5646,-0.0604897
72.5811,-0.0608339
72.598,-0.0610423
72.6131,-0.0614973
72.6306,-0.0621328
72.6453,-0.0626853
72.6622,-0.0628594
72.6781,-0.0631242
72.6948,-0.0633523
72.7116,-0.0637784
72.7278,-0.0645168
72.7434,-0.0649307
72.7596,-0.065187
72.7757,-0.0656426
72.7925,-0.0659102
72.8092,-0.066356
72.8248,-0.0669483
72.8413,-0.067409
72.8581,-0.0678599
72.8734,-0.0681596
72.8902,-0.0683364
72.9073,-0.0686869
72.9228,-0.0689898
72.9397,-0.069247
72.9566,-0.0694723
72.9722,-0.0697074
72.9888,-0.06977
73.0058,-0.0699167
73.0214,-0.0701913
73.0387,-0.0705627
73.0549,-0.071099
73.0708,-0.0714548
73.0871,-0.0719082
73.1032,-0.0721221
73.12,-0.0722744
73.1365,-0.0725687
73.1517,-0.0728117
73.1685,-0.0729317
73.1853,-0.0730749
73.2017,-0.0732407
73.2181,-0.0734326
73.2336,-0.0736988
73.25,-0.0740809
73.2667,-0.0745633
73.2836,-0.074973
73.2998,-0.0753156
73.3165,-0.0756314
73.3337,-0.0758543
73.349,-0.0760053
73.3659,-0.0761723
73.3817,-0.0763482
73.3984,-0.076475
73.4141,-0.076638
73.4314,-0.0768268
73.4478,-0.0770005
73.4639,-0.0772659
73.4808,-0.0774801
73.4973,-0.0776922
73.5142,-0.0778278
73.5307,-0.0779362
73.5469,-0.0780995
73.5626,-0.0782437
73.5791,-0.0783814
73.596,-0.0786055
73.6119,-0.0788268
73.629,-0.0791102
73.6453,-0.0793904
73.6622,-0.0795774
73.6787,-0.0797696
73.6948,-0.0800041
73.7114,-0.0801851
73.7274,-0.0803797
73.7443,-0.0804969
73.7609,-0.0806313
73.7775,-0.0807834
73.7937,-0.080883
73.8103,-0.0810332
73.8275,-0.0811948
73.8432,-0.0813619
73.8599,-0.0814926
73.8768,-0.0816383
73.8933,-0.0817895
73.9096,-0.0818926
73.9257,-0.0819621
73.9427,-0.0820756
73.9594,-0.082184
73.9762,-0.0822702
73.9925,-0.0823281
74.0081,-0.0823765
74.0256,-0.082435
74.0414,-0.0825009
74.0577,-0.0825821
74.0745,-0.0826763
74.0909,-0.0827695
74.1074,-0.0828446
74.1233,-0.0829231
74.1409,-0.0830541
74.1576,-0.0831771
74.1743,-0.0832844
74.1907,-0.0834176
74.2067,-0.0835341
74.2235,-0.083614
74.2403,-0.0837115
74.2562,-0.0838135
74.2731,-0.0839032
74.2891,-0.084011
74.306,-0.084141
74.3228,-0.0842809
74.3386,-0.0844148
74.3557,-0.0845066
74.3723,-0.0846318
74.3882,-0.0847183
74.4063,-0.0847825
74.4222,-0.0848447
74.4387,-0.084881
74.4551,-0.0849099
74.4711,-0.0849347
74.4884,-0.0849619
74.5047,-0.0849965
74.5203,-0.0850366
74.5386,-0.0850773
74.5539,-0.0851214
74.5704,-0.0851789
74.5877,-0.0852445
74.6041,-0.0853229
74.6206,-0.0853737
74.6368,-0.0854371
74.6546,-0.0854929
74.6706,-0.0855473
74.6867,-0.0856219
74.7034,-0.0856861
74.7203,-0.0857387
74.7364,-0.085792
74.7536,-0.0858624
74.7697,-0.085924
74.7863,-0.0859724
74.8027,-0.0860083
74.8204,-0.0860496
74.8363,-0.0860983
74.8528,-0.0861538
74.8702,-0.0862149
74.8868,-0.0862447
74.9027,-0.0862591
74.9203,-0.0862731
74.9367,-0.0862879
74.953,-0.0863026
74.9693,-0.0863185
74.9854,-0.0863359
75.0022,-0.0863525
75.0191,-0.0863921
75.0354,-0.0864434
75.0522,-0.0864845
75.0686,-0.086514
75.0856,-0.0865476
75.1019,-0.0865781
75.1191,-0.086619
75.1347,-0.0866713
75.1517,-0.086716
75.168,-0.0867656
75.1848,-0.0868164
75.2023,-0.0868769
75.2188,-0.0869202
75.2354,-0.0869392
75.2521,-0.0869575
75.2682,-0.087025
75.2845,-0.0870424
75.3012,-0.0870598
75.3185,-0.0870799
75.335,-0.0871018
75.3509,-0.0871301
75.3676,-0.0871629
75.3844,-0.0872009
75.4009,-0.0872477
75.4179,-0.0872969
75.4349,-0.0873261
75.4509,-0.0873474
75.4679,-0.0873681
75.4841,-0.087418
75.5006,-0.0874475
75.5174,-0.0874828
75.5337,-0.0874977
75.5504,-0.087526
75.567,-0.0875435
75.584,-0.0875632
75.6001,-0.0875873
75.6167,-0.0876085
75.6334,-0.08763
75.6503,-0.0876545
75.6668,-0.0876913
75.6834,-0.0877204
75.6997,-0.0877575
75.7163,-0.0877817
75.7336,-0.0878039
75.7504,-0.0878299
75.767,-0.0878548
75.7834,-0.0878789
75.7994,-0.0879002
75.8154,-0.0879264
75.8325,-0.0879601
75.85,-0.0879822
75.8663,-0.088004
75.8828,-0.0880251
75.8984,-0.0880473
75.9161,-0.0880689
75.9332,-0.0880913
75.9496,-0.0881141
75.9657,-0.0881358
75.9828,-0.0881583
75.9984,-0.0881807
76.0151,-0.088204
76.032,-0.0882261
76.0484,-0.0882491
76.0661,-0.0882706
76.0821,-0.0882901
76.0991,-0.0883089
76.115,-0.0883277
76.1324,-0.0883464
76.1477,-0.0883668
76.1643,-0.0883883
76.1813,-0.0884114
76.1988,-0.088436
76.2146,-0.0884604
76.2316,-0.0884851
76.2481,-0.0885086
76.2653,-0.0885316
76.2813,-0.0885548
76.2983,-0.0885763
76.3141,-0.0885978
76.331,-0.0886191
76.3488,-0.0886382
76.3654,-0.0886594
76.3815,-0.0886805
76.3985,-0.0887024
76.4145,-0.0887256
76.4314,-0.0887491
76.4483,-0.0887731
76.4642,-0.0887935
76.4815,-0.0888116
76.4983,-0.0888309
76.5149,-0.0888473
76.5314,-0.0888637
76.5457,-0.0888825
76.5637,-0.0889016
76.5803,-0.088919
76.5976,-0.0889414
76.6143,-0.0889661
76.6314,-0.0889901
76.6474,-0.0890133
76.6639,-0.0890356
76.681,-0.0890583
76.6981,-0.0890797
76.7143,-0.0891012
76.7308,-0.0891223
76.7476,-0.0891416
76.7631,-0.0891603
76.7809,-0.0891801
76.7976,-0.0891983
76.8136,-0.0892184
76.8298,-0.0892386
76.8467,-0.0892572
76.8635,-0.0892722
76.8802,-0.0892881
76.8964,-0.0893042
76.9133,-0.0893209
76.93,-0.0893376
76.9466,-0.0893531
76.9632,-0.08937
76.9798,-0.0893871
76.9966,-0.0894037
77.0132,-0.0894227
77.0292,-0.0894402
77.0462,-0.0894578
77.0628,-0.0894765
77.0798,-0.0894952
77.097,-0.0895129
77.1133,-0.089532
77.1294,-0.0895508
77.1467,-0.089569
77.1634,-0.089588
77.1796,-0.0896056
77.1962,-0.0896239
77.2125,-0.0896403
77.2298,-0.0896572
77.2468,-0.0896765
77.2629,-0.0896939
77.2799,-0.0897105
77.2969,-0.089726
77.3125,-0.0897407
77.3297,-0.0897539
77.3458,-0.089767
77.3622,-0.0897783
77.379,-0.0897919
77.3962,-0.0898064
77.4123,-0.0898213
77.4293,-0.0898372
77.4453,-0.0898523
77.4632,-0.0898683
77.4794,-0.089884
77.496,-0.0899013
77.5125,-0.0899183
77.5294,-0.0899313
77.5461,-0.0899423
77.5623,-0.0899548
77.5794,-0.0899698
77.5953,-0.089984
77.6124,-0.0899982
77.6288,-0.090011
77.646,-0.0900234
77.6627,-0.0900362
77.6787,-0.0900506
77.6955,-0.0900655
77.7124,-0.0900817
77.7295,-0.0900964
77.7456,-0.0901119
77.7617,-0.0901284
77.7791,-0.0901451
77.7944,-0.0901612
77.8109,-0.0901771
77.8287,-0.0901885
77.8451,-0.0901997
77.8613,-0.090209
77.8785,-0.090219
77.8947,-0.0902318
77.9118,-0.0902444
77.9288,-0.0902586
77.9442,-0.0902738
77.9619,-0.0902891
77.978,-0.0903063
77.9946,-0.090325
78.012,-0.090341
78.0289,-0.0903557
78.0447,-0.0903675
78.0614,-0.0903769
78.0783,-0.0903858
78.094,-0.0903964
78.1107,-0.0904066
78.1278,-0.0904169
78.1448,-0.0904272
78.1613,-0.0904363
78.1778,-0.0904494
78.1941,-0.0904626
78.2105,-0.0904736
78.2282,-0.0904834
78.244,-0.0904942
78.2616,-0.0905064
78.2779,-0.0905198
78.2938,-0.0905325
78.3102,-0.0905448
78.3279,-0.0905559
78.3442,-0.0905643
78.3611,-0.0905732
78.378,-0.0905813
78.3941,-0.090588
78.4107,-0.0905941
78.4274,-0.0906012
78.4435,-0.0906083
78.4604,-0.0906169
78.4778,-0.0906267
78.4934,-0.0906363
78.5105,-0.0906463
78.5277,-0.0906588
78.5446,-0.0906723
78.5599,-0.0906867
78.5773,-0.0906992
78.5935,-0.0907089
78.6118,-0.0907199
78.6272,-0.0907317
78.6447,-0.0907433
78.6609,-0.0907557
78.6772,-0.0907665
78.6949,-0.0907767
78.7115,-0.0907854
78.7271,-0.0907964
78.7445,-0.090806
78.7614,-0.090815
78.7775,-0.0908261
78.7945,-0.0908377
78.8115,-0.0908482
78.8272,-0.0908611
78.8447,-0.0908743
78.8615,-0.0908859
78.8777,-0.0908978
78.8939,-0.0909077
78.9111,-0.0909143
78.9279,-0.0909204
78.9453,-0.0909255
78.9611,-0.0909319
78.9779,-0.0909366
78.9931,-0.0909419
79.011,-0.0909484
79.0281,-0.0909556
79.0439,-0.0909653
79.0601,-0.0909761
79.0769,-0.0909848
79.0936,-0.0909938
79.1092,-0.0910035
79.1272,-0.0910139
79.1439,-0.0910238
79.1611,-0.0910324
79.1778,-0.0910414
79.1931,-0.0910506
79.2098,-0.0910588
79.2264,-0.091068
79.2438,-0.0910775
79.2596,-0.0910853
79.2765,-0.0910967
79.2934,-0.0911086
79.3101,-0.0911196
79.3266,-0.0911294
79.3428,-0.0911393
79.3614,-0.0911478
79.3769,-0.091154
79.3936,-0.0911601
79.4105,-0.0911646
79.4271,-0.0911701
79.443,-0.091173
79.4605,-0.0911789
79.4768,-0.0911862
79.4936,-0.0911947
79.5103,-0.0912032
79.5262,-0.0912108
79.5434,-0.0912184
79.5601,-0.0912241
79.5763,-0.0912271
79.5931,-0.0912294
79.6092,-0.0912325
79.6265,-0.0912352
79.6433,-0.0912379
79.6588,-0.0912433
79.6768,-0.0912498
79.6938,-0.0912554
79.7097,-0.0912616
79.7262,-0.0912672
79.7429,-0.0912728
79.759,-0.0912793
79.7761,-0.091284
79.7936,-0.0912898
79.8097,-0.0912945
79.8257,-0.0912981
79.8432,-0.0913033
79.8596,-0.0913086
79.8764,-0.0913148
79.8938,-0.0913198
79.9097,-0.0913223
79.9263,-0.0913235
79.9434,-0.0913236
79.9589,-0.0913261
79.9761,-0.0913297
79.9927,-0.0913341
80.0091,-0.0913393
80.0265,-0.0913452
80.043,-0.0913525
80.0605,-0.0913577
80.0753,-0.0913635
80.0927,-0.0913705
80.1088,-0.0913768
80.1261,-0.0913845
80.142,-0.0913907
80.159,-0.0913982
80.1761,-0.0914063
80.1927,-0.0914146
80.2097,-0.091423
80.2263,-0.0914306
80.243,-0.0914376
80.2594,-0.0914444
80.2762,-0.0914505
80.2923,-0.0914563
80.309,-0.0914601
80.3251,-0.0914642
80.3422,-0.0914667
80.3587,-0.0914681
80.3761,-0.0914692
80.3924,-0.0914693
80.4099,-0.0914702
80.4255,-0.0914697
80.442,-0.0914722
80.4599,-0.091476
80.4759,-0.091481
80.4916,-0.0914875
80.509,-0.0914957
80.5256,-0.0915014
80.5417,-0.0915095
80.5586,-0.0915163
80.5758,-0.0915205
80.5917,-0.0915259
80.6089,-0.0915305
80.6251,-0.0915326
80.6421,-0.0915369
80.6587,-0.0915403
80.676,-0.0915458
80.692,-0.0915532
80.7089,-0.0915593
80.7256,-0.0915644
80.7421,-0.0915672
80.7588,-0.0915697
80.7754,-0.0915725
80.7925,-0.0915753
80.8091,-0.0915789
80.8259,-0.0915846
80.8425,-0.0915892
80.8587,-0.0915946
80.8757,-0.0915991
80.8923,-0.0916032
80.9088,-0.0916072
80.9252,-0.0916111
80.9421,-0.0916133
80.9578,-0.0916149
80.9756,-0.0916176
80.9925,-0.0916203
81.0086,-0.0916254
81.0247,-0.0916315
81.0419,-0.0916359
81.0593,-0.0916386
81.0751,-0.091641
81.0921,-0.0916444
81.1088,-0.0916489
81.1252,-0.0916545
81.1415,-0.0916598
81.1588,-0.0916669
81.1753,-0.0916734
81.1921,-0.091679
81.2089,-0.0916848
81.2256,-0.0916894
81.2423,-0.0916899
81.258,-0.0916903
81.2753,-0.091689
81.2919,-0.0916886
81.3092,-0.0916893
81.3251,-0.0916913
81.3421,-0.091694
81.3585,-0.0916983
81.3753,-0.0917046
81.3923,-0.0917104
81.4085,-0.0917177
81.4251,-0.0917236
81.4419,-0.0917294
81.459,-0.0917351
81.4747,-0.0917405
81.4916,-0.0917454
81.5085,-0.0917506
81.5251,-0.0917533
81.5416,-0.0917575
81.5587,-0.0917617
81.5755,-0.0917636
81.5923,-0.0917636
81.6075,-0.091764
81.6253,-0.0917651
81.6415,-0.0917641
81.6582,-0.091763
81.6752,-0.0917637
81.6917,-0.0917651
81.7088,-0.0917663
81.7247,-0.0917684
81.7413,-0.0917716
81.7575,-0.0917748
81.7747,-0.0917772
81.7916,-0.0917803
81.8079,-0.0917824
81.825,-0.0917841
81.8415,-0.0917857
81.8583,-0.0917874
81.8752,-0.0917906
81.8909,-0.0917942
81.9077,-0.0917981
81.9253,-0.0918012
81.9416,-0.0918061
81.9584,-0.0918107
81.9751,-0.091814
81.9915,-0.091816
82.0082,-0.0918169
82.0254,-0.0918186
82.0413,-0.0918206
82.0572,-0.0918219
82.0747,-0.0918216
82.0913,-0.0918224
82.1081,-0.0918251
82.1245,-0.0918298
82.1411,-0.091833
82.1581,-0.0918359
82.1748,-0.0918383
82.1907,-0.0918421
82.2076,-0.0918453
82.2238,-0.0918479
82.2419,-0.0918486
82.2583,-0.0918482
82.2749,-0.0918479
82.2905,-0.091848
82.3087,-0.0918507
82.3239,-0.091851
82.341,-0.0918496
82.3584,-0.0918485
82.3749,-0.0918499
82.3917,-0.0918493
82.4072,-0.0918505
82.4239,-0.0918523
82.4409,-0.0918529
82.4581,-0.0918542
82.4741,-0.0918583
82.4917,-0.0918661
82.5079,-0.0918735
82.5241,-0.09188
82.5417,-0.0918835
82.5583,-0.0918877
82.5751,-0.0918895
82.592,-0.0918905
82.608,-0.0918931
82.6244,-0.0918921
82.6408,-0.0918909
82.6572,-0.0918901
82.6745,-0.0918923
82.6912,-0.0918927
82.7069,-0.0918938
82.7251,-0.0918965
82.7412,-0.0919001
82.7585,-0.0919022
82.7733,-0.0919052
82.7907,-0.0919081
82.8082,-0.0919109
82.8254,-0.0919124
82.8405,-0.0919139
82.858,-0.091915
82.8738,-0.0919177
82.8913,-0.0919199
82.9072,-0.0919225
82.9246,-0.0919266
82.9407,-0.0919302
82.959,-0.0919314
82.9748,-0.0919319
82.9915,-0.0919322
83.0095,-0.0919321
83.0255,-0.0919325
83.0409,-0.0919323
83.0578,-0.0919324
83.0748,-0.0919333
83.0922,-0.0919353
83.1081,-0.0919394
83.1246,-0.0919415
83.1421,-0.0919415
83.1581,-0.0919414
83.1753,-0.0919406
83.1917,-0.091939
83.2077,-0.0919366
83.2237,-0.091936
83.2411,-0.0919369
83.2581,-0.0919379
83.2743,-0.0919393
83.2913,-0.0919416
83.3088,-0.0919451
83.3241,-0.0919473
83.341,-0.0919489
83.3573,-0.0919495
83.3748,-0.0919488
83.3915,-0.0919463
83.4077,-0.0919465
83.4243,-0.0919474
83.4405,-0.09195
83.4577,-0.0919516
83.4736,-0.0919527
83.4921,-0.0919544
83.5085,-0.0919584
83.5243,-0.0919634
83.541,-0.0919671
83.5575,-0.0919689
83.5741,-0.0919689
83.5915,-0.091969
83.6077,-0.0919707
83.625,-0.0919723
83.6411,-0.0919736
83.6576,-0.0919748
83.6748,-0.0919754
83.6903,-0.0919762
83.7078,-0.0919775
83.724,-0.0919795
83.7412,-0.0919794
83.7579,-0.0919806
83.7746,-0.0919817
83.7909,-0.0919846
83.8074,-0.0919862
83.8246,-0.0919866
83.841,-0.0919868
83.8584,-0.0919881
83.8747,-0.0919877
83.8897,-0.0919873
83.9072,-0.0919868
83.9237,-0.0919876
83.9408,-0.0919903
83.9569,-0.0919952
83.9746,-0.0919997
83.9913,-0.0920017
84.0076,-0.0920024
84.0241,-0.0920029
84.0409,-0.0920038
84.0573,-0.0920027
84.0741,-0.0920022
84.0905,-0.0920031
84.1073,-0.0920037
84.1242,-0.0920046
84.1409,-0.0920053
84.1573,-0.0920069
84.1743,-0.0920107
84.1909,-0.0920138
84.2076,-0.0920173
84.2239,-0.0920193
84.2409,-0.0920215
84.2573,-0.0920237
84.2744,-0.0920272
84.2912,-0.0920282
84.3076,-0.0920282
84.3246,-0.0920264
84.3415,-0.0920255
84.3577,-0.0920249
84.3751,-0.092026
84.3918,-0.0920265
84.408,-0.0920252
84.4249,-0.0920226
84.4407,-0.0920205
84.458,-0.0920197
84.4747,-0.0920198
84.491,-0.0920192
84.5077,-0.0920219
84.5238,-0.0920239
84.5412,-0.0920242
84.5576,-0.0920251
84.5741,-0.0920247
84.5914,-0.0920235
84.6075,-0.0920228
84.6248,-0.0920219
84.6411,-0.0920242
84.6577,-0.092025
84.6742,-0.0920241
84.6916,-0.0920245
84.7082,-0.092026
84.7249,-0.0920278
84.7409,-0.0920301
84.7571,-0.092031
84.774,-0.0920324
84.7913,-0.0920338
84.8074,-0.0920348
84.8246,-0.0920352
84.8408,-0.0920364
84.8577,-0.0920341
84.8745,-0.092033
84.8908,-0.0920325
84.9074,-0.0920319
84.9245,-0.0920306
84.9412,-0.0920307
84.9578,-0.0920318
84.9741,-0.0920334
84.9915,-0.0920339
85.0079,-0.0920337
85.0247,-0.0920354
85.0415,-0.0920355
85.0578,-0.0920364
85.0743,-0.0920364
85.0908,-0.092037
85.1078,-0.0920381
85.1239,-0.0920397
85.1406,-0.0920426
85.1575,-0.0920452
85.1743,-0.0920477
85.1917,-0.0920493
85.2072,-0.0920514
85.2249,-0.0920523
85.2409,-0.092052
85.258,-0.0920519
85.2741,-0.0920495
85.2912,-0.092048
85.3078,-0.0920452
85.3244,-0.092045
85.3412,-0.0920447
85.357,-0.0920471
85.3747,-0.0920493
85.3906,-0.0920528
85.4074,-0.0920552
85.424,-0.0920576
85.4414,-0.0920607
85.4579,-0.0920638
85.4747,-0.0920665
85.4909,-0.0920682
85.5074,-0.09207
85.5247,-0.0920707
85.5409,-0.0920709
85.5565,-0.0920713
85.5736,-0.0920729
85.5907,-0.0920732
85.6082,-0.0920724
85.6238,-0.0920723
85.641,-0.0920719
85.6581,-0.0920716
85.6739,-0.0920719
85.6899,-0.0920707
85.7077,-0.0920703
85.7234,-0.0920698
85.741,-0.0920721
85.7565,-0.0920745
85.7734,-0.0920759
85.7905,-0.0920777
85.8077,-0.092082
85.8243,-0.0920837
85.8402,-0.0920863
85.8566,-0.0920898
85.8744,-0.0920908
85.8909,-0.0920944
85.9079,-0.0920982
85.9244,-0.0921024
85.9405,-0.0921045
85.9575,-0.092104
85.9742,-0.0921002
85.9907,-0.0920997
86.0074,-0.0920998
86.0233,-0.0920983
86.0409,-0.0920947
86.057,-0.0920926
86.0737,-0.09209
86.0902,-0.0920901
86.107,-0.0920919
86.1249,-0.0920922
86.1407,-0.0920936
86.1565,-0.0920954
86.1736,-0.0920993
86.1912,-0.0921036
86.2066,-0.0921072
86.2236,-0.0921105
86.2415,-0.0921139
86.2579,-0.0921145
86.2735,-0.0921124
86.2909,-0.0921122
86.3071,-0.0921124
86.3241,-0.0921122
86.3403,-0.0921114
86.3571,-0.09211
86.3747,-0.0921075
86.3911,-0.0921032
86.4079,-0.0920997
86.424,-0.0920951
86.4411,-0.0920889
86.4575,-0.0920841
86.4741,-0.0920805
86.4906,-0.0920802
86.5069,-0.0920794
86.5238,-0.092079
86.5415,-0.0920766
86.5573,-0.0920742
86.5743,-0.0920764
86.591,-0.0920778
86.6072,-0.0920771
86.6242,-0.0920759
86.6408,-0.0920771
86.6583,-0.0920776
86.6739,-0.0920823
86.691,-0.0920854
86.7077,-0.0920888
86.7248,-0.0920906
86.7404,-0.0920923
86.7577,-0.0920939
86.7742,-0.0920944
86.7913,-0.092095
86.8079,-0.0920952
86.8245,-0.092095
86.8405,-0.0920968
86.8578,-0.0920976
86.8744,-0.0920976
86.8914,-0.0920973
86.9077,-0.0920953
86.9248,-0.0920966
86.9403,-0.0920952
86.958,-0.0920931
86.9739,-0.0920933
86.9907,-0.0920943
87.0078,-0.0920957
87.0236,-0.0920985
87.041,-0.0920997
87.0584,-0.0921011
87.0748,-0.0921024
87.0909,-0.0921042
87.1083,-0.092107
87.1243,-0.0921102
87.1415,-0.0921135
87.1579,-0.092118
87.1745,-0.0921217
87.1919,-0.0921238
87.2084,-0.0921267
87.2251,-0.0921281
87.2422,-0.0921291
87.2584,-0.092131
87.2747,-0.0921329
87.2918,-0.0921336
87.3086,-0.0921352
87.3241,-0.0921375
87.3418,-0.0921394
87.3589,-0.0921407
87.3748,-0.0921438
87.3921,-0.0921481
87.4093,-0.0921517
87.4251,-0.0921521
87.4424,-0.0921535
87.4595,-0.092155
87.4758,-0.0921548
87.492,-0.092152
87.509,-0.0921501
87.5253,-0.0921488
87.5425,-0.092147
87.5579,-0.0921477
87.5749,-0.092147
87.5922,-0.0921478
87.6084,-0.0921514
87.6248,-0.0921546
87.6417,-0.0921583
87.6572,-0.0921613
87.6744,-0.0921621
87.6923,-0.0921627
87.7092,-0.0921658
87.7246,-0.0921695
87.7416,-0.0921709
87.7576,-0.0921713
87.7749,-0.0921705
87.7905,-0.0921701
87.808,-0.0921721
87.8242,-0.0921748
87.8413,-0.0921788
87.8577,-0.0921835
87.8744,-0.0921882
87.891,-0.0921905
87.9075,-0.0921927
87.9246,-0.0921972
87.9414,-0.0922005
87.9581,-0.0922033
87.975,-0.0922059
87.9914,-0.0922071
88.0081,-0.0922075
88.0249,-0.0922099
88.0413,-0.0922123
88.0583,-0.0922137
88.0743,-0.0922146
88.0917,-0.092213
88.1084,-0.0922126
88.1248,-0.0922119
88.1412,-0.092211
88.1585,-0.0922117
88.1742,-0.0922129
88.1915,-0.0922134
88.2085,-0.0922128
88.2249,-0.0922139
88.242,-0.0922133
88.2584,-0.0922133
88.2746,-0.0922132
88.2906,-0.0922106
88.3077,-0.092209
88.3247,-0.0922086
88.3422,-0.0922064
88.3578,-0.0922059
88.374,-0.0922044
88.391,-0.0922034
88.4085,-0.092202
88.4249,-0.0922014
88.4419,-0.0922035
88.4572,-0.0922045
88.4749,-0.0922046
88.4921,-0.0922042
88.508,-0.0922068
88.5248,-0.0922088
88.5413,-0.0922096
88.5587,-0.092209
88.5752,-0.0922085
88.5921,-0.0922073
