Wavenumber (cm-1),Intensity
1819.51,1.26E-04
1820.47,9.34E-05
1821.44,4.81E-05
1822.4,4.61E-06
1823.37,-2.18E-05
1824.33,-2.64E-05
1825.29,-1.59E-05
1826.26,5.84E-06
1827.22,5.23E-05
1828.19,1.52E-04
1829.15,3.15E-04
1830.12,5.03E-04
1831.08,6.35E-04
1832.04,6.57E-04
1833.01,5.81E-04
1833.97,4.57E-04
1834.94,3.39E-04
1835.9,2.61E-04
1836.86,2.28E-04
1837.83,2.10E-04
1838.79,1.68E-04
1839.76,8.20E-05
1840.72,-2.96E-05
1841.69,-1.17E-04
1842.65,-1.06E-04
1843.61,6.49E-05
1844.58,3.78E-04
1845.54,7.02E-04
1846.51,9.00E-04
1847.47,9.30E-04
1848.44,8.33E-04
1849.4,6.65E-04
1850.36,4.72E-04
1851.33,2.87E-04
1852.29,1.37E-04
1853.26,3.96E-05
1854.22,2.93E-06
1855.19,2.54E-05
1856.15,9.50E-05
1857.11,1.92E-04
1858.08,2.95E-04
1859.04,3.82E-04
1860.01,4.31E-04
1860.97,4.24E-04
1861.93,3.49E-04
1862.9,2.07E-04
1863.86,1.69E-05
1864.83,-1.83E-04
1865.79,-3.36E-04
1866.76,-3.69E-04
1867.72,-2.28E-04
1868.68,4.99E-05
1869.65,3.20E-04
1870.61,4.57E-04
1871.58,4.54E-04
1872.54,3.74E-04
1873.51,2.83E-04
1874.47,2.18E-04
1875.43,1.87E-04
1876.4,1.78E-04
1877.36,1.71E-04
1878.33,1.55E-04
1879.29,1.36E-04
1880.26,1.29E-04
1881.22,1.47E-04
1882.18,1.79E-04
1883.15,2.02E-04
1884.11,1.89E-04
1885.08,1.32E-04
1886.04,5.04E-05
1887,-2.04E-05
1887.97,-4.44E-05
1888.93,-8.95E-06
1889.9,6.28E-05
1890.86,1.27E-04
1891.83,1.53E-04
1892.79,1.42E-04
1893.75,1.21E-04
1894.72,1.18E-04
1895.68,1.43E-04
1896.65,1.87E-04
1897.61,2.25E-04
1898.58,2.40E-04
1899.54,2.32E-04
1900.5,2.16E-04
1901.47,2.05E-04
1902.43,2.09E-04
1903.4,2.22E-04
1904.36,2.31E-04
1905.33,2.24E-04
1906.29,2.05E-04
1907.25,1.90E-04
1908.22,2.02E-04
1909.18,2.52E-04
1910.15,3.23E-04
1911.11,3.78E-04
1912.08,3.85E-04
1913.04,3.40E-04
1914,2.66E-04
1914.97,2.06E-04
1915.93,2.01E-04
1916.9,2.66E-04
1917.86,3.72E-04
1918.82,4.62E-04
1919.79,4.91E-04
1920.75,4.59E-04
1921.72,4.04E-04
1922.68,3.69E-04
1923.65,3.75E-04
1924.61,4.06E-04
1925.57,4.29E-04
1926.54,4.24E-04
1927.5,3.93E-04
1928.47,3.58E-04
1929.43,3.38E-04
1930.4,3.43E-04
1931.36,3.66E-04
1932.32,3.89E-04
1933.29,4.01E-04
1934.25,3.98E-04
1935.22,3.82E-04
1936.18,3.50E-04
1937.15,2.98E-04
1938.11,2.23E-04
1939.07,1.32E-04
1940.04,4.44E-05
1941,-6.67E-06
1941.97,6.90E-06
1942.93,8.94E-05
1943.89,2.10E-04
1944.86,3.22E-04
1945.82,3.87E-04
1946.79,3.96E-04
1947.75,3.56E-04
1948.72,2.83E-04
1949.68,2.02E-04
1950.64,1.35E-04
1951.61,1.02E-04
1952.57,1.08E-04
1953.54,1.42E-04
1954.5,1.77E-04
1955.47,1.84E-04
1956.43,1.53E-04
1957.39,9.47E-05
1958.36,3.95E-05
1959.32,1.31E-05
1960.29,2.15E-05
1961.25,4.75E-05
1962.22,6.49E-05
1963.18,5.79E-05
1964.14,3.25E-05
1965.11,1.13E-05
1966.07,1.64E-05
1967.04,5.12E-05
1968,9.40E-05
1968.96,1.14E-04
1969.93,9.58E-05
1970.89,4.68E-05
1971.86,-1.04E-05
1972.82,-5.34E-05
1973.79,-7.08E-05
1974.75,-6.49E-05
1975.71,-4.61E-05
1976.68,-2.46E-05
1977.64,-6.82E-06
1978.61,2.51E-06
1979.57,-2.77E-06
1980.54,-3.26E-05
1981.5,-9.16E-05
1982.46,-1.70E-04
1983.43,-2.45E-04
1984.39,-2.88E-04
1985.36,-2.82E-04
1986.32,-2.32E-04
1987.29,-1.65E-04
1988.25,-1.13E-04
1989.21,-9.55E-05
1990.18,-1.09E-04
1991.14,-1.30E-04
1992.11,-1.28E-04
1993.07,-9.24E-05
1994.03,-3.63E-05
1995,1.35E-05
1995.96,3.52E-05
1996.93,2.19E-05
1997.89,-1.83E-05
1998.86,-6.92E-05
1999.82,-1.14E-04
2000.78,-1.41E-04
2001.75,-1.49E-04
2002.71,-1.39E-04
2003.68,-1.17E-04
2004.64,-8.82E-05
2005.61,-5.62E-05
2006.57,-2.58E-05
2007.53,-7.25E-07
2008.5,1.68E-05
2009.46,2.58E-05
2010.43,2.54E-05
2011.39,1.41E-05
2012.36,-9.23E-06
2013.32,-4.33E-05
2014.28,-8.24E-05
2015.25,-1.15E-04
2016.21,-1.24E-04
2017.18,-9.66E-05
2018.14,-2.92E-05
2019.11,6.62E-05
2020.07,1.66E-04
2021.03,2.43E-04
2022,2.79E-04
2022.96,2.66E-04
2023.93,2.16E-04
2024.89,1.52E-04
2025.85,1.03E-04
2026.82,8.46E-05
2027.78,9.71E-05
2028.75,1.25E-04
2029.71,1.49E-04
2030.68,1.59E-04
2031.64,1.57E-04
2032.6,1.55E-04
2033.57,1.60E-04
2034.53,1.70E-04
2035.5,1.76E-04
2036.46,1.69E-04
2037.43,1.48E-04
2038.39,1.22E-04
2039.35,1.05E-04
2040.32,1.06E-04
2041.28,1.25E-04
2042.25,1.53E-04
2043.21,1.82E-04
2044.18,2.06E-04
2045.14,2.22E-04
2046.1,2.31E-04
2047.07,2.30E-04
2048.03,2.17E-04
2049,1.91E-04
2049.96,1.53E-04
2050.92,1.10E-04
2051.89,6.50E-05
2052.85,1.84E-05
2053.82,-2.91E-05
2054.78,-7.42E-05
2055.75,-1.09E-04
2056.71,-1.22E-04
2057.67,-1.09E-04
2058.64,-7.33E-05
2059.6,-2.63E-05
2060.57,1.57E-05
2061.53,4.16E-05
2062.5,4.99E-05
2063.46,4.83E-05
2064.42,4.79E-05
2065.39,5.59E-05
2066.35,7.20E-05
2067.32,8.82E-05
2068.28,9.47E-05
2069.25,8.57E-05
2070.21,6.25E-05
2071.17,3.35E-05
2072.14,1.01E-05
2073.1,1.34E-06
2074.07,9.25E-06
2075.03,2.74E-05
2075.99,4.42E-05
2076.96,4.87E-05
2077.92,3.60E-05
2078.89,8.60E-06
2079.85,-2.55E-05
2080.82,-5.77E-05
2081.78,-8.23E-05
2082.74,-9.68E-05
2083.71,-1.02E-04
2084.67,-9.86E-05
2085.64,-9.05E-05
2086.6,-8.28E-05
2087.57,-8.24E-05
2088.53,-9.49E-05
2089.49,-1.20E-04
2090.46,-1.48E-04
2091.42,-1.66E-04
2092.39,-1.61E-04
2093.35,-1.35E-04
2094.32,-1.00E-04
2095.28,-7.82E-05
2096.24,-8.24E-05
2097.21,-1.10E-04
2098.17,-1.41E-04
2099.14,-1.48E-04
2100.1,-1.11E-04
2101.06,-3.58E-05
2102.03,5.52E-05
2102.99,1.30E-04
2103.96,1.65E-04
2104.92,1.57E-04
2105.89,1.22E-04
2106.85,7.93E-05
2107.81,4.57E-05
2108.78,2.65E-05
2109.74,1.83E-05
2110.71,1.57E-05
2111.67,1.54E-05
2112.64,1.66E-05
2113.6,1.95E-05
2114.56,2.33E-05
2115.53,2.68E-05
2116.49,3.05E-05
2117.46,3.57E-05
2118.42,4.38E-05
2119.39,5.24E-05
2120.35,5.56E-05
2121.31,4.65E-05
2122.28,2.19E-05
2123.24,-1.27E-05
2124.21,-4.42E-05
2125.17,-5.63E-05
2126.13,-3.79E-05
2127.1,1.03E-05
2128.06,7.39E-05
2129.03,1.30E-04
2129.99,1.58E-04
2130.96,1.51E-04
2131.92,1.16E-04
2132.88,7.38E-05
2133.85,4.63E-05
2134.81,4.28E-05
2135.78,5.67E-05
2136.74,7.02E-05
2137.71,6.69E-05
2138.67,4.34E-05
2139.63,1.18E-05
2140.6,-9.08E-06
2141.56,-4.94E-06
2142.53,2.58E-05
2143.49,6.80E-05
2144.46,1.00E-04
2145.42,1.07E-04
2146.38,8.60E-05
2147.35,4.96E-05
2148.31,1.51E-05
2149.28,-3.73E-06
2150.24,-2.84E-06
2151.2,1.26E-05
2152.17,3.32E-05
2153.13,5.11E-05
2154.1,6.36E-05
2155.06,7.22E-05
2156.03,8.05E-05
2156.99,8.98E-05
2157.95,9.90E-05
2158.92,1.05E-04
2159.88,1.04E-04
2160.85,9.97E-05
2161.81,9.50E-05
2162.78,9.64E-05
2163.74,1.07E-04
2164.7,1.25E-04
2165.67,1.42E-04
2166.63,1.48E-04
2167.6,1.38E-04
2168.56,1.13E-04
2169.53,8.15E-05
2170.49,5.28E-05
2171.45,3.42E-05
2172.42,2.62E-05
2173.38,2.53E-05
2174.35,2.79E-05
2175.31,3.40E-05
2176.27,4.63E-05
2177.24,6.66E-05
2178.2,9.16E-05
2179.17,1.13E-04
2180.13,1.21E-04
2181.1,1.13E-04
2182.06,8.90E-05
2183.02,5.84E-05
2183.99,2.85E-05
2184.95,2.99E-06
2185.92,-1.80E-05
2186.88,-3.48E-05
2187.85,-4.50E-05
2188.81,-4.41E-05
2189.77,-2.98E-05
2190.74,-6.30E-06
2191.7,1.59E-05
2192.67,2.56E-05
2193.63,1.79E-05
2194.6,-1.55E-06
2195.56,-1.98E-05
2196.52,-2.44E-05
2197.49,-1.20E-05
2198.45,9.74E-06
2199.42,2.76E-05
2200.38,3.13E-05
2201.35,2.08E-05
2202.31,6.07E-06
2203.27,7.04E-07
2204.24,1.33E-05
2205.2,4.17E-05
2206.17,7.51E-05
2207.13,9.98E-05
2208.09,1.08E-04
2209.06,9.90E-05
2210.02,8.14E-05
2210.99,6.44E-05
2211.95,5.33E-05
2212.92,4.81E-05
2213.88,4.47E-05
2214.84,4.05E-05
2215.81,3.63E-05
2216.77,3.64E-05
2217.74,4.43E-05
2218.7,5.91E-05
2219.67,7.46E-05
2220.63,8.22E-05
2221.59,7.72E-05
2222.56,6.30E-05
2223.52,4.86E-05
2224.49,4.40E-05
2225.45,5.19E-05
2226.42,6.62E-05
2227.38,7.64E-05
2228.34,7.58E-05
2229.31,6.77E-05
2230.27,6.52E-05
2231.24,8.17E-05
2232.2,1.22E-04
2233.16,1.75E-04
2234.13,2.22E-04
2235.09,2.42E-04
2236.06,2.27E-04
2237.02,1.86E-04
2237.99,1.36E-04
2238.95,9.73E-05
2239.91,8.02E-05
2240.88,8.36E-05
2241.84,9.78E-05
2242.81,1.12E-04
2243.77,1.19E-04
2244.74,1.20E-04
2245.7,1.20E-04
2246.66,1.27E-04
2247.63,1.44E-04
2248.59,1.69E-04
2249.56,1.96E-04
2250.52,2.14E-04
2251.49,2.14E-04
2252.45,1.90E-04
2253.41,1.44E-04
2254.38,8.62E-05
2255.34,2.80E-05
2256.31,-1.83E-05
2257.27,-4.48E-05
2258.23,-4.82E-05
2259.2,-2.89E-05
2260.16,8.72E-06
2261.13,5.62E-05
2262.09,1.06E-04
2263.06,1.45E-04
2264.02,1.57E-04
2264.98,1.35E-04
2265.95,8.52E-05
2266.91,2.93E-05
2267.88,-6.06E-06
2268.84,-7.87E-07
2269.81,4.70E-05
2270.77,1.19E-04
2271.73,1.85E-04
2272.7,2.20E-04
2273.66,2.13E-04
2274.63,1.73E-04
2275.59,1.23E-04
2276.56,8.23E-05
2277.52,6.29E-05
2278.48,6.43E-05
2279.45,7.87E-05
2280.41,9.60E-05
2281.38,1.08E-04
2282.34,1.09E-04
2283.3,9.31E-05
2284.27,6.03E-05
2285.23,1.35E-05
2286.2,-3.77E-05
2287.16,-7.94E-05
2288.13,-9.90E-05
2289.09,-9.21E-05
2290.05,-6.58E-05
2291.02,-3.62E-05
2291.98,-2.19E-05
2292.95,-3.61E-05
2293.91,-8.26E-05
2294.88,-1.56E-04
2295.84,-2.47E-04
2296.8,-3.43E-04
2297.77,-4.32E-04
2298.73,-5.01E-04
2299.7,-5.36E-04
2300.66,-5.28E-04
2301.63,-4.75E-04
2302.59,-3.88E-04
2303.55,-2.92E-04
2304.52,-2.17E-04
2305.48,-1.83E-04
2306.45,-1.97E-04
2307.41,-2.45E-04
2308.38,-3.02E-04
2309.34,-3.40E-04
2310.3,-3.46E-04
2311.27,-3.30E-04
2312.23,-3.15E-04
2313.2,-3.23E-04
2314.16,-3.64E-04
2315.12,-4.32E-04
2316.09,-5.15E-04
2317.05,-6.00E-04
2318.02,-6.80E-04
2318.98,-7.44E-04
2319.95,-7.79E-04
2320.91,-7.71E-04
2321.87,-7.20E-04
2322.84,-6.57E-04
2323.8,-6.41E-04
2324.77,-7.33E-04
2325.73,-9.44E-04
2326.7,-0.00120221
2327.66,-0.00136875
2328.62,-0.0013087
2329.59,-9.99E-04
2330.55,-5.87E-04
2331.52,-3.33E-04
2332.48,-4.55E-04
2333.45,-9.80E-04
2334.41,-0.00171289
2335.37,-0.00234105
2336.34,-0.00260107
2337.3,-0.00242398
2338.27,-0.0019693
2339.23,-0.00151533
2340.19,-0.00126446
2341.16,-0.00119927
2342.12,-0.00109686
2343.09,-7.29E-04
2344.05,-1.39E-04
2345.02,3.65E-04
2345.98,5.56E-04
2346.94,4.39E-04
2347.91,1.28E-04
2348.87,-2.72E-04
2349.84,-6.92E-04
2350.8,-0.00109678
2351.77,-0.00148734
2352.73,-0.00191088
2353.69,-0.00247367
2354.66,-0.00328951
2355.62,-0.00432669
2356.59,-0.0053094
2357.55,-0.00584787
2358.52,-0.00566182
2359.48,-0.00473743
2360.44,-0.00334553
2361.41,-0.00183127
2362.37,-3.73E-04
2363.34,9.77E-04
2364.3,0.00210346
2365.26,0.00279604
2366.23,0.00291339
2367.19,0.00251964
2368.16,0.00184027
2369.12,0.00112156
2370.09,5.31E-04
2371.05,1.41E-04
2372.01,-4.33E-05
2372.98,-5.26E-05
2373.94,5.58E-05
2374.91,2.09E-04
2375.87,3.33E-04
2376.84,3.82E-04
2377.8,3.45E-04
2378.76,2.53E-04
2379.73,1.51E-04
2380.69,8.02E-05
2381.66,5.43E-05
2382.62,6.26E-05
2383.59,8.06E-05
2384.55,8.70E-05
2385.51,7.51E-05
2386.48,5.44E-05
2387.44,4.15E-05
2388.41,4.78E-05
2389.37,7.10E-05
2390.33,9.49E-05
2391.3,1.00E-04
2392.26,7.63E-05
2393.23,2.96E-05
2394.19,-2.00E-05
2395.16,-5.04E-05
2396.12,-5.01E-05
2397.08,-2.23E-05
2398.05,1.77E-05
2399.01,5.28E-05
2399.98,7.16E-05
2400.94,7.14E-05
2401.91,5.59E-05
2402.87,3.16E-05
2403.83,5.19E-06
2404.8,-1.51E-05
2405.76,-2.52E-05
2406.73,-2.19E-05
2407.69,-5.16E-06
2408.66,2.00E-05
2409.62,4.41E-05
2410.58,5.70E-05
2411.55,5.20E-05
2412.51,2.91E-05
2413.48,-3.92E-06
2414.44,-3.48E-05
2415.4,-5.20E-05
2416.37,-5.04E-05
2417.33,-3.41E-05
2418.3,-1.45E-05
2419.26,-4.39E-06
2420.23,-1.03E-05
2421.19,-2.89E-05
2422.15,-4.89E-05
2423.12,-5.73E-05
2424.08,-4.77E-05
2425.05,-2.26E-05
2426.01,9.28E-06
2426.98,3.93E-05
2427.94,6.45E-05
2428.9,8.74E-05
2429.87,1.12E-04
2430.83,1.39E-04
2431.8,1.64E-04
2432.76,1.82E-04
2433.73,1.87E-04
2434.69,1.81E-04
2435.65,1.67E-04
2436.62,1.52E-04
2437.58,1.38E-04
2438.55,1.25E-04
2439.51,1.16E-04
2440.47,1.11E-04
2441.44,1.16E-04
2442.4,1.31E-04
2443.37,1.54E-04
2444.33,1.79E-04
2445.3,1.97E-04
2446.26,2.05E-04
2447.22,2.02E-04
2448.19,1.89E-04
2449.15,1.67E-04
2450.12,1.36E-04
2451.08,9.48E-05
2452.05,4.81E-05
2453.01,4.82E-06
2453.97,-2.38E-05
2454.94,-3.07E-05
2455.9,-1.82E-05
2456.87,2.72E-06
2457.83,1.88E-05
2458.8,2.23E-05
2459.76,1.62E-05
2460.72,1.12E-05
2461.69,1.90E-05
2462.65,4.52E-05
2463.62,8.64E-05
2464.58,1.33E-04
2465.54,1.76E-04
2466.51,2.06E-04
2467.47,2.19E-04
2468.44,2.15E-04
2469.4,1.96E-04
2470.37,1.69E-04
2471.33,1.49E-04
2472.29,1.47E-04
2473.26,1.67E-04
2474.22,2.01E-04
2475.19,2.28E-04
2476.15,2.28E-04
2477.12,1.93E-04
2478.08,1.32E-04
2479.04,6.98E-05
2480.01,3.01E-05
2480.97,2.52E-05
2481.94,4.95E-05
2482.9,8.41E-05
2483.87,1.08E-04
2484.83,1.11E-04
2485.79,9.27E-05
2486.76,6.62E-05
2487.72,4.69E-05
2488.69,4.69E-05
2489.65,6.85E-05
2490.62,1.04E-04
2491.58,1.39E-04
2492.54,1.55E-04
2493.51,1.40E-04
2494.47,9.41E-05
2495.44,2.70E-05
2496.4,-4.32E-05
2497.36,-9.83E-05
2498.33,-1.26E-04
2499.29,-1.24E-04
2500.26,-9.78E-05
2501.22,-5.64E-05
2502.19,-1.15E-05
2503.15,2.67E-05
2504.11,5.12E-05
2505.08,6.04E-05
2506.04,5.96E-05
2507.01,5.98E-05
2507.97,7.21E-05
2508.94,1.01E-04
2509.9,1.39E-04
2510.86,1.71E-04
2511.83,1.80E-04
2512.79,1.59E-04
2513.76,1.16E-04
2514.72,6.52E-05
2515.69,1.86E-05
2516.65,-2.04E-05
2517.61,-5.93E-05
2518.58,-1.07E-04
2519.54,-1.65E-04
2520.51,-2.22E-04
2521.47,-2.59E-04
2522.43,-2.59E-04
2523.4,-2.21E-04
2524.36,-1.54E-04
2525.33,-7.91E-05
2526.29,-1.78E-05
2527.26,1.58E-05
2528.22,1.77E-05
2529.18,-5.08E-06
2530.15,-3.71E-05
2531.11,-6.04E-05
2532.08,-6.18E-05
2533.04,-4.11E-05
2534.01,-1.23E-05
2534.97,1.98E-06
2535.93,-1.59E-05
2536.9,-6.59E-05
2537.86,-1.28E-04
2538.83,-1.70E-04
2539.79,-1.69E-04
2540.76,-1.20E-04
2541.72,-4.29E-05
2542.68,2.99E-05
2543.65,6.84E-05
2544.61,5.86E-05
2545.58,6.58E-06
2546.54,-6.69E-05
2547.5,-1.36E-04
2548.47,-1.78E-04
2549.43,-1.84E-04
2550.4,-1.55E-04
2551.36,-1.07E-04
2552.33,-5.75E-05
2553.29,-2.40E-05
2554.25,-1.33E-05
2555.22,-2.09E-05
2556.18,-3.39E-05
2557.15,-3.99E-05
2558.11,-3.34E-05
2559.08,-1.83E-05
2560.04,-3.53E-06
2561,2.79E-06
2561.97,8.01E-09
2562.93,-4.71E-06
2563.9,-7.97E-07
2564.86,1.90E-05
2565.83,5.42E-05
2566.79,9.55E-05
2567.75,1.30E-04
2568.72,1.46E-04
2569.68,1.41E-04
2570.65,1.18E-04
2571.61,8.41E-05
2572.58,4.55E-05
2573.54,8.47E-06
2574.5,-2.20E-05
2575.47,-3.96E-05
2576.43,-3.88E-05
2577.4,-1.82E-05
2578.36,1.45E-05
2579.32,4.40E-05
2580.29,5.41E-05
2581.25,3.72E-05
2582.22,7.28E-07
2583.18,-3.68E-05
2584.15,-5.67E-05
2585.11,-5.08E-05
2586.07,-2.51E-05
2587.04,6.48E-06
2588,3.36E-05
2588.97,5.54E-05
2589.93,7.76E-05
2590.9,1.03E-04
2591.86,1.27E-04
2592.82,1.34E-04
2593.79,1.14E-04
2594.75,7.27E-05
2595.72,2.65E-05
2596.68,-1.56E-06
2597.65,3.28E-06
2598.61,3.69E-05
2599.57,8.06E-05
2600.54,1.14E-04
2601.5,1.23E-04
2602.47,1.11E-04
2603.43,8.89E-05
2604.39,7.11E-05
2605.36,6.74E-05
2606.32,8.06E-05
2607.29,1.07E-04
2608.25,1.40E-04
2609.22,1.72E-04
2610.18,1.98E-04
2611.14,2.12E-04
2612.11,2.14E-04
2613.07,2.04E-04
2614.04,1.82E-04
2615,1.51E-04
2615.97,1.19E-04
2616.93,9.19E-05
2617.89,7.89E-05
2618.86,8.14E-05
2619.82,9.36E-05
2620.79,1.05E-04
2621.75,1.06E-04
2622.72,9.61E-05
2623.68,8.18E-05
2624.64,7.38E-05
2625.61,7.87E-05
2626.57,9.49E-05
2627.54,1.12E-04
2628.5,1.18E-04
2629.46,1.03E-04
2630.43,6.22E-05
2631.39,3.51E-06
2632.36,-5.99E-05
2633.32,-1.12E-04
2634.29,-1.39E-04
2635.25,-1.39E-04
2636.21,-1.20E-04
2637.18,-9.62E-05
2638.14,-7.91E-05
2639.11,-6.73E-05
2640.07,-4.77E-05
2641.04,-5.71E-06
2642,6.20E-05
2642.96,1.41E-04
2643.93,2.03E-04
2644.89,2.24E-04
2645.86,1.95E-04
2646.82,1.28E-04
2647.79,4.89E-05
2648.75,-1.78E-05
2649.71,-6.02E-05
2650.68,-7.89E-05
2651.64,-8.03E-05
2652.61,-6.83E-05
2653.57,-4.25E-05
2654.53,-2.24E-06
2655.5,4.70E-05
2656.46,9.19E-05
2657.43,1.17E-04
2658.39,1.10E-04
2659.36,7.36E-05
2660.32,2.00E-05
2661.28,-3.12E-05
2662.25,-6.08E-05
2663.21,-5.67E-05
2664.18,-1.79E-05
2665.14,4.47E-05
2666.11,1.10E-04
2667.07,1.55E-04
2668.03,1.61E-04
2669,1.24E-04
2669.96,5.99E-05
2670.93,-5.53E-06
2671.89,-4.60E-05
2672.86,-4.84E-05
2673.82,-1.73E-05
2674.78,2.83E-05
2675.75,6.63E-05
2676.71,8.14E-05
2677.68,6.95E-05
2678.64,3.75E-05
2679.6,-2.25E-06
2680.57,-3.71E-05
2681.53,-5.87E-05
2682.5,-6.49E-05
2683.46,-6.00E-05
2684.43,-5.13E-05
2685.39,-4.48E-05
2686.35,-4.12E-05
2687.32,-3.62E-05
2688.28,-2.43E-05
2689.25,-3.75E-06
2690.21,2.23E-05
2691.18,4.81E-05
2692.14,6.97E-05
2693.1,8.74E-05
2694.07,1.03E-04
2695.03,1.14E-04
2696,1.15E-04
2696.96,9.97E-05
2697.93,6.84E-05
2698.89,3.37E-05
2699.85,1.60E-05
2700.82,3.26E-05
2701.78,8.53E-05
2702.75,1.55E-04
2703.71,2.11E-04
2704.67,2.23E-04
2705.64,1.82E-04
2706.6,1.01E-04
2707.57,1.07E-05
2708.53,-5.46E-05
2709.5,-7.45E-05
2710.46,-4.77E-05
2711.42,9.67E-06
2712.39,7.31E-05
2713.35,1.20E-04
2714.32,1.36E-04
2715.28,1.18E-04
2716.25,7.46E-05
2717.21,2.11E-05
2718.17,-2.46E-05
2719.14,-4.93E-05
2720.1,-4.94E-05
2721.07,-3.29E-05
2722.03,-1.35E-05
2723,-2.47E-06
2723.96,-2.13E-06
2724.92,-6.12E-06
2725.89,-5.68E-06
2726.85,1.77E-06
2727.82,1.10E-05
2728.78,1.67E-05
2729.74,1.60E-05
2730.71,1.39E-05
2731.67,2.03E-05
2732.64,4.17E-05
2733.6,7.50E-05
2734.57,1.09E-04
2735.53,1.33E-04
2736.49,1.43E-04
2737.46,1.43E-04
2738.42,1.41E-04
2739.39,1.40E-04
2740.35,1.36E-04
2741.32,1.22E-04
2742.28,9.36E-05
2743.24,5.27E-05
2744.21,7.77E-06
2745.17,-3.20E-05
2746.14,-5.98E-05
2747.1,-7.16E-05
2748.07,-6.48E-05
2749.03,-3.87E-05
2749.99,2.18E-06
2750.96,4.70E-05
2751.92,8.22E-05
2752.89,9.93E-05
2753.85,1.02E-04
2754.81,1.04E-04
2755.78,1.19E-04
2756.74,1.52E-04
2757.71,1.89E-04
2758.67,2.10E-04
2759.64,2.01E-04
2760.6,1.62E-04
2761.56,1.09E-04
2762.53,6.35E-05
2763.49,3.70E-05
2764.46,3.08E-05
2765.42,3.86E-05
2766.39,5.43E-05
2767.35,7.54E-05
2768.31,1.00E-04
2769.28,1.23E-04
2770.24,1.33E-04
2771.21,1.22E-04
2772.17,8.75E-05
2773.14,3.86E-05
2774.1,-1.14E-05
2775.06,-5.08E-05
2776.03,-7.47E-05
2776.99,-8.43E-05
2777.96,-8.15E-05
2778.92,-6.57E-05
2779.89,-3.39E-05
2780.85,1.44E-05
2781.81,7.19E-05
2782.78,1.23E-04
2783.74,1.47E-04
2784.71,1.30E-04
2785.67,6.75E-05
2786.63,-2.58E-05
2787.6,-1.22E-04
2788.56,-1.90E-04
2789.53,-2.04E-04
2790.49,-1.60E-04
2791.46,-7.73E-05
2792.42,1.02E-05
2793.38,6.80E-05
2794.35,7.70E-05
2795.31,4.08E-05
2796.28,-1.98E-05
2797.24,-7.94E-05
2798.21,-1.21E-04
2799.17,-1.41E-04
2800.13,-1.47E-04
2801.1,-1.44E-04
2802.06,-1.33E-04
2803.03,-1.09E-04
2803.99,-6.84E-05
2804.96,-1.34E-05
2805.92,4.35E-05
2806.88,8.65E-05
2807.85,1.05E-04
2808.81,9.64E-05
2809.78,6.94E-05
2810.74,3.53E-05
2811.7,4.49E-06
2812.67,-1.62E-05
2813.63,-2.37E-05
2814.6,-1.78E-05
2815.56,-1.49E-06
2816.53,1.92E-05
2817.49,3.65E-05
2818.45,4.34E-05
2819.42,3.73E-05
2820.38,1.95E-05
2821.35,-6.14E-06
2822.31,-3.70E-05
2823.28,-7.06E-05
2824.24,-1.02E-04
2825.2,-1.23E-04
2826.17,-1.23E-04
2827.13,-9.54E-05
2828.1,-4.86E-05
2829.06,-1.19E-06
2830.03,2.65E-05
2830.99,2.52E-05
2831.95,3.39E-06
2832.92,-1.88E-05
2833.88,-2.37E-05
2834.85,-9.31E-06
2835.81,1.05E-05
2836.77,1.68E-05
2837.74,9.69E-07
2838.7,-2.77E-05
2839.67,-4.75E-05
2840.63,-3.85E-05
2841.6,4.05E-06
2842.56,6.61E-05
2843.52,1.23E-04
2844.49,1.53E-04
2845.45,1.46E-04
2846.42,1.11E-04
2847.38,6.28E-05
2848.35,2.34E-05
2849.31,7.58E-06
2850.27,2.10E-05
2851.24,5.92E-05
2852.2,1.11E-04
2853.17,1.62E-04
2854.13,2.05E-04
2855.1,2.34E-04
2856.06,2.57E-04
2857.02,2.83E-04
2857.99,3.20E-04
2858.95,3.70E-04
2859.92,4.24E-04
2860.88,4.66E-04
2861.85,4.77E-04
2862.81,4.44E-04
2863.77,3.70E-04
2864.74,2.68E-04
2865.7,1.63E-04
2866.67,8.18E-05
2867.63,4.07E-05
2868.59,4.11E-05
2869.56,6.86E-05
2870.52,9.92E-05
2871.49,1.11E-04
2872.45,9.67E-05
2873.42,6.51E-05
2874.38,3.93E-05
2875.34,4.26E-05
2876.31,8.51E-05
2877.27,1.58E-04
2878.24,2.38E-04
2879.2,2.97E-04
2880.17,3.17E-04
2881.13,2.93E-04
2882.09,2.32E-04
2883.06,1.52E-04
2884.02,7.38E-05
2884.99,2.02E-05
2885.95,7.66E-06
2886.92,3.88E-05
2887.88,9.90E-05
2888.84,1.60E-04
2889.81,1.91E-04
2890.77,1.77E-04
2891.74,1.26E-04
2892.7,6.27E-05
2893.66,1.44E-05
2894.63,-4.03E-06
2895.59,4.15E-06
2896.56,2.37E-05
2897.52,4.00E-05
2898.49,4.82E-05
2899.45,5.45E-05
2900.41,6.96E-05
2901.38,1.01E-04
2902.34,1.48E-04
2903.31,2.03E-04
2904.27,2.54E-04
2905.24,2.88E-04
2906.2,2.95E-04
2907.16,2.74E-04
2908.13,2.33E-04
2909.09,1.92E-04
2910.06,1.73E-04
2911.02,1.94E-04
2911.99,2.61E-04
2912.95,3.61E-04
2913.91,4.65E-04
2914.88,5.43E-04
2915.84,5.68E-04
2916.81,5.36E-04
