Point,Distance (µm),Br L series
800,9.06315924170616,1288.704
801,9.07450236966824,928.2796
802,9.08584549763033,1205.432
803,9.09718862559242,1214.033
804,9.1085317535545,898.5647
805,9.11987488151659,1003.102
806,9.13121800947867,906.998
807,9.14256113744075,923.2731
808,9.15390426540284,1218.935
809,9.16524739336493,1243.782
810,9.17659052132701,1126.127
811,9.1879336492891,1287.439
812,9.19927677725118,872.3155
813,9.21061990521327,976.0673
814,9.22196303317535,1086.661
815,9.23330616113744,1076.559
816,9.24464928909953,924.029
817,9.25599241706161,1288.198
818,9.26733554502369,749.0876
819,9.27867867298578,697.1458
820,9.29002180094786,941.9276
821,9.30136492890995,461.1025
822,9.31270805687204,804.7137
823,9.32405118483412,622.389
824,9.33539431279621,1010.246
825,9.34673744075829,889.9047
826,9.35808056872038,1258.245
827,9.36942369668246,1404.697
828,9.38076682464455,783.0069
829,9.39210995260664,1154.27
830,9.40345308056872,941.8208
831,9.4147962085308,1053.258
832,9.42613933649289,1109.283
833,9.43748246445497,1023.449
834,9.44882559241706,926.083
835,9.46016872037914,743.9404
836,9.47151184834123,506.428
837,9.48285497630332,934.8458
838,9.4941981042654,868.7054
839,9.50554123222748,781.9328
840,9.51688436018957,798.0815
841,9.52822748815166,891.2864
842,9.53957061611375,1160.018
843,9.55091374407583,765.5209
844,9.56225687203791,683.7755
845,9.5736,796.8026
846,9.58494312796208,897.8302
847,9.59628625592417,1042.926
848,9.60762938388625,1543.278
849,9.61897251184834,1212.772
850,9.63031563981043,639.0302
851,9.64165876777251,711.674
852,9.65300189573459,1200.801
853,9.66434502369668,574.9178
854,9.67568815165876,1279.415
855,9.68703127962085,739.891
856,9.69837440758294,796.3517
857,9.70971753554502,1003.076
858,9.7210606635071,783.9447
859,9.73240379146919,618.1041
860,9.74374691943128,1064.329
861,9.75509004739336,1228.145
862,9.76643317535545,804.2173
863,9.77777630331753,1074.893
864,9.78911943127962,488.5364
865,9.8004625592417,1037.836
866,9.81180568720379,1084.48
867,9.82314881516587,930.5433
868,9.83449194312796,956.5972
869,9.84583507109005,1250.98
870,9.85717819905213,1077.569
871,9.86852132701422,1021.063
872,9.8798644549763,776.7965
873,9.89120758293838,778.7537
874,9.90255071090047,601.9659
875,9.91389383886256,1095.471
876,9.92523696682465,1140.015
877,9.93658009478673,1224.436
878,9.94792322274881,868.2158
879,9.9592663507109,629.9242
880,9.97060947867299,418.1942
881,9.98195260663507,618.7477
882,9.99329573459716,368.2865
883,10.0046388625592,788.2177
884,10.0159819905213,757.9434
885,10.0273251184834,838.5712
886,10.0386682464455,950.5995
887,10.0500113744076,931.276
888,10.0613545023697,799.5117
889,10.0726976303318,791.6144
890,10.0840407582938,760.6448
891,10.0953838862559,761.4086
892,10.106727014218,891.2648
893,10.1180701421801,778.2599
894,10.1294132701422,1343.11
895,10.1407563981043,1202.791
896,10.1520995260663,1243.936
897,10.1634426540284,865.8826
898,10.1747857819905,751.8203
899,10.1861289099526,564.752
900,10.1974720379147,781.3663
901,10.2088151658768,877.2781
902,10.2201582938389,808.7894
903,10.2315014218009,601.5425
