Point,Distance (µm),Br L series
197,0.533083958383741,25662.94
198,0.535803774497943,23701.25
199,0.538523590612146,26474.56
200,0.541243406726349,26420.4
201,0.543963222840552,28171.73
202,0.546683038954754,26106.21
203,0.549402855068957,24178.96
204,0.55212267118316,25511.82
205,0.554842487297363,24489.83
206,0.557562303411565,24176.81
207,0.560282119525768,28726.48
208,0.563001935639971,28928.4
209,0.565721751754174,27063.4
210,0.568441567868377,24281.63
211,0.571161383982579,28285.05
212,0.573881200096782,26960.86
213,0.576601016210985,21924.91
214,0.579320832325188,23101.71
215,0.58204064843939,25513.43
216,0.584760464553593,27148.15
217,0.587480280667796,27439.4
218,0.590200096781999,28938.05
219,0.592919912896201,28123.28
220,0.595639729010404,22539.5
221,0.598359545124607,25342.3
222,0.601079361238809,28199.07
223,0.603799177353012,23673.84
224,0.606518993467215,27117.24
225,0.609238809581418,28550.27
226,0.611958625695621,25535.08
227,0.614678441809823,26133.37
228,0.617398257924026,26527.86
229,0.620118074038229,26572.46
230,0.622837890152432,24575.34
231,0.625557706266634,23735.89
232,0.628277522380837,29214.35
233,0.63099733849504,27242.74
234,0.633717154609243,24275.6
235,0.636436970723446,25983.82
236,0.639156786837648,28045.93
237,0.641876602951851,25482.78
238,0.644596419066054,29604.39
239,0.647316235180257,27756.9
240,0.650036051294459,27510.45
241,0.652755867408662,25405.32
242,0.655475683522865,25878.99
243,0.658195499637067,26098.47
244,0.66091531575127,25756.51
245,0.663635131865473,25544.43
246,0.666354947979676,29093.44
247,0.669074764093879,25516.81
248,0.671794580208081,27612.35
249,0.674514396322284,24363.72
250,0.677234212436487,26923.77
251,0.679954028550689,27188.86
252,0.682673844664892,29927.46
253,0.685393660779095,27490.15
254,0.688113476893298,26856.62
255,0.690833293007501,25806.75
256,0.693553109121703,26622.74
257,0.696272925235906,23861.65
258,0.698992741350109,26988.25
259,0.701712557464312,24633.39
260,0.704432373578514,30259.98
261,0.707152189692717,26030.36
262,0.70987200580692,26852.46
263,0.712591821921123,26111.38
264,0.715311638035325,28071.5
265,0.718031454149528,25356.58
266,0.720751270263731,27464.84
267,0.723471086377934,27360.11
268,0.726190902492136,28654.52
269,0.728910718606339,26485.03
270,0.731630534720542,31471.46
271,0.734350350834745,28168.28
272,0.737070166948948,26919.31
273,0.73978998306315,26853.84
274,0.742509799177353,27131.29
275,0.745229615291556,25342.04
276,0.747949431405758,26855.72
277,0.750669247519961,25274.73
278,0.753389063634164,23854.52
279,0.756108879748367,26986.49
280,0.75882869586257,23735.81
281,0.761548511976772,26984.11
282,0.764268328090975,26259.94
283,0.766988144205178,26743
284,0.769707960319381,26177.28
285,0.772427776433583,27038.91
286,0.775147592547786,24364.1
287,0.777867408661989,28905.18
288,0.780587224776192,25297.43
289,0.783307040890394,28206.35
290,0.786026857004597,28573.46
291,0.7887466731188,27627.73
292,0.791466489233003,27561.56
293,0.794186305347205,27279.53
294,0.796906121461408,29173.82
295,0.799625937575611,28881.56
296,0.802345753689814,28396.47
297,0.805065569804016,27514.47
298,0.807785385918219,27213.62
299,0.810505202032422,26474.68
300,0.813225018146625,27468.19
301,0.815944834260828,26645.12
302,0.81866465037503,27954.82
303,0.821384466489233,27034.53
304,0.824104282603436,30427.78
305,0.826824098717639,24353.11
306,0.829543914831841,26008.83
307,0.832263730946044,26031.09
308,0.834983547060247,28172.41
309,0.83770336317445,24840.13
310,0.840423179288652,30021.83
311,0.843142995402855,28385.1
312,0.845862811517058,20820.79
313,0.848582627631261,26001.63
314,0.851302443745463,24485.51
315,0.854022259859666,26119.14
316,0.856742075973869,22605.91
317,0.859461892088072,23124.61
318,0.862181708202274,26325.59
319,0.864901524316477,24722.91
320,0.86762134043068,30027.78
321,0.870341156544883,30861.94
322,0.873060972659085,26091.52
323,0.875780788773288,26117.73
324,0.878500604887491,28881.08
325,0.881220421001694,27543.57
326,0.883940237115897,28042.57
327,0.886660053230099,30361.07
328,0.889379869344302,29734.81
329,0.892099685458505,28866.55
330,0.894819501572708,26777.64
331,0.89753931768691,30611.86
332,0.900259133801113,28802.09
333,0.902978949915316,27603.88
334,0.905698766029519,27897.78
335,0.908418582143721,26645.07
336,0.911138398257924,28605.57
337,0.913858214372127,27386.56
338,0.91657803048633,29519.79
339,0.919297846600532,27372.51
340,0.922017662714735,25405.53
341,0.924737478828938,27491.01
342,0.927457294943141,29517.14
343,0.930177111057343,28521.3
344,0.932896927171546,26144.31
345,0.935616743285749,29098.19
346,0.938336559399952,24813.29
347,0.941056375514154,28631.76
348,0.943776191628357,26618.8
349,0.94649600774256,27341.72
350,0.949215823856763,26513.05
351,0.951935639970966,28781.78
352,0.954655456085168,25857.07
353,0.957375272199371,26053.17
354,0.960095088313574,27794.33
355,0.962814904427776,28918.04
356,0.965534720541979,26114.6
357,0.968254536656182,26470.84
358,0.970974352770385,31394.07
359,0.973694168884587,28466.11
360,0.97641398499879,26482.7
361,0.979133801112993,25874.72
362,0.981853617227196,25290.26
363,0.984573433341399,28319.03
364,0.987293249455601,27067.23
365,0.990013065569804,26853.78
366,0.992732881684007,27531.08
367,0.995452697798209,29344.1
368,0.998172513912412,29758.39
369,1.00089233002662,27249.83
370,1.00361214614082,29096.3
371,1.00633196225502,25425.81
372,1.00905177836922,29237.52
373,1.01177159448343,29328.38
374,1.01449141059763,29123.94
375,1.01721122671183,30930.86
376,1.01993104282603,26845.32
377,1.02265085894024,27461.68
378,1.02537067505444,25573.57
379,1.02809049116864,26867.59
380,1.03081030728285,23135.49
381,1.03353012339705,28604.62
382,1.03624993951125,26355.44
383,1.03896975562545,27784.11
384,1.04168957173966,28127.16
385,1.04440938785386,29868.03
386,1.04712920396806,25852
387,1.04984902008226,25436.79
388,1.05256883619647,25426.13
389,1.05528865231067,27755.12
390,1.05800846842487,26244.05
391,1.06072828453908,24948.02
392,1.06344810065328,23886.67
393,1.06616791676748,25746.45
394,1.06888773288168,28584.24
395,1.07160754899589,29398.32
396,1.07432736511009,27909.63
397,1.07704718122429,24846.55
398,1.0797669973385,31673.18
399,1.0824868134527,27873.6
400,1.0852066295669,29524.24
401,1.0879264456811,25558.31
402,1.09064626179531,26019.1
403,1.09336607790951,23734.98
404,1.09608589402371,27585.36
405,1.09880571013791,29224.69
406,1.10152552625212,28923.81
407,1.10424534236632,28076.38
408,1.10696515848052,28212.28
409,1.10968497459473,29570.1
410,1.11240479070893,26939.26
411,1.11512460682313,21957.63
412,1.11784442293733,30186.17
413,1.12056423905154,28122.52
414,1.12328405516574,27275.96
415,1.12600387127994,27152.9
416,1.12872368739414,23486.71
417,1.13144350350835,28482.27
418,1.13416331962255,27783.73
419,1.13688313573675,24822.48
420,1.13960295185096,27340.81
421,1.14232276796516,25842.44
422,1.14504258407936,25163.13
423,1.14776240019356,28287.01
424,1.15048221630777,26263.46
425,1.15320203242197,25254.59
426,1.15592184853617,26799.06
427,1.15864166465038,26188.29
428,1.16136148076458,28861.12
429,1.16408129687878,28753.96
430,1.16680111299298,26305.03
431,1.16952092910719,29444.57
432,1.17224074522139,25583.02
433,1.17496056133559,23036.55
434,1.17768037744979,27811.73
435,1.180400193564,26709.31
436,1.1831200096782,26835.12
437,1.1858398257924,25990.45
438,1.18855964190661,25326.97
439,1.19127945802081,27252.09
440,1.19399927413501,26718.55
441,1.19671909024921,23819.1
442,1.19943890636342,23823.59
443,1.20215872247762,27584.52
444,1.20487853859182,24812.29
445,1.20759835470602,24650.29
446,1.21031817082023,24871.68
447,1.21303798693443,25239.83
448,1.21575780304863,27189.68
449,1.21847761916284,26505.83
450,1.22119743527704,26834.89
451,1.22391725139124,22041.66
452,1.22663706750544,26610.48
453,1.22935688361965,23530.27
454,1.23207669973385,25622.42
455,1.23479651584805,24054.03
456,1.23751633196225,29400.14
457,1.24023614807646,25314.38
458,1.24295596419066,25672.57
459,1.24567578030486,24456.62
460,1.24839559641907,24565.36
461,1.25111541253327,23245.21
462,1.25383522864747,26733.2
463,1.25655504476167,25364.61
464,1.25927486087588,24478.12
465,1.26199467699008,23553.75
466,1.26471449310428,22779.31
467,1.26743430921849,21304.38
468,1.27015412533269,24172.07
469,1.27287394144689,25122.92
470,1.27559375756109,22984.29
471,1.2783135736753,27890.92
472,1.2810333897895,21118.14
473,1.2837532059037,25217.55
474,1.2864730220179,22152.22
475,1.28919283813211,23635.53
476,1.29191265424631,26818.86
477,1.29463247036051,23043.82
478,1.29735228647472,24981.77
479,1.30007210258892,23499.03
480,1.30279191870312,27444.64
481,1.30551173481732,25183.69
482,1.30823155093153,25983.99
483,1.31095136704573,23341.14
484,1.31367118315993,24256.01
485,1.31639099927413,21413.39
486,1.31911081538834,24586.87
487,1.32183063150254,24376.14
488,1.32455044761674,24038.59
489,1.32727026373095,21919.29
490,1.32999007984515,23784.13
491,1.33270989595935,29174.45
492,1.33542971207355,27505.32
493,1.33814952818776,21340.13
494,1.34086934430196,24001.45
495,1.34358916041616,22824.54
496,1.34630897653037,25262.66
497,1.34902879264457,23566.47
498,1.35174860875877,25108.04
499,1.35446842487297,24190.12
500,1.35718824098718,24429.85
501,1.35990805710138,23686.95
502,1.36262787321558,27867.03
503,1.36534768932978,25714.83
504,1.36806750544399,26410.48
505,1.37078732155819,24171.26
506,1.37350713767239,23644.2
507,1.3762269537866,24951.05
508,1.3789467699008,26547.07
509,1.381666586015,26427.12
510,1.3843864021292,24541.12
511,1.38710621824341,23135.52
512,1.38982603435761,25495
513,1.39254585047181,26071.45
514,1.39526566658602,21557.54
515,1.39798548270022,21448.35
516,1.40070529881442,23620.33
517,1.40342511492862,26285.16
518,1.40614493104283,24431.34
519,1.40886474715703,25178.66
520,1.41158456327123,22783.8
521,1.41430437938543,23682.56
522,1.41702419549964,24583.51
523,1.41974401161384,26347.75
524,1.42246382772804,25372.21
525,1.42518364384225,25876.46
526,1.42790345995645,21390.37
527,1.43062327607065,20893.54
528,1.43334309218485,23320.94
529,1.43606290829906,22292.96
530,1.43878272441326,24968.44
531,1.44150254052746,28162.58
532,1.44422235664166,23570.93
533,1.44694217275587,24847.01
534,1.44966198887007,24174.37
535,1.45238180498427,24140.28
536,1.45510162109848,23559.83
537,1.45782143721268,22543.92
538,1.46054125332688,25785.95
539,1.46326106944108,25037.98
540,1.46598088555529,25593.17
541,1.46870070166949,23171.68
542,1.47142051778369,23969.61
543,1.4741403338979,26291.14
544,1.4768601500121,25797.34
545,1.4795799661263,24118.36
546,1.4822997822405,26388.23
547,1.48501959835471,26312.94
548,1.48773941446891,24862.17
549,1.49045923058311,26071.89
550,1.49317904669731,21604.13
551,1.49589886281152,22799.23
552,1.49861867892572,25650.75
553,1.50133849503992,25004.17
554,1.50405831115413,25352.18
555,1.50677812726833,24242.51
556,1.50949794338253,22789.98
557,1.51221775949673,28782.81
558,1.51493757561094,24722.03
559,1.51765739172514,27325.89
560,1.52037720783934,24486.01
561,1.52309702395354,25048.44
562,1.52581684006775,24585.37
563,1.52853665618195,23500.4
564,1.53125647229615,22805.34
565,1.53397628841036,28225.85
566,1.53669610452456,26763.8
567,1.53941592063876,26881.47
568,1.54213573675296,26640.09
569,1.54485555286717,27442.3
570,1.54757536898137,27073.78
571,1.55029518509557,28018.89
572,1.55301500120978,24888.29
573,1.55573481732398,24997.08
574,1.55845463343818,27323.24
575,1.56117444955238,28027.73
576,1.56389426566659,27587.15
577,1.56661408178079,29072.75
578,1.56933389789499,26003.62
579,1.57205371400919,29269.75
580,1.5747735301234,25560.5
581,1.5774933462376,27573.39
582,1.5802131623518,24957.67
583,1.58293297846601,23079.62
584,1.58565279458021,24432.76
585,1.58837261069441,23122.97
586,1.59109242680861,26576.1
587,1.59381224292282,26263.41
588,1.59653205903702,25028.9
589,1.59925187515122,25442.94
590,1.60197169126542,26292.23
591,1.60469150737963,28072.1
592,1.60741132349383,28213.46
593,1.61013113960803,26997.15
594,1.61285095572224,27024.13
595,1.61557077183644,24444.4
596,1.61829058795064,28829.42
597,1.62101040406484,27231.17
598,1.62373022017905,25442.42
599,1.62645003629325,24245.11
600,1.62916985240745,26460.45
601,1.63188966852165,26840.2
602,1.63460948463586,27178.87
603,1.63732930075006,29349.38
604,1.64004911686426,25532.14
605,1.64276893297847,23648.47
606,1.64548874909267,27306.94
607,1.64820856520687,26447.78
608,1.65092838132107,27603.4
609,1.65364819743528,24838.6
610,1.65636801354948,29348.55
611,1.65908782966368,27359.84
612,1.66180764577789,27559.9
613,1.66452746189209,29771.72
614,1.66724727800629,27856.14
615,1.66996709412049,26568.95
616,1.6726869102347,27154.81
617,1.6754067263489,27361.06
618,1.6781265424631,25622.4
619,1.6808463585773,26090.66
620,1.68356617469151,26251.8
621,1.68628599080571,23741.75
622,1.68900580691991,28126.33
623,1.69172562303412,25838.17
624,1.69444543914832,27307.57
625,1.69716525526252,25076.46
626,1.69988507137672,27840.33
627,1.70260488749093,31072.97
628,1.70532470360513,23608.01
629,1.70804451971933,25746.95
630,1.71076433583353,24322.32
631,1.71348415194774,28604.4
632,1.71620396806194,30105.18
633,1.71892378417614,29331.37
634,1.72164360029035,28747.76
635,1.72436341640455,23612.48
636,1.72708323251875,26037.99
637,1.72980304863295,30228.82
638,1.73252286474716,27663.85
639,1.73524268086136,26618.94
640,1.73796249697556,25115.98
641,1.74068231308977,28081.46
642,1.74340212920397,24810.83
643,1.74612194531817,29666.52
644,1.74884176143237,26771.2
645,1.75156157754658,26652.38
646,1.75428139366078,25970.06
647,1.75700120977498,26336.06
648,1.75972102588918,27241.16
649,1.76244084200339,29701.98
650,1.76516065811759,28617.46
651,1.76788047423179,27591.69
652,1.770600290346,28264.58
653,1.7733201064602,28159.06
654,1.7760399225744,25821.76
655,1.7787597386886,23517.25
656,1.78147955480281,27133.54
657,1.78419937091701,25845.25
658,1.78691918703121,26782.87
659,1.78963900314541,24218.3
660,1.79235881925962,24657.85
661,1.79507863537382,24140.78
662,1.79779845148802,30143.88
663,1.80051826760223,22564.4
664,1.80323808371643,23046.14
665,1.80595789983063,25003.74
666,1.80867771594483,27068.51
667,1.81139753205904,23244.44
668,1.81411734817324,23978.02
669,1.81683716428744,24608.59
670,1.81955698040165,22201.55
671,1.82227679651585,24709.66
672,1.82499661263005,24040.16
673,1.82771642874425,24315.66
674,1.83043624485846,27107.69
675,1.83315606097266,24550.11
676,1.83587587708686,25951.55
677,1.83859569320106,28580.42
678,1.84131550931527,27734.71
679,1.84403532542947,23149.74
680,1.84675514154367,27424.42
681,1.84947495765788,24996.86
682,1.85219477377208,26218.89
683,1.85491458988628,23762.32
684,1.85763440600048,24518.26
685,1.86035422211469,24161.91
686,1.86307403822889,26378.52
687,1.86579385434309,23410.82
688,1.8685136704573,24554.09
689,1.8712334865715,27907.96
690,1.8739533026857,26075.68
691,1.8766731187999,25387.73
692,1.87939293491411,27438.42
693,1.88211275102831,24387.51
694,1.88483256714251,27230.12
695,1.88755238325671,25008.23
696,1.89027219937092,22405.62
697,1.89299201548512,24401.15
698,1.89571183159932,26294.57
699,1.89843164771353,23023.52
700,1.90115146382773,25050.08
701,1.90387127994193,20443.88
702,1.90659109605613,25905.16
703,1.90931091217034,26414.15
704,1.91203072828454,25629.76
705,1.91475054439874,24638.38
706,1.91747036051294,27846.76
707,1.92019017662715,21295.18
708,1.92290999274135,26560.7
709,1.92562980885555,25045.23
710,1.92834962496976,23253.29
711,1.93106944108396,27444.61
712,1.93378925719816,28540.47
713,1.93650907331236,25047.56
714,1.93922888942657,24469.74
715,1.94194870554077,24671.35
716,1.94466852165497,27336.73
717,1.94738833776918,30857.06
718,1.95010815388338,23996.76
719,1.95282796999758,24995.44
720,1.95554778611178,27280.03
721,1.95826760222599,23798.9
722,1.96098741834019,22257.69
723,1.96370723445439,27975.95
724,1.96642705056859,24878.15
725,1.9691468666828,23804.65
726,1.971866682797,25963.96
727,1.9745864989112,24455.88
728,1.97730631502541,24413.84
729,1.98002613113961,27977.22
730,1.98274594725381,27171.19
731,1.98546576336801,24295.11
732,1.98818557948222,25537.15
733,1.99090539559642,24783.63
734,1.99362521171062,28445.96
735,1.99634502782482,26236.29
736,1.99906484393903,26084.88
737,2.00178466005323,24913.16
738,2.00450447616743,25209.66
739,2.00722429228164,25665.44
740,2.00994410839584,25644.84
741,2.01266392451004,25080.67
742,2.01538374062424,26516.42
743,2.01810355673845,24602.7
744,2.02082337285265,26206.53
745,2.02354318896685,25699.53
746,2.02626300508106,25659.15
747,2.02898282119526,23842.49
748,2.03170263730946,25822.9
749,2.03442245342366,26118.95
750,2.03714226953787,24132.79
751,2.03986208565207,26342.33
752,2.04258190176627,27372.38
753,2.04530171788047,30149.38
754,2.04802153399468,28659.8
755,2.05074135010888,23344.26
756,2.05346116622308,24708.17
757,2.05618098233729,23296.05
758,2.05890079845149,25814.75
759,2.06162061456569,25342.05
760,2.06434043067989,26149.35
761,2.0670602467941,28639.42
762,2.0697800629083,26143.89
763,2.0724998790225,26584.46
764,2.0752196951367,25070.03
765,2.07793951125091,22811.55
766,2.08065932736511,26330.29
767,2.08337914347931,21111.61
768,2.08609895959352,24441.36
769,2.08881877570772,25356.66
770,2.09153859182192,25702.39
771,2.09425840793612,25360.56
772,2.09697822405033,24686.12
773,2.09969804016453,28041.05
774,2.10241785627873,24960.21
775,2.10513767239294,22513.95
776,2.10785748850714,26251.35
777,2.11057730462134,25010.67
778,2.11329712073554,26121.92
779,2.11601693684975,27252.25
780,2.11873675296395,26699.95
781,2.12145656907815,26291.77
782,2.12417638519236,25489.65
783,2.12689620130656,27124.34
784,2.12961601742076,28351.82
785,2.13233583353496,23503.68
786,2.13505564964917,28074.94
787,2.13777546576337,25427.4
788,2.14049528187757,25053.87
789,2.14321509799177,26582.18
790,2.14593491410598,23450.79
791,2.14865473022018,25053.57
792,2.15137454633438,25404.11
793,2.15409436244858,25618.39
794,2.15681417856279,23837.73
795,2.15953399467699,22147.99
796,2.16225381079119,24900.07
797,2.1649736269054,25244.11
798,2.1676934430196,24035.81
799,2.1704132591338,21853.23
800,2.173133075248,25501.57
801,2.17585289136221,24287.97
802,2.17857270747641,23397.7
803,2.18129252359061,27235.73
804,2.18401233970482,26222.13
805,2.18673215581902,24641.68
806,2.18945197193322,27714.3
807,2.19217178804742,25574.73
808,2.19489160416163,25115.14
809,2.19761142027583,26022.77
810,2.20033123639003,25262.46
811,2.20305105250423,27921.43
812,2.20577086861844,23920.99
813,2.20849068473264,24556.77
814,2.21121050084684,25378.33
815,2.21393031696105,23014.44
816,2.21665013307525,24781.67
817,2.21936994918945,25149.47
818,2.22208976530365,23548.1
819,2.22480958141786,21935.37
820,2.22752939753206,26217.89
821,2.23024921364626,26683.35
822,2.23296902976047,22766.6
823,2.23568884587467,22488.82
824,2.23840866198887,23938.8
825,2.24112847810307,25428.81
826,2.24384829421728,25145.96
827,2.24656811033148,22514.59
828,2.24928792644568,26698.06
829,2.25200774255988,20301.46
830,2.25472755867409,23762.38
831,2.25744737478829,22090.51
832,2.26016719090249,26336.21
833,2.2628870070167,27022.91
834,2.2656068231309,28865.11
835,2.2683266392451,23046.82
836,2.2710464553593,21149.12
837,2.27376627147351,24506.92
838,2.27648608758771,25777.77
839,2.27920590370191,22732.27
840,2.28192571981611,23903.65
841,2.28464553593032,26457.58
842,2.28736535204452,21285.61
843,2.29008516815872,25696.05
844,2.29280498427293,23543.13
845,2.29552480038713,20286.59
846,2.29824461650133,25498.85
847,2.30096443261553,25414.73
848,2.30368424872974,24417.9
849,2.30640406484394,24448.83
850,2.30912388095814,24642.54
851,2.31184369707234,22579.06
852,2.31456351318655,24440.85
853,2.31728332930075,23287.58
854,2.32000314541495,24157.64
855,2.32272296152916,26855.38
856,2.32544277764336,23577.33
857,2.32816259375756,25076.09
858,2.33088240987176,23790.81
859,2.33360222598597,23480.93
860,2.33632204210017,26663.48
861,2.33904185821437,25834.9
862,2.34176167432858,22113.32
863,2.34448149044278,27300.56
864,2.34720130655698,25777.4
865,2.34992112267118,25134.89
866,2.35264093878539,20589.78
867,2.35536075489959,23326.27
868,2.35808057101379,23940.21
869,2.360800387128,24995.86
870,2.3635202032422,21237.63
871,2.3662400193564,23475.59
872,2.3689598354706,21569.04
873,2.37167965158481,20171.02
874,2.37439946769901,24340.93
875,2.37711928381321,24520.1
876,2.37983909992741,21589.91
877,2.38255891604162,23391.3
878,2.38527873215582,24963.4
879,2.38799854827002,27033.79
880,2.39071836438422,22296.3
881,2.39343818049843,23550.65
882,2.39615799661263,22944.67
883,2.39887781272683,23448.01
884,2.40159762884104,23457.9
885,2.40431744495524,21192.38
886,2.40703726106944,25611.73
887,2.40975707718364,26146.46
888,2.41247689329785,24835.12
889,2.41519670941205,24627.8
890,2.41791652552625,24018.88
891,2.42063634164046,23358.45
892,2.42335615775466,23696.27
893,2.42607597386886,23167.78
894,2.42879578998306,23203.35
895,2.43151560609727,24235.44
896,2.43423542221147,21804.99
897,2.43695523832567,22468.07
898,2.43967505443987,25532.66
899,2.44239487055408,22960.1
900,2.44511468666828,24313.71
901,2.44783450278248,23766.03
902,2.45055431889669,22852.4
903,2.45327413501089,20876.46
904,2.45599395112509,23015.15
905,2.45871376723929,25428.37
906,2.4614335833535,22558.37
907,2.4641533994677,26437.69
908,2.4668732155819,24685.39
909,2.46959303169611,24641.94
910,2.47231284781031,23992.81
911,2.47503266392451,24137.79
912,2.47775248003871,27516.63
913,2.48047229615292,24026.49
914,2.48319211226712,24255.26
915,2.48591192838132,22239.28
916,2.48863174449552,24121.35
917,2.49135156060973,23027.19
918,2.49407137672393,21872.93
919,2.49679119283813,22358.16
920,2.49951100895234,24523.82
921,2.50223082506654,21718.63
922,2.50495064118074,21604.42
923,2.50767045729494,22639.22
924,2.51039027340915,23987.89
925,2.51311008952335,28362.84
926,2.51582990563755,23592.65
927,2.51854972175175,24156.26
928,2.52126953786596,22829.45
929,2.52398935398016,22598.87
930,2.52670917009436,23695.1
