Point,Distance (µm),Br L series
127,1.43025719769674,22986.56
128,1.4416084452975,22985.04
129,1.45295969289827,22697.84
130,1.46431094049904,22660.89
131,1.47566218809981,21812.22
132,1.48701343570058,22021.09
133,1.49836468330134,22373.3
134,1.50971593090211,21439.95
135,1.52106717850288,22092.01
136,1.53241842610365,22012.09
137,1.54376967370442,22231.81
138,1.55512092130518,21912.89
139,1.56647216890595,23233.89
140,1.57782341650672,21714.96
141,1.58917466410749,20112.49
142,1.60052591170825,20415.01
143,1.61187715930902,22215.72
144,1.62322840690979,21343.56
145,1.63457965451055,21888.18
146,1.64593090211132,22308.25
147,1.65728214971209,23369.19
148,1.66863339731286,23065.78
149,1.67998464491363,21190.85
150,1.6913358925144,22284.51
151,1.70268714011516,22343.02
152,1.71403838771593,21256.14
153,1.7253896353167,21795.43
154,1.73674088291747,21406.22
155,1.74809213051824,21890.62
156,1.759443378119,22106.78
157,1.77079462571977,22049.37
158,1.78214587332054,20189.32
159,1.79349712092131,21478.18
160,1.80484836852207,21553.74
161,1.81619961612284,20531.65
162,1.82755086372361,21073.73
163,1.83890211132438,20176.5
164,1.85025335892514,20807.5
165,1.86160460652591,21437.9
166,1.87295585412668,21322.14
167,1.88430710172745,20836.96
168,1.89565834932821,21385.65
169,1.90700959692898,21243.56
170,1.91836084452975,21098.17
171,1.92971209213052,20571.96
172,1.94106333973129,20292.8
173,1.95241458733205,22211.3
174,1.96376583493282,21527.1
175,1.97511708253359,21870.98
176,1.98646833013436,22638.38
177,1.99781957773513,21296.92
178,2.00917082533589,21455.93
179,2.02052207293666,20808.46
180,2.03187332053743,21067.34
181,2.04322456813819,21274.12
182,2.05457581573896,20569.21
183,2.06592706333973,21882.19
184,2.0772783109405,21862.86
185,2.08862955854127,19652.91
186,2.09998080614203,22590.23
187,2.1113320537428,22426.43
188,2.12268330134357,22047.25
189,2.13403454894434,21337.02
190,2.14538579654511,21230.03
191,2.15673704414588,21661.54
192,2.16808829174664,22210.06
193,2.17943953934741,22123.5
194,2.19079078694818,20478.05
195,2.20214203454894,21999.89
196,2.21349328214971,20849.25
197,2.22484452975048,18757.64
198,2.23619577735125,18773.95
199,2.24754702495201,19536.16
200,2.25889827255278,19938.68
201,2.27024952015355,19593.87
202,2.28160076775432,20121.76
203,2.29295201535509,20459.08
204,2.30430326295585,18588.42
205,2.31565451055662,19804.31
206,2.32700575815739,20915.52
207,2.33835700575816,18468.5
208,2.34970825335893,18707.81
209,2.36105950095969,18774.4
210,2.37241074856046,19223.08
211,2.38376199616123,17457.44
212,2.395113243762,16932.15
213,2.40646449136276,17769.06
214,2.41781573896353,16660.5
215,2.4291669865643,16167.62
216,2.44051823416507,15049.88
217,2.45186948176583,15906.41
218,2.4632207293666,15462.22
219,2.47457197696737,14696.33
220,2.48592322456814,14833.68
221,2.49727447216891,14385.46
222,2.50862571976967,15302.81
223,2.51997696737044,13564.5
224,2.53132821497121,13496.87
225,2.54267946257198,13551.8
226,2.55403071017275,12810.5
227,2.56538195777351,13330.2
228,2.57673320537428,12303.88
229,2.58808445297505,11642.81
230,2.59943570057582,12728.73
231,2.61078694817658,12177.89
232,2.62213819577735,10988.96
233,2.63348944337812,11549.99
234,2.64484069097889,10626.5
235,2.65619193857965,10692.77
236,2.66754318618042,11003.02
237,2.67889443378119,10339.53
238,2.69024568138196,10366.52
239,2.70159692898273,8806.844
240,2.71294817658349,9526.704
241,2.72429942418426,10519.33
242,2.73565067178503,8926.274
243,2.7470019193858,9113.952
244,2.75835316698657,8825.443
245,2.76970441458733,8740.564
246,2.7810556621881,8958.568
247,2.79240690978887,8432.815
248,2.80375815738963,9685.097
249,2.8151094049904,9228.897
250,2.82646065259117,8943.465
251,2.83781190019194,7824.255
252,2.8491631477927,7619.885
253,2.86051439539347,8887.058
254,2.87186564299424,8333.815
255,2.88321689059501,8736.719
256,2.89456813819578,8211.475
257,2.90591938579654,7445.091
258,2.91727063339731,7517.119
259,2.92862188099808,7955.779
260,2.93997312859885,8299.716
261,2.95132437619962,6772.353
262,2.96267562380038,7519.753
263,2.97402687140115,7543.584
264,2.98537811900192,7511.536
265,2.99672936660269,7995.808
266,3.00808061420346,7242.047
267,3.01943186180422,7349.966
268,3.03078310940499,7379.477
269,3.04213435700576,6672.686
270,3.05348560460652,6589.976
271,3.06483685220729,6589.518
272,3.07618809980806,7276.14
273,3.08753934740883,6955.102
274,3.0988905950096,7590.933
275,3.11024184261036,7013.167
276,3.12159309021113,6711.893
277,3.1329443378119,7117.625
278,3.14429558541267,6862.06
279,3.15564683301344,7413.084
280,3.1669980806142,6732.043
281,3.17834932821497,6078.524
282,3.18970057581574,6866.663
283,3.20105182341651,5745.9
284,3.21240307101727,6537.076
285,3.22375431861804,6498.894
286,3.23510556621881,5946.124
287,3.24645681381958,6934.628
288,3.25780806142034,5794.437
289,3.26915930902111,6161.914
290,3.28051055662188,5870.591
291,3.29186180422265,6349.938
292,3.30321305182342,5587.909
293,3.31456429942418,6882.22
294,3.32591554702495,6184.976
295,3.33726679462572,5909.462
296,3.34861804222649,6180.21
297,3.35996928982726,5526.29
298,3.37132053742802,5811.439
299,3.38267178502879,5577.71
300,3.39402303262956,5614.844
301,3.40537428023033,5649.849
302,3.4167255278311,4660.675
303,3.42807677543186,5545.874
304,3.43942802303263,5914.525
305,3.4507792706334,5517.434
306,3.46213051823416,5048.02
307,3.47348176583493,5462.424
308,3.4848330134357,5983.311
309,3.49618426103647,5188.176
310,3.50753550863724,4504.421
311,3.518886756238,4396.098
312,3.53023800383877,5188.086
313,3.54158925143954,4826.112
314,3.55294049904031,4203.149
315,3.56429174664108,5154.617
316,3.57564299424184,5007.553
317,3.58699424184261,4482.195
318,3.59834548944338,5090.865
319,3.60969673704415,3974.884
320,3.62104798464491,4254.102
321,3.63239923224568,4487.121
322,3.64375047984645,5446.197
323,3.65510172744722,5181.319
324,3.66645297504798,4604.649
325,3.67780422264875,4712.499
326,3.68915547024952,3972.198
327,3.70050671785029,4777.384
328,3.71185796545106,4260.484
329,3.72320921305182,4309.476
330,3.73456046065259,3655.881
331,3.74591170825336,4638.394
332,3.75726295585413,4073.062
333,3.7686142034549,4031.185
334,3.77996545105566,3585.05
335,3.79131669865643,4189.628
336,3.8026679462572,4098.346
337,3.81401919385796,4914.543
338,3.82537044145873,4018.615
339,3.8367216890595,4359.814
340,3.84807293666027,4463.786
341,3.85942418426104,4442.121
342,3.8707754318618,3798.144
343,3.88212667946257,4208.377
344,3.89347792706334,4222.646
345,3.90482917466411,3566.63
346,3.91618042226487,4733.835
347,3.92753166986564,4524.98
348,3.93888291746641,4051.331
349,3.95023416506718,3863.828
350,3.96158541266795,4056.3
351,3.97293666026872,4277.423
352,3.98428790786948,3759.225
353,3.99563915547025,3822.933
354,4.00699040307102,4180.145
355,4.01834165067178,3940.439
356,4.02969289827255,3445.098
357,4.04104414587332,4127.998
358,4.05239539347409,3647.539
359,4.06374664107485,3942.442
360,4.07509788867562,3855.625
361,4.08644913627639,3825.985
362,4.09780038387716,3478.432
363,4.10915163147793,3895.74
364,4.1205028790787,4038.215
365,4.13185412667946,3436.026
366,4.14320537428023,3730.416
367,4.154556621881,3506.874
368,4.16590786948177,3746.926
369,4.17725911708254,3263.146
370,4.1886103646833,3512.34
371,4.19996161228407,4243.868
372,4.21131285988484,3362.244
373,4.2226641074856,3854.807
374,4.23401535508637,2971.233
375,4.24536660268714,3291.834
376,4.25671785028791,3848.587
377,4.26806909788867,3587.875
378,4.27942034548944,3701.281
379,4.29077159309021,3161.086
380,4.30212284069098,3975.63
381,4.31347408829175,3355.952
382,4.32482533589251,3396.766
383,4.33617658349328,3405.696
384,4.34752783109405,3727.415
385,4.35887907869482,3560.16
386,4.37023032629559,3440.305
387,4.38158157389635,3517.36
388,4.39293282149712,3218.314
389,4.40428406909789,3498.095
390,4.41563531669865,3479.226
391,4.42698656429942,3173.072
392,4.43833781190019,2909.276
393,4.44968905950096,3015.49
394,4.46104030710173,2930.071
395,4.47239155470249,2578.052
396,4.48374280230326,3471.597
397,4.49509404990403,3193.115
398,4.5064452975048,2702.527
399,4.51779654510557,3467.378
400,4.52914779270633,2784.47
401,4.5404990403071,2994.551
402,4.55185028790787,3076.943
403,4.56320153550864,3276.351
404,4.57455278310941,3162.263
405,4.58590403071017,3415.452
406,4.59725527831094,2874.393
407,4.60860652591171,3043.446
408,4.61995777351248,3048.878
409,4.63130902111324,2797.701
410,4.64266026871401,2645.841
411,4.65401151631478,2410.845
412,4.66536276391555,2284.774
413,4.67671401151631,2508.111
414,4.68806525911708,3032.097
415,4.69941650671785,3210.64
416,4.71076775431862,2703.511
417,4.72211900191938,3073.388
418,4.73347024952015,2792.208
419,4.74482149712092,2822.013
420,4.75617274472169,2480.854
421,4.76752399232246,2996.801
422,4.77887523992323,2675.147
423,4.79022648752399,2421.136
424,4.80157773512476,3271.645
425,4.81292898272553,2536.888
426,4.82428023032629,2441.361
427,4.83563147792706,2888.046
428,4.84698272552783,2861.922
429,4.8583339731286,2802.337
430,4.86968522072937,2535.398
431,4.88103646833013,3031.954
432,4.8923877159309,2587.737
433,4.90373896353167,2125.575
434,4.91509021113244,2804.59
435,4.9264414587332,2970.731
436,4.93779270633397,1922.333
437,4.94914395393474,2757.399
438,4.96049520153551,2541.923
439,4.97184644913628,2553.294
440,4.98319769673704,2380.796
441,4.99454894433781,1746.727
442,5.00590019193858,2640.595
443,5.01725143953935,2067.515
444,5.02860268714011,2957.223
445,5.03995393474088,2293.905
446,5.05130518234165,3000.787
447,5.06265642994242,2055.131
448,5.07400767754319,2294.822
449,5.08535892514395,2520.751
450,5.09671017274472,1945.393
451,5.10806142034549,2480.074
452,5.11941266794626,2615.939
453,5.13076391554703,2915.682
454,5.14211516314779,2094.518
455,5.15346641074856,2429.515
456,5.16481765834933,2251.91
457,5.1761689059501,2120.469
458,5.18752015355087,2754.727
459,5.19887140115163,2299.963
460,5.2102226487524,2443.727
461,5.22157389635317,1813.076
462,5.23292514395393,2371.904
463,5.2442763915547,2599.079
464,5.25562763915547,2737.792
465,5.26697888675624,2343.589
466,5.27833013435701,2960.45
467,5.28968138195777,1912.024
468,5.30103262955854,2513.138
469,5.31238387715931,1973.862
470,5.32373512476008,2819.887
471,5.33508637236084,2761.559
472,5.34643761996161,2405.253
473,5.35778886756238,2423.775
474,5.36914011516315,2552.979
475,5.38049136276392,2883.135
476,5.39184261036468,2743.14
477,5.40319385796545,2253.159
478,5.41454510556622,2167.396
479,5.42589635316699,2393.231
480,5.43724760076775,2547.188
481,5.44859884836852,2807.136
482,5.45995009596929,2692.837
483,5.47130134357006,2397.744
484,5.48265259117083,2518.603
485,5.49400383877159,2311.809
486,5.50535508637236,2187.85
487,5.51670633397313,2071.825
488,5.5280575815739,2610.716
489,5.53940882917466,2056.493
490,5.55076007677543,2379.968
491,5.5621113243762,2183.89
492,5.57346257197697,2268.493
493,5.58481381957774,2132.864
494,5.5961650671785,1906.184
495,5.60751631477927,1988.531
496,5.61886756238004,1936.871
497,5.63021880998081,2424.119
498,5.64157005758157,2266.733
499,5.65292130518234,2441.903
500,5.66427255278311,1805.83
501,5.67562380038388,2150.741
502,5.68697504798464,2848.015
503,5.69832629558541,2298.842
504,5.70967754318618,2479.393
505,5.72102879078695,2022.404
506,5.73238003838772,2268.761
507,5.74373128598848,1949.323
508,5.75508253358925,2756.954
509,5.76643378119002,2423.698
510,5.77778502879079,2647.695
511,5.78913627639156,2520.868
512,5.80048752399232,2563.915
513,5.81183877159309,2009.324
514,5.82319001919386,2043.452
515,5.83454126679462,2392.558
516,5.84589251439539,2239.2
517,5.85724376199616,1958.317
518,5.86859500959693,2259.723
519,5.8799462571977,1845.108
520,5.89129750479846,1755.31
521,5.90264875239923,2069.399
522,5.914,1972.441
523,5.92535124760077,2270.517
524,5.93670249520154,2347.901
525,5.9480537428023,1875.989
526,5.95940499040307,1885.906
527,5.97075623800384,2270.372
528,5.98210748560461,1861.239
529,5.99345873320537,1895.427
530,6.00480998080614,2143.149
531,6.01616122840691,1910.8
532,6.02751247600768,1950.845
533,6.03886372360844,1955.725
534,6.05021497120921,1910.074
535,6.06156621880998,1989.055
536,6.07291746641075,2632.027
537,6.08426871401152,1384.81
538,6.09561996161228,2088.53
539,6.10697120921305,1957.082
540,6.11832245681382,2338.009
541,6.12967370441459,2014.196
542,6.14102495201535,2231.025
543,6.15237619961612,2321.845
544,6.16372744721689,1740.654
545,6.17507869481766,2331.352
546,6.18642994241843,2054.44
547,6.1977811900192,1928.3
548,6.20913243761996,1881.581
549,6.22048368522073,2116.872
550,6.2318349328215,2119.239
551,6.24318618042226,2039.45
552,6.25453742802303,1848.426
553,6.2658886756238,1841.117
554,6.27723992322457,2217.358
555,6.28859117082534,1747.783
556,6.2999424184261,2388.717
557,6.31129366602687,2032.686
558,6.32264491362764,1362.063
559,6.33399616122841,2156.709
560,6.34534740882918,1501.738
561,6.35669865642994,2001.34
562,6.36804990403071,1827.342
563,6.37940115163148,1724.755
564,6.39075239923225,2227.933
565,6.40210364683301,2183.876
566,6.41345489443378,1671.179
567,6.42480614203455,1913.461
568,6.43615738963531,1844.162
569,6.44750863723609,2038.495
570,6.45885988483685,1624.179
571,6.47021113243762,1662.344
572,6.48156238003839,1994.524
573,6.49291362763916,1110.805
574,6.50426487523992,1943.922
575,6.51561612284069,1665.65
576,6.52696737044146,1806.735
577,6.53831861804223,1887.159
578,6.54966986564299,2183.542
579,6.56102111324376,2214.198
580,6.57237236084453,1734.087
581,6.5837236084453,2011.721
582,6.59507485604607,1737.493
583,6.60642610364683,1617.158
584,6.6177773512476,1758.725
585,6.62912859884837,1716.69
586,6.64047984644914,2294.897
587,6.6518310940499,1915.54
588,6.66318234165067,1463.605
589,6.67453358925144,1745.483
590,6.68588483685221,1760.681
591,6.69723608445297,1768.308
592,6.70858733205374,1756.051
593,6.71993857965451,2087.925
594,6.73128982725528,1880.737
595,6.74264107485605,1226.818
596,6.75399232245681,1531.799
597,6.76534357005758,1816.342
598,6.77669481765835,1992.43
599,6.78804606525912,1877.368
600,6.79939731285989,1764.403
601,6.81074856046065,2003.305
602,6.82209980806142,1730.327
603,6.83345105566219,1239.16
604,6.84480230326295,1471.225
605,6.85615355086372,1486.958
606,6.86750479846449,1578.648
607,6.87885604606526,2084.782
608,6.89020729366603,1575.892
609,6.90155854126679,1854.608
610,6.91290978886756,2085.02
611,6.92426103646833,1362.239
612,6.9356122840691,1873.463
613,6.94696353166987,1850.02
614,6.95831477927063,1795.403
615,6.9696660268714,1549.43
616,6.98101727447217,1405.1
617,6.99236852207294,1659.097
618,7.0037197696737,1943.105
619,7.01507101727447,1509.258
620,7.02642226487524,1404.869
621,7.037773512476,1328.256
622,7.04912476007678,1709.623
623,7.06047600767754,1638.462
624,7.07182725527831,1856.262
625,7.08317850287908,1446.082
626,7.09452975047985,1838.74
627,7.10588099808061,1820.736
628,7.11723224568138,1517.53
629,7.12858349328215,1663.917
630,7.13993474088292,1108.432
631,7.15128598848368,1604.536
632,7.16263723608445,1825.635
633,7.17398848368522,1505.833
634,7.18533973128599,1679.851
635,7.19669097888676,1694.993
636,7.20804222648753,1308.48
637,7.21939347408829,1411.897
638,7.23074472168906,1727.077
639,7.24209596928983,1479.199
640,7.25344721689059,1909.838
641,7.26479846449136,1612.162
642,7.27614971209213,1119.36
643,7.2875009596929,1466.766
644,7.29885220729367,1420.78
645,7.31020345489443,1608.973
646,7.3215547024952,1562.443
647,7.33290595009597,1663.326
648,7.34425719769674,2139.763
649,7.3556084452975,2134.365
650,7.36695969289827,1759.198
651,7.37831094049904,1436.027
652,7.38966218809981,1466.353
653,7.40101343570058,1424.173
654,7.41236468330134,1657.987
655,7.42371593090211,1559.207
656,7.43506717850288,1376.076
657,7.44641842610365,1563.053
658,7.45776967370441,1354.817
659,7.46912092130518,1291.61
660,7.48047216890595,1520.297
661,7.49182341650672,1866.796
662,7.50317466410749,1935.717
663,7.51452591170825,1772.78
664,7.52587715930902,1602.474
665,7.53722840690979,1824.48
666,7.54857965451056,1742.819
667,7.55993090211132,1588.743
668,7.57128214971209,1227.03
669,7.58263339731286,2075.824
670,7.59398464491363,1235.761
671,7.60533589251439,1392.276
672,7.61668714011516,1680.786
673,7.62803838771593,2050.481
674,7.6393896353167,1964.701
675,7.65074088291746,1088.547
676,7.66209213051823,1078.486
677,7.673443378119,1758.654
678,7.68479462571977,1752.381
679,7.69614587332054,1466.605
680,7.70749712092131,1832.665
681,7.71884836852207,1272.503
682,7.73019961612284,1617.993
683,7.74155086372361,1638.882
684,7.75290211132438,1618.212
685,7.76425335892514,1775.991
686,7.77560460652591,1107.288
687,7.78695585412668,1393.626
688,7.79830710172745,1145.927
689,7.80965834932822,1636.678
690,7.82100959692898,1345.063
691,7.83236084452975,1863.683
692,7.84371209213052,1269.489
693,7.85506333973129,1192.066
694,7.86641458733205,1301.06
695,7.87776583493282,1064.87
696,7.88911708253359,1243.849
697,7.90046833013436,1079.823
698,7.91181957773512,1410.784
699,7.92317082533589,1817.51
700,7.93452207293666,1170.787
701,7.94587332053743,1097.128
702,7.9572245681382,1338.327
703,7.96857581573896,1257.831
704,7.97992706333973,1386.913
705,7.9912783109405,1283.621
706,8.00262955854127,1559.14
707,8.01398080614203,873.024
708,8.0253320537428,1275.718
709,8.03668330134357,1671.211
710,8.04803454894434,1813.015
711,8.05938579654511,888.2107
712,8.07073704414587,1134.85
713,8.08208829174664,1337.744
714,8.09343953934741,1288.682
715,8.10479078694818,1055.475
716,8.11614203454895,1284.379
717,8.12749328214971,1055.27
718,8.13884452975048,1283.111
719,8.15019577735125,939.5147
720,8.16154702495202,1048.012
721,8.17289827255278,1191.184
722,8.18424952015355,1172.541
723,8.19560076775432,1172.152
724,8.20695201535509,1125.505
725,8.21830326295586,1159.219
726,8.22965451055662,1205.312
727,8.24100575815739,1240.434
728,8.25235700575816,1118.142
729,8.26370825335892,1058.844
730,8.27505950095969,1171.831
731,8.28641074856046,1045.347
732,8.29776199616123,1043.942
733,8.309113243762,1186.252
734,8.32046449136277,922.4824
735,8.33181573896353,910.4687
736,8.3431669865643,876.118
737,8.35451823416507,1299.48
738,8.36586948176583,1361.176
739,8.3772207293666,960.7346
740,8.38857197696737,1578.075
741,8.39992322456814,1126.921
742,8.41127447216891,1770.905
743,8.42262571976967,802.5101
744,8.43397696737044,799.3687
745,8.44532821497121,713.2938
746,8.45667946257197,1472.438
747,8.46803071017274,1733.742
748,8.47938195777351,1287.238
749,8.49073320537428,906.499
750,8.50208445297505,1083.063
751,8.51343570057581,1384.727
752,8.52478694817658,1288.601
753,8.53613819577735,1006.093
754,8.54748944337812,1258.3
755,8.55884069097889,848.5016
756,8.57019193857966,1606.595
757,8.58154318618042,1288.392
758,8.59289443378119,1638.641
759,8.60424568138196,951.0815
760,8.61559692898272,914.3669
761,8.6269481765835,1221.327
762,8.63829942418426,1174.976
763,8.64965067178503,1142.885
764,8.6610019193858,1333.455
765,8.67235316698656,1312.338
766,8.68370441458733,935.8351
767,8.6950556621881,1183.695
768,8.70640690978887,1665.288
769,8.71775815738964,922.0032
770,8.7291094049904,993.8475
771,8.74046065259117,1256.406
772,8.75181190019194,752.5341
773,8.76316314779271,1136.627
774,8.77451439539348,662.4595
775,8.78586564299424,918.3714
776,8.79721689059501,1443.82
777,8.80856813819578,1033.238
778,8.81991938579655,1063.506
779,8.83127063339731,1610.124
780,8.84262188099808,1290.222
781,8.85397312859885,1252.284
782,8.86532437619961,1025.17
783,8.87667562380038,1353.604
784,8.88802687140115,906.0688
785,8.89937811900192,683.2754
786,8.91072936660269,1176.932
787,8.92208061420345,1005.364
788,8.93343186180422,1204.302
789,8.94478310940499,1059.707
790,8.95613435700576,1026.526
791,8.96748560460652,816.6013
792,8.97883685220729,1079.876
793,8.99018809980806,804.7911
794,9.00153934740883,1014.328
795,9.0128905950096,1345.359
796,9.02424184261036,497.0501
797,9.03559309021113,684.0671
798,9.0469443378119,1211.063
799,9.05829558541267,938.5685
800,9.06964683301343,658.6424
801,9.0809980806142,1458.356
802,9.09234932821497,968.3153
803,9.10370057581574,1198.627
804,9.11505182341651,1075.316
805,9.12640307101727,686.7371
806,9.13775431861804,666.0012
807,9.14910556621881,1016.529
808,9.16045681381958,949.3434
809,9.17180806142034,909.2173
810,9.18315930902111,1196.553
811,9.19451055662188,1100.974
812,9.20586180422265,923.4133
813,9.21721305182341,1104.315
814,9.22856429942419,1172.059
815,9.23991554702495,1215.385
816,9.25126679462572,980.2101
817,9.26261804222649,1345.099
818,9.27396928982725,1155.955
819,9.28532053742802,964.4556
820,9.29667178502879,1046.622
821,9.30802303262956,814.0093
822,9.31937428023033,1354.724
823,9.3307255278311,1021.292
824,9.34207677543186,1547.12
825,9.35342802303263,618.5421
826,9.3647792706334,1074.224
827,9.37613051823416,680.4266
828,9.38748176583493,1075.516
829,9.3988330134357,821.3326
830,9.41018426103647,1084.168
831,9.42153550863724,603.0616
832,9.432886756238,917.7328
833,9.44423800383877,657.7894
834,9.45558925143954,998.7283
835,9.46694049904031,1089.415
836,9.47829174664108,947.5787
837,9.48964299424184,646.0753
838,9.50099424184261,1100.99
839,9.51234548944338,812.079
840,9.52369673704415,685.2325
841,9.53504798464491,955.8182
842,9.54639923224568,533.7691
843,9.55775047984645,1354.206
844,9.56910172744722,1004.752
845,9.58045297504798,864.1376
846,9.59180422264875,431.604
847,9.60315547024952,1058.03
848,9.61450671785029,668.6844
849,9.62585796545105,976.3682
850,9.63720921305182,969.3336
851,9.64856046065259,926.5014
852,9.65991170825336,1006.949
853,9.67126295585413,208.8438
854,9.68261420345489,1200.799
855,9.69396545105566,1037.761
856,9.70531669865643,802.9119
857,9.7166679462572,1013.13
858,9.72801919385797,726.3588
859,9.73937044145874,781.7259
860,9.7507216890595,1148.057
861,9.76207293666027,1068.934
862,9.77342418426104,615.1158
863,9.7847754318618,897.5037
864,9.79612667946257,1022.806
865,9.80747792706334,853.5705
866,9.8188291746641,1068.982
867,9.83018042226488,503.4323
868,9.84153166986564,765.4028
869,9.85288291746641,1194.918
870,9.86423416506718,548.3388
871,9.87558541266795,736.4644
872,9.88693666026871,960.8572
873,9.89828790786948,854.7201
874,9.90963915547025,1234.21
875,9.92099040307101,1046.148
876,9.93234165067179,866.6216
877,9.94369289827255,1139.083
878,9.95504414587332,1024.881
879,9.96639539347409,788.2265
880,9.97774664107486,1090.604
881,9.98909788867562,785.7842
882,10.0004491362764,808.8314
883,10.0118003838772,941.8199
884,10.0231516314779,490.0818
885,10.0345028790787,743.0036
886,10.0458541266795,843.2552
887,10.0572053742802,732.6336
888,10.068556621881,1036.368
889,10.0799078694818,680.0686
890,10.0912591170825,788.2172
891,10.1026103646833,1049.822
892,10.1139616122841,975.201
893,10.1253128598848,713.2473
894,10.1366641074856,1152.551
895,10.1480153550864,768.8753
896,10.1593666026871,798.8257
897,10.1707178502879,473.375
898,10.1820690978887,646.4113
899,10.1934203454894,755.457
900,10.2047715930902,384.362
901,10.216122840691,852.8075
902,10.2274740882917,778.6493
903,10.2388253358925,524.6598
904,10.2501765834933,1062.207
905,10.2615278310941,781.4948
906,10.2728790786948,765.2039
907,10.2842303262956,921.9888
908,10.2955815738964,582.5124
909,10.3069328214971,897.5412
910,10.3182840690979,940.4786
911,10.3296353166987,1046.872
912,10.3409865642994,695.8787
913,10.3523378119002,760.7875
914,10.363689059501,766.2062
915,10.3750403071017,900.5209
916,10.3863915547025,549.7765
917,10.3977428023033,901.5035
918,10.409094049904,725.5745
919,10.4204452975048,1029.413
920,10.4317965451056,1310.83
921,10.4431477927063,714.3665
922,10.4544990403071,1010.531
923,10.4658502879079,442.5665
924,10.4772015355086,828.6401
925,10.4885527831094,365.2779
926,10.4999040307102,849.7953
927,10.5112552783109,421.8562
928,10.5226065259117,965.1781
929,10.5339577735125,1009.424
930,10.5453090211132,878.6373
931,10.556660268714,784.2811
932,10.5680115163148,817.8006
