Point,Distance (µm),Br L series
332,3.75394786729858,1312.337
333,3.76528909952607,1841.157
334,3.77663033175355,1229.469
335,3.78797156398104,1460.432
336,3.79931279620853,1746.58
337,3.81065402843602,1319.405
338,3.82199526066351,1330.401
339,3.83333649289099,1457.72
340,3.84467772511848,1374.484
341,3.85601895734597,1302.764
342,3.86736018957346,1358.39
343,3.87870142180095,1418.604
344,3.89004265402844,1235.701
345,3.90138388625592,887.7698
346,3.91272511848341,827.1813
347,3.9240663507109,1247.11
348,3.93540758293839,580.4991
349,3.94674881516588,923.2354
350,3.95809004739337,1262.148
351,3.96943127962086,1073.43
352,3.98077251184834,952.2792
353,3.99211374407583,867.1763
354,4.00345497630332,607.1181
355,4.01479620853081,1309.98
356,4.0261374407583,1451.507
357,4.03747867298578,1105.304
358,4.04881990521327,480.6352
359,4.06016113744076,1189.313
360,4.07150236966825,1014.145
361,4.08284360189574,930.4046
362,4.09418483412322,1295.788
363,4.10552606635071,971.8217
364,4.1168672985782,901.0225
365,4.12820853080569,1128.688
366,4.13954976303318,1050.402
367,4.15089099526066,993.0428
368,4.16223222748815,975.1914
369,4.17357345971564,769.5819
370,4.18491469194313,640.3599
371,4.19625592417062,992.0472
372,4.2075971563981,525.265
373,4.21893838862559,134.6041
374,4.23027962085308,700.2957
375,4.24162085308057,454.2238
376,4.25296208530806,623.0172
377,4.26430331753555,788.9587
378,4.27564454976303,658.0911
379,4.28698578199052,658.7657
380,4.29832701421801,214.9303
381,4.3096682464455,552.8116
382,4.32100947867299,314.9008
383,4.33235071090048,589.3751
384,4.34369194312796,625.3415
385,4.35503317535545,899.3389
386,4.36637440758294,556.6557
387,4.37771563981043,788.0077
388,4.38905687203792,532.0894
389,4.4003981042654,784.4126
390,4.41173933649289,504.5923
391,4.42308056872038,362.2428
392,4.43442180094787,240.1211
393,4.44576303317536,667.4564
394,4.45710426540285,418.6569
395,4.46844549763033,554.0729
396,4.47978672985782,703.04
397,4.49112796208531,540.5869
398,4.5024691943128,-148.0618
399,4.51381042654028,536.5228
400,4.52515165876777,410.7841
401,4.53649289099526,367.0769
402,4.54783412322275,440.4472
403,4.55917535545024,532.1244
404,4.57051658767773,224.2016
405,4.58185781990521,98.79088
406,4.5931990521327,513.3878
407,4.60454028436019,227.994
408,4.61588151658768,242.8451
409,4.62722274881517,154.6928
410,4.63856398104266,128.6197
411,4.64990521327015,352.7402
412,4.66124644549763,510.9743
413,4.67258767772512,188.5402
414,4.68392890995261,453.7365
415,4.6952701421801,443.9476
416,4.70661137440759,257.9943
417,4.71795260663507,339.7231
418,4.72929383886256,207.6182
419,4.74063507109005,423.1274
420,4.75197630331754,337.132
421,4.76331753554503,583.442
422,4.77465876777251,677.2114
423,4.786,253.5659
424,4.79734123222749,338.877
425,4.80868246445498,109.6941
426,4.82002369668246,157.8315
427,4.83136492890995,-48.29117
428,4.84270616113744,102.5075
429,4.85404739336493,180.3923
430,4.86538862559242,62.82058
431,4.87672985781991,-153.7435
432,4.88807109004739,458.6218
433,4.89941232227488,265.2114
434,4.91075355450237,445.3148
435,4.92209478672986,410.9267
436,4.93343601895734,12.44076
437,4.94477725118483,70.94501
438,4.95611848341232,103.1093
439,4.96745971563981,282.5476
440,4.9788009478673,-172.7605
441,4.99014218009479,146.8548
442,5.00148341232228,362.1437
443,5.01282464454976,-18.41097
444,5.02416587677725,103.7598
445,5.03550710900474,222.1867
446,5.04684834123223,352.3479
447,5.05818957345972,460.6253
448,5.06953080568721,-184.7891
449,5.08087203791469,63.60463
450,5.09221327014218,330.8606
451,5.10355450236967,182.1414
452,5.11489573459716,134.6766
453,5.12623696682465,247.0388
454,5.13757819905213,276.9477
455,5.14891943127962,266.8775
456,5.16026066350711,-177.8582
457,5.1716018957346,290.4519
458,5.18294312796209,95.96973
459,5.19428436018957,-136.5816
460,5.20562559241706,383.4444
461,5.21696682464455,430.7979
462,5.22830805687204,353.9807
463,5.23964928909953,198.6651
464,5.25099052132701,121.0048
465,5.2623317535545,222.416
466,5.27367298578199,163.2511
467,5.28501421800948,447.1922
468,5.29635545023697,322.1173
469,5.30769668246445,-68.53397
470,5.31903791469194,55.64401
471,5.33037914691943,495.3015
472,5.34172037914692,227.8539
473,5.35306161137441,430.8084
474,5.3644028436019,107.1626
475,5.37574407582939,394.9173
476,5.38708530805687,56.41414
477,5.39842654028436,89.08346
478,5.40976777251185,-2.857406
479,5.42110900473934,105.6928
480,5.43245023696683,-122.6457
481,5.44379146919432,178.3151
482,5.4551327014218,-21.19859
483,5.46647393364929,113.5174
484,5.47781516587678,-40.62687
485,5.48915639810427,-5.668814
486,5.50049763033175,151.6967
487,5.51183886255924,142.76
488,5.52318009478673,-69.62694
489,5.53452132701422,-176.0859
490,5.54586255924171,-91.51594
491,5.5572037914692,-55.99236
492,5.56854502369668,6.525837
493,5.57988625592417,-100.8289
494,5.59122748815166,103.6383
495,5.60256872037915,-97.47365
496,5.61390995260663,149.802
497,5.62525118483412,147.7246
498,5.63659241706161,-198.8198
499,5.6479336492891,-184.3102
500,5.65927488151659,43.46379
501,5.67061611374408,-26.18532
502,5.68195734597156,187.7477
503,5.69329857819905,228.1178
504,5.70463981042654,191.1974
505,5.71598104265403,-24.17962
506,5.72732227488152,74.9173
507,5.73866350710901,403.4689
508,5.75000473933649,179.4066
509,5.76134597156398,-59.93954
510,5.77268720379147,-210.0048
511,5.78402843601896,-138.4255
512,5.79536966824645,151.6661
513,5.80671090047394,3.28847
514,5.81805213270143,4.547022
515,5.82939336492891,0.384468
516,5.8407345971564,1.622903
517,5.85207582938389,218.0723
518,5.86341706161138,100.0127
519,5.87475829383886,-47.84556
520,5.88609952606635,384.9878
521,5.89744075829384,160.7156
522,5.90878199052133,-351.3101
523,5.92012322274882,76.30619
524,5.9314644549763,-272.8983
525,5.94280568720379,-159.7
526,5.95414691943128,207.4834
527,5.96548815165877,-55.95137
528,5.97682938388626,144.7874
529,5.98817061611374,424.4153
530,5.99951184834123,153.4527
531,6.01085308056872,-531.1676
532,6.02219431279621,221.3127
533,6.0335355450237,145.9656
534,6.04487677725118,17.60741
535,6.05621800947867,324.4999
536,6.06755924170616,296.5167
537,6.07890047393365,144.1824
538,6.09024170616114,-239.7793
539,6.10158293838863,62.99358
540,6.11292417061612,487.937
541,6.1242654028436,236.7105
542,6.13560663507109,-83.68668
543,6.14694786729858,-210.5932
544,6.15828909952607,361.6485
545,6.16963033175356,-70.03561
546,6.18097156398104,-22.76648
547,6.19231279620853,3.499988
548,6.20365402843602,-20.85958
549,6.21499526066351,212.5895
550,6.226336492891,-244.8218
551,6.23767772511849,84.01421
552,6.24901895734597,-163.2685
553,6.26036018957346,526.021
554,6.27170142180095,292.1902
555,6.28304265402844,142.8896
556,6.29438388625592,46.35892
557,6.30572511848341,-107.5611
558,6.3170663507109,-7.480988
559,6.32840758293839,86.66775
560,6.33974881516588,1.13366
561,6.35109004739337,175.4069
562,6.36243127962085,48.07056
563,6.37377251184834,218.6322
564,6.38511374407583,-75.31046
565,6.39645497630332,176.256
566,6.40779620853081,-290.3156
567,6.41913744075829,12.821
568,6.43047867298578,13.1788
569,6.44181990521327,-227.547
570,6.45316113744076,25.42517
571,6.46450236966825,-64.48819
572,6.47584360189574,-86.18655
573,6.48718483412323,-18.78464
574,6.49852606635071,-74.20641
575,6.5098672985782,102.4714
576,6.52120853080569,163.5577
577,6.53254976303318,-25.96541
578,6.54389099526067,223.6669
579,6.55523222748815,-33.74136
580,6.56657345971564,-347.7962
581,6.57791469194313,-4.099657
582,6.58925592417062,-1.767668
583,6.60059715639811,245.4054
584,6.6119383886256,85.47349
585,6.62327962085308,522.0811
586,6.63462085308057,-51.15318
587,6.64596208530806,74.63865
588,6.65730331753555,-136.1426
589,6.66864454976303,217.4891
590,6.67998578199052,162.075
591,6.69132701421801,-80.55233
592,6.7026682464455,95.19842
593,6.71400947867299,31.39347
594,6.72535071090047,-288.5322
595,6.73669194312796,-187.1532
596,6.74803317535545,10.9894
597,6.75937440758294,-14.25099
598,6.77071563981043,-105.3529
599,6.78205687203791,-32.20888
600,6.7933981042654,70.1124
601,6.80473933649289,254.5488
602,6.81608056872038,225.2737
603,6.82742180094787,146.7106
604,6.83876303317536,-97.64201
605,6.85010426540285,-49.36482
606,6.86144549763033,136.6159
607,6.87278672985782,154.9927
608,6.88412796208531,13.15447
609,6.8954691943128,-57.79007
610,6.90681042654029,137.1446
611,6.91815165876777,153.2489
612,6.92949289099526,24.91127
613,6.94083412322275,-52.94759
614,6.95217535545024,-73.04539
615,6.96351658767773,10.76963
616,6.97485781990521,90.69353
617,6.9861990521327,184.6809
618,6.99754028436019,96.02428
619,7.00888151658768,249.3143
620,7.02022274881517,6.710555
621,7.03156398104265,306.6109
622,7.04290521327014,190.0909
623,7.05424644549763,85.89113
624,7.06558767772512,215.8511
625,7.07692890995261,-30.39762
626,7.08827014218009,463.7725
627,7.09961137440758,-201.2021
628,7.11095260663507,147.8419
629,7.12229383886256,56.80638
630,7.13363507109005,-77.19949
631,7.14497630331754,150.7749
632,7.15631753554502,-297.8803
633,7.16765876777251,-260.0389
634,7.179,139.5598
635,7.19034123222749,256.806
636,7.20168246445498,196.0991
637,7.21302369668247,8.980775
638,7.22436492890996,13.60034
639,7.23570616113744,-142.6491
640,7.24704739336493,61.54281
641,7.25838862559242,24.02013
642,7.26972985781991,127.5464
643,7.28107109004739,-136.9583
644,7.29241232227488,57.60407
