Point,Distance (µm),Br L series
157,0.424348797668205,27815
158,0.427068982268642,26922.2
159,0.429789166869079,22896.8
160,0.432509351469517,26467.44
161,0.435229536069954,27509.86
162,0.437949720670391,23681.46
163,0.440669905270828,27429.32
164,0.443390089871265,26346.96
165,0.446110274471703,29920.78
166,0.44883045907214,28382.28
167,0.451550643672577,25772.83
168,0.454270828273014,28467.35
169,0.456991012873452,27880.15
170,0.459711197473889,23819.36
171,0.462431382074326,27667.21
172,0.465151566674763,29800.91
173,0.4678717512752,28351.17
174,0.470591935875637,26629.85
175,0.473312120476075,27214.48
176,0.476032305076512,28200.78
177,0.478752489676949,27394.38
178,0.481472674277386,23604.18
179,0.484192858877824,26856.53
180,0.486913043478261,23780.23
181,0.489633228078698,28295
182,0.492353412679135,31066.97
183,0.495073597279572,29588.05
184,0.49779378188001,27378.77
185,0.500513966480447,26121.54
186,0.503234151080884,25249.09
187,0.505954335681321,27586.27
188,0.508674520281759,27312.73
189,0.511394704882196,26781.36
190,0.514114889482633,23098.59
191,0.51683507408307,28392.17
192,0.519555258683507,25747.34
193,0.522275443283945,26278.4
194,0.524995627884382,21302.33
195,0.527715812484819,28079.66
196,0.530435997085256,27869.53
197,0.533156181685693,28957.96
198,0.53587636628613,23376.85
199,0.538596550886568,22932.86
200,0.541316735487005,26405.33
201,0.544036920087442,26577.28
202,0.546757104687879,26073.29
203,0.549477289288317,27734.9
204,0.552197473888754,26937.48
205,0.554917658489191,26412.73
206,0.557637843089628,27511.35
207,0.560358027690065,23605.57
208,0.563078212290503,24219.93
209,0.56579839689094,23562.98
210,0.568518581491377,24352.53
211,0.571238766091814,23400.63
212,0.573958950692252,27658.4
213,0.576679135292689,30385.97
214,0.579399319893126,24774.29
215,0.582119504493563,28645.55
216,0.584839689094001,25649.22
217,0.587559873694438,28066.45
218,0.590280058294875,25378.32
219,0.593000242895312,26927.2
220,0.595720427495749,26407.31
221,0.598440612096186,26429.16
222,0.601160796696624,24361.66
223,0.603880981297061,27853.59
224,0.606601165897498,25676.49
225,0.609321350497935,26362.19
226,0.612041535098373,23880.01
227,0.61476171969881,25839.82
228,0.617481904299247,26156.81
229,0.620202088899684,24390.97
230,0.622922273500121,25384.49
231,0.625642458100559,23984.46
232,0.628362642700996,25588.51
233,0.631082827301433,28716.66
234,0.63380301190187,28210.9
235,0.636523196502307,26838.74
236,0.639243381102745,25117.55
237,0.641963565703182,25656.82
238,0.644683750303619,24052.16
239,0.647403934904056,24463.5
240,0.650124119504494,26814.47
241,0.652844304104931,27593.08
242,0.655564488705368,25968.46
243,0.658284673305805,26362.47
244,0.661004857906242,25574.77
245,0.663725042506679,26168.18
246,0.666445227107117,24077.73
247,0.669165411707554,23203.34
248,0.671885596307991,24420.86
249,0.674605780908428,26711.16
250,0.677325965508866,27055.14
251,0.680046150109303,26373.8
252,0.68276633470974,26749.65
253,0.685486519310177,26865.85
254,0.688206703910614,26853.93
255,0.690926888511052,25786.19
256,0.693647073111489,25999.85
257,0.696367257711926,24818.32
258,0.699087442312363,26343.62
259,0.7018076269128,28177.95
260,0.704527811513238,24005.25
261,0.707247996113675,22250.01
262,0.709968180714112,26933.46
263,0.712688365314549,31278.18
264,0.715408549914986,28007.14
265,0.718128734515424,30098.7
266,0.720848919115861,25577.1
267,0.723569103716298,25129.34
268,0.726289288316735,25286.05
269,0.729009472917173,26389.53
270,0.73172965751761,26426.64
271,0.734449842118047,28749.85
272,0.737170026718484,23509.32
273,0.739890211318921,24948.27
274,0.742610395919359,23835.69
275,0.745330580519796,27433.52
276,0.748050765120233,22094.67
277,0.75077094972067,27030.24
278,0.753491134321107,28194.76
279,0.756211318921545,26298.09
280,0.758931503521982,24521.96
281,0.761651688122419,24752.82
282,0.764371872722856,25204.51
283,0.767092057323294,27207.33
284,0.769812241923731,27776.13
285,0.772532426524168,29174.33
286,0.775252611124605,28924.49
287,0.777972795725042,23815.47
288,0.78069298032548,27848.18
289,0.783413164925917,25468.9
290,0.786133349526354,28203.61
291,0.788853534126791,25626.41
292,0.791573718727228,22640.09
293,0.794293903327666,28005.49
294,0.797014087928103,26436.77
295,0.79973427252854,27342.74
296,0.802454457128977,27086.55
297,0.805174641729415,28175.48
298,0.807894826329852,24314.27
299,0.810615010930289,28048.67
300,0.813335195530726,28846.38
301,0.816055380131164,26718.43
302,0.8187755647316,28523.98
303,0.821495749332038,25486.9
304,0.824215933932475,28768.7
305,0.826936118532912,31191.01
306,0.829656303133349,26475.21
307,0.832376487733787,26830.91
308,0.835096672334224,29229.46
309,0.837816856934661,25486.41
310,0.840537041535098,26901.43
311,0.843257226135535,29142.51
312,0.845977410735973,27623.75
313,0.84869759533641,27838.94
314,0.851417779936847,24279.08
315,0.854137964537284,24972.98
316,0.856858149137721,28886.13
317,0.859578333738159,23788.89
318,0.862298518338596,28692.17
319,0.865018702939033,29813.93
320,0.86773888753947,27185.41
321,0.870459072139907,28797.94
322,0.873179256740345,27951.6
323,0.875899441340782,26196.54
324,0.878619625941219,26209.54
325,0.881339810541656,25112.36
326,0.884059995142094,28066.85
327,0.886780179742531,28355.6
328,0.889500364342968,25139.37
329,0.892220548943405,29964.16
330,0.894940733543843,26830.93
331,0.89766091814428,25337.63
332,0.900381102744717,26609.66
333,0.903101287345154,26068.57
334,0.905821471945591,26734.66
335,0.908541656546028,24350.29
336,0.911261841146466,23804.7
337,0.913982025746903,25989.14
338,0.91670221034734,26157.01
339,0.919422394947777,25530.9
340,0.922142579548215,26004.59
341,0.924862764148652,27489.96
342,0.927582948749089,26984.6
343,0.930303133349526,27701.76
344,0.933023317949963,24755.98
345,0.9357435025504,25993.53
346,0.938463687150838,25961.44
347,0.941183871751275,27083.82
348,0.943904056351712,26532.21
349,0.94662424095215,27861.72
350,0.949344425552587,27423.85
351,0.952064610153024,29930.27
352,0.954784794753461,24304.63
353,0.957504979353898,26815.18
354,0.960225163954336,24517.2
355,0.962945348554773,26599.96
356,0.96566553315521,25227.84
357,0.968385717755647,27160.01
358,0.971105902356084,25396.78
359,0.973826086956522,26553.88
360,0.976546271556959,23837.44
