Displacement;Gc (KJ/m²)
4.639;0.07241
4.656;0.07415
4.673;0.07447
4.689;0.07227
4.706;0.07387
4.723;0.07509
4.74;0.07599
4.756;0.07647
4.773;0.07647
4.79;0.07636
4.806;0.07766
4.823;0.07962
4.84;0.08045
4.856;0.07974
4.873;0.07943
4.89;0.08079
4.907;0.08176
4.923;0.08179
4.94;0.08147
4.957;0.0816
4.974;0.08284
4.991;0.08412
5.007;0.08421
5.024;0.08527
5.041;0.08641
5.057;0.08788
5.074;0.08854
5.091;0.08784
5.107;0.08747
5.124;0.08739
5.141;0.08671
5.158;0.08449
5.175;0.08439
5.191;0.08348
5.208;0.08268
5.225;0.08301
5.241;0.08254
5.258;0.08168
5.275;0.08094
5.291;0.0803
5.308;0.07964
5.325;0.07606
5.341;0.07641
5.358;0.07682
5.375;0.07839
5.391;0.07846
5.408;0.07976
5.425;0.08145
5.441;0.0822
5.458;0.08281
5.475;0.08345
5.491;0.08381
5.508;0.08323
5.525;0.08227
5.541;0.08298
5.558;0.08315
5.575;0.08264
5.592;0.08236
5.609;0.08217
5.625;0.08167
5.642;0.08211
5.659;0.08286
5.675;0.08225
5.692;0.0825
5.709;0.08262
5.725;0.0815
5.742;0.07963
5.759;0.08008
5.775;0.08078
5.792;0.08099
5.809;0.08065
5.825;0.08055
5.842;0.08124
5.859;0.08205
5.875;0.0827
5.892;0.08312
5.909;0.08351
5.926;0.08342
5.942;0.08472
5.959;0.08396
5.976;0.08408
5.992;0.08513
6.009;0.08619
6.026;0.08631
6.042;0.08667
6.059;0.08742
6.076;0.08494
6.093;0.08536
6.11;0.08452
6.126;0.08235
6.143;0.08182
6.16;0.08295
6.176;0.08214
6.193;0.08191
6.21;0.08231
6.227;0.08238
6.243;0.08234
6.26;0.08322
6.277;0.08109
6.293;0.08156
6.31;0.0811
6.327;0.08039
6.343;0.08073
6.36;0.07818
6.377;0.0762
6.394;0.07573
6.41;0.07498
6.427;0.07558
6.444;0.07452
6.46;0.07464
6.477;0.07571
6.494;0.07677
6.511;0.07768
6.527;0.07892
6.545;0.07961
6.561;0.08041
6.578;0.08171
6.595;0.08325
6.611;0.08308
6.628;0.08413
6.645;0.08569
6.661;0.08587
6.678;0.08694
6.695;0.08669
6.711;0.08748
6.728;0.08781
6.745;0.08642
6.761;0.08668
6.778;0.08837
6.795;0.08974
6.811;0.092
6.828;0.09174
6.845;0.09195
6.861;0.09444
6.878;0.09436
6.895;0.09469
6.911;0.09547
6.928;0.09504
6.945;0.09546
6.961;0.09622
6.978;0.09463
6.995;0.09509
7.011;0.09491
7.028;0.09568
7.045;0.09563
7.062;0.09613
7.079;0.09675
7.095;0.09694
7.112;0.09691
7.129;0.09672
7.145;0.09592
7.162;0.09535
7.179;0.09667
7.196;0.09455
7.213;0.09565
7.229;0.09693
7.246;0.09919
7.263;0.1012
7.279;0.1023
7.296;0.1032
7.313;0.1028
7.329;0.1023
7.346;0.1031
7.363;0.1046
7.38;0.1048
7.396;0.1065
7.413;0.1046
7.43;0.1067
7.447;0.1071
7.463;0.1083
7.48;0.1078
7.497;0.1099
7.513;0.1106
7.53;0.112
7.547;0.1121
7.564;0.1134
7.58;0.116
7.597;0.1159
7.614;0.1154
7.631;0.1149
7.647;0.1149
7.664;0.1157
7.681;0.1175
7.697;0.1181
7.714;0.121
7.731;0.1224
7.747;0.1244
7.764;0.1255
7.781;0.128
7.797;0.129
7.815;0.1323
7.831;0.1335
7.848;0.1357
7.865;0.1371
7.881;0.138
7.898;0.1384
7.915;0.1404
7.932;0.1441
7.949;0.147
7.965;0.1481
7.982;0.151
7.999;0.1504
8.016;0.1485
8.032;0.1515
8.049;0.1515
8.066;0.1524
8.083;0.1548
8.099;0.1546
8.116;0.1558
8.133;0.1557
8.149;0.1567
8.166;0.1579
8.183;0.1597
8.199;0.162
8.216;0.1643
8.233;0.1683
8.25;0.1683
8.267;0.1695
8.283;0.1721
8.3;0.1755
8.317;0.1758
8.333;0.1771
8.35;0.179
8.367;0.1835
8.384;0.1844
8.4;0.1872
8.417;0.1888
8.434;0.1891
8.45;0.1904
8.467;0.1932
8.484;0.195
8.501;0.197
8.518;0.1983
8.534;0.2014
8.551;0.2052
8.568;0.2057
8.585;0.2091
8.601;0.2112
8.618;0.2134
8.635;0.2156
8.651;0.2149
8.668;0.218
8.685;0.2204
8.702;0.2232
8.718;0.2248
8.735;0.2285
8.752;0.2322
8.769;0.2359
8.786;0.2385
8.802;0.242
8.819;0.2456
8.836;0.2478
8.853;0.2514
8.87;0.2542
8.886;0.2582
8.903;0.26
8.92;0.2635
8.937;0.2672
8.954;0.2701
8.971;0.2731
8.987;0.2773
9.004;0.2794
9.021;0.2825
9.037;0.2862
9.054;0.286
9.071;0.2897
9.088;0.2926
9.104;0.2958
9.121;0.2983
9.138;0.3016
9.154;0.304
9.171;0.3068
9.188;0.3104
9.204;0.3124
9.221;0.3165
9.238;0.3191
9.255;0.3204
9.272;0.3223
9.288;0.3232
9.305;0.3257
9.322;0.3281
9.338;0.2895
9.355;0.1866
9.372;0.1892
9.388;0.191
9.405;0.1921
9.422;0.1946
9.439;0.1955
9.456;0.1959
9.473;0.1974
9.49;0.1991
9.507;0.2018
9.524;0.2029
9.541;0.2055
9.558;0.2076
9.574;0.21
9.591;0.2118
9.608;0.2142
9.624;0.2155
9.641;0.2196
9.658;0.2221
9.675;0.2242
9.691;0.2263
9.708;0.2285
9.725;0.2319
9.742;0.2346
9.758;0.237
9.775;0.2405
9.792;0.243
9.808;0.2473
9.825;0.25
9.842;0.2528
9.858;0.2553
9.875;0.2592
9.892;0.2605
9.908;0.2619
9.925;0.2646
9.942;0.2027
9.959;0.2023
9.976;0.2058
9.993;0.2086
10.01;0.212
10.03;0.2148
10.04;0.2179
10.06;0.2213
10.08;0.2238
10.09;0.2277
10.11;0.231
10.13;0.2356
10.14;0.2377
10.16;0.239
10.18;0.2422
10.19;0.2454
10.21;0.2497
10.23;0.2522
10.24;0.2538
10.26;0.2574
10.28;0.2601
10.29;0.2635
10.31;0.2651
10.33;0.268
10.34;0.2707
10.36;0.2727
10.38;0.2754
10.39;0.2765
10.41;0.2801
10.43;0.2838
10.44;0.2859
10.46;0.2885
10.48;0.2903
10.49;0.2932
10.51;0.292
10.53;0.2943
10.54;0.296
10.56;0.2985
10.58;0.3013
10.59;0.304
10.61;0.3067
10.63;0.3091
10.64;0.3073
10.66;0.2246
10.68;0.228
10.69;0.2291
10.71;0.2316
10.73;0.2339
10.74;0.2361
10.76;0.2403
10.78;0.2442
10.79;0.2484
10.81;0.2527
10.83;0.2575
10.84;0.2603
10.86;0.2629
10.88;0.2677
10.9;0.271
10.91;0.2761
10.93;0.2811
10.95;0.2879
10.96;0.2943
10.98;0.3002
11;0.3069
11.01;0.3123
11.03;0.3176
11.05;0.3215
11.06;0.3269
11.08;0.3305
11.1;0.3371
11.11;0.3403
11.13;0.345
11.15;0.3512
11.16;0.3556
11.18;0.3603
11.2;0.3649
11.21;0.3673
11.23;0.3708
11.25;0.3771
11.26;0.3806
11.28;0.3856
11.3;0.3903
11.31;0.3932
11.33;0.3972
11.35;0.4005
11.36;0.403
11.38;0.4051
11.4;0.4085
11.41;0.4125
11.43;0.4154
11.45;0.4188
11.46;0.4215
11.48;0.4254
11.5;0.4293
11.51;0.4336
11.53;0.4375
11.55;0.4427
11.56;0.4469
11.58;0.4512
11.6;0.3158
11.61;0.2824
11.63;0.2863
11.65;0.2896
11.66;0.2913
11.68;0.2938
11.7;0.2958
11.71;0.2972
11.73;0.2991
11.75;0.3001
11.76;0.3016
11.78;0.3031
11.8;0.3025
11.82;0.3009
11.83;0.3022
11.85;0.3032
11.87;0.3048
11.88;0.3061
11.9;0.3065
11.92;0.3085
11.93;0.3105
11.95;0.3125
11.97;0.315
11.98;0.3156
12;0.3172
12.02;0.3183
12.03;0.3204
12.05;0.3232
12.07;0.3246
12.08;0.3279
12.1;0.3318
12.12;0.3251
12.13;0.2591
12.15;0.2601
12.17;0.261
12.18;0.2612
12.2;0.2647
12.22;0.2672
12.23;0.2698
12.25;0.2719
12.27;0.2735
12.28;0.275
12.3;0.2766
12.32;0.2807
12.33;0.2834
12.35;0.2827
12.37;0.2836
12.39;0.2855
12.4;0.2871
12.42;0.2885
12.44;0.2921
12.45;0.2952
12.47;0.2984
12.49;0.3014
12.5;0.3039
12.52;0.3065
12.54;0.309
12.55;0.3103
12.57;0.3137
12.59;0.3173
12.6;0.3209
12.62;0.3249
12.64;0.3288
12.65;0.3326
12.67;0.3361
12.69;0.3388
12.7;0.3408
12.72;0.3423
12.74;0.3462
12.75;0.3488
12.77;0.3534
12.79;0.2667
12.8;0.2538
12.82;0.2564
12.84;0.2578
12.85;0.2604
12.87;0.2629
12.89;0.2656
12.9;0.2658
12.92;0.2678
12.94;0.2701
12.95;0.2737
12.97;0.2756
12.99;0.2776
13;0.2807
13.02;0.2829
13.04;0.2845
13.06;0.2883
13.07;0.2919
13.09;0.2946
13.11;0.296
13.12;0.299
13.14;0.3018
13.16;0.3039
13.17;0.3071
13.19;0.3085
13.21;0.311
13.22;0.3146
13.24;0.3176
13.26;0.3211
13.27;0.3237
13.29;0.3272
13.31;0.3301
13.32;0.3341
13.34;0.336
13.36;0.3395
13.37;0.3427
13.39;0.3446
13.41;0.3462
13.42;0.3475
13.44;0.352
13.46;0.3554
13.47;0.3597
13.49;0.3629
13.51;0.3649
13.52;0.37
13.54;0.3724
13.56;0.3068
13.57;0.2268
13.59;0.2295
13.61;0.2308
13.62;0.2326
13.64;0.2352
13.66;0.238
13.67;0.2392
13.69;0.2419
13.71;0.2445
13.72;0.2478
13.74;0.2503
13.76;0.2536
13.77;0.2563
13.79;0.256
13.81;0.2577
13.82;0.2595
13.84;0.2613
13.86;0.2644
13.87;0.2676
13.89;0.2713
13.91;0.2744
13.92;0.2783
13.94;0.2805
13.96;0.2844
13.97;0.2878
13.99;0.2911
14.01;0.2926
14.02;0.2958
14.04;0.2994
14.06;0.303
14.07;0.3054
14.09;0.3092
14.11;0.3135
14.12;0.3171
14.14;0.3187
14.16;0.3209
14.17;0.3224
14.19;0.3268
14.21;0.3275
14.22;0.2475
14.24;0.2491
14.26;0.2527
14.27;0.2538
14.29;0.2574
14.31;0.2602
14.32;0.263
14.34;0.2668
14.36;0.2711
14.37;0.2743
14.39;0.2783
14.41;0.2819
14.42;0.2844
14.44;0.2863
14.46;0.2878
14.47;0.291
14.49;0.2939
14.51;0.2981
14.53;0.3021
14.54;0.3051
14.56;0.3082
14.58;0.3125
14.59;0.3161
14.61;0.3185
14.63;0.3209
14.64;0.3252
14.66;0.3285
14.68;0.3322
14.69;0.3337
14.71;0.3357
14.73;0.338
14.74;0.339
14.76;0.3404
14.78;0.343
14.79;0.3474
14.81;0.3519
14.83;0.3554
14.84;0.3607
14.86;0.3666
14.88;0.3692
14.89;0.3727
14.91;0.3764
14.93;0.3789
14.94;0.3812
14.96;0.3841
14.98;0.3885
15;0.3926
15.01;0.3967
15.03;0.4005
15.05;0.404
15.06;0.4076
15.08;0.4007
15.1;0.2405
15.11;0.2473
15.13;0.2484
15.15;0.2518
15.16;0.2539
15.18;0.2553
15.2;0.2586
15.21;0.2628
15.23;0.2646
15.25;0.2648
15.26;0.2673
15.28;0.2709
15.3;0.2748
15.31;0.2787
15.33;0.2816
15.35;0.2848
15.36;0.2874
15.38;0.2913
15.4;0.2944
15.41;0.2983
15.43;0.3
15.45;0.3027
15.46;0.3052
15.48;0.3085
15.5;0.3101
15.51;0.3121
15.53;0.3161
15.55;0.3201
15.56;0.322
15.58;0.323
15.6;0.3258
15.61;0.3289
15.63;0.3328
15.65;0.3368
15.66;0.3404
15.68;0.3437
15.7;0.3471
15.71;0.351
15.73;0.3538
15.75;0.3569
15.77;0.3601
15.78;0.3623
15.8;0.3665
15.82;0.3695
15.83;0.3718
15.85;0.339
15.87;0.2133
15.88;0.2168
15.9;0.2188
15.92;0.2208
15.93;0.2233
15.95;0.222
15.97;0.2239
15.98;0.2264
16;0.2292
16.02;0.2323
16.03;0.2353
16.05;0.2378
16.07;0.241
16.08;0.2445
16.1;0.2472
16.12;0.2505
16.13;0.2528
16.15;0.2564
16.17;0.2598
16.18;0.2637
16.2;0.266
16.22;0.2682
16.23;0.273
16.25;0.2764
16.27;0.2794
16.28;0.2816
16.3;0.2838
16.32;0.2872
16.33;0.2907
16.35;0.296
16.37;0.2996
16.38;0.3028
16.4;0.2755
16.42;0.24
16.43;0.242
16.45;0.244
16.47;0.2463
16.48;0.2511
16.5;0.254
16.52;0.2589
16.53;0.2621
16.55;0.264
16.57;0.2655
16.58;0.2673
16.6;0.2682
16.62;0.2693
16.63;0.2731
16.65;0.2771
16.67;0.2811
16.68;0.2848
16.7;0.2881
16.72;0.2898
16.73;0.2916
16.75;0.2955
16.77;0.2984
16.78;0.3022
16.8;0.3044
16.82;0.3065
16.84;0.3106
16.85;0.3135
16.87;0.3171
16.89;0.3201
16.9;0.3244
16.92;0.329
16.94;0.3297
16.95;0.3312
16.97;0.3344
16.99;0.3384
17;0.342
17.02;0.3461
17.04;0.35
17.05;0.3527
17.07;0.3564
17.09;0.3613
17.1;0.3653
17.12;0.3697
17.14;0.3732
17.15;0.3771
17.17;0.383
17.19;0.3871
17.2;0.3908
17.22;0.3952
17.24;0.3987
17.25;0.401
17.27;0.4023
17.29;0.4058
17.3;0.4087
17.32;0.4141
17.34;0.4193
17.35;0.4247
17.37;0.4278
17.39;0.4318
17.4;0.4364
17.42;0.4403
17.44;0.4447
17.45;0.2706
17.47;0.2415
17.49;0.2441
17.5;0.2472
17.52;0.25
17.54;0.2526
17.55;0.2557
17.57;0.2581
17.59;0.2596
17.6;0.2617
17.62;0.265
17.64;0.2681
17.65;0.2708
17.67;0.2726
17.69;0.2742
17.7;0.2778
17.72;0.2812
17.74;0.2851
17.76;0.2884
17.77;0.2909
17.79;0.2931
17.81;0.2965
17.82;0.2995
17.84;0.3026
17.86;0.3025
17.87;0.2298
17.89;0.2331
17.91;0.2357
17.92;0.2392
17.94;0.2406
17.96;0.2433
17.97;0.2468
17.99;0.2496
18.01;0.2538
18.02;0.2569
18.04;0.2599
18.06;0.2647
18.07;0.2671
18.09;0.2692
18.11;0.2715
18.12;0.2752
18.14;0.2782
18.16;0.2818
18.17;0.2839
18.19;0.2864
18.21;0.2897
18.22;0.2924
18.24;0.2946
18.26;0.2982
18.27;0.302
18.29;0.3054
18.31;0.3088
18.32;0.3128
18.34;0.3167
18.36;0.3193
18.37;0.321
18.39;0.3226
18.41;0.2877
18.43;0.204
18.44;0.2087
18.46;0.21
18.48;0.2127
18.49;0.216
18.51;0.2187
18.53;0.2224
18.54;0.2233
18.56;0.2244
18.58;0.2273
18.59;0.2302
18.61;0.231
18.63;0.2343
18.64;0.2374
18.66;0.2391
18.68;0.2408
18.69;0.2418
18.71;0.2441
18.73;0.2478
18.74;0.2512
18.76;0.2556
18.78;0.2588
18.79;0.2617
18.81;0.2656
18.83;0.2685
18.84;0.2704
18.86;0.2737
18.88;0.2761
18.89;0.2797
18.91;0.2823
18.93;0.2868
18.94;0.2907
18.96;0.2952
18.98;0.2982
18.99;0.3004
19.01;0.3034
19.03;0.2527
19.05;0.216
19.06;0.2197
19.08;0.2221
19.1;0.2249
19.11;0.2277
19.13;0.2304
19.15;0.2316
19.16;0.2336
19.18;0.2383
19.2;0.2414
19.21;0.2423
19.23;0.2464
19.25;0.2492
19.26;0.2503
19.28;0.2525
19.3;0.2548
19.31;0.2567
19.33;0.2606
19.35;0.2632
19.36;0.2665
19.38;0.2688
19.4;0.2719
19.41;0.275
19.43;0.2778
19.45;0.2788
19.46;0.2813
19.48;0.2844
19.5;0.288
19.51;0.2914
19.53;0.2945
19.55;0.2983
19.56;0.3009
19.58;0.3022
19.6;0.3034
19.61;0.3073
19.63;0.2313
19.65;0.2167
19.66;0.2196
19.68;0.2208
19.7;0.223
19.72;0.2258
19.73;0.2271
19.75;0.2294
19.77;0.2315
19.78;0.2331
19.8;0.2355
19.82;0.2393
19.83;0.2418
19.85;0.2446
19.87;0.2493
19.88;0.2527
19.9;0.2545
19.92;0.2573
19.93;0.2624
19.95;0.2657
19.97;0.2694
19.98;0.2739
20;0.2771
20.02;0.2813
20.03;0.2849
20.05;0.2893
20.07;0.2928
20.08;0.2959
20.1;0.3002
20.12;0.3045
20.13;0.3064
20.15;0.3085
20.17;0.3115
20.18;0.3141
20.2;0.3178
20.22;0.3191
20.23;0.3214
20.25;0.3257
20.27;0.3296
20.28;0.224
20.3;0.1734
20.32;0.1754
20.33;0.1769
20.35;0.1805
20.37;0.1833
20.38;0.1855
20.4;0.1874
20.42;0.1904
20.43;0.1929
20.45;0.1954
20.47;0.1983
20.48;0.2017
20.5;0.2039
20.52;0.2052
20.53;0.206
20.55;0.2103
20.57;0.2142
20.58;0.2179
20.6;0.2218
20.62;0.2242
20.63;0.2274
20.65;0.2294
20.67;0.2317
20.69;0.2328
20.7;0.2354
20.72;0.2382
20.74;0.2418
20.75;0.2438
20.77;0.2461
20.79;0.2476
20.8;0.2488
20.82;0.2493
20.84;0.2503
20.85;0.1753
20.87;0.1592
20.89;0.1616
20.9;0.1625
20.92;0.1642
20.94;0.1682
20.95;0.1695
20.97;0.1713
20.99;0.1752
21;0.1776
21.02;0.1816
21.04;0.1843
21.05;0.1883
21.07;0.191
21.09;0.1938
21.1;0.1968
21.12;0.2013
21.14;0.2044
21.15;0.2071
21.17;0.2072
21.19;0.211
21.2;0.2145
21.22;0.2186
21.24;0.2233
21.25;0.226
21.27;0.23
21.29;0.2322
21.3;0.2358
21.32;0.2405
21.34;0.2451
21.35;0.2479
21.37;0.2492
21.39;0.1963
21.41;0.173
21.42;0.1745
21.44;0.1771
21.46;0.18
21.47;0.1824
21.49;0.1854
21.51;0.1887
21.52;0.1911
21.54;0.1939
21.56;0.1965
21.57;0.1986
21.59;0.202
21.61;0.2051
21.62;0.2082
21.64;0.2129
21.66;0.2157
21.67;0.2166
21.69;0.2171
21.71;0.2207
21.72;0.2244
21.74;0.2277
21.76;0.2307
21.77;0.227
21.79;0.1883
21.81;0.1888
21.82;0.1892
21.84;0.1916
21.86;0.1937
21.87;0.1944
21.89;0.1977
21.91;0.1981
21.92;0.2004
21.94;0.2025
21.96;0.2039
21.97;0.2058
21.99;0.2057
22.01;0.2063
22.02;0.2047
22.04;0.2071
22.06;0.2082
22.07;0.2005
22.09;0.1914
22.11;0.1927
22.12;0.1938
22.14;0.1968
22.16;0.1984
22.17;0.2015
22.19;0.2045
22.21;0.2078
22.22;0.2111
22.24;0.2145
22.26;0.2173
22.27;0.2186
22.29;0.2215
22.31;0.2251
22.32;0.2289
22.34;0.2328
22.36;0.2362
22.37;0.2406
22.39;0.2442
22.41;0.2469
22.42;0.2481
22.44;0.1607
22.46;0.1456
22.47;0.1485
22.49;0.1501
22.51;0.1518
22.52;0.1533
22.54;0.1549
22.56;0.1593
22.57;0.1631
22.59;0.1652
22.61;0.1674
22.62;0.1709
22.64;0.1753
22.66;0.1774
22.67;0.1811
22.69;0.1848
22.71;0.187
22.72;0.1897
22.74;0.1936
22.76;0.1971
22.78;0.2006
22.79;0.2034
22.81;0.2064
22.83;0.2071
22.84;0.2091
22.86;0.2113
22.88;0.2133
22.89;0.2147
22.91;0.2174
22.93;0.2195
22.94;0.223
22.96;0.225
22.98;0.2248
22.99;0.1935
23.01;0.1532
23.03;0.1534
23.04;0.1555
23.06;0.1573
23.08;0.1576
23.09;0.1574
23.11;0.1598
23.13;0.1605
23.14;0.1629
23.16;0.1646
23.18;0.1664
23.19;0.1692
23.21;0.1714
23.23;0.1732
23.24;0.1761
23.26;0.1779
23.28;0.1813
23.29;0.1854
23.31;0.1893
23.33;0.1883
23.34;0.191
23.36;0.1945
23.38;0.1972
23.39;0.199
23.41;0.2019
23.43;0.2054
23.44;0.2083
23.46;0.2115
23.48;0.215
23.5;0.2191
23.51;0.2243
23.53;0.2278
23.55;0.2318
23.56;0.2375
23.58;0.2423
23.6;0.1408
23.61;0.1423
23.63;0.1452
23.65;0.1505
23.66;0.1558
23.68;0.1609
23.7;0.1658
23.71;0.1686
23.73;0.1745
23.75;0.18
23.76;0.1861
23.78;0.1918
23.8;0.1969
23.81;0.2019
23.83;0.2067
23.85;0.2109
23.86;0.2158
23.88;0.2196
23.9;0.2249
23.91;0.2294
23.93;0.2339
23.95;0.2379
23.96;0.2437
23.98;0.2487
24;0.2539
24.01;0.2603
24.03;0.2652
24.05;0.2705
24.06;0.2766
24.08;0.2818
24.1;0.2861
24.11;0.2921
24.13;0.2248
24.15;0.2117
24.16;0.2154
24.18;0.2164
24.2;0.2206
24.21;0.2239
24.23;0.2281
24.25;0.2317
24.27;0.2341
24.28;0.2349
24.3;0.2381
24.32;0.2406
24.33;0.2453
24.35;0.2486
24.37;0.2501
24.38;0.2539
24.4;0.2574
24.42;0.2611
24.43;0.2615
24.45;0.2634
24.47;0.2668
24.48;0.2701
24.5;0.2717
24.52;0.2758
24.53;0.2334
24.55;0.1999
24.57;0.2003
24.58;0.2006
24.6;0.1991
24.62;0.1981
24.63;0.1994
24.65;0.1996
24.67;0.2006
24.68;0.2009
24.7;0.2031
24.72;0.2065
24.73;0.2088
24.75;0.2115
24.77;0.2122
24.78;0.213
24.8;0.2157
24.82;0.2174
24.83;0.2201
24.85;0.2222
24.87;0.2242
24.88;0.2251
24.9;0.2256
24.92;0.2283
24.93;0.2312
24.95;0.234
24.97;0.2368
24.98;0.2399
25;0.2426
25.02;0.2452
25.03;0.2469
25.05;0.2491
25.07;0.2535
25.08;0.2566
25.1;0.2599
25.12;0.2641
25.13;0.259
25.15;0.1564
25.17;0.1614
25.18;0.1657
25.2;0.168
25.22;0.1721
25.23;0.1749
25.25;0.1756
25.27;0.1779
25.28;0.1808
25.3;0.1843
25.32;0.1871
25.33;0.1895
25.35;0.1929
25.37;0.1956
25.38;0.2
25.4;0.2019
25.42;0.2044
25.43;0.2075
25.45;0.2102
25.47;0.2121
25.48;0.2158
25.5;0.2177
25.52;0.2215
25.53;0.2264
25.55;0.2304
25.57;0.2344
25.58;0.2369
25.6;0.2402
25.62;0.2426
25.63;0.2443
25.65;0.2483
25.67;0.2528
25.69;0.2573
25.7;0.2322
25.72;0.1478
25.74;0.1513
25.75;0.1538
25.77;0.1564
25.79;0.1578
25.8;0.1603
25.82;0.1628
25.84;0.1674
25.85;0.1709
25.87;0.1737
25.89;0.1758
25.9;0.177
25.92;0.1807
25.94;0.1853
25.95;0.1891
25.97;0.1932
25.99;0.1977
26;0.2005
26.02;0.2045
26.04;0.2071
26.05;0.2116
26.07;0.2152
26.09;0.2185
26.1;0.2217
26.12;0.2258
