Displacement;Gc (KJ/m²)
mm;KJ/m^2
24.98;0.2223
24.99;0.2269
25.01;0.2313
25.03;0.2356
25.04;0.2404
25.06;0.2433
25.08;0.2454
25.09;0.2478
25.11;0.2509
25.13;0.2546
25.14;0.2574
25.16;0.2615
25.18;0.2634
25.19;0.2256
25.21;0.169
25.23;0.1718
25.24;0.1738
25.26;0.1779
25.28;0.18
25.29;0.1812
25.31;0.1828
25.33;0.1867
25.34;0.1907
25.36;0.1927
25.38;0.1965
25.39;0.2017
25.41;0.2053
25.43;0.2093
25.44;0.2136
25.46;0.2167
25.48;0.2217
25.49;0.2248
25.51;0.2296
25.53;0.2317
25.54;0.2353
25.56;0.2372
25.58;0.2378
25.59;0.2396
25.61;0.2428
25.63;0.2475
25.64;0.2507
25.66;0.2538
25.68;0.2565
25.69;0.2603
25.71;0.2628
25.73;0.264
25.74;0.2666
25.76;0.2681
25.78;0.1921
25.79;0.1782
25.81;0.1805
25.83;0.1836
25.84;0.1865
25.86;0.1893
25.88;0.1917
25.89;0.1922
25.91;0.1947
25.93;0.1987
25.94;0.2016
25.96;0.2055
25.98;0.2089
25.99;0.2119
26.01;0.2162
26.03;0.2198
26.04;0.2234
26.06;0.2261
26.08;0.2292
26.09;0.2329
26.11;0.2359
26.13;0.2396
26.14;0.2413
26.16;0.2457
26.18;0.2498
26.19;0.2538
26.21;0.2574
26.23;0.2608
26.24;0.2645
26.26;0.2684
26.28;0.2718
26.29;0.2545
26.31;0.169
26.33;0.1715
26.35;0.1733
26.36;0.1766
26.38;0.1801
26.4;0.1833
26.41;0.1872
26.43;0.1901
26.45;0.1913
26.46;0.1931
26.48;0.1966
26.5;0.2024
26.51;0.2044
26.53;0.2072
26.55;0.2103
26.56;0.2145
26.58;0.2178
26.6;0.2199
26.61;0.223
26.63;0.2266
26.65;0.2289
26.66;0.2328
26.68;0.1809
26.7;0.1828
26.71;0.1841
26.73;0.1855
26.75;0.1899
26.76;0.1915
26.78;0.1957
26.8;0.1989
26.82;0.2024
26.83;0.2061
26.85;0.21
26.87;0.213
26.88;0.2162
26.9;0.2204
26.92;0.2236
26.93;0.2265
26.95;0.2288
26.97;0.2309
26.98;0.2335
27;0.2378
27.02;0.2413
27.03;0.1532
27.05;0.1441
27.07;0.147
27.08;0.1486
27.1;0.1513
27.12;0.1548
27.13;0.1575
27.15;0.1604
27.17;0.1639
27.18;0.1679
27.2;0.172
27.22;0.1743
27.23;0.177
27.25;0.1792
27.27;0.1826
27.28;0.1861
27.3;0.1889
27.32;0.1917
27.33;0.1935
27.35;0.1972
27.37;0.2005
27.38;0.2032
27.4;0.2062
27.42;0.2064
27.43;0.2087
27.45;0.2126
27.47;0.2165
27.49;0.2195
27.5;0.2227
27.52;0.2259
27.54;0.2293
27.55;0.2331
27.57;0.1689
27.59;0.134
27.6;0.1387
27.62;0.1412
27.64;0.145
27.65;0.1486
27.67;0.1523
27.69;0.1547
27.7;0.1565
27.72;0.1562
27.74;0.1609
27.75;0.1641
27.77;0.1674
27.79;0.1713
27.8;0.1737
27.82;0.1784
27.84;0.1811
27.85;0.1838
27.87;0.1872
27.89;0.1907
27.9;0.1943
27.92;0.1972
27.94;0.2002
27.95;0.205
27.97;0.2073
27.99;0.2103
28;0.2135
28.02;0.2165
28.04;0.2188
28.05;0.2208
28.07;0.17
28.09;0.1253
28.11;0.129
28.12;0.131
28.14;0.1334
28.16;0.1364
28.17;0.1402
28.19;0.1431
28.21;0.146
28.22;0.1482
28.24;0.1511
28.26;0.1535
28.27;0.1569
28.29;0.1606
28.31;0.1639
28.32;0.1668
28.34;0.1684
28.36;0.1711
28.37;0.1742
28.39;0.1745
28.41;0.1753
28.42;0.1774
28.44;0.18
28.46;0.154
28.47;0.1231
28.49;0.124
28.51;0.1272
28.52;0.1301
28.54;0.1333
28.56;0.1359
28.57;0.1386
28.59;0.141
28.61;0.1437
28.62;0.1471
28.64;0.1491
28.66;0.1498
28.67;0.1521
28.69;0.1564
28.71;0.159
28.72;0.1631
28.74;0.1665
28.76;0.1698
28.77;0.1727
28.79;0.1757
28.81;0.1773
28.82;0.1798
28.84;0.1833
28.86;0.1859
28.87;0.1889
28.89;0.1918
28.91;0.1936
28.93;0.1959
28.94;0.2009
28.96;0.2042
28.98;0.2086
28.99;0.215
29.01;0.219
29.03;0.2238
29.04;0.2282
29.06;0.2319
29.08;0.2348
29.09;0.2379
29.11;0.2421
29.13;0.2465
29.14;0.2503
29.16;0.252
29.18;0.2546
29.19;0.2594
29.21;0.2625
29.23;0.2655
29.24;0.2701
29.26;0.2741
29.28;0.2783
29.29;0.2827
29.31;0.2868
29.33;0.2901
29.34;0.2947
29.36;0.2997
29.38;0.3032
29.39;0.3083
29.41;0.2259
29.43;0.1232
29.44;0.1265
29.46;0.1297
29.48;0.1333
29.49;0.138
29.51;0.1429
29.53;0.146
29.54;0.1509
29.56;0.1558
29.58;0.158
29.59;0.1625
29.61;0.1671
29.63;0.172
29.64;0.1757
29.66;0.1799
29.68;0.1846
29.69;0.1886
29.71;0.1932
29.73;0.198
29.74;0.2022
29.76;0.2055
29.78;0.2076
29.79;0.211
29.81;0.216
29.83;0.219
29.84;0.2246
29.86;0.2293
29.88;0.2337
29.89;0.237
29.91;0.2417
29.93;0.2437
29.94;0.2462
29.96;0.2499
29.98;0.2529
30;0.2554
30.01;0.259
30.03;0.2618
30.05;0.2629
30.06;0.2643
30.08;0.2681
30.1;0.2706
30.11;0.2733
30.13;0.2772
30.15;0.2817
30.16;0.2032
30.18;0.152
30.2;0.1559
30.21;0.158
30.23;0.1614
30.25;0.1616
30.26;0.162
30.28;0.1643
30.3;0.1666
30.31;0.1705
30.33;0.1729
30.35;0.1776
30.36;0.1812
30.38;0.1829
30.4;0.1877
30.41;0.1906
30.43;0.1935
30.45;0.1976
30.46;0.1997
30.48;0.2023
30.5;0.2054
30.51;0.2087
30.53;0.2119
30.55;0.216
30.56;0.218
30.58;0.2222
30.6;0.2275
30.61;0.2312
30.63;0.2352
30.65;0.2406
30.66;0.2445
30.68;0.2491
30.7;0.2507
30.71;0.2556
30.73;0.2598
30.75;0.2624
30.76;0.2661
30.78;0.2696
30.8;0.2733
30.82;0.2757
30.83;0.2077
30.85;0.1754
30.87;0.1785
30.88;0.1824
30.9;0.1858
30.92;0.189
30.93;0.1899
30.95;0.1906
30.97;0.1929
30.98;0.1958
31;0.1984
31.02;0.1995
31.03;0.2021
31.05;0.2045
31.07;0.2091
31.08;0.2107
31.1;0.2131
31.12;0.2164
31.13;0.2194
31.15;0.222
31.17;0.2229
31.18;0.2238
31.2;0.2237
31.22;0.2261
31.23;0.2294
31.25;0.2298
31.27;0.2304
31.28;0.235
31.3;0.2379
31.32;0.2398
31.33;0.2442
31.35;0.2471
31.37;0.2517
31.38;0.2545
31.4;0.2572
31.42;0.2614
31.43;0.2648
31.45;0.2683
31.47;0.2697
31.48;0.2713
31.5;0.2765
31.52;0.2486
31.54;0.1294
31.55;0.1326
31.57;0.1362
31.59;0.139
31.6;0.1419
31.62;0.1454
31.64;0.1472
31.65;0.1504
31.67;0.1536
31.69;0.1564
31.7;0.1582
31.72;0.1622
31.74;0.1671
31.75;0.1704
31.77;0.1753
31.79;0.1782
31.8;0.182
31.82;0.1849
31.84;0.1885
31.85;0.1911
31.87;0.1954
31.89;0.1988
31.9;0.2016
31.92;0.2035
31.94;0.2077
31.95;0.2111
31.97;0.1666
31.99;0.1027
32;0.104
32.02;0.1068
32.04;0.1108
32.05;0.1139
32.07;0.1161
32.09;0.1198
32.1;0.1228
32.12;0.1268
32.14;0.1301
32.15;0.1343
32.17;0.1374
32.19;0.1402
32.2;0.1425
32.22;0.1433
32.24;0.1467
32.25;0.1508
32.27;0.1543
32.29;0.1582
32.3;0.1615
32.32;0.1636
32.34;0.1661
32.36;0.1699
32.37;0.1728
32.39;0.1757
32.41;0.1801
32.42;0.1839
32.44;0.1876
32.46;0.1902
32.47;0.1941
32.49;0.1982
32.51;0.2013
32.52;0.2061
32.54;0.2099
32.56;0.2139
32.57;0.218
32.59;0.2219
32.61;0.2267
32.62;0.2315
32.64;0.2367
32.66;0.2411
32.67;0.1802
32.69;0.09509
32.71;0.0976
32.72;0.09934
32.74;0.1008
32.76;0.1042
32.77;0.1056
32.79;0.1079
32.81;0.1104
32.82;0.1128
32.84;0.1146
32.86;0.1177
32.88;0.1192
32.89;0.1202
32.91;0.1216
32.93;0.1229
32.94;0.1262
32.96;0.1282
32.98;0.1296
32.99;0.1313
33.01;0.1331
33.03;0.1365
33.04;0.1391
33.06;0.1419
33.08;0.1447
33.09;0.1458
33.11;0.1475
33.13;0.15
33.14;0.1535
33.16;0.1565
33.18;0.1602
33.19;0.1618
33.21;0.1652
33.23;0.1678
33.24;0.1712
33.26;0.1742
33.28;0.177
33.29;0.1783
33.31;0.1792
33.33;0.1804
33.34;0.1832
33.36;0.1868
33.38;0.1883
33.39;0.192
33.41;0.1945
33.43;0.1919
33.44;0.09384
33.46;0.09697
33.48;0.09871
33.49;0.1002
33.51;0.1014
33.53;0.1054
33.54;0.1071
33.56;0.1082
33.58;0.1118
33.59;0.117
33.61;0.121
33.63;0.1252
33.64;0.1285
33.66;0.1321
33.68;0.1355
33.69;0.1397
33.71;0.1418
33.73;0.1455
33.75;0.1481
33.76;0.1513
33.78;0.1554
33.8;0.158
33.81;0.1611
33.83;0.1636
33.85;0.1659
33.86;0.1691
33.88;0.1737
33.9;0.1759
33.91;0.1795
33.93;0.1807
33.95;0.1834
33.96;0.1869
33.98;0.1891
34;0.1938
34.01;0.1969
34.03;0.2014
34.05;0.204
34.06;0.2076
34.08;0.2103
34.1;0.1586
34.11;0.09835
34.13;0.1004
34.15;0.1027
34.16;0.1041
34.18;0.1072
34.2;0.1114
34.21;0.1135
34.23;0.1158
34.25;0.1179
34.26;0.1208
34.28;0.1225
34.3;0.1253
34.31;0.1271
34.33;0.1305
34.35;0.1344
34.36;0.1368
34.38;0.1404
34.4;0.1428
34.41;0.1462
34.43;0.1492
34.45;0.1528
34.46;0.1545
34.48;0.1557
34.5;0.1604
34.51;0.1638
34.53;0.1253
34.55;0.09215
34.56;0.09357
34.58;0.09718
34.6;0.09941
34.61;0.102
34.63;0.1055
34.65;0.1084
34.66;0.1117
34.68;0.1158
34.7;0.1179
34.71;0.1194
34.73;0.1215
34.75;0.1239
34.76;0.1278
34.78;0.1304
34.8;0.1344
34.81;0.1377
34.83;0.1401
34.85;0.1442
34.86;0.1489
34.88;0.1513
34.9;0.1545
34.91;0.1575
34.93;0.1385
34.95;0.09522
34.96;0.0977
34.98;0.09876
35;0.1042
35.01;0.1085
35.03;0.1146
35.05;0.1198
35.06;0.125
35.08;0.1323
35.1;0.1357
35.11;0.1406
35.13;0.1459
35.15;0.1491
35.16;0.1528
35.18;0.1557
35.2;0.1588
35.21;0.1598
35.23;0.1642
35.25;0.167
35.26;0.1714
35.28;0.1749
35.3;0.1788
35.31;0.1803
35.33;0.1833
35.35;0.1863
35.36;0.1888
35.38;0.1923
35.4;0.1937
35.41;0.1948
35.43;0.1966
35.45;0.2003
35.46;0.204
35.48;0.2074
35.5;0.209
35.52;0.2116
35.53;0.1849
35.55;0.1142
35.57;0.1172
35.58;0.119
35.6;0.121
35.62;0.1238
35.63;0.1272
35.65;0.13
35.67;0.1328
35.68;0.1334
35.7;0.1355
35.72;0.1378
35.73;0.1411
35.75;0.1441
35.77;0.1472
35.78;0.15
35.8;0.1521
35.82;0.1516
35.83;0.1549
35.85;0.1572
35.87;0.1602
35.88;0.1647
35.9;0.1671
35.92;0.1689
35.93;0.1726
35.95;0.1763
35.97;0.1789
35.98;0.1805
36;0.1827
36.02;0.187
36.03;0.1902
36.05;0.1937
36.07;0.149
36.08;0.09366
36.1;0.09588
36.12;0.09764
36.13;0.1006
36.15;0.1031
36.17;0.1058
36.18;0.1075
36.2;0.1113
36.22;0.1137
36.23;0.1173
36.25;0.1207
36.27;0.1224
36.29;0.1239
36.3;0.1283
36.32;0.1328
36.34;0.1368
36.35;0.1397
36.37;0.1427
36.39;0.1451
36.4;0.1128
36.42;0.1087
36.44;0.1122
36.45;0.1154
36.47;0.1199
36.49;0.1217
36.5;0.1264
36.52;0.1298
36.54;0.1322
36.55;0.1361
36.57;0.1391
36.59;0.1424
36.6;0.1439
36.62;0.1465
36.64;0.1488
36.65;0.1517
36.67;0.1541
36.69;0.1565
36.7;0.161
36.72;0.1656
36.74;0.1708
36.75;0.1742
36.77;0.1781
36.79;0.181
36.81;0.1838
36.82;0.1855
36.84;0.1887
36.86;0.1909
36.87;0.1924
36.89;0.1956
36.91;0.2008
36.92;0.2016
36.94;0.2032
36.96;0.2064
36.97;0.209
36.99;0.2119
37.01;0.2147
37.02;0.2186
37.04;0.2208
37.06;0.2244
37.07;0.2273
37.09;0.2312
37.11;0.2343
37.12;0.2397
37.14;0.2432
37.16;0.247
37.17;0.2504
37.19;0.2531
37.21;0.2561
37.22;0.2603
37.24;0.2642
37.26;0.1258
37.27;0.07565
37.29;0.07904
37.31;0.08203
37.32;0.08537
37.34;0.08811
37.36;0.09141
37.37;0.0939
37.39;0.09697
37.41;0.1006
37.42;0.1037
37.44;0.1076
37.46;0.1089
37.47;0.1116
37.49;0.1144
37.51;0.1191
37.52;0.1204
37.54;0.1244
37.56;0.1263
37.57;0.1294
37.59;0.1316
37.61;0.1335
37.62;0.1348
37.64;0.1377
37.66;0.14
37.67;0.142
37.69;0.1465
37.71;0.148
37.73;0.1509
37.74;0.1497
37.76;0.05772
37.78;0.06089
37.79;0.06144
37.81;0.06599
37.83;0.07111
37.84;0.07498
37.86;0.0785
37.88;0.08149
37.89;0.085
37.91;0.08691
37.93;0.08968
37.94;0.09239
37.96;0.09564
37.98;0.09755
37.99;0.1018
38.01;0.105
38.03;0.1069
38.04;0.1098
38.06;0.1119
38.08;0.1157
38.09;0.1173
38.11;0.1192
38.13;0.1215
38.14;0.1241
38.16;0.1271
38.18;0.1312
38.19;0.1326
38.21;0.1356
38.23;0.139
38.24;0.1409
38.26;0.1247
38.28;0.06329
38.29;0.06584
38.31;0.06797
38.33;0.07251
38.34;0.07521
38.36;0.0793
38.38;0.08309
38.39;0.08568
38.41;0.08784
38.43;0.09297
38.44;0.09638
38.46;0.09647
38.48;0.09971
38.49;0.1023
38.51;0.1057
38.53;0.1094
38.54;0.1119
38.56;0.1153
38.58;0.1178
38.59;0.1219
38.61;0.1251
38.63;0.1282
38.64;0.1307
38.66;0.1346
38.68;0.1369
38.69;0.1381
38.71;0.08483
38.73;0.06111
38.74;0.06391
38.76;0.06567
38.78;0.06905
38.79;0.07127
38.81;0.07436
38.83;0.07735
38.84;0.07926
38.86;0.08052
38.88;0.08308
38.89;0.08651
38.91;0.08973
38.93;0.09261
38.94;0.09377
38.96;0.0967
38.98;0.09859
38.99;0.1
39.01;0.1008
39.03;0.1038
39.04;0.1074
39.06;0.1094
39.08;0.1142
39.09;0.1179
39.11;0.1217
39.13;0.1244
39.14;0.1278
39.16;0.1321
39.18;0.1346
39.19;0.1376
39.21;0.1406
39.23;0.1426
39.24;0.146
39.26;0.149
39.28;0.1526
39.29;0.1528
39.31;0.1553
39.33;0.1592
39.34;0.1627
39.36;0.1632
39.38;0.07402
39.39;0.07815
39.41;0.08201
39.43;0.08523
39.44;0.08784
39.46;0.09073
39.48;0.09314
39.49;0.09704
39.51;0.1009
39.53;0.1032
39.54;0.1053
39.56;0.1082
39.58;0.112
39.59;0.1142
39.61;0.1168
39.63;0.1206
39.64;0.1228
39.66;0.123
39.68;0.124
39.69;0.1269
39.71;0.1307
39.73;0.1355
39.74;0.1394
39.76;0.1413
39.78;0.1447
39.79;0.1479
39.81;0.1509
39.83;0.1539
39.84;0.1573
39.86;0.1145
39.88;0.07458
39.89;0.07666
39.91;0.08004
39.93;0.08292
39.94;0.08534
39.96;0.08891
39.98;0.08986
39.99;0.09088
40.01;0.09447
40.03;0.09753
40.04;0.101
40.06;0.1044
40.08;0.107
40.1;0.1117
40.11;0.115
40.13;0.1181
40.15;0.1211
40.16;0.1239
40.18;0.1269
40.2;0.1296
40.21;0.1122
40.23;0.1024
40.25;0.1053
40.26;0.1091
40.28;0.1134
40.3;0.1159
40.31;0.1166
40.33;0.1191
40.35;0.1227
40.36;0.1263
40.38;0.1284
40.4;0.1316
40.41;0.1351
40.43;0.1386
40.45;0.1411
40.46;0.1435
40.48;0.1478
40.5;0.1506
40.51;0.1536
40.53;0.1569
40.55;0.1605
40.56;0.1644
40.58;0.1676
40.6;0.1683
40.61;0.1323
40.63;0.09087
40.65;0.09469
40.67;0.09762
40.68;0.1019
40.7;0.1071
40.72;0.1119
40.73;0.1159
40.75;0.121
40.77;0.124
40.78;0.1292
40.8;0.1329
40.82;0.1368
40.83;0.1381
40.85;0.1422
40.87;0.1466
40.88;0.1512
40.9;0.1561
40.92;0.1588
40.93;0.1628
40.95;0.1661
40.97;0.1695
40.98;0.1737
41;0.1772
41.02;0.1804
41.03;0.1675
41.05;0.117
41.07;0.1195
41.08;0.1225
41.1;0.124
41.12;0.1261
41.13;0.1287
41.15;0.1335
41.17;0.1374
41.18;0.1417
41.2;0.1465
41.22;0.1501
41.23;0.1545
41.25;0.1584
41.27;0.1631
41.28;0.1659
41.3;0.1695
41.32;0.1725
41.33;0.1762
41.35;0.1796
41.37;0.1842
41.38;0.1876
41.4;0.1916
41.42;0.1931
41.43;0.1951
41.45;0.2001
41.47;0.2049
41.49;0.2087
41.5;0.2124
41.52;0.2153
41.54;0.2178
41.55;0.2213
41.57;0.2224
41.59;0.2267
41.6;0.231
41.62;0.2349
41.64;0.1763
41.65;0.1223
41.67;0.125
41.69;0.1265
41.7;0.1292
41.72;0.131
41.74;0.1312
41.75;0.1344
41.77;0.138
41.79;0.1421
41.8;0.1475
41.82;0.1514
41.84;0.1552
41.85;0.1575
41.87;0.161
41.89;0.1647
41.9;0.167
41.92;0.1702
41.94;0.1729
41.95;0.1763
41.97;0.1768
41.99;0.179
42;0.1833
42.02;0.186
42.04;0.1891
42.05;0.1918
42.07;0.1948
42.09;0.1966
42.1;0.1989
42.12;0.2022
42.14;0.2066
42.15;0.2091
42.17;0.2133
42.19;0.2181
42.2;0.1962
42.22;0.1208
42.24;0.1232
42.26;0.1243
42.27;0.1267
42.29;0.1299
42.31;0.1315
42.32;0.1362
42.34;0.1398
42.36;0.1449
42.37;0.1482
42.39;0.1527
42.41;0.1564
42.42;0.1597
42.44;0.1628
42.46;0.1666
42.47;0.1699
42.49;0.174
42.51;0.1765
42.52;0.1798
42.54;0.1847
42.56;0.1885
42.57;0.1306
42.59;0.116
42.61;0.1179
42.62;0.1201
42.64;0.1216
42.66;0.1246
42.67;0.1254
42.69;0.1282
42.71;0.1318
42.72;0.1339
42.74;0.1372
42.76;0.1398
42.77;0.1418
42.79;0.1448
42.81;0.1479
42.82;0.1498
42.84;0.1541
42.86;0.1572
42.87;0.1583
42.89;0.1605
42.91;0.1637
42.92;0.1674
42.94;0.1713
42.96;0.1753
42.97;0.1787
42.99;0.1819
43.01;0.1836
43.02;0.1873
43.04;0.1899
43.06;0.1942
43.07;0.1976
43.09;0.2008
43.11;0.2036
43.12;0.2071
43.14;0.2101
43.16;0.213
43.17;0.2136
43.19;0.1252
43.21;0.1098
43.23;0.1124
43.24;0.1172
43.26;0.1209
43.28;0.1241
43.29;0.1274
43.31;0.1307
43.33;0.1348
43.34;0.1394
43.36;0.1417
43.38;0.145
43.39;0.1496
43.41;0.1524
43.43;0.1563
43.44;0.1605
43.46;0.1648
43.48;0.1692
43.49;0.1701
43.51;0.1719
43.53;0.1753
43.54;0.1388
43.56;0.1354
43.58;0.139
43.59;0.1419
43.61;0.1449
43.63;0.1481
43.64;0.1504
43.66;0.1527
43.68;0.1559
43.69;0.1601
43.71;0.1642
43.73;0.1672
43.74;0.1709
43.76;0.1749
43.78;0.1777
43.79;0.1821
43.81;0.1854
43.83;0.1867
43.84;0.1893
43.86;0.1943
43.88;0.1976
43.89;0.2006
43.91;0.2033
43.93;0.2067
43.94;0.2082
43.96;0.1176
43.98;0.123
43.99;0.1272
44.01;0.1316
44.03;0.1364
44.04;0.1395
44.06;0.1424
44.08;0.146
44.09;0.1497
44.11;0.1542
44.13;0.1553
44.14;0.1585
44.16;0.1629
44.18;0.1656
44.19;0.1713
44.21;0.1737
44.23;0.1766
44.24;0.1784
44.26;0.1828
44.28;0.1862
44.29;0.1896
44.31;0.1938
44.33;0.1969
44.35;0.1885
44.36;0.1097
44.38;0.1123
44.4;0.1149
44.41;0.1167
44.43;0.1191
44.45;0.1199
44.46;0.1204
44.48;0.1215
44.5;0.1245
44.51;0.1273
44.53;0.1313
44.55;0.1345
44.56;0.1375
44.58;0.1397
44.6;0.1437
44.61;0.1462
44.63;0.1496
44.65;0.1527
44.66;0.1553
44.68;0.1592
44.7;0.1608
44.71;0.1636
44.73;0.1654
44.75;0.1663
44.76;0.1688
44.78;0.1711
44.8;0.1752
44.81;0.1783
44.83;0.1808
44.85;0.1834
44.86;0.1862
44.88;0.1876
44.9;0.1895
44.91;0.1929
44.93;0.1944
44.95;0.1614
44.96;0.09955
44.98;0.1015
45;0.1043
45.01;0.1069
45.03;0.1101
45.05;0.1128
45.06;0.1159
45.08;0.1186
45.1;0.1222
45.12;0.1261
45.13;0.1284
45.15;0.1308
45.17;0.136
45.18;0.1413
45.2;0.145
45.22;0.1487
45.23;0.1534
45.25;0.1565
45.27;0.1616
45.28;0.1652
45.3;0.1714
45.32;0.1753
45.33;0.1797
45.35;0.1851
45.37;0.1898
45.38;0.1941
45.4;0.1988
45.42;0.2038
45.43;0.2074
45.45;0.2103
45.47;0.2118
45.48;0.215
45.5;0.2196
45.52;0.2226
45.53;0.2201
45.55;0.135
45.57;0.1411
45.58;0.144
45.6;0.1463
45.62;0.1496
45.63;0.1523
45.65;0.1555
45.67;0.1594
45.68;0.1643
45.7;0.1665
45.72;0.1687
45.73;0.1715
45.75;0.1752
45.77;0.1794
45.78;0.1835
45.8;0.1882
45.82;0.1921
45.83;0.1962
45.85;0.2009
45.87;0.2059
45.88;0.2097
45.9;0.2142
45.92;0.2173
45.93;0.222
45.95;0.2255
45.97;0.2288
45.98;0.2325
46;0.2366
46.02;0.2383
46.03;0.2404
46.05;0.2442
46.07;0.2478
46.08;0.2517
46.1;0.2573
46.12;0.2622
46.14;0.2642
46.15;0.2672
46.17;0.2697
46.19;0.2723
46.2;0.2752
46.22;0.2776
46.24;0.2803
46.25;0.2842
46.27;0.2867
46.29;0.2889
46.3;0.2915
46.32;0.1653
46.34;0.1159
46.35;0.1153
46.37;0.1189
46.39;0.119
46.4;0.1182
46.42;0.1198
46.44;0.1215
46.45;0.1235
46.47;0.1251
46.49;0.1279
46.5;0.1297
46.52;0.132
46.54;0.1357
46.55;0.1369
46.57;0.1399
46.59;0.1433
46.6;0.146
46.62;0.1484
46.64;0.1509
46.65;0.1539
46.67;0.1563
46.69;0.1591
46.7;0.1612
46.72;0.1632
46.74;0.165
46.75;0.1677
46.77;0.1682
46.79;0.1323
46.8;0.1346
46.82;0.1379
46.84;0.1422
46.85;0.146
46.87;0.1497
46.89;0.1533
46.9;0.1574
46.92;0.1619
46.94;0.1644
46.95;0.1666
46.97;0.1702
46.99;0.1724
47;0.1764
47.02;0.1783
47.04;0.1821
47.06;0.1857
47.07;0.1896
47.09;0.1912
47.11;0.1929
47.12;0.1929
47.14;0.195
47.16;0.1982
47.17;0.2019
47.19;0.2052
47.21;0.2093
47.22;0.2132
47.24;0.1615
47.26;0.1381
47.27;0.1409
47.29;0.1452
47.31;0.1474
47.32;0.151
47.34;0.1552
47.36;0.1579
47.37;0.1614
47.39;0.1653
47.41;0.1679
47.43;0.1722
47.44;0.1737
47.46;0.1749
47.48;0.1785
47.49;0.1824
47.51;0.1857
47.53;0.1898
47.54;0.1925
47.56;0.1952
47.58;0.1976
47.59;0.16
47.61;0.09551
47.63;0.09795
47.64;0.1004
47.66;0.1033
47.68;0.1048
47.69;0.1082
47.71;0.1115
47.73;0.1133
47.74;0.117
47.76;0.1206
47.78;0.1243
47.79;0.1235
47.81;0.1267
47.83;0.1304
47.84;0.1351
47.86;0.1385
47.88;0.1423
47.89;0.1467
47.91;0.1514
47.93;0.1557
47.94;0.1596
47.96;0.1643
47.98;0.1681
47.99;0.1724
48.01;0.1764
48.03;0.1799
48.04;0.1838
48.06;0.1861
48.08;0.1892
48.09;0.1924
48.11;0.1921
48.13;0.1926
48.14;0.1957
48.16;0.1986
48.18;0.2036
48.19;0.2062
48.21;0.1793
48.23;0.0958
48.24;0.09791
48.26;0.09967
48.28;0.1021
48.29;0.1061
48.31;0.1087
48.33;0.1124
48.34;0.1147
48.36;0.1179
48.38;0.1212
48.39;0.125
48.41;0.127
48.43;0.1306
48.44;0.1322
48.46;0.134
48.48;0.1363
48.49;0.1417
48.51;0.1441
48.53;0.1478
48.54;0.1516
48.56;0.1548
48.58;0.1576
48.59;0.1581
48.61;0.1606
48.63;0.1623
48.64;0.1653
48.66;0.1691
48.68;0.1715
48.69;0.1738
48.71;0.176
48.73;0.1778
48.74;0.1806
48.76;0.1794
48.78;0.1822
48.79;0.1832
48.81;0.1872
48.83;0.1908
48.84;0.1924
48.86;0.1958
48.88;0.1986
48.89;0.2021
48.91;0.2057
48.93;0.209
48.94;0.2121
48.96;0.2156
48.98;0.2192
48.99;0.1245
49.01;0.114
49.03;0.1177
49.05;0.1222
49.06;0.1255
49.08;0.1286
49.1;0.1312
49.11;0.134
49.13;0.1379
49.15;0.141
49.16;0.1445
49.18;0.1468
49.2;0.1489
49.21;0.1519
49.23;0.154
49.25;0.1574
49.26;0.16
49.28;0.163
49.3;0.1659
49.31;0.1695
49.33;0.1716
49.35;0.1761
49.36;0.179
49.38;0.182
49.4;0.1867
49.41;0.1901
49.43;0.1922
49.45;0.1956
49.46;0.1965
49.48;0.1982
49.5;0.2017
49.51;0.2051
49.53;0.2074
49.55;0.2111
49.56;0.2145
49.58;0.2164
49.6;0.2214
49.61;0.2235
49.63;0.1516
49.65;0.0549
49.66;0.05688
49.68;0.05965
49.7;0.06157
49.71;0.06175
49.73;0.06402
49.75;0.06621
49.76;0.07065
49.78;0.07315
49.8;0.07655
49.81;0.07925
49.83;0.08153
49.85;0.08368
49.86;0.08648
49.88;0.08935
49.9;0.09253
49.92;0.09505
49.93;0.09901
49.95;0.1021
49.97;0.1061
49.98;0.108
50;0.1131
50.02;0.1155
50.03;0.12
50.05;0.1221
50.07;0.1264
50.08;0.1267
50.1;0.1293
50.12;0.1334
50.13;0.1353
50.15;0.1383
50.17;0.141
50.18;0.1445
50.2;0.1465
50.22;0.1491
50.23;0.151
50.25;0.1527
50.27;0.155
50.28;0.1576
50.3;0.1608
50.32;0.161
50.33;0.1622
50.35;0.165
50.37;0.1684
50.38;0.1704
50.4;0.1733
50.42;0.177
50.43;0.1794
50.45;0.1813
50.47;0.1839
50.48;0.1885
50.5;0.1908
50.52;0.1948
50.53;0.1988
50.55;0.2014
50.57;0.202
50.58;0.204
50.6;0.2007
50.62;0.05049
50.63;0.05869
50.65;0.05912
50.67;0.06126
50.68;0.06496
50.7;0.06605
50.72;0.06943
50.73;0.07227
50.75;0.07605
50.77;0.07999
50.78;0.08299
50.8;0.08433
50.82;0.08754
50.83;0.0894
50.85;0.09155
50.87;0.09439
50.88;0.09739
50.9;0.09789
50.92;0.1007
50.93;0.1042
50.95;0.1078
50.97;0.1098
50.98;0.1141
51;0.1167
51.02;0.1199
51.03;0.1221
51.05;0.1234
51.07;0.1258
51.08;0.127
51.1;0.1296
51.12;0.133
51.13;0.1364
51.15;0.1379
51.17;0.1413
51.18;0.143
51.2;0.1439
51.22;0.1431
51.23;0.1447
