Displacement;Gc (KJ/m²)
5.156;0.01675
5.173;0.01591
5.19;0.01509
5.206;0.0146
5.223;0.01559
5.24;0.01543
5.257;0.01597
5.274;0.01327
5.29;0.01153
5.307;0.0128
5.324;0.01293
5.341;0.01267
5.357;0.01405
5.374;0.01373
5.391;0.01256
5.407;0.01113
5.424;0.009316
5.441;0.007709
5.457;0.005962
5.474;0.005788
5.491;0.005586
5.507;0.004642
5.524;0.004585
5.541;0.004361
5.558;0.002953
5.575;0.002043
5.591;0.004091
5.608;0.005786
5.625;0.006212
5.642;0.007068
5.659;0.006679
5.675;0.009541
5.692;0.009859
5.709;0.01006
5.725;0.01017
5.742;0.01067
5.759;0.009917
5.776;0.01093
5.792;0.01285
5.809;0.01179
5.826;0.01388
5.842;0.01457
5.859;0.01555
5.876;0.01353
5.893;0.01311
5.909;0.01259
5.926;0.01358
5.943;0.01266
5.96;0.01393
5.976;0.01588
5.993;0.01588
6.01;0.01674
6.027;0.01838
6.043;0.01805
6.06;0.01878
6.077;0.01978
6.094;0.02038
6.111;0.0204
6.127;0.02125
6.144;0.02339
6.161;0.02301
6.178;0.02188
6.194;0.02025
6.211;0.02026
6.228;0.02103
6.245;0.02192
6.262;0.02167
6.279;0.02238
6.295;0.02248
6.312;0.02349
6.329;0.02614
6.346;0.02854
6.362;0.0301
6.379;0.02999
6.396;0.03049
6.413;0.03095
6.429;0.03006
6.446;0.03206
6.463;0.03172
6.479;0.03131
6.496;0.03072
6.513;0.03205
6.529;0.03244
6.546;0.03309
6.563;0.03466
6.579;0.03379
6.596;0.03375
6.613;0.03452
6.63;0.03765
6.646;0.03876
6.663;0.04009
6.68;0.04188
6.697;0.04271
6.713;0.04395
6.73;0.04309
6.747;0.04271
6.764;0.04261
6.781;0.04281
6.797;0.04302
6.814;0.04364
6.831;0.04468
6.848;0.04524
6.865;0.04351
6.881;0.04351
6.898;0.0428
6.915;0.04269
6.931;0.04322
6.948;0.04316
6.965;0.04353
6.982;0.04218
6.999;0.0429
7.016;0.04245
7.032;0.0419
7.049;0.04207
7.066;0.04366
7.083;0.04417
7.1;0.04268
7.116;0.04359
7.133;0.04422
7.15;0.04512
7.166;0.04426
7.183;0.0451
7.2;0.0454
7.216;0.04501
7.233;0.04439
7.25;0.0451
7.266;0.04514
7.283;0.04427
7.3;0.04457
7.316;0.04715
7.333;0.0483
7.35;0.04882
7.366;0.05131
7.383;0.05317
7.4;0.05392
7.416;0.05346
7.433;0.05393
7.45;0.05496
7.467;0.05466
7.483;0.056
7.5;0.05753
7.517;0.05984
7.534;0.05931
7.55;0.06038
7.567;0.06185
7.584;0.06272
7.6;0.06338
7.617;0.06526
7.634;0.06585
7.65;0.0658
7.667;0.06649
7.684;0.06836
7.701;0.07064
7.718;0.07099
7.734;0.07474
7.751;0.07542
7.768;0.07646
7.785;0.07782
7.801;0.07858
7.818;0.07913
7.835;0.08071
7.852;0.08266
7.868;0.0814
7.885;0.0834
7.902;0.08393
7.919;0.0848
7.936;0.08446
7.952;0.08608
7.969;0.08821
7.986;0.08683
8.002;0.08632
8.019;0.08981
8.036;0.09146
8.052;0.09271
8.069;0.09482
8.086;0.0952
8.102;0.09641
8.119;0.09783
8.136;0.09834
8.152;0.09974
8.169;0.102
8.186;0.1037
8.203;0.1022
8.219;0.1031
8.237;0.1045
8.253;0.1059
8.27;0.1088
8.287;0.1104
8.304;0.1117
8.321;0.1136
8.337;0.1162
8.354;0.1152
8.371;0.1153
8.388;0.1166
8.405;0.1186
8.422;0.1173
8.439;0.1186
8.456;0.1214
8.472;0.123
8.489;0.1256
8.506;0.1271
8.522;0.129
8.539;0.1308
8.556;0.1332
8.572;0.1354
8.589;0.1374
8.606;0.1391
8.622;0.141
8.639;0.1431
8.656;0.1462
8.673;0.1489
8.69;0.1517
8.706;0.1526
8.723;0.1544
8.74;0.1587
8.757;0.1602
8.773;0.1624
8.79;0.1659
8.807;0.1683
8.823;0.1704
8.84;0.1732
8.857;0.1758
8.874;0.1785
8.89;0.1813
8.907;0.1835
8.924;0.1873
8.941;0.1847
8.958;0.1763
8.974;0.1796
8.991;0.1811
9.008;0.1836
9.024;0.1835
9.041;0.1871
9.058;0.1891
9.074;0.1926
9.091;0.197
9.108;0.2002
9.124;0.202
9.141;0.2051
9.158;0.2077
9.175;0.2096
9.192;0.2119
9.208;0.2149
9.225;0.2189
9.242;0.1623
9.258;0.1568
9.275;0.1598
9.292;0.1622
9.309;0.1654
9.326;0.1665
9.342;0.1676
9.359;0.1701
9.376;0.1723
9.392;0.1753
9.409;0.1793
9.426;0.1815
9.442;0.1838
9.459;0.1874
9.476;0.1901
9.492;0.1936
9.509;0.1963
9.526;0.1981
9.542;0.2033
9.559;0.2055
9.576;0.2086
9.592;0.2113
9.609;0.2157
9.626;0.2172
9.643;0.2186
9.659;0.2212
9.676;0.2244
9.693;0.227
9.71;0.2314
9.726;0.2334
9.743;0.238
9.76;0.2405
9.776;0.2442
9.793;0.248
9.81;0.2504
9.826;0.2516
9.843;0.1749
9.86;0.1812
9.877;0.186
9.894;0.1896
9.91;0.1924
9.927;0.1934
9.944;0.1957
9.96;0.1989
9.977;0.2015
9.994;0.2038
10.01;0.2069
10.03;0.2082
10.04;0.2113
10.06;0.2152
10.08;0.2177
10.09;0.2209
10.11;0.2234
10.13;0.2264
10.14;0.2297
10.16;0.2326
10.18;0.2354
10.2;0.2393
10.21;0.2419
10.23;0.2441
10.25;0.2459
10.26;0.2491
10.28;0.2531
10.3;0.2561
10.31;0.2609
10.33;0.2654
10.35;0.2693
10.36;0.2735
10.38;0.2774
10.4;0.2817
10.41;0.2838
10.43;0.2858
10.45;0.2897
10.46;0.2936
10.48;0.2977
10.5;0.3014
10.51;0.3051
10.53;0.3084
10.55;0.3099
10.56;0.2346
10.58;0.1978
10.6;0.2
10.61;0.202
10.63;0.2053
10.65;0.2088
10.66;0.2114
10.68;0.2151
10.7;0.2183
10.71;0.221
10.73;0.2234
10.75;0.2267
10.77;0.231
10.78;0.2333
10.8;0.2349
10.82;0.2379
10.83;0.2402
10.85;0.2417
10.87;0.2414
10.88;0.2422
10.9;0.2446
10.92;0.2491
10.93;0.25
10.95;0.2535
10.97;0.2568
10.98;0.2601
11;0.2634
11.02;0.2655
11.03;0.2694
11.05;0.2731
11.07;0.2771
11.08;0.2803
11.1;0.2842
11.12;0.2885
11.13;0.2907
11.15;0.2923
11.17;0.298
11.19;0.3023
11.2;0.3068
11.22;0.3122
11.24;0.3143
11.25;0.3197
11.27;0.3234
11.29;0.3267
11.3;0.3295
11.32;0.333
11.34;0.3372
11.35;0.3408
11.37;0.3451
11.39;0.3484
11.4;0.3516
11.42;0.2582
11.44;0.2282
11.45;0.2309
11.47;0.2338
11.49;0.2371
11.5;0.2388
11.52;0.2418
11.54;0.2443
11.55;0.2462
11.57;0.2469
11.59;0.2499
11.6;0.2535
11.62;0.2566
11.64;0.2598
11.65;0.2634
11.67;0.2663
11.69;0.2485
11.7;0.2214
11.72;0.225
11.74;0.2268
11.75;0.23
11.77;0.233
11.79;0.2357
11.8;0.2387
11.82;0.2412
11.84;0.2443
11.85;0.2466
11.87;0.2479
11.89;0.2523
11.9;0.2565
11.92;0.2605
11.94;0.2639
11.95;0.2662
11.97;0.2694
11.99;0.2723
12;0.2751
12.02;0.2776
12.04;0.2808
12.05;0.2824
12.07;0.288
12.09;0.2916
12.1;0.2951
12.12;0.2985
12.14;0.3025
12.15;0.307
12.17;0.3104
12.19;0.3129
12.2;0.3171
12.22;0.3219
12.24;0.3277
12.25;0.3314
12.27;0.3364
12.29;0.3396
12.3;0.3441
12.32;0.348
12.34;0.231
12.35;0.2363
12.37;0.2395
12.39;0.2405
12.4;0.2416
12.42;0.2454
12.44;0.25
12.45;0.2526
12.47;0.2548
12.49;0.2578
12.51;0.2607
12.52;0.2642
12.54;0.2673
12.56;0.2688
12.57;0.2713
12.59;0.2744
12.61;0.277
12.62;0.2813
12.64;0.284
12.66;0.2884
12.67;0.2922
12.69;0.2961
12.71;0.2962
12.72;0.297
12.74;0.2995
12.76;0.304
12.77;0.3066
12.79;0.3108
12.81;0.3152
12.82;0.3175
12.84;0.3213
12.86;0.3253
12.87;0.3295
12.89;0.3333
12.91;0.3372
12.92;0.343
12.94;0.3463
12.96;0.3496
12.97;0.3523
12.99;0.3553
13.01;0.3591
13.02;0.362
13.04;0.3636
13.06;0.3657
13.07;0.3704
13.09;0.3742
13.11;0.3793
13.12;0.3843
13.14;0.3896
13.16;0.3871
13.17;0.2253
13.19;0.2373
13.21;0.2383
13.23;0.2409
13.24;0.2431
13.26;0.2453
13.28;0.2438
13.29;0.2472
13.31;0.2488
13.33;0.2513
13.34;0.2547
13.36;0.2556
13.38;0.2575
13.39;0.259
13.41;0.2617
13.43;0.2645
13.44;0.2649
13.46;0.2688
13.48;0.2728
13.49;0.2761
13.51;0.2786
13.53;0.2825
13.54;0.2862
13.56;0.2881
13.58;0.2888
13.59;0.2903
13.61;0.2913
13.63;0.2952
13.64;0.2981
13.66;0.3015
13.68;0.3032
13.69;0.3063
13.71;0.311
13.73;0.3144
13.74;0.3178
13.76;0.3214
13.78;0.3242
13.79;0.3277
13.81;0.329
13.83;0.3304
13.84;0.3328
13.86;0.3358
13.88;0.3394
13.89;0.3428
13.91;0.347
13.93;0.3505
13.94;0.3546
13.96;0.3574
13.98;0.3614
13.99;0.3652
14.01;0.3684
14.03;0.3715
14.04;0.3738
14.06;0.3776
14.08;0.3804
14.1;0.3828
14.11;0.3859
14.13;0.3904
14.15;0.3944
14.16;0.3989
14.18;0.2558
14.2;0.2343
14.21;0.2373
14.23;0.2415
14.25;0.2437
14.26;0.2463
14.28;0.2466
14.3;0.249
14.31;0.2509
14.33;0.2542
14.35;0.2567
14.36;0.2596
14.38;0.2607
14.4;0.2627
14.41;0.2657
14.43;0.2673
14.45;0.2692
14.46;0.2712
14.48;0.2723
14.5;0.2754
14.51;0.2781
14.53;0.2806
14.55;0.285
14.56;0.2868
14.58;0.2904
14.6;0.2916
14.61;0.2943
14.63;0.2959
14.65;0.2975
14.66;0.2998
14.68;0.3033
14.7;0.3052
14.71;0.2698
14.73;0.2212
14.75;0.2212
14.76;0.2223
14.78;0.2267
14.8;0.2281
14.81;0.2325
14.83;0.235
14.85;0.2381
14.86;0.2409
14.88;0.2437
14.9;0.2474
14.91;0.2498
14.93;0.2524
14.95;0.2544
14.96;0.258
14.98;0.2593
15;0.2618
15.01;0.2649
15.03;0.2667
15.05;0.2679
15.06;0.2675
15.08;0.2703
15.1;0.2745
15.11;0.2781
15.13;0.2801
15.15;0.2843
15.16;0.2862
15.18;0.2893
15.2;0.2926
15.21;0.296
15.23;0.2987
15.25;0.2999
15.26;0.3033
15.28;0.3081
15.3;0.3121
15.31;0.3159
15.33;0.3168
15.35;0.3197
15.37;0.3005
15.38;0.2237
15.4;0.2234
15.42;0.2236
15.43;0.2267
15.45;0.2291
15.47;0.2315
15.48;0.2335
15.5;0.2361
15.52;0.2393
15.53;0.2419
15.55;0.2451
15.57;0.2451
15.58;0.2481
15.6;0.2513
15.62;0.2542
15.63;0.2583
15.65;0.26
15.67;0.2632
15.68;0.2664
15.7;0.2686
15.72;0.2679
15.73;0.2712
15.75;0.2742
15.77;0.2778
15.78;0.2817
15.8;0.2863
15.82;0.288
15.83;0.2915
15.85;0.2963
15.87;0.2989
15.88;0.3
15.9;0.3031
15.92;0.3076
15.93;0.2658
15.95;0.2232
15.97;0.2254
15.98;0.2284
16;0.2296
16.02;0.2309
16.03;0.2312
16.05;0.2334
16.07;0.2361
16.08;0.2387
16.1;0.2407
16.12;0.2436
16.13;0.2446
16.15;0.2482
16.17;0.25
16.18;0.2516
16.2;0.2526
16.22;0.2569
16.23;0.26
16.25;0.2626
16.27;0.2665
16.28;0.2693
16.3;0.2722
16.32;0.2722
16.34;0.2723
16.35;0.2765
16.37;0.2792
16.39;0.2833
16.4;0.2864
16.42;0.2874
16.44;0.291
16.45;0.2952
16.47;0.2985
16.49;0.3019
16.5;0.3041
16.52;0.3072
16.54;0.3087
16.55;0.3107
16.57;0.3137
16.59;0.3167
16.6;0.3181
16.62;0.3185
16.64;0.3214
16.65;0.3248
16.67;0.328
16.69;0.3312
16.7;0.3336
16.72;0.3356
16.74;0.3403
16.75;0.3429
16.77;0.344
16.79;0.2985
16.8;0.2164
16.82;0.2172
16.84;0.2194
16.86;0.2206
16.87;0.2233
16.89;0.2262
16.91;0.2267
16.92;0.2281
16.94;0.2318
16.96;0.2335
16.97;0.2354
16.99;0.2393
17.01;0.2408
17.02;0.2441
17.04;0.2477
17.06;0.2481
17.07;0.251
17.09;0.254
17.11;0.2553
17.12;0.2581
17.14;0.2605
17.16;0.2624
17.17;0.2643
17.19;0.2678
17.21;0.2698
17.22;0.2717
17.24;0.2729
17.26;0.2743
17.27;0.2757
17.29;0.2796
17.31;0.2816
17.32;0.2842
17.34;0.285
17.36;0.2865
17.37;0.2906
17.39;0.2939
17.41;0.2951
17.43;0.2983
17.44;0.3024
17.46;0.3062
17.48;0.3103
17.49;0.3151
17.51;0.3163
17.53;0.3213
17.54;0.3241
17.56;0.3289
17.58;0.3336
17.59;0.3357
17.61;0.3374
17.63;0.3397
17.64;0.3444
17.66;0.2352
17.68;0.2439
17.69;0.2452
17.71;0.2471
17.73;0.2478
17.74;0.2502
17.76;0.2529
17.78;0.2551
17.79;0.2557
17.81;0.2575
17.83;0.261
17.84;0.2631
17.86;0.2663
17.88;0.2691
17.89;0.2725
17.91;0.2743
17.93;0.2757
17.94;0.2782
17.96;0.279
17.98;0.2819
17.99;0.285
18.01;0.2872
18.03;0.2911
18.05;0.2902
18.06;0.292
18.08;0.2961
18.1;0.2983
18.11;0.302
18.13;0.3057
18.15;0.3095
18.16;0.313
18.18;0.3158
18.2;0.3206
18.21;0.3238
18.23;0.3267
18.25;0.3297
18.26;0.3321
18.28;0.3364
18.3;0.339
18.31;0.3425
18.33;0.3456
18.35;0.3457
18.36;0.3472
18.38;0.2331
18.4;0.2182
18.41;0.2204
18.43;0.2229
18.45;0.2257
18.46;0.2274
18.48;0.2295
18.5;0.2324
18.51;0.2346
18.53;0.2378
18.55;0.2404
18.56;0.2433
18.58;0.2456
18.6;0.2491
18.61;0.2518
18.63;0.2505
18.65;0.2544
18.66;0.257
18.68;0.2589
18.7;0.2615
18.71;0.2631
18.73;0.2669
18.75;0.2696
18.76;0.2721
18.78;0.2746
18.8;0.2767
18.81;0.2792
18.83;0.2831
18.85;0.2857
18.86;0.2879
18.88;0.2896
18.9;0.2913
18.91;0.2904
18.93;0.2909
18.95;0.2926
18.96;0.2961
18.98;0.2969
19;0.2995
19.01;0.2811
19.03;0.2324
19.05;0.2361
19.06;0.2374
19.08;0.2413
19.1;0.2429
19.11;0.2466
19.13;0.2496
19.15;0.254
19.16;0.2564
19.18;0.2596
19.2;0.2615
19.22;0.2612
19.23;0.2636
19.25;0.2677
19.27;0.2708
19.28;0.2732
19.3;0.2762
19.32;0.2775
19.33;0.2806
19.35;0.2847
19.37;0.288
19.38;0.2897
19.4;0.2935
19.42;0.2973
19.43;0.2998
19.45;0.3033
19.47;0.307
19.48;0.3094
19.5;0.3113
19.52;0.3121
19.53;0.3174
19.55;0.3222
19.57;0.3243
19.58;0.3272
19.6;0.3298
19.62;0.334
19.63;0.2454
19.65;0.2416
19.67;0.2433
19.68;0.2443
19.7;0.2483
19.72;0.2532
19.73;0.2578
19.75;0.2591
19.77;0.2628
19.78;0.2645
19.8;0.2646
19.82;0.2656
19.83;0.2684
19.85;0.2716
19.87;0.273
19.88;0.2768
19.9;0.279
19.92;0.2811
19.93;0.283
19.95;0.2873
19.97;0.2891
19.98;0.2918
20;0.294
20.02;0.2963
20.03;0.2982
20.05;0.2718
20.07;0.1857
20.08;0.1861
20.1;0.1891
20.12;0.191
20.13;0.1945
20.15;0.1964
20.17;0.1992
20.18;0.1997
20.2;0.2001
20.22;0.2025
20.23;0.2047
20.25;0.208
20.27;0.2106
20.29;0.2137
20.3;0.2166
20.32;0.2192
20.34;0.2205
20.35;0.2223
20.37;0.2235
20.39;0.2252
20.4;0.2293
20.42;0.2314
20.44;0.2341
20.45;0.2384
20.47;0.2417
20.49;0.2443
20.5;0.2479
20.52;0.2499
20.54;0.2088
20.55;0.2113
20.57;0.2094
20.59;0.2112
20.6;0.2141
20.62;0.2177
20.64;0.2213
20.65;0.2235
20.67;0.2268
20.69;0.2287
20.7;0.2315
20.72;0.2336
20.74;0.2364
20.75;0.2402
20.77;0.2409
20.79;0.2454
20.8;0.2463
20.82;0.2502
20.84;0.2534
20.85;0.2567
20.87;0.2587
20.89;0.259
20.9;0.2618
20.92;0.2655
20.94;0.2683
20.95;0.2714
20.97;0.2718
20.99;0.2746
21;0.2774
21.02;0.2798
21.04;0.2818
21.05;0.2832
21.07;0.288
21.09;0.2899
21.1;0.2935
21.12;0.2956
21.14;0.2991
21.15;0.2999
21.17;0.3009
21.19;0.3046
21.2;0.3087
21.22;0.3111
21.24;0.3155
21.25;0.3183
21.27;0.3225
21.29;0.3247
21.3;0.3291
21.32;0.3313
21.34;0.3342
21.35;0.3378
21.37;0.3424
21.39;0.1975
21.41;0.1695
21.42;0.1728
21.44;0.1747
21.46;0.1772
21.47;0.1795
21.49;0.1814
21.51;0.1853
21.52;0.1856
21.54;0.1843
21.56;0.1877
21.57;0.1902
21.59;0.1927
21.61;0.1961
21.62;0.1995
21.64;0.2013
21.66;0.2032
21.67;0.2068
21.69;0.2085
21.71;0.2125
21.72;0.2148
21.74;0.2174
21.76;0.2192
21.77;0.222
21.79;0.225
21.81;0.2285
21.82;0.232
21.84;0.2331
21.86;0.2318
21.87;0.2337
21.89;0.2356
21.91;0.2393
21.92;0.2416
21.94;0.2451
21.96;0.2478
21.97;0.2508
21.99;0.2534
22.01;0.2567
22.02;0.2592
22.04;0.2615
22.06;0.2644
22.08;0.2682
22.09;0.2699
22.11;0.1877
22.13;0.1706
22.14;0.1721
22.16;0.1712
22.18;0.1728
22.19;0.1759
22.21;0.1787
22.23;0.1813
22.24;0.1831
22.26;0.1856
22.28;0.1881
22.29;0.1908
22.31;0.1935
22.33;0.1958
22.34;0.1985
22.36;0.2006
22.38;0.2027
22.39;0.2046
22.41;0.2066
22.43;0.2087
22.44;0.2136
22.46;0.2161
22.48;0.2175
22.49;0.2197
22.51;0.2223
22.53;0.224
22.54;0.2261
22.56;0.2301
22.58;0.2317
22.59;0.2345
22.61;0.2361
22.63;0.2393
22.64;0.2414
22.66;0.2428
22.68;0.2456
22.69;0.2501
22.71;0.2522
22.73;0.2548
22.74;0.2586
22.76;0.1815
22.78;0.1024
22.79;0.1037
22.81;0.1051
22.83;0.1062
22.84;0.108
22.86;0.1066
22.88;0.1062
22.89;0.1099
22.91;0.1115
22.93;0.1156
22.94;0.1181
22.96;0.1209
22.98;0.123
22.99;0.1258
23.01;0.1288
23.03;0.1304
23.04;0.1338
23.06;0.1351
23.08;0.1396
23.09;0.1428
23.11;0.1465
23.13;0.1494
23.14;0.153
23.16;0.1572
23.18;0.1608
23.19;0.1623
23.21;0.1631
23.23;0.1656
23.24;0.1681
23.26;0.1713
23.28;0.1742
23.29;0.1763
23.31;0.1793
23.33;0.1818
23.34;0.1851
23.36;0.1877
23.38;0.1913
23.39;0.1932
23.41;0.1946
23.43;0.1956
23.44;0.196
23.46;0.1987
23.48;0.2029
23.49;0.2047
23.51;0.2076
23.53;0.2096
23.54;0.2132
23.56;0.2153
23.58;0.2173
23.6;0.2209
23.61;0.2231
23.63;0.2257
23.65;0.2278
23.66;0.2013
23.68;0.1092
23.7;0.1097
23.71;0.113
23.73;0.1148
23.75;0.1147
23.76;0.1147
23.78;0.1167
23.8;0.1191
23.81;0.1222
23.83;0.1256
23.85;0.1285
23.86;0.1317
23.88;0.1341
23.9;0.1364
23.91;0.1384
23.93;0.1395
23.95;0.1413
23.96;0.1438
23.98;0.1453
24;0.1487
24.01;0.1513
24.03;0.1544
24.05;0.1553
24.06;0.1587
24.08;0.157
24.1;0.158
24.11;0.1615
24.13;0.1651
24.15;0.1673
24.16;0.17
24.18;0.1726
24.2;0.1751
24.21;0.1783
24.23;0.1816
24.25;0.1854
24.27;0.1896
24.28;0.1938
24.3;0.1112
24.32;0.07898
24.33;0.08212
24.35;0.08323
24.37;0.08528
24.38;0.0877
24.4;0.08756
24.42;0.08852
24.43;0.09052
24.45;0.09233
24.47;0.09462
24.48;0.09734
24.5;0.09865
24.52;0.1015
24.53;0.1034
24.55;0.1048
24.57;0.1069
24.58;0.1087
24.6;0.1094
24.62;0.1113
24.63;0.1132
24.65;0.1133
24.67;0.1151
24.68;0.1195
24.7;0.1215
24.72;0.1232
24.73;0.1232
24.75;0.125
24.77;0.1292
24.78;0.132
24.8;0.1356
24.82;0.1376
24.83;0.1402
24.85;0.1438
24.87;0.1462
24.88;0.1476
24.9;0.151
24.92;0.1528
24.93;0.1543
24.95;0.1571
24.97;0.1598
24.98;0.1616
25;0.1641
25.02;0.1656
25.03;0.1658
25.05;0.1697
25.07;0.1737
25.08;0.1774
25.1;0.1816
25.12;0.1857
25.13;0.1901
25.15;0.1932
25.17;0.196
25.18;0.1986
25.2;0.2022
25.22;0.2059
25.23;0.2085
25.25;0.212
25.27;0.2136
25.28;0.216
25.3;0.2205
25.32;0.2231
25.33;0.2267
25.35;0.2304
25.37;0.1832
25.39;0.07252
25.4;0.07505
25.42;0.07659
25.44;0.08004
25.45;0.08227
25.47;0.08498
25.49;0.08724
25.5;0.08879
25.52;0.09124
25.54;0.09325
25.55;0.09536
25.57;0.0975
25.59;0.1003
25.6;0.1027
25.62;0.1043
25.64;0.1069
25.65;0.1078
25.67;0.1099
25.69;0.1135
25.7;0.1139
25.72;0.1164
25.74;0.1192
25.75;0.1223
25.77;0.1254
25.79;0.1282
25.8;0.1313
25.82;0.1334
