Time [s]	Channel 1	Channel 2	Channel 3	Channel 4	Solar 1\t	Solar 2
1.6200000E-1	6.2063278E+1	6.0573232E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1300000E-1	1.1076724E+1	1.1325972E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.6300000E-1	1.1047015E+1	1.1339661E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.1300000E-1	1.1046229E+1	1.1336856E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.6300000E-1	1.1054285E+1	1.1333656E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.1300000E-1	1.1051892E+1	1.1345807E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.6300000E-1	1.1050538E+1	1.1361167E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.1300000E-1	1.1791744E+1	1.1763051E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.6300000E-1	1.2999453E+1	1.2902914E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.1300000E-1	1.4341379E+1	1.4201569E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.6300000E-1	1.5757837E+1	1.5511669E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.1300000E-1	1.7004185E+1	1.6688091E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.6300000E-1	1.7006574E+1	1.6670560E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.1300000E-1	1.6791747E+1	1.6412142E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.6300000E-1	1.6844801E+1	1.6397652E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.1300000E-1	1.6845958E+1	1.6402289E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.6300000E-1	1.6812178E+1	1.6383475E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0140000E+0	1.6862179E+1	1.6399585E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0660000E+0	1.6876150E+1	1.6401657E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1160000E+0	1.6862232E+1	1.6408554E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1660000E+0	1.6847909E+1	1.6419310E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2160000E+0	1.6862030E+1	1.6415206E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2670000E+0	1.6874301E+1	1.6433532E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3170000E+0	1.6832885E+1	1.6424474E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3680000E+0	1.6854454E+1	1.6431027E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4180000E+0	1.6871541E+1	1.6434567E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4680000E+0	1.6845231E+1	1.6439526E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5190000E+0	1.6818804E+1	1.6433633E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5690000E+0	1.6833825E+1	1.6441352E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6190000E+0	1.6834154E+1	1.6442291E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6690000E+0	1.6824007E+1	1.6451706E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7190000E+0	1.6822639E+1	1.6449275E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7700000E+0	1.6829884E+1	1.6450867E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.8210000E+0	1.6844697E+1	1.6463055E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.8710000E+0	1.6853786E+1	1.6461385E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.9220000E+0	1.6860068E+1	1.6472014E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.9730000E+0	1.6858599E+1	1.6459445E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.0240000E+0	1.6905856E+1	1.6480726E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.0740000E+0	1.6926471E+1	1.6493027E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1240000E+0	1.6935250E+1	1.6495374E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1750000E+0	1.6973948E+1	1.6498656E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.2250000E+0	1.6995249E+1	1.6504789E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.2750000E+0	1.7564363E+1	1.7095533E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.3250000E+0	1.9455574E+1	1.8985645E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.3760000E+0	2.1347199E+1	2.0833043E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.4260000E+0	2.2499518E+1	2.1950005E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.4770000E+0	2.2790001E+1	2.2240078E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.5270000E+0	2.3052986E+1	2.2489832E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.5770000E+0	2.3247355E+1	2.2661740E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.6270000E+0	2.3363694E+1	2.2782004E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.6780000E+0	2.3641366E+1	2.3082636E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.7280000E+0	2.4849053E+1	2.4280357E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.7780000E+0	2.6895995E+1	2.6303909E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.8280000E+0	2.9228359E+1	2.8635589E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.8780000E+0	3.1434920E+1	3.0833845E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.9280000E+0	3.2767266E+1	3.2168353E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.9790000E+0	3.3286859E+1	3.2680250E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
