Time [s]	Channel 1	Channel 2	Channel 3	Channel 4	Solar 1\t	Solar 2
1.8100000E-1	6.7464354E+1	6.1079622E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.3200000E-1	9.1883507E+0	9.7323320E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.8200000E-1	9.1347146E+0	9.7208133E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.3200000E-1	9.1289554E+0	9.7247612E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.8200000E-1	9.1350271E+0	9.7068969E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.3200000E-1	9.1317236E+0	9.7434116E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.8200000E-1	9.3243468E+0	9.8636801E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.3200000E-1	1.0172352E+1	1.0415708E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.8200000E-1	1.1006297E+1	1.1237417E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.3200000E-1	1.1731194E+1	1.1937172E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.8200000E-1	1.1317524E+1	1.1394377E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.3200000E-1	1.0809455E+1	1.0826558E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.8200000E-1	1.0745803E+1	1.0836941E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.3200000E-1	1.0692626E+1	1.0772386E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.8300000E-1	1.0784901E+1	1.0773536E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.3400000E-1	1.0797563E+1	1.0807856E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.8400000E-1	1.0696798E+1	1.0766450E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0340000E+0	1.0751578E+1	1.0766938E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0840000E+0	1.0814466E+1	1.0786637E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1340000E+0	1.0783551E+1	1.0791385E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1840000E+0	1.0731819E+1	1.0753814E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2340000E+0	1.0810209E+1	1.0774487E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2840000E+0	1.0841370E+1	1.0804357E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3340000E+0	1.0771882E+1	1.0785622E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3840000E+0	1.0775988E+1	1.0762462E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4340000E+0	1.0855165E+1	1.0794374E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4840000E+0	1.0862756E+1	1.0809296E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5340000E+0	1.0803541E+1	1.0780118E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5840000E+0	1.0841031E+1	1.0780924E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6340000E+0	1.0916764E+1	1.0815539E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6840000E+0	1.0867887E+1	1.0809734E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7340000E+0	1.0864471E+1	1.0791355E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7840000E+0	1.0921350E+1	1.0806242E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.8340000E+0	1.0933496E+1	1.0827661E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.8840000E+0	1.0900487E+1	1.0810082E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.9340000E+0	1.0974388E+1	1.0862811E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
