Time [s]	Channel 1	Channel 2	Channel 3	Channel 4	Solar 1\t	Solar 2
1.6400000E-1	6.2166018E+1	6.0896655E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1400000E-1	8.9605163E+0	8.8724965E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.6500000E-1	8.9630463E+0	8.8907996E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.1500000E-1	8.9580347E+0	8.8815158E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.6500000E-1	8.9588037E+0	8.8955235E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.1600000E-1	8.9504796E+0	8.8920976E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.6600000E-1	8.9557235E+0	8.8886541E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.1600000E-1	8.9586591E+0	8.8813157E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.6600000E-1	8.9534658E+0	8.8735788E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.1600000E-1	8.9468022E+0	8.9328819E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.6600000E-1	8.9496224E+0	8.9215741E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.1600000E-1	9.2286447E+0	9.1421578E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.6600000E-1	1.0130800E+1	9.9241540E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.1600000E-1	1.0925017E+1	1.0557787E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.6600000E-1	1.0182613E+1	9.8391457E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.1700000E-1	1.0108532E+1	9.7867583E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.6700000E-1	1.0137396E+1	9.7449043E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0170000E+0	1.0276829E+1	9.7930967E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0680000E+0	1.0241184E+1	9.7824983E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1180000E+0	1.0211723E+1	9.7723575E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1680000E+0	1.0231617E+1	9.7778112E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2190000E+0	1.0260507E+1	9.7910838E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2700000E+0	1.0194343E+1	9.7822043E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3200000E+0	1.0172594E+1	9.7797137E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3700000E+0	1.0200164E+1	9.7860462E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4200000E+0	1.0209405E+1	9.7999567E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4700000E+0	1.0182508E+1	9.7990762E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5200000E+0	1.0175227E+1	9.7976628E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5710000E+0	1.0194834E+1	9.8050819E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6210000E+0	1.0183792E+1	9.7993868E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6720000E+0	1.0179212E+1	9.8017959E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7220000E+0	1.0175041E+1	9.8014702E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7720000E+0	1.0218877E+1	9.8181878E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.8220000E+0	1.0233099E+1	9.8220995E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.8720000E+0	1.0256961E+1	9.8242524E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.9230000E+0	1.0291121E+1	9.8144892E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.9740000E+0	1.0317937E+1	9.8279183E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.0240000E+0	1.0454270E+1	9.9562041E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.0740000E+0	1.1399429E+1	1.0900821E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1250000E+0	1.2703908E+1	1.2212094E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1750000E+0	1.4346701E+1	1.3932669E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.2250000E+0	1.6435857E+1	1.6249736E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.2760000E+0	1.8867892E+1	1.8389992E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.3260000E+0	2.1001072E+1	2.0423538E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.3770000E+0	2.3101973E+1	2.2466431E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.4270000E+0	2.5211906E+1	2.4552533E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.4780000E+0	2.7191208E+1	2.6524471E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.5280000E+0	2.8362490E+1	2.7678199E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.5780000E+0	2.8769548E+1	2.8065326E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.6280000E+0	3.0225620E+1	2.9507711E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
