Time [s]	Channel 1	Channel 2	Channel 3	Channel 4	Solar 1\t	Solar 2
1.6800000E-1	6.2217482E+1	6.0656286E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1900000E-1	8.4707930E+0	8.4743237E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.6900000E-1	8.4661329E+0	8.4726972E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.2100000E-1	8.4587534E+0	8.4792803E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.7100000E-1	8.4601411E+0	8.4729179E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.2100000E-1	8.4641705E+0	8.4687902E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.7100000E-1	8.4632216E+0	8.4628050E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.2100000E-1	8.6150429E+0	8.6142799E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.7100000E-1	9.2743350E+0	9.0806457E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.2100000E-1	9.9191986E+0	9.6904854E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.7100000E-1	9.7635985E+0	9.5026122E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.2100000E-1	9.1101326E+0	8.7802228E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.7100000E-1	9.4792538E+0	9.0337513E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.2100000E-1	9.3787707E+0	8.9926549E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.7100000E-1	9.3269198E+0	8.9619580E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.2100000E-1	9.4058669E+0	8.9660567E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.7100000E-1	9.4827837E+0	9.0074492E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0210000E+0	9.4384937E+0	9.0008398E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0710000E+0	9.4042940E+0	8.9793860E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1210000E+0	9.4662536E+0	8.9889138E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1710000E+0	9.5205393E+0	9.0172631E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
