Time [s]	Channel 1	Channel 2	Channel 3	Channel 4	Solar 1\t	Solar 2
1.7400000E-1	6.2950989E+1	6.1203464E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.2400000E-1	1.2396566E+1	1.2076312E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.7400000E-1	1.2413292E+1	1.2059283E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.2400000E-1	1.2402277E+1	1.2061614E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.7400000E-1	1.2397330E+1	1.2105998E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.2400000E-1	1.2400432E+1	1.2120553E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.7400000E-1	1.2719041E+1	1.2422184E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.2400000E-1	1.3388530E+1	1.2868701E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.7400000E-1	1.4033451E+1	1.3490232E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.2500000E-1	1.4624117E+1	1.4067491E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.7500000E-1	1.4604687E+1	1.3910746E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.2500000E-1	1.3642624E+1	1.3037490E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.7500000E-1	1.3696849E+1	1.3109583E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.2500000E-1	1.3674171E+1	1.3060542E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.7500000E-1	1.3714975E+1	1.3082396E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.2500000E-1	1.3706289E+1	1.3090944E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.7500000E-1	1.3622760E+1	1.3056694E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0250000E+0	1.3605564E+1	1.3034999E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0750000E+0	1.3648637E+1	1.3053094E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1250000E+0	1.3602449E+1	1.3053274E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1760000E+0	1.3577075E+1	1.3021949E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2260000E+0	1.3612954E+1	1.3042786E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2760000E+0	1.3614478E+1	1.3039814E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3260000E+0	1.3599465E+1	1.3042230E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3760000E+0	1.3629595E+1	1.3027581E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4270000E+0	1.3678019E+1	1.3050787E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4770000E+0	1.3641327E+1	1.3046457E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5270000E+0	1.3628419E+1	1.3033358E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5770000E+0	1.3645706E+1	1.3029907E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6270000E+0	1.3668938E+1	1.3052352E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6780000E+0	1.3649120E+1	1.3054742E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7280000E+0	1.3617272E+1	1.3028053E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7780000E+0	1.3653347E+1	1.3044210E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
