Time [s]	Channel 1	Channel 2	Channel 3	Channel 4	Solar 1\t	Solar 2
1.7700000E-1	6.7240973E+1	6.0471413E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.2800000E-1	8.1665619E+0	9.1930429E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.7800000E-1	8.1948068E+0	9.2272475E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.2800000E-1	8.1954491E+0	9.2159858E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.7800000E-1	8.1933196E+0	9.2421139E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.2900000E-1	8.1981032E+0	9.2508733E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.8000000E-1	8.4640747E+0	9.0968889E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.3000000E-1	8.9153409E+0	9.2536077E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.8000000E-1	9.3652869E+0	9.5208446E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.3000000E-1	9.8287766E+0	9.8679517E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.8100000E-1	1.0317105E+1	1.0368633E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.3200000E-1	1.0808733E+1	1.0861240E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.8300000E-1	1.1354937E+1	1.1352891E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.3300000E-1	1.1915464E+1	1.1890725E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.8300000E-1	1.2495238E+1	1.2481154E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.3400000E-1	1.3094439E+1	1.3040743E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.8400000E-1	1.3705383E+1	1.3603291E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0340000E+0	1.4334152E+1	1.4231694E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0850000E+0	1.4973341E+1	1.4864026E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1360000E+0	1.5565533E+1	1.5383185E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1860000E+0	1.5473924E+1	1.5252293E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2360000E+0	1.4592786E+1	1.4477952E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2860000E+0	1.4632544E+1	1.4451173E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3360000E+0	1.4679102E+1	1.4473400E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3860000E+0	1.4668536E+1	1.4474559E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4360000E+0	1.4643205E+1	1.4447268E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4860000E+0	1.4678914E+1	1.4449157E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5360000E+0	1.4703494E+1	1.4482886E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5860000E+0	1.4714632E+1	1.4474666E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6370000E+0	1.4724808E+1	1.4484312E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6870000E+0	1.4778675E+1	1.4499078E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7370000E+0	1.4819151E+1	1.4522164E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7870000E+0	1.4802925E+1	1.4530391E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.8370000E+0	1.4802870E+1	1.4532886E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.8870000E+0	1.4817689E+1	1.4539656E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.9370000E+0	1.4817123E+1	1.4557643E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.9870000E+0	1.4808160E+1	1.4563504E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.0370000E+0	1.4968393E+1	1.4760932E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.0870000E+0	1.5736434E+1	1.5525160E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1370000E+0	1.6632766E+1	1.6399076E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1870000E+0	1.7616781E+1	1.7351315E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.2370000E+0	1.8647196E+1	1.8357266E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.2870000E+0	1.9675033E+1	1.9364969E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.3370000E+0	2.0744191E+1	2.0381034E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.3870000E+0	2.1850199E+1	2.1451259E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.4370000E+0	2.3016507E+1	2.2610004E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.4870000E+0	2.4243261E+1	2.3817560E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.5370000E+0	2.5491253E+1	2.5032313E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
