Time [s]	Channel 1	Channel 2	Channel 3	Channel 4	Solar 1\t	Solar 2
1.6200000E-1	6.1811600E+1	6.0717199E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1200000E-1	9.3797195E+0	9.9556705E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.6200000E-1	9.4166017E+0	9.9845302E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.1200000E-1	9.4196168E+0	9.9855447E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.6200000E-1	9.4191233E+0	9.9889764E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.1200000E-1	9.4195001E+0	9.9755797E+0	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.6200000E-1	9.4137778E+0	1.0026783E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.1200000E-1	9.6785109E+0	1.0169600E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.6300000E-1	1.0483929E+1	1.0803341E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.1300000E-1	1.1242987E+1	1.1473400E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.6300000E-1	1.0995772E+1	1.1066617E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.1400000E-1	1.0639145E+1	1.0672876E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.6500000E-1	1.0649925E+1	1.0692786E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.1500000E-1	1.0693302E+1	1.0663797E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.6500000E-1	1.0815929E+1	1.0691786E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.1500000E-1	1.0826391E+1	1.0685263E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.6600000E-1	1.0812012E+1	1.0661265E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0160000E+0	1.0872275E+1	1.0666155E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0660000E+0	1.0931086E+1	1.0679708E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1160000E+0	1.0938833E+1	1.0678691E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1660000E+0	1.0919622E+1	1.0659017E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2160000E+0	1.0956553E+1	1.0665409E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2660000E+0	1.0984698E+1	1.0673770E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3160000E+0	1.0963699E+1	1.0661258E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3660000E+0	1.0962520E+1	1.0654529E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4160000E+0	1.0986019E+1	1.0666658E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4660000E+0	1.1007312E+1	1.0670869E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5170000E+0	1.1017607E+1	1.0667286E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5670000E+0	1.1019594E+1	1.0658665E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6180000E+0	1.1027270E+1	1.0667228E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6680000E+0	1.1053533E+1	1.0670895E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
