Time [s]	Channel 1	Channel 2	Channel 3	Channel 4	Solar 1\t	Solar 2
1.7500000E-1	1.1455351E-3	3.1727157E-2	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.2600000E-1	1.0473837E+1	1.0581178E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.7600000E-1	1.0489097E+1	1.0593753E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.2600000E-1	1.0479750E+1	1.0619264E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
3.7600000E-1	1.0475867E+1	1.0639282E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.2600000E-1	1.0471283E+1	1.0644130E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
4.7600000E-1	1.0501838E+1	1.0671754E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.2600000E-1	1.1095329E+1	1.1231850E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
5.7600000E-1	1.1964841E+1	1.1890595E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.2600000E-1	1.2397545E+1	1.2230898E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
6.7600000E-1	1.1597395E+1	1.1521848E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.2600000E-1	1.1598031E+1	1.1473623E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
7.7600000E-1	1.1674035E+1	1.1487800E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.2600000E-1	1.1664674E+1	1.1476176E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
8.7700000E-1	1.1609268E+1	1.1451951E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.2700000E-1	1.1644716E+1	1.1437227E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
9.7800000E-1	1.1690186E+1	1.1443556E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0280000E+0	1.1668493E+1	1.1450724E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.0780000E+0	1.1667695E+1	1.1408185E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1290000E+0	1.1721868E+1	1.1440384E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.1800000E+0	1.1724152E+1	1.1457997E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2300000E+0	1.1671808E+1	1.1434532E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.2810000E+0	1.1700861E+1	1.1426040E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3320000E+0	1.1758448E+1	1.1437281E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.3820000E+0	1.1745195E+1	1.1446565E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4320000E+0	1.1706025E+1	1.1422128E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.4820000E+0	1.1772270E+1	1.1414890E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5320000E+0	1.1817837E+1	1.1437272E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.5830000E+0	1.1781213E+1	1.1422103E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6340000E+0	1.1774543E+1	1.1408465E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.6840000E+0	1.1850001E+1	1.1421739E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7340000E+0	1.1844684E+1	1.1432477E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.7840000E+0	1.1844956E+1	1.1412037E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.8350000E+0	1.1874512E+1	1.1418435E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.8850000E+0	1.1911635E+1	1.1436707E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.9350000E+0	1.1893156E+1	1.1416858E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
1.9850000E+0	1.1973588E+1	1.1491085E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.0360000E+0	1.2662078E+1	1.2170917E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.0860000E+0	1.3801361E+1	1.3310723E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1360000E+0	1.5039790E+1	1.4532437E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.1860000E+0	1.6339416E+1	1.5795259E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.2370000E+0	1.7621058E+1	1.7062250E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.2870000E+0	1.8975003E+1	1.8435231E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.3380000E+0	2.0426597E+1	1.9877222E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.3880000E+0	2.1937933E+1	2.1367269E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.4380000E+0	2.3322098E+1	2.2743033E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.4890000E+0	2.4161304E+1	2.3565543E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.5400000E+0	2.4092726E+1	2.3496472E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.5900000E+0	2.4092051E+1	2.3491832E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
2.6400000E+0	2.4588882E+1	2.3999511E+1	0.0000000E+0	0.0000000E+0	1.0000000E+2	0.0000000E+0
